anon_polygon_id,date,seed,pred_route_source,pred_fallback_source,peer_used,route_radius_idx,route_peer_n,route_peer_purity,near_dist_rebuilt,post_max,post_entropy
AOI-0068,2021-09-09,0,0,0,True,5,1.000000000,1.000000000,22.000000000,0.984732824,0.089580528
AOI-0068,2021-10-14,0,0,0,True,5,1.000000000,1.000000000,22.000000000,0.866666667,0.421282355
AOI-0068,2022-04-10,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.605442177,0.705109055
AOI-0068,2022-05-11,0,1,1,True,5,1.000000000,1.000000000,24.000000000,0.968253968,0.162764794
AOI-0068,2022-06-16,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.981981982,0.102711110
AOI-0068,2022-07-29,0,1,0,True,5,1.000000000,1.000000000,24.000000000,0.653631285,0.673767615
AOI-0068,2022-07-31,0,0,0,True,5,2.000000000,1.000000000,22.000000000,0.952755906,0.211605625
AOI-0068,2022-08-29,0,2,2,True,5,1.000000000,1.000000000,24.000000000,0.990338164,0.061138862
AOI-0068,2022-08-31,0,1,1,True,5,2.000000000,1.000000000,22.000000000,0.832061069,0.483656175
AOI-0068,2022-09-29,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.983193277,0.096986095
AOI-0068,2022-09-30,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.706161137,0.629814033
AOI-0068,2023-05-15,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.748837209,0.586770241
AOI-0068,2023-05-31,0,1,1,True,5,2.000000000,1.000000000,22.000000000,0.968253968,0.162764794
AOI-0068,2023-06-03,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.617021277,0.747675135
AOI-0068,2023-06-07,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.906542056,0.340847656
AOI-0068,2023-07-17,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.714285714,0.659572204
AOI-0068,2023-08-05,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.983739837,0.094374144
AOI-0068,2023-08-20,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.985611511,0.085284100
AOI-0068,2023-09-11,0,1,1,True,5,2.000000000,1.000000000,22.000000000,0.837837838,0.478031285
AOI-0068,2023-10-04,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.648241206,0.674866890
AOI-0068,2023-10-13,0,1,1,False,-1,0.000000000,0.000000000,inf,0.963636364,0.181415523
AOI-0068,2023-10-19,0,0,0,True,5,1.000000000,1.000000000,24.000000000,0.717791411,0.624583560
AOI-0068,2024-04-14,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.741496599,0.602943594
AOI-0068,2024-05-08,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.893719807,0.395628725
AOI-0068,2024-05-11,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.957446809,0.205470750
AOI-0068,2024-05-21,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.984251969,0.091909786
AOI-0068,2024-06-05,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.974683544,0.135612188
AOI-0068,2024-07-05,0,0,0,False,-1,0.000000000,0.000000000,inf,0.981981982,0.102711110
AOI-0068,2024-08-12,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.674876847,0.846379687
AOI-0068,2024-09-06,0,1,0,True,5,1.000000000,1.000000000,22.000000000,0.728643216,0.609627116
AOI-0068,2024-09-28,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.675392670,0.657094863
AOI-0068,2025-04-02,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.600000000,0.746974627
AOI-0068,2025-06-04,0,1,1,True,0,2.000000000,1.000000000,1.000000000,0.761006289,0.579000939
AOI-0068,2025-06-21,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.734939759,0.627295103
AOI-0068,2025-06-27,0,0,0,True,1,1.000000000,1.000000000,2.000000000,0.608938547,0.698501627
AOI-0068,2025-07-06,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.818181818,0.513150069
AOI-0068,2025-07-15,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.952755906,0.211605625
AOI-0068,2025-07-17,0,0,0,True,0,2.000000000,1.000000000,1.000000000,0.981981982,0.102711110
AOI-0068,2025-08-06,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.649289100,0.672991185
AOI-0068,2025-08-31,0,1,1,True,0,2.000000000,1.000000000,1.000000000,0.756097561,0.591181657
AOI-0068,2025-09-30,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.863874346,0.420059298
AOI-0069,2025-04-02,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.600000000,0.746974627
AOI-0069,2025-04-28,0,0,0,True,0,2.000000000,1.000000000,1.000000000,0.982608696,0.099759750
AOI-0069,2025-05-03,0,1,1,True,0,2.000000000,1.000000000,1.000000000,0.975903614,0.130281794
AOI-0069,2025-05-08,0,0,0,True,1,1.000000000,1.000000000,2.000000000,0.966101695,0.171538761
AOI-0069,2025-06-27,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.608938547,0.698501627
AOI-0069,2025-07-30,0,0,0,True,0,2.000000000,1.000000000,1.000000000,0.992619926,0.048696824
AOI-0069,2025-08-16,0,0,0,True,0,2.000000000,1.000000000,1.000000000,0.986394558,0.081409508
AOI-0069,2025-09-15,0,0,0,True,0,2.000000000,1.000000000,1.000000000,0.687203791,0.645879152
AOI-0069,2025-10-16,0,2,0,True,0,2.000000000,1.000000000,1.000000000,0.554502370,0.779771987
AOI-0070,2025-04-17,0,1,1,True,0,2.000000000,1.000000000,1.000000000,0.827814570,0.487404918
AOI-0070,2025-05-08,0,0,0,True,2,1.000000000,1.000000000,3.000000000,0.966101695,0.171538761
AOI-0070,2025-06-28,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.569620253,0.740529352
AOI-0070,2025-07-06,0,1,1,True,2,1.000000000,1.000000000,3.000000000,0.818181818,0.513150069
AOI-0070,2025-07-15,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.952755906,0.211605625
AOI-0070,2025-08-07,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.897142857,0.353384727
AOI-0070,2025-08-13,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.788235294,0.535813514
AOI-0070,2025-08-23,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.729032258,0.614707193
AOI-0070,2025-09-01,0,1,0,True,1,2.000000000,1.000000000,2.000000000,0.698630137,0.635682805
AOI-0070,2025-09-14,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.744075829,0.592350727
AOI-0071,2025-04-23,0,2,2,True,0,2.000000000,1.000000000,1.000000000,0.645021645,0.894834272
AOI-0071,2025-05-04,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.668246445,0.660253900
AOI-0071,2025-06-10,0,2,0,True,0,1.000000000,1.000000000,1.000000000,0.533039648,0.715890578
AOI-0071,2025-06-21,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.734939759,0.627295103
AOI-0071,2025-06-28,0,1,0,True,1,1.000000000,1.000000000,2.000000000,0.569620253,0.740529352
AOI-0071,2025-07-15,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.952755906,0.211605625
AOI-0071,2025-08-15,0,1,1,True,0,2.000000000,1.000000000,1.000000000,0.923664122,0.294543299
AOI-0071,2025-10-16,0,2,0,True,0,2.000000000,1.000000000,1.000000000,0.554502370,0.779771987
AOI-0072,2025-04-02,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.600000000,0.746974627
AOI-0072,2025-05-04,0,1,0,True,1,1.000000000,1.000000000,2.000000000,0.668246445,0.660253900
AOI-0072,2025-05-11,0,0,0,True,3,1.000000000,1.000000000,5.000000000,0.948717949,0.237819011
AOI-0072,2025-06-21,0,1,1,True,1,1.000000000,1.000000000,2.000000000,0.734939759,0.627295103
AOI-0072,2025-06-28,0,1,0,True,2,2.000000000,1.000000000,3.000000000,0.569620253,0.740529352
AOI-0072,2025-07-25,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.986013986,0.083298165
AOI-0072,2025-09-08,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.929648241,0.272650708
AOI-0072,2025-09-14,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.744075829,0.592350727
AOI-0072,2025-10-02,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.837037037,0.474683707
AOI-0073,2010-06-25,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2010-07-19,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.957446809,0.205470750
AOI-0073,2010-10-23,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.957446809,0.205470750
AOI-0073,2011-04-01,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2011-06-04,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.953488372,0.220352331
AOI-0073,2011-07-30,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.913043478,0.355712860
AOI-0073,2011-08-13,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.991031390,0.057423085
AOI-0073,2012-04-06,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990147783,0.062150380
AOI-0073,2012-04-11,0,1,1,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0073,2012-08-12,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.812807882,0.504905654
AOI-0073,2013-04-23,0,2,2,True,4,2.000000000,1.000000000,12.000000000,0.990697674,0.059218348
AOI-0073,2013-06-09,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.953488372,0.220352331
AOI-0073,2013-09-14,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.989304813,0.066585474
AOI-0073,2014-04-25,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.935483871,0.283936267
AOI-0073,2014-08-07,0,1,1,True,4,2.000000000,1.000000000,14.000000000,0.960784314,0.192625738
AOI-0073,2014-08-31,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.963636364,0.181415523
AOI-0073,2015-05-09,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990521327,0.060162121
AOI-0073,2015-08-13,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.686098655,0.645690378
AOI-0073,2015-10-21,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2015-10-29,0,1,1,True,4,2.000000000,1.000000000,14.000000000,0.953488372,0.220352331
AOI-0073,2016-06-09,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.989949749,0.063198621
AOI-0073,2016-10-15,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.819905213,0.493453353
AOI-0073,2017-04-25,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.948717949,0.237819011
AOI-0073,2017-05-27,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.953488372,0.220352331
AOI-0073,2017-06-20,0,1,1,True,4,2.000000000,1.000000000,14.000000000,0.960784314,0.192625738
AOI-0073,2017-07-28,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990697674,0.059218348
AOI-0073,2017-08-23,0,1,1,False,-1,0.000000000,0.000000000,inf,0.818181818,0.600166073
AOI-0073,2018-05-11,0,0,0,True,4,2.000000000,1.000000000,14.000000000,0.974683544,0.135612188
AOI-0073,2018-07-09,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.714285714,0.659572204
AOI-0073,2018-07-28,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.919282511,0.297836917
AOI-0073,2018-08-10,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.953488372,0.220352331
AOI-0073,2018-08-26,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.963636364,0.181415523
AOI-0073,2018-10-11,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0073,2019-04-06,0,0,0,True,4,3.000000000,1.000000000,11.000000000,0.986013986,0.083298165
AOI-0073,2019-05-14,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0073,2019-05-29,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.617021277,0.747675135
AOI-0073,2019-05-31,0,0,0,True,4,4.000000000,1.000000000,11.000000000,0.986754967,0.079610965
AOI-0073,2019-07-04,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.523809524,0.761605701
AOI-0073,2019-07-15,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.696969697,0.657696336
AOI-0073,2019-07-29,0,1,1,True,4,1.000000000,1.000000000,15.000000000,0.723577236,0.626221864
AOI-0073,2019-09-03,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987096774,0.077896072
AOI-0073,2019-09-14,0,1,2,True,4,1.000000000,1.000000000,14.000000000,0.781990521,0.547209720
AOI-0073,2019-10-17,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.853658537,0.447709041
AOI-0073,2020-04-09,0,1,1,True,4,1.000000000,1.000000000,15.000000000,0.569620253,0.740529352
AOI-0073,2020-06-07,0,1,1,False,-1,0.000000000,0.000000000,inf,0.831325301,0.497181687
AOI-0073,2020-06-12,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2020-07-02,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.647058824,0.724975116
AOI-0073,2020-08-03,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.844311377,0.457831895
AOI-0073,2020-08-18,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.687203791,0.645879152
AOI-0073,2020-08-21,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0073,2020-09-08,0,1,1,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0073,2020-09-27,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.698630137,0.635682805
AOI-0073,2020-09-30,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2020-10-19,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.757009346,0.594115964
AOI-0073,2021-04-29,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.853658537,0.447709041
AOI-0073,2021-06-07,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2021-06-22,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2021-06-24,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.885057471,0.394091582
AOI-0073,2021-07-09,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987096774,0.077896072
AOI-0073,2021-07-12,0,0,2,True,0,1.000000000,1.000000000,1.000000000,0.600000000,0.871876280
AOI-0073,2021-07-24,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.986394558,0.081409508
AOI-0073,2021-08-18,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987096774,0.077896072
AOI-0073,2021-10-06,0,1,1,True,4,2.000000000,1.000000000,14.000000000,0.755395683,0.588786262
AOI-0073,2021-10-30,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.843478261,0.467440026
AOI-0073,2022-04-15,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.674418605,0.714783355
AOI-0073,2022-05-10,0,0,0,True,4,3.000000000,1.000000000,11.000000000,0.791411043,0.539759098
AOI-0073,2022-06-17,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.866666667,0.485094091
AOI-0073,2022-06-27,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2022-08-01,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.674418605,0.714783355
AOI-0073,2022-08-18,0,0,0,True,4,1.000000000,1.000000000,15.000000000,0.948717949,0.237819011
AOI-0073,2022-08-25,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.704918033,0.633850789
AOI-0073,2022-09-11,0,0,0,False,-1,0.000000000,0.000000000,inf,0.714285714,0.691150438
AOI-0073,2022-10-08,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.960784314,0.192625738
AOI-0073,2023-06-09,0,0,0,False,-1,0.000000000,0.000000000,inf,0.531914894,0.777661074
AOI-0073,2023-06-17,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.743589744,0.652623178
AOI-0073,2023-07-02,0,1,1,False,-1,0.000000000,0.000000000,inf,0.831325301,0.497181687
AOI-0073,2023-07-14,0,0,0,True,4,1.000000000,1.000000000,12.000000000,0.980582524,0.109222462
AOI-0073,2023-07-28,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990697674,0.059218348
AOI-0073,2023-08-24,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.963636364,0.181415523
AOI-0073,2023-09-01,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.577464789,0.742848415
AOI-0073,2023-09-20,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.772151899,0.585549972
AOI-0073,2024-04-07,0,1,1,False,-1,0.000000000,0.000000000,inf,0.822784810,0.512745141
AOI-0073,2024-05-09,0,0,0,True,4,1.000000000,1.000000000,14.000000000,0.660377358,0.672103522
AOI-0073,2024-05-12,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2024-05-14,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.684210526,0.765937337
AOI-0073,2024-05-27,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0073,2024-06-09,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.860465116,0.424510555
AOI-0073,2024-06-25,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.488789238,0.834087569
AOI-0073,2024-07-01,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.745454545,0.632773251
AOI-0073,2024-08-30,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.617021277,0.747675135
AOI-0073,2024-09-14,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.772151899,0.585549972
AOI-0073,2025-04-09,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.818181818,0.600166073
AOI-0073,2025-04-12,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.866666667,0.485094091
AOI-0073,2025-05-01,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.903083700,0.336174613
AOI-0073,2025-07-04,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.966101695,0.171538761
AOI-0073,2025-07-11,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0073,2025-07-12,0,1,2,True,0,1.000000000,1.000000000,1.000000000,0.668161435,0.863543055
AOI-0073,2025-07-18,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987421384,0.076258973
AOI-0073,2025-08-15,0,0,1,True,1,1.000000000,1.000000000,2.000000000,0.923664122,0.294543299
AOI-0073,2025-10-01,0,0,0,True,1,1.000000000,1.000000000,2.000000000,0.866666667,0.485094091
AOI-0074,2010-04-07,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.668246445,0.660253900
AOI-0074,2010-05-09,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990697674,0.059218348
AOI-0074,2010-09-30,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990147783,0.062150380
AOI-0074,2011-04-25,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0074,2011-05-09,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990521327,0.060162121
AOI-0074,2011-05-25,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990867580,0.058305859
AOI-0074,2012-04-11,0,1,1,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2012-05-13,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.948717949,0.237819011
AOI-0074,2012-06-14,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.963636364,0.181415523
AOI-0074,2013-04-23,0,2,2,True,4,2.000000000,1.000000000,13.000000000,0.990697674,0.059218348
AOI-0074,2013-05-25,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.855072464,0.434988930
AOI-0074,2013-07-27,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0074,2014-06-10,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990697674,0.059218348
AOI-0074,2014-08-07,0,1,1,True,4,2.000000000,1.000000000,15.000000000,0.960784314,0.192625738
AOI-0074,2014-08-15,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.960784314,0.192625738
AOI-0074,2015-04-12,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.957446809,0.205470750
AOI-0074,2015-05-25,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.726872247,0.608895793
AOI-0074,2015-07-09,0,1,1,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2015-10-05,0,1,1,True,4,1.000000000,1.000000000,15.000000000,0.957446809,0.205470750
AOI-0074,2016-07-11,0,1,2,True,0,1.000000000,1.000000000,1.000000000,0.936073059,0.254088226
AOI-0074,2016-07-27,0,1,2,True,0,1.000000000,1.000000000,1.000000000,0.775401070,0.557938310
AOI-0074,2017-08-12,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2017-09-11,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.793103448,0.554207249
AOI-0074,2017-09-23,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0074,2017-09-30,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.630331754,0.684135614
AOI-0074,2018-04-11,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987096774,0.077896072
AOI-0074,2018-06-18,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.783132530,0.569445434
AOI-0074,2018-10-11,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2018-10-13,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.986754967,0.079610965
AOI-0074,2018-10-16,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.779735683,0.548836814
AOI-0074,2019-04-06,0,0,0,True,4,3.000000000,1.000000000,12.000000000,0.986013986,0.083298165
AOI-0074,2019-06-18,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.581395349,0.769653081
AOI-0074,2019-06-27,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.668449198,0.662645928
AOI-0074,2019-07-20,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987421384,0.076258973
AOI-0074,2019-07-28,0,0,2,True,0,1.000000000,1.000000000,1.000000000,0.748837209,0.720058064
AOI-0074,2019-08-22,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.843478261,0.467440026
AOI-0074,2019-09-01,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.760000000,0.602574125
AOI-0074,2019-09-06,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2019-10-13,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.987096774,0.077896072
AOI-0074,2020-04-08,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0074,2020-05-18,0,0,0,False,-1,0.000000000,0.000000000,inf,0.714285714,0.796311640
AOI-0074,2020-05-28,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.906542056,0.340847656
AOI-0074,2020-06-07,0,1,1,False,-1,0.000000000,0.000000000,inf,0.831325301,0.497181687
AOI-0074,2020-06-28,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.569620253,0.740529352
AOI-0074,2020-07-12,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.913043478,0.355712860
AOI-0074,2020-08-21,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2020-09-24,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.748633880,0.590157197
AOI-0074,2020-09-29,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.735159817,0.601126410
AOI-0074,2020-10-15,0,0,2,True,0,1.000000000,1.000000000,1.000000000,0.914691943,0.309849445
AOI-0074,2020-10-17,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.986394558,0.081409508
AOI-0074,2021-04-18,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.818181818,0.600166073
AOI-0074,2021-04-30,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.981981982,0.102711110
AOI-0074,2021-05-06,0,1,1,False,-1,0.000000000,0.000000000,inf,0.942857143,0.258640932
AOI-0074,2021-05-13,0,0,0,False,-1,0.000000000,0.000000000,inf,0.866666667,0.485094091
AOI-0074,2021-06-10,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.835748792,0.468447318
AOI-0074,2021-06-12,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0074,2021-06-16,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.737142857,0.603553904
AOI-0074,2021-07-29,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.854748603,0.438062356
AOI-0074,2021-09-05,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.647058824,0.724975116
AOI-0074,2021-09-10,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.894736842,0.409458619
AOI-0074,2022-05-13,0,1,1,False,-1,0.000000000,0.000000000,inf,0.548387097,0.804665640
AOI-0074,2022-06-06,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.877551020,0.398048730
AOI-0074,2022-06-10,0,1,2,True,0,1.000000000,1.000000000,1.000000000,0.788944724,0.539098563
AOI-0074,2022-06-12,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.848739496,0.457343669
AOI-0074,2022-06-23,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.647058824,0.724975116
AOI-0074,2022-07-04,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.954198473,0.206598799
AOI-0074,2022-08-23,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.814207650,0.504717032
AOI-0074,2022-09-11,0,0,0,False,-1,0.000000000,0.000000000,inf,0.714285714,0.691150438
AOI-0074,2022-09-30,0,1,2,True,5,4.000000000,0.750000000,13.000000000,0.706161137,0.629814033
AOI-0074,2023-05-04,0,1,1,True,0,1.000000000,1.000000000,1.000000000,0.546666667,0.748938723
AOI-0074,2023-05-05,0,1,0,True,5,4.000000000,0.750000000,12.000000000,0.748148148,0.597779062
AOI-0074,2023-06-21,0,1,0,True,0,1.000000000,1.000000000,1.000000000,0.740458015,0.607016297
AOI-0074,2023-07-12,0,2,2,True,0,1.000000000,1.000000000,1.000000000,0.990338164,0.061138862
AOI-0074,2023-08-03,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.719626168,0.634281203
AOI-0074,2023-08-26,0,0,1,True,0,1.000000000,1.000000000,1.000000000,0.848739496,0.457343669
AOI-0074,2023-09-17,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.986754967,0.079610965
AOI-0074,2023-09-29,0,0,0,False,-1,0.000000000,0.000000000,12.000000000,0.643835616,0.675609803
AOI-0074,2023-10-03,0,1,1,False,-1,0.000000000,0.000000000,inf,0.894736842,0.409458619
AOI-0074,2024-04-07,0,1,1,False,-1,0.000000000,0.000000000,inf,0.822784810,0.512745141
AOI-0074,2024-04-09,0,0,0,True,0,1.000000000,1.000000000,1.000000000,0.985611511,0.085284100
AOI-0074,2024-04-14,0,0,0,True,4,2.000000000,1.000000000,12.000000000,0.741496599,0.602943594
