anon_polygon_id,date,hgb,lag,baseline,peer,shock,state,shock_n,state_n,canon,correction,primary_ndvi_pred
AOI-0013,2022-06-26,0.52947413,0.52465931,0.52851117,0.52802969,0.01647727,-0.00842445,18,8,True,0.00000000,0.52802969
AOI-0013,2022-07-05,0.53511648,0.53661513,0.53541621,0.53556608,0.01001051,0.00514945,8,8,False,0.00248100,0.53804708
AOI-0013,2022-07-17,0.57969911,0.57321626,0.57840254,0.57775425,0.00000000,-0.00329194,9,8,False,0.00049379,0.57824804
AOI-0013,2022-07-22,0.55140142,0.54966616,0.55105437,0.55088085,0.01248117,-0.01675808,3,8,False,0.00657009,0.55745094
AOI-0013,2022-08-14,0.56993268,0.56020835,0.56798782,0.56701538,0.05378732,0.00812299,5,8,False,0.01626243,0.58327781
AOI-0013,2022-09-14,0.44618479,0.46054359,0.44905655,0.45049243,0.01771263,-0.00829072,14,8,True,0.00000000,0.45049243
AOI-0013,2022-10-07,0.36690376,0.32377548,0.35827810,0.35396527,0.00000000,-0.00313134,11,8,False,0.00046970,0.35443497
AOI-0013,2022-10-14,0.39840451,0.34231076,0.38718576,0.38157639,0.00035104,-0.00620585,10,8,False,0.00104497,0.38262136
AOI-0013,2023-04-10,0.46262079,0.44326868,0.45875037,0.45681516,-0.06138008,0.04395378,5,8,False,-0.02654159,0.43027357
AOI-0013,2023-06-21,0.52267246,0.54905757,0.52794949,0.52941003,0.00000000,0.00563846,10,8,False,-0.00084577,0.52856426
AOI-0013,2023-06-29,0.49503152,0.50891638,0.49780849,0.50522127,0.00000000,-0.01898797,10,8,False,0.00284820,0.50806947
AOI-0013,2023-07-06,0.47650415,0.47784116,0.47677156,0.48200201,-0.01903102,-0.02224153,11,8,False,-0.00284885,0.47915316
AOI-0013,2023-07-12,0.55432811,0.51957424,0.54737733,0.54483331,0.05107796,-0.02418625,17,8,True,0.00000000,0.54483331
AOI-0013,2023-07-24,0.54339945,0.51779424,0.53827841,0.53571789,-0.06516683,-0.00490765,3,8,False,-0.02044307,0.51527482
AOI-0013,2023-08-05,0.51920143,0.46534017,0.50842918,0.50398577,-0.04328048,0.01434354,9,8,False,-0.01621769,0.48776808
AOI-0013,2023-08-20,0.51202775,0.52002799,0.51362780,0.51112772,-0.00920293,-0.01651548,11,8,False,-0.00051363,0.51061409
AOI-0013,2023-08-23,0.51127992,0.51306039,0.51163601,0.51004488,-0.00361637,-0.01800878,12,8,False,0.00152600,0.51157088
AOI-0013,2023-08-26,0.49352338,0.50423566,0.49566583,0.49630262,0.03743078,-0.02925356,10,8,False,0.01655304,0.51285566
AOI-0013,2023-09-11,0.53348802,0.49558433,0.52590728,0.51739967,0.03376815,0.01276158,10,8,False,0.00906041,0.52646008
AOI-0013,2023-09-14,0.52837884,0.51281060,0.52526519,0.51563362,0.00000000,0.01411040,17,8,True,0.00000000,0.51563362
AOI-0013,2023-09-24,0.49675579,0.49112921,0.49563048,0.49203949,-0.00504968,-0.00710514,11,8,False,-0.00057538,0.49146411
AOI-0013,2023-10-05,0.47916481,0.42298054,0.46792796,0.45695832,0.01430868,-0.01566427,5,8,False,0.00699996,0.46395828
AOI-0013,2023-10-14,0.40532742,0.36823051,0.39790804,0.39630953,-0.02773937,0.00155299,9,8,False,-0.00924824,0.38706129
AOI-0013,2023-10-17,0.30942020,0.34076130,0.31568842,0.31882253,-0.03496212,0.01325160,5,8,False,-0.01335043,0.30547210
AOI-0013,2023-10-19,0.36242098,0.33680319,0.35729742,0.36073801,-0.01037455,0.01279263,12,8,False,-0.00529063,0.35544738
AOI-0013,2024-04-26,0.40564989,0.44293310,0.41310653,0.41683485,-0.12733532,0.01067655,3,8,False,-0.04298546,0.37384939
AOI-0013,2024-05-04,0.48608823,0.48109509,0.48508960,0.48459029,0.00486396,0.01093317,11,8,False,-0.00005919,0.48453110
AOI-0013,2024-05-23,0.54155549,0.52224911,0.53769422,0.53576358,0.00000000,0.00282708,7,8,False,-0.00042406,0.53533952
AOI-0013,2024-05-24,0.53109087,0.49835068,0.52454283,0.52126881,0.01278292,0.01030604,15,8,True,0.00000000,0.52126881
AOI-0013,2024-06-30,0.48522895,0.51397400,0.49097796,0.49385247,-0.01949094,0.00991229,10,8,False,-0.00782140,0.48603107
AOI-0013,2024-07-02,0.55272827,0.53757296,0.54969721,0.54818168,0.01434225,0.01230332,8,8,False,0.00281573,0.55099741
AOI-0013,2024-07-11,0.49958964,0.47436517,0.49454475,0.49202230,0.06991471,0.01282670,17,8,True,0.00000000,0.49202230
AOI-0013,2024-07-26,0.44283333,0.41683695,0.43763406,0.43503442,-0.00372744,-0.03263123,7,8,False,0.00368327,0.43871769
AOI-0013,2024-07-27,0.49389452,0.42992871,0.48110136,0.47470478,0.02934325,-0.03337888,14,8,True,0.00000000,0.47470478
AOI-0013,2024-08-09,0.46795555,0.47578281,0.46952100,0.47030373,-0.01365999,-0.02744537,7,8,False,-0.00032269,0.46998104
AOI-0013,2024-08-11,0.53382793,0.50375702,0.52781374,0.52480665,-0.00196003,-0.00832803,8,8,False,0.00061219,0.52541884
AOI-0013,2024-09-03,0.48334129,0.48578031,0.48382910,0.48407300,0.00000000,-0.02142888,7,8,False,0.00321433,0.48728733
AOI-0013,2024-09-06,0.51737753,0.48920611,0.51174325,0.50892611,0.00000000,-0.02312824,13,8,False,0.00346924,0.51239535
AOI-0013,2024-09-26,0.46136170,0.43558993,0.45620735,0.45363017,-0.05005555,-0.01000838,11,8,False,-0.01476680,0.43886337
AOI-0013,2024-10-08,0.38948696,0.39124185,0.38983794,0.39001343,-0.01582620,-0.02412364,8,8,False,-0.00152497,0.38848846
AOI-0013,2025-04-01,0.51525741,0.42443563,0.49709305,0.48801088,0.00000000,0.03186564,36,8,False,-0.00477985,0.48323103
AOI-0013,2025-04-28,0.55965874,0.53816439,0.55535987,0.55321043,0.00000000,0.02814933,32,8,False,-0.00422240,0.54898803
AOI-0013,2025-05-16,0.51735742,0.46189409,0.50626476,0.50071842,-0.01713689,0.00394852,40,8,False,-0.00616177,0.49455665
AOI-0013,2025-05-19,0.50535141,0.48973015,0.50222716,0.50066503,0.00754363,0.00892340,22,8,False,0.00111317,0.50177820
AOI-0013,2025-05-24,0.51652760,0.44984782,0.50319164,0.49652366,0.00000000,-0.00095286,50,8,False,0.00014293,0.49666659
AOI-0013,2025-07-07,0.50075537,0.48878960,0.49836222,0.49716564,-0.02634257,-0.00210156,37,8,False,-0.00824610,0.48891954
AOI-0013,2025-07-08,0.48970185,0.49697188,0.49115586,0.49188286,-0.01565705,-0.00656336,60,8,False,-0.00410404,0.48777882
AOI-0013,2025-07-14,0.49928555,0.50802075,0.50103259,0.50190611,0.02032363,-0.00746113,41,8,False,0.00772435,0.50963046
AOI-0013,2025-07-21,0.52868979,0.53435677,0.52982319,0.53038989,0.03665540,0.01296063,33,8,False,0.00996891,0.54035880
AOI-0013,2025-07-27,0.54717012,0.56018429,0.54977295,0.55107437,-0.05942693,0.05016468,21,8,False,-0.02683845,0.52423592
AOI-0013,2025-08-15,0.52544463,0.48559499,0.51747470,0.51348974,0.04845079,-0.04223358,36,8,False,0.02208154,0.53557128
AOI-0013,2025-09-03,0.46862993,0.49206896,0.47331773,0.47566164,-0.00936857,0.00151239,19,8,False,-0.00327165,0.47238999
AOI-0013,2025-09-07,0.52485591,0.50002758,0.51989025,0.51740741,0.04209997,-0.00523771,29,8,False,0.01446815,0.53187556
AOI-0014,2010-04-07,0.50208380,0.51689913,0.50504687,0.51565339,0.00000000,-0.01426167,17,8,True,0.00000000,0.51565339
AOI-0014,2010-04-24,0.70002340,0.69938020,0.69989476,0.71119840,0.00619117,-0.01586525,7,8,False,0.00439192,0.71559032
AOI-0014,2010-06-10,0.72584624,0.66517309,0.71371161,0.69945228,0.03851529,0.00544949,15,8,True,0.00000000,0.69945228
AOI-0014,2010-09-23,0.18325613,0.20982006,0.18856891,0.19445395,-0.03607469,-0.00154027,6,8,False,-0.01149323,0.18296072
AOI-0014,2011-04-19,0.22634829,0.20814313,0.22270726,0.21460173,-0.01188659,0.00704387,10,8,False,-0.00491972,0.20968201
AOI-0014,2011-04-26,0.22966486,0.26185511,0.23610291,0.23218437,-0.04374107,0.00803573,5,8,False,-0.01542121,0.21676316
AOI-0014,2011-05-09,0.63691432,0.56136184,0.62180382,0.59289407,0.00000000,0.00698053,17,8,True,0.00000000,0.59289407
AOI-0014,2011-05-28,0.62288761,0.61682655,0.62167540,0.59199308,-0.00516912,0.00648359,6,8,False,-0.00265250,0.58934058
AOI-0014,2011-06-14,0.73615309,0.70785653,0.73049378,0.71338952,,0.01305646,2,8,False,-0.00195847,0.71143105
AOI-0014,2011-08-01,0.46594189,0.46698388,0.46615029,0.46625449,0.00683332,0.00441650,8,8,False,0.00155835,0.46781284
AOI-0014,2011-09-14,0.28712134,0.25936376,0.28156982,0.28471476,0.05405889,0.01261504,17,8,True,0.00000000,0.28471476
AOI-0014,2011-09-17,0.20993811,0.19846834,0.20764415,0.21616362,0.00000000,0.01183718,5,8,False,-0.00177558,0.21438804
AOI-0014,2011-10-27,0.32277775,0.42455659,0.34313352,0.35824504,-0.00181832,0.00866282,5,8,False,-0.00189038,0.35635466
AOI-0014,2012-05-06,0.68398024,0.68702293,0.68458877,0.68790638,0.00000000,-0.00177598,9,8,False,0.00026640,0.68817278
AOI-0014,2012-06-25,0.40287900,0.42814749,0.40793270,0.40568300,0.02442675,0.01532017,17,8,True,0.00000000,0.40568300
AOI-0014,2012-08-28,0.28467256,0.26671358,0.28108076,0.27950688,0.00000000,0.00165420,14,8,True,0.00000000,0.27950688
AOI-0014,2012-09-04,0.20191189,0.21990395,0.20551030,0.20730950,0.00088991,0.00833179,7,8,False,-0.00096055,0.20634895
AOI-0014,2012-09-11,0.20915875,0.21579545,0.21048609,0.21114976,-0.03135522,0.01072733,4,8,False,-0.01179955,0.19935021
AOI-0014,2012-09-27,0.18157755,0.21164645,0.18759133,0.19059822,-0.02386882,0.01371392,3,8,False,-0.00981445,0.18078377
AOI-0014,2013-05-09,0.45317727,0.42476270,0.44749435,0.44220759,0.00000000,0.03147805,13,8,True,0.00000000,0.44220759
AOI-0014,2013-06-11,0.61852494,0.59763858,0.61434767,0.59973070,-0.00071208,-0.01017596,7,8,False,0.00129497,0.60102567
AOI-0014,2013-06-19,0.72024865,0.66980452,0.71015982,0.70511541,-0.02914720,-0.01118136,6,8,False,-0.00779564,0.69731977
AOI-0014,2013-07-28,0.71396014,0.64646563,0.70046124,0.69371179,0.01239715,0.00769227,12,8,True,0.00000000,0.69371179
AOI-0014,2013-09-14,0.34775072,0.34576755,0.34735409,0.34715577,0.00000000,-0.00757980,14,8,True,0.00000000,0.34715577
AOI-0014,2013-09-23,0.23632604,0.28161352,0.24538354,0.24002493,0.00000000,-0.00939844,3,8,False,0.00140977,0.24143470
AOI-0014,2014-06-26,0.45223502,0.40493565,0.44277515,0.44019289,0.02347122,0.02142344,15,8,True,0.00000000,0.44019289
AOI-0014,2014-06-29,0.36813522,0.36888413,0.36828500,0.36835989,-0.02231746,0.02270594,6,8,False,-0.01065906,0.35770083
AOI-0014,2014-08-17,0.20509494,0.21702613,0.20748118,0.21319141,0.00045226,0.00350862,8,8,False,-0.00037931,0.21281210
AOI-0014,2014-09-30,0.29364193,0.30636928,0.29618740,0.29730873,0.03060917,0.01419554,17,8,True,0.00000000,0.29730873
AOI-0014,2014-10-27,0.22718025,0.18870379,0.21948496,0.21563731,0.00087995,-0.00737658,6,8,False,0.00139247,0.21702978
AOI-0014,2015-04-14,0.40631282,0.36016216,0.39708269,0.40308104,-0.00742421,-0.00278757,8,8,False,-0.00199473,0.40108631
AOI-0014,2015-06-16,0.65119502,0.63274760,0.64750554,0.64566080,,-0.01757150,1,8,False,0.00263573,0.64829653
AOI-0014,2015-06-26,0.44962400,0.43779045,0.44725729,0.45268649,0.00028490,-0.00534710,16,8,True,0.00000000,0.45268649
AOI-0014,2015-07-12,0.46887110,0.37619280,0.45033544,0.43313531,0.00000000,0.00318655,15,8,True,0.00000000,0.43313531
AOI-0014,2015-07-27,0.36321251,0.32971081,0.35651217,0.34196439,-0.05275639,0.02329755,6,8,False,-0.02064046,0.32132393
AOI-0014,2015-08-28,0.22441797,0.22302776,0.22413993,0.22221143,-0.03179189,0.00431582,7,8,False,-0.01097974,0.21123169
AOI-0014,2016-04-22,0.40241543,0.40693477,0.40331930,0.40377124,0.00000000,0.04012513,16,8,True,0.00000000,0.40377124
AOI-0014,2016-05-09,0.34496373,0.36236014,0.34844301,0.35018265,0.00000000,0.00713012,3,8,False,-0.00106952,0.34911313
AOI-0014,2016-06-03,0.63007761,0.66560204,0.63718250,0.64073494,0.00031688,-0.01252513,8,8,False,0.00198176,0.64271670
AOI-0014,2016-06-19,0.84330567,0.78304351,0.83125324,0.82522702,-0.04845494,-0.00132378,6,8,False,-0.01554929,0.80967773
AOI-0014,2016-08-13,0.47924351,0.47921959,0.47923873,0.47923634,-0.00518034,0.02243555,6,8,False,-0.00504894,0.47418740
AOI-0014,2016-08-30,0.33058498,0.33951036,0.33237006,0.33326260,-0.01781688,-0.01192331,9,8,False,-0.00400199,0.32926061
AOI-0014,2017-04-26,0.78726352,0.73780989,0.77737279,0.77360061,-0.00656328,-0.01626168,9,8,False,0.00030618,0.77390679
AOI-0014,2017-04-28,0.80549954,0.75703402,0.79580644,0.78237331,-0.03136689,0.00405129,8,8,False,-0.01080193,0.77157138
AOI-0014,2017-05-21,0.87876098,0.88298042,0.87960487,0.88559615,0.00243914,0.01263236,5,8,False,-0.00110214,0.88449401
AOI-0014,2017-05-29,0.86685438,0.87302951,0.86808940,0.86736295,-0.01855071,0.00709916,9,8,False,-0.00709385,0.86026910
AOI-0014,2017-07-23,0.25903631,0.27843895,0.26291684,0.26300493,0.00000000,0.03146724,4,8,False,-0.00472009,0.25828484
AOI-0014,2017-07-31,0.23872412,0.23487247,0.23795379,0.24308293,0.09366623,0.01395731,4,8,False,0.02834793,0.27143086
AOI-0014,2017-08-06,0.15611005,0.16257632,0.15740330,0.15594643,-0.00761332,0.03870132,9,8,False,-0.00827953,0.14766690
AOI-0014,2017-08-21,0.14422954,0.14353982,0.14409159,0.14574871,-0.00012456,0.01129541,9,8,False,-0.00173479,0.14401392
AOI-0014,2017-09-10,0.16626866,0.14320473,0.16165587,0.16316231,0.00000000,0.02621857,10,8,False,-0.00393279,0.15922952
AOI-0014,2017-09-30,0.22963269,0.25133604,0.23397336,0.23946703,0.00848314,0.00925596,16,8,True,0.00000000,0.23946703
AOI-0014,2017-10-08,0.15953236,0.18801725,0.16522934,0.16603064,-0.00885840,0.01024803,9,8,False,-0.00441619,0.16161445
AOI-0014,2018-04-07,0.54690622,0.61973934,0.56147284,0.57138128,-0.00319098,-0.00844821,15,8,True,0.00000000,0.57138128
AOI-0014,2018-05-03,0.81950143,0.75294869,0.80619088,0.79749317,-0.01010318,0.02707055,11,8,False,-0.00734412,0.79014905
AOI-0014,2018-06-24,0.26521243,0.29305154,0.27078025,0.26930447,,-0.01065970,2,8,False,0.00159895,0.27090342
AOI-0014,2018-07-18,0.24787151,0.24696435,0.24769008,0.23936045,0.00000000,0.00213702,3,8,False,-0.00032055,0.23903990
AOI-0014,2018-08-27,0.22024972,0.20308410,0.21681660,0.21174917,-0.04120441,0.02698495,6,8,False,-0.01743918,0.19430999
AOI-0014,2018-10-06,0.20471443,0.21115276,0.20600210,0.20896099,0.03842912,0.01722699,5,8,False,0.00990542,0.21886641
AOI-0014,2019-04-01,0.21067996,0.15521422,0.19958681,0.19404024,0.00000000,-0.00756886,10,8,False,0.00113533,0.19517557
AOI-0014,2019-04-21,0.19603942,0.23182499,0.20319653,0.20677509,0.00000000,-0.00907938,11,8,False,0.00136191,0.20813700
AOI-0014,2019-05-01,0.21075070,0.23971176,0.21654291,0.21943902,-0.05928565,-0.01516430,5,8,False,-0.01699319,0.20244583
AOI-0014,2019-05-09,0.56423792,0.59162283,0.56971490,0.57245339,-0.00298841,-0.00257843,18,8,True,0.00000000,0.57245339
AOI-0014,2019-05-27,0.70647581,0.64027087,0.69323482,0.68661433,0.08851796,-0.01473900,8,8,False,0.03097919,0.71759352
AOI-0014,2019-05-28,0.63660973,0.60919226,0.63112623,0.62838449,0.02365762,-0.01338515,8,8,False,0.00969650,0.63808099
AOI-0014,2019-06-04,0.80583790,0.78505342,0.80168100,0.79960256,-0.04074273,-0.01636303,8,8,False,-0.01078693,0.78881563
AOI-0014,2019-06-11,0.84295488,0.86304140,0.84697219,0.84898084,0.09359261,-0.00271674,8,8,False,0.03082511,0.87980595
AOI-0014,2019-06-15,0.86784724,0.87340402,0.86895860,0.86951427,0.00000000,0.00100661,11,8,False,-0.00015099,0.86936328
AOI-0014,2019-06-22,0.76296429,0.84325335,0.77902210,0.78705101,-0.05403392,-0.00748276,4,8,False,-0.01643861,0.77061240
AOI-0014,2019-07-06,0.61495661,0.56837381,0.60564005,0.60098177,-0.00894058,-0.04824509,9,8,False,0.00433107,0.60531284
AOI-0014,2019-08-14,0.32758134,0.33115117,0.32829531,0.32865229,0.02503320,0.01387848,12,8,False,0.00605402,0.33470631
AOI-0014,2019-08-26,0.20361934,0.18554098,0.20000367,0.19819583,-0.03463122,-0.02420660,11,8,False,-0.00762416,0.19057167
AOI-0014,2020-04-06,0.68491687,0.73121497,0.69417649,0.69594572,0.05959828,-0.01168409,17,8,True,0.00000000,0.69594572
AOI-0014,2020-04-07,0.69010527,0.69847075,0.69177837,0.69506865,-0.00012641,-0.01183743,10,8,False,0.00173453,0.69680318
AOI-0014,2020-04-17,0.67671814,0.69980267,0.68133505,0.68119311,-0.00000597,-0.01093901,12,8,False,0.00163891,0.68283202
AOI-0014,2020-04-22,0.69141212,0.72193926,0.69751755,0.69466891,-0.00006658,-0.03812598,14,8,True,0.00000000,0.69466891
AOI-0014,2020-04-25,0.70917474,0.70506537,0.70835287,0.71004861,-0.00252546,-0.03911558,7,8,False,0.00504656,0.71509517
AOI-0014,2020-05-15,0.61563030,0.67864678,0.62823360,0.63836330,-0.01076361,-0.03984670,5,8,False,0.00247883,0.64084213
AOI-0014,2020-05-17,0.66502302,0.66943688,0.66590579,0.66965000,-0.00124301,-0.04184367,9,8,False,0.00587257,0.67552257
AOI-0014,2020-06-04,0.68435629,0.65344087,0.67817320,0.65539056,-0.08414499,0.01650585,7,8,False,-0.02982300,0.62556756
AOI-0014,2020-06-25,0.33811805,0.27515584,0.32552561,0.31975933,0.09745685,-0.02951278,18,8,True,0.00000000,0.31975933
AOI-0014,2020-07-11,0.20272971,0.17431557,0.19704688,0.18984374,0.02903697,0.00079837,16,8,True,0.00000000,0.18984374
AOI-0014,2020-07-27,0.23913977,0.23587248,0.23848631,0.23819794,0.05864919,0.01455709,13,8,True,0.00000000,0.23819794
AOI-0014,2020-08-16,0.20318250,0.20162683,0.20287136,0.19945182,-0.00042559,0.01406351,8,8,False,-0.00224784,0.19720398
AOI-0014,2020-09-09,0.15990092,0.15803242,0.15952722,0.16083063,0.00941592,0.00855142,10,8,False,0.00177746,0.16260809
AOI-0014,2020-09-24,0.15088099,0.14417562,0.14953991,0.14853915,-0.02427653,0.01109102,15,8,False,-0.00955352,0.13898563
AOI-0014,2021-04-07,0.46711289,0.49044248,0.47177881,0.45314686,0.01334586,0.00582292,16,8,True,0.00000000,0.45314686
AOI-0014,2021-04-29,0.66988499,0.65150686,0.66620936,0.67361787,0.00000000,0.02956586,9,8,False,-0.00443488,0.66918299
AOI-0014,2021-05-25,0.80176237,0.81757205,0.80492431,0.77611171,0.02479899,0.02385125,15,8,True,0.00000000,0.77611171
AOI-0014,2021-08-13,0.24105530,0.27169804,0.24718385,0.26134314,0.04526438,0.00253364,16,8,True,0.00000000,0.26134314
AOI-0014,2021-08-18,0.15287380,0.15397061,0.15309316,0.16732696,0.05698820,0.02423087,11,8,False,0.01488653,0.18221349
AOI-0014,2021-09-14,0.19914857,0.18373855,0.19606657,0.20484384,0.00332144,-0.00387911,17,8,True,0.00000000,0.20484384
AOI-0014,2021-10-12,0.11329763,0.15487796,0.12161369,0.12787741,-0.06115295,0.01244633,5,8,False,-0.02174166,0.10613575
AOI-0014,2021-10-14,0.17062126,0.15320547,0.16713810,0.16572297,-0.01154898,-0.00045567,11,8,False,-0.00368507,0.16203790
AOI-0014,2022-05-15,0.21639380,0.28132561,0.22938016,0.23285181,0.00305317,0.00109658,6,8,False,0.00082779,0.23367960
AOI-0014,2022-05-26,0.40372811,0.40111862,0.40320621,0.40294526,0.00477484,-0.00921913,5,8,False,0.00293469,0.40587995
AOI-0014,2022-05-27,0.31769906,0.34062556,0.32228436,0.32457701,-0.02358743,-0.03024370,6,8,False,-0.00312936,0.32144765
AOI-0014,2022-06-24,0.69202192,0.77962761,0.70954306,0.71830363,-0.10029015,-0.01262121,3,8,False,-0.03070112,0.68760251
AOI-0014,2022-07-14,0.80250019,0.80309430,0.80261901,0.79278735,0.00000000,-0.00297927,11,8,False,0.00044689,0.79323424
AOI-0014,2022-07-24,0.73110618,0.78189666,0.74126428,0.73770474,-0.02613243,0.04776998,13,8,False,-0.01565854,0.72204620
AOI-0014,2022-08-22,0.34105359,0.32749706,0.33834229,0.33698663,0.02124097,-0.00115750,9,8,False,0.00707694,0.34406357
AOI-0014,2022-08-29,0.29950614,0.27724419,0.29505375,0.29597896,0.03763115,-0.03548871,15,8,True,0.00000000,0.29597896
AOI-0014,2022-09-02,0.18335448,0.18855091,0.18439377,0.19279904,-0.00411332,-0.03352169,11,8,False,0.00369142,0.19649046
AOI-0014,2022-09-08,0.21183699,0.21298055,0.21206570,0.21859710,0.00493626,0.00724380,9,8,False,0.00051771,0.21911481
AOI-0014,2022-09-14,0.22777423,0.23555652,0.22933069,0.22272936,0.01771263,0.00919234,14,8,True,0.00000000,0.22272936
AOI-0014,2023-06-07,0.85025861,0.83678244,0.84756338,0.84712964,0.00403433,0.02392228,8,8,False,-0.00227718,0.84485246
AOI-0014,2023-08-10,0.20384104,0.21147470,0.20536777,0.21455477,,-0.00739493,2,8,False,0.00110924,0.21566401
AOI-0014,2024-04-04,0.73377464,0.73809489,0.73463869,0.73817140,0.00000000,-0.01317758,9,8,False,0.00197664,0.74014804
AOI-0014,2024-05-08,0.84694841,0.83782000,0.84512273,0.84339116,0.04741222,-0.00087663,14,8,True,0.00000000,0.84339116
AOI-0014,2024-05-09,0.83491308,0.88563822,0.84505811,0.84999837,0.00000000,-0.00377047,10,8,False,0.00056557,0.85056394
AOI-0014,2024-05-21,0.84657654,0.83933714,0.84512866,0.84108689,-0.00333027,0.01997633,9,8,False,-0.00407879,0.83700810
AOI-0014,2024-05-23,0.85716444,0.82999759,0.85173107,0.84133642,0.00000000,0.02637378,7,8,False,-0.00395607,0.83738035
AOI-0014,2024-06-08,0.56863545,0.54854102,0.56461656,0.55770866,-0.06916133,0.01296688,10,8,False,-0.02442246,0.53328620
AOI-0014,2024-07-25,0.14507083,0.15770675,0.14759801,0.14833093,-0.01280466,0.00416943,13,8,False,-0.00478693,0.14354400
AOI-0014,2024-08-11,0.21011798,0.19811094,0.20771657,0.20667714,-0.00196003,0.00878789,8,8,False,-0.00195519,0.20472195
AOI-0014,2024-09-01,0.14863505,0.14969576,0.14884719,0.14594419,-0.01559250,0.00168462,7,8,False,-0.00532026,0.14062393
AOI-0014,2024-09-08,0.14951282,0.14967496,0.14954525,0.15159117,-0.02399713,0.00226471,9,8,False,-0.00813877,0.14345240
AOI-0014,2024-09-11,0.15061019,0.14974299,0.15043675,0.14944075,-0.01013525,0.00033086,7,8,False,-0.00334358,0.14609717
AOI-0014,2024-09-18,0.14963499,0.14984086,0.14967616,0.15096182,0.00642384,0.00753655,9,8,False,0.00095726,0.15191908
AOI-0014,2024-09-29,0.20009487,0.21541967,0.20315983,0.20291585,0.04599075,0.00800558,13,8,True,0.00000000,0.20291585
AOI-0014,2024-10-07,0.18548475,0.17584712,0.18355722,0.18452574,0.02781336,-0.00210836,8,8,False,0.00935560,0.19388134
AOI-0014,2024-10-30,0.20970674,0.16153562,0.20007252,0.19496743,0.00000000,-0.01539509,8,8,False,0.00230926,0.19727669
AOI-0014,2025-04-23,0.41862949,0.35074321,0.40505223,0.39886296,0.01813347,0.00614871,60,8,True,0.00000000,0.39886296
AOI-0014,2025-05-01,0.19225637,0.22883712,0.19957252,0.21464303,-0.00302657,0.02697739,68,8,False,-0.00503024,0.20961279
AOI-0014,2025-05-27,0.41268405,0.45855383,0.42185800,0.43035438,0.01740926,-0.00639367,24,8,False,0.00661706,0.43697144
AOI-0014,2025-06-13,0.39240789,0.47026141,0.40797860,0.42417619,0.00007443,0.02951937,40,8,False,-0.00440372,0.41977247
AOI-0014,2025-08-12,0.19973041,0.19439953,0.19866424,0.20707418,0.00492083,-0.04845523,40,8,False,0.00886756,0.21594174
AOI-0014,2025-08-15,0.27263699,0.24554578,0.26721875,0.26661094,0.04845079,-0.04297963,36,8,False,0.02219345,0.28880439
AOI-0014,2025-08-24,0.22251485,0.24091953,0.22619579,0.22425908,-0.02844148,0.00328258,30,8,False,-0.00973587,0.21452321
AOI-0014,2025-09-11,0.14929545,0.15129090,0.14969454,0.14946382,0.00000000,-0.02002631,34,8,False,0.00300395,0.15246777
AOI-0014,2025-09-14,0.25104557,0.25766582,0.25236962,0.25477688,0.05483990,-0.01565554,63,8,True,0.00000000,0.25477688
AOI-0014,2025-09-23,0.18777109,0.18304752,0.18682638,0.18822283,-0.00020035,-0.01181901,63,8,False,0.00170774,0.18993057
AOI-0014,2025-09-24,0.21023837,0.20528299,0.20924730,0.21313688,0.02766891,-0.00754680,31,8,False,0.01012442,0.22326130
AOI-0015,2025-05-04,0.37868397,0.36802544,0.37655226,0.37496953,0.00731763,-0.00330523,60,8,False,0.00287402,0.37784355
AOI-0015,2025-05-27,0.54357514,0.56003486,0.54686708,0.54891785,0.01740926,-0.01005526,24,8,False,0.00716630,0.55608415
AOI-0015,2025-06-07,0.41360866,0.43138182,0.41716329,0.42194145,-0.03444797,-0.00281278,43,8,False,-0.01077367,0.41116778
AOI-0015,2025-07-03,0.35166156,0.37165103,0.35565946,0.34031626,-0.07332099,-0.01869746,16,8,False,-0.02102470,0.31929156
AOI-0015,2025-07-05,0.36127867,0.36475168,0.36197327,0.36128609,-0.00118909,-0.02020163,50,8,False,0.00264379,0.36392988
AOI-0015,2025-07-08,0.32838912,0.32725523,0.32816234,0.32732627,-0.01565705,-0.02213132,60,8,False,-0.00176884,0.32555743
AOI-0015,2025-07-13,0.23527860,0.25973482,0.24016984,0.24591481,0.00053227,-0.03145032,47,8,False,0.00489054,0.25080535
AOI-0015,2025-07-15,0.23729001,0.25154682,0.24014137,0.24533888,-0.00249133,-0.03108457,38,8,False,0.00385301,0.24919189
AOI-0015,2025-07-18,0.25070075,0.24622691,0.24980598,0.24977395,-0.01324803,-0.02502447,44,8,False,-0.00055194,0.24922201
AOI-0015,2025-07-21,0.32317320,0.28524481,0.31558752,0.31689061,0.03665540,-0.01357581,33,8,False,0.01394937,0.33083998
AOI-0015,2025-07-23,0.26275667,0.25899262,0.26200386,0.26584774,-0.00741115,0.00866944,51,8,False,-0.00370904,0.26213870
AOI-0015,2025-09-07,0.19435231,0.20926480,0.19733481,0.20302464,0.04209997,-0.00380392,29,8,False,0.01425308,0.21727772
AOI-0015,2025-10-13,0.19843161,0.22475873,0.20369704,0.20898077,-0.01486578,-0.00066084,26,8,False,-0.00473225,0.20424852
AOI-0015,2025-10-16,0.27832090,0.29808093,0.28227290,0.27508270,0.00879559,-0.00064663,67,8,True,0.00000000,0.27508270
AOI-0015,2025-10-18,0.21422110,0.26666809,0.22471050,0.22672028,-0.02021486,-0.00064161,33,8,False,-0.00647359,0.22024669
