anon_polygon_id,date,crop_type,near_dist,route_source_index,alpha,route_used_peer,route_peer_purity
AOI-0014,2011-09-17,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2011-10-27,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2012-05-06,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2012-06-25,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2012-08-28,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2012-09-04,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2012-09-11,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2012-09-27,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2013-05-09,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2013-06-11,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2013-06-19,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2013-07-28,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2013-09-14,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2013-09-23,озимая пшеница,inf,1,0.300000000,False,0.000000000
AOI-0014,2014-06-26,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2014-06-29,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2014-08-17,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2014-09-30,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2014-10-27,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2015-04-14,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2015-06-16,озимая пшеница,14.000000000,1,0.300000000,False,0.000000000
AOI-0014,2015-06-26,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2015-07-12,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0014,2015-07-27,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2015-08-28,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2016-04-22,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2016-05-09,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2016-06-03,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2016-06-19,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2016-08-13,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2016-08-30,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2017-04-26,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2017-04-28,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0014,2017-05-21,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2017-05-29,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2017-07-23,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2017-07-31,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2017-08-06,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2017-08-21,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2017-09-10,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2017-09-30,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0014,2017-10-08,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2018-04-07,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2018-05-03,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2018-06-24,озимая пшеница,13.000000000,1,0.300000000,False,0.000000000
AOI-0014,2018-07-18,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2018-08-27,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2018-10-06,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2019-04-01,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0014,2019-04-21,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2019-05-01,озимая пшеница,13.000000000,0,0.300000000,False,0.000000000
AOI-0014,2019-05-09,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2019-05-27,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2019-05-28,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2019-06-04,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2019-06-11,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2019-06-15,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2019-06-22,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0014,2019-07-06,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2019-08-14,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2019-08-26,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2020-04-06,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2020-04-07,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2020-04-17,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2020-04-22,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0014,2020-04-25,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2020-05-15,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0014,2020-05-17,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0014,2020-06-04,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0014,2020-06-25,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2020-07-11,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2020-07-27,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2020-08-16,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2020-09-09,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2020-09-24,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2021-04-07,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2021-04-29,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2021-05-25,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2021-08-13,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2021-08-18,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2021-09-14,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2021-10-12,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0014,2021-10-14,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0014,2022-05-15,озимая пшеница,13.000000000,0,0.300000000,False,0.000000000
AOI-0014,2022-05-26,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2022-05-27,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2022-06-24,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2022-07-14,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2022-07-24,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2022-08-22,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2022-08-29,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2022-09-02,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2022-09-08,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2022-09-14,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0014,2023-06-07,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2023-08-10,озимая пшеница,inf,1,0.300000000,False,0.000000000
AOI-0014,2024-04-04,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-05-08,озимая пшеница,1.000000000,2,0.500000000,True,1.000000000
AOI-0014,2024-05-09,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-05-21,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-05-23,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2024-06-08,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2024-07-25,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0014,2024-08-11,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0014,2024-09-01,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-09-08,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-09-11,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-09-18,озимая пшеница,1.000000000,0,0.500000000,True,1.000000000
AOI-0014,2024-09-29,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2024-10-07,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2024-10-30,озимая пшеница,1.000000000,1,0.500000000,True,1.000000000
AOI-0014,2025-04-23,озимая пшеница,1.000000000,2,0.600000000,True,1.000000000
AOI-0014,2025-05-01,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0014,2025-05-27,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0014,2025-06-13,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0014,2025-08-12,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0014,2025-08-15,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0014,2025-08-24,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0014,2025-09-11,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0014,2025-09-14,озимая пшеница,1.000000000,2,0.600000000,True,1.000000000
AOI-0014,2025-09-23,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0014,2025-09-24,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0015,2025-05-04,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-05-27,озимая пшеница,1.000000000,1,0.350000000,True,1.000000000
AOI-0015,2025-06-07,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-03,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-05,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-08,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-13,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-15,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-18,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-07-21,озимая пшеница,1.000000000,1,0.350000000,True,1.000000000
AOI-0015,2025-07-23,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-09-07,озимая пшеница,1.000000000,1,0.350000000,True,1.000000000
AOI-0015,2025-10-13,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-10-16,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0015,2025-10-18,озимая пшеница,1.000000000,0,0.350000000,True,1.000000000
AOI-0016,2025-04-19,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0016,2025-05-25,озимая пшеница,1.000000000,2,0.600000000,True,1.000000000
AOI-0016,2025-06-11,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0016,2025-06-26,озимая пшеница,1.000000000,2,0.600000000,True,1.000000000
AOI-0016,2025-07-10,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0016,2025-07-17,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0016,2025-07-18,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0016,2025-08-19,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0016,2025-08-29,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0016,2025-10-17,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0017,2010-06-10,озимая пшеница,7.000000000,2,0.400000000,False,0.000000000
AOI-0017,2010-07-29,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2010-09-23,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2011-04-18,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2011-09-17,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2011-09-26,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2011-09-30,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2011-10-11,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2011-10-27,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2012-07-18,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2012-07-27,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2012-08-28,озимая пшеница,4.000000000,2,0.400000000,False,0.000000000
AOI-0017,2012-09-29,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2013-05-25,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2013-07-12,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2013-08-14,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2013-09-14,озимая пшеница,4.000000000,2,0.400000000,False,0.000000000
AOI-0017,2013-09-30,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2013-10-09,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2013-10-25,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2014-04-23,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2014-06-06,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2014-07-24,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2014-10-04,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2015-04-23,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2015-04-30,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2015-07-11,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2015-07-27,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2015-08-03,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2015-08-29,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2015-10-16,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2016-04-06,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2016-04-07,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2016-06-18,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2016-07-05,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2016-07-27,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2016-08-21,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2016-09-15,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2016-10-15,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2016-10-17,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2017-06-06,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2017-07-31,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2017-08-01,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2017-09-02,озимая пшеница,7.000000000,1,0.400000000,False,0.000000000
AOI-0017,2018-04-05,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2018-05-09,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2018-05-23,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2018-06-20,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2018-07-11,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2018-07-12,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2019-04-25,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2019-04-28,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-05-13,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-05-18,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-05-28,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-06-04,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2019-06-12,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-06-17,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-07-17,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-08-06,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-08-11,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-08-24,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-08-29,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-08-31,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2019-09-13,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-04-25,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-04-30,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-05-08,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2020-06-06,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-06-26,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-07-26,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-08-18,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-09-02,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-09-04,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-09-09,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-09-10,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2020-09-19,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2020-10-12,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2021-04-07,озимая пшеница,4.000000000,2,0.400000000,False,0.000000000
AOI-0017,2021-05-20,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2021-07-02,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2021-08-29,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2021-09-04,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2021-09-27,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2021-10-06,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2021-10-27,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-04-17,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-04-23,озимая пшеница,3.000000000,2,0.400000000,False,0.000000000
AOI-0017,2022-05-26,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-05-27,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-06-03,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-06-11,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-06-30,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-07-12,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-07-19,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-07-24,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-08-07,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-08-14,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2022-08-15,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-08-23,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-08-30,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-09-17,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2022-10-19,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2023-04-02,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2023-05-06,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2023-06-11,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2023-06-19,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2023-06-22,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2023-07-24,озимая пшеница,16.000000000,0,0.300000000,False,0.000000000
AOI-0017,2023-09-19,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2023-10-12,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2023-10-16,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2023-10-21,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2024-04-04,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-06-05,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-06-13,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-06-28,озимая пшеница,7.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-07-19,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2024-08-22,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-09-01,озимая пшеница,4.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-09-21,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-09-29,озимая пшеница,4.000000000,1,0.400000000,False,0.000000000
AOI-0017,2024-10-08,озимая пшеница,3.000000000,0,0.400000000,False,0.000000000
AOI-0017,2024-10-22,озимая пшеница,3.000000000,1,0.400000000,False,0.000000000
AOI-0017,2025-05-04,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0017,2025-05-27,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0017,2025-06-07,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0017,2025-06-28,озимая пшеница,5.000000000,0,0.600000000,False,0.000000000
AOI-0017,2025-07-07,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0017,2025-08-23,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0017,2025-09-01,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0017,2025-10-02,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0018,2025-04-19,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-05-27,озимая пшеница,2.000000000,1,0.600000000,False,0.000000000
AOI-0018,2025-06-13,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-06-15,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-07-05,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-07-07,озимая пшеница,2.000000000,0,0.600000000,False,0.000000000
AOI-0018,2025-07-14,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0018,2025-07-21,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0018,2025-08-19,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-08-27,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-09-08,озимая пшеница,1.000000000,0,0.600000000,True,1.000000000
AOI-0018,2025-09-24,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0018,2025-10-17,озимая пшеница,1.000000000,1,0.600000000,True,1.000000000
AOI-0019,2025-04-14,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-04-17,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0019,2025-04-28,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-05-14,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-05-25,подсолнечник,1.000000000,2,0.350000000,True,1.000000000
AOI-0019,2025-06-15,подсолнечник,4.000000000,0,0.350000000,False,0.000000000
AOI-0019,2025-06-27,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-06-30,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-07-10,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-07-14,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0019,2025-08-14,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-08-31,подсолнечник,2.000000000,1,0.350000000,False,0.000000000
AOI-0019,2025-09-15,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-09-23,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0019,2025-09-24,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0019,2025-10-18,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0020,2025-04-18,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0020,2025-04-23,подсолнечник,1.000000000,2,0.350000000,True,1.000000000
AOI-0020,2025-05-03,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0020,2025-06-03,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
AOI-0020,2025-06-11,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0020,2025-07-12,подсолнечник,1.000000000,2,0.350000000,True,1.000000000
AOI-0020,2025-07-21,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0020,2025-07-29,подсолнечник,1.000000000,1,0.350000000,True,1.000000000
AOI-0020,2025-07-30,подсолнечник,1.000000000,0,0.350000000,True,1.000000000
