anon_polygon_id,date,_qi,truth,year,cohort,linear,nearest,mean4,median4,robust_linear,poly3,sourcecal_linear,sourcecal_robust,local_med,winsor_linear
AOI-0013,2015-09-29,6106,0.318855199890728,2015,new,0.34604395053954784,0.3857724793923487,0.3642898697906909,0.37441532536600697,0.35686307202040657,0.3444110879061089,0.2805819776417555,0.30137395840409514,0.3546211436586607,0.34604395053954784
AOI-0013,2016-04-08,6113,0.3895278420732243,2016,new,0.40977539244357164,0.410149314623276,0.40525199921531707,0.40734489827549336,0.39442695922033827,0.3964910674919176,0.3668737523483241,0.32938668738217597,0.4157969608675346,0.40977539244357164
AOI-0013,2016-06-25,6127,0.6219387951807229,2016,new,0.5010052337105588,0.4992662721425447,0.467412244272612,0.48314437548885136,0.5054625050516929,0.47552556942073515,0.4638279893304583,0.4639413293745475,0.500707409730033,0.5010052337105588
AOI-0013,2016-07-04,6130,0.5146556354869551,2016,new,0.5193408615763976,0.5268149162537176,0.5298100734343612,0.5130405941981311,0.5324668443247413,0.5325826685193669,0.48269686205399265,0.48185747449775873,0.5307810193307618,0.5193408615763976
AOI-0013,2016-08-22,6141,0.763445963330439,2016,new,0.6099063992985163,0.5958792771084338,0.661045192699055,0.6505476381139392,0.6616793636286228,0.6359904701778089,0.5499945459528914,0.6194106110659701,0.6631583166711522,0.6099063992985163
AOI-0013,2016-10-08,6151,0.505603402589065,2016,new,0.5829828705061859,0.5746549397590361,0.5907501368018846,0.5829828705061859,0.6006955489293933,0.5724251369362415,0.5264442044007817,0.5567216908935855,0.6254251559769374,0.5829828705061859
AOI-0013,2016-10-15,6153,0.4239096385542169,2016,new,0.5894601499761913,0.5913108012533358,0.5907501368018846,0.5829828705061859,0.5897243503351165,0.577985123282807,0.5500230503050575,0.5489121755254721,0.6106518995265224,0.5894601499761913
AOI-0013,2017-05-25,6172,0.6902375903614457,2017,new,0.51595930297029,0.4865608733493443,0.5544011194397678,0.5213011997952247,0.5366823207235912,0.43980479294968955,0.4792169594614726,0.48183660656042704,0.528504512848898,0.51595930297029
AOI-0013,2017-06-21,6177,0.5974494989134248,2017,new,0.5930193825301205,0.5576414457831326,0.6218296413801165,0.6142461445783133,0.5487409803091099,0.6586471106463327,0.5153052748383027,0.4912531142828035,0.5754321579497821,0.5930193825301205
AOI-0013,2017-06-29,6179,0.7162988707978426,2017,new,0.6622841120848743,0.5576414457831326,0.6214037427894251,0.6142461445783133,0.5424321541316693,0.6509747311750625,0.6226446487925226,0.4893499276223696,0.6027679808546568,0.6372841649079173
AOI-0013,2017-08-06,6190,0.4629456654404575,2017,new,0.4614741310894702,0.4700929425003868,0.5010163303650796,0.49174346912580275,0.46512228990143123,0.4779596894116196,0.4614741310894702,0.44121430790260313,0.4649649970140589,0.4614741310894702
AOI-0013,2017-08-11,6193,0.439982413724365,2017,new,0.4027277762636561,0.4485459139730953,0.3995141601830676,0.39630054410247917,0.4277291830495941,0.4091489704616596,0.3586489794030228,0.40517948959631733,0.43171144643944853,0.4027277762636561
AOI-0013,2017-08-29,6201,0.4073198646096241,2017,new,0.48895416562698957,0.4325262386259055,0.46118738084830696,0.45262453502541256,0.45737955710004036,0.504996028175826,0.47101083717848957,0.43512098349165246,0.45880968801238947,0.48895416562698957
AOI-0013,2017-09-05,6203,0.4426156601511959,2017,new,0.525604766305681,0.5107717715638865,0.47839571607722653,0.4905129159608981,0.47368441466798145,0.528012506672023,0.510224770492681,0.47485253154899526,0.4766924603106366,0.525604766305681
AOI-0013,2017-09-25,6212,0.4504972708750536,2017,new,0.4932483981038974,0.4973827886874065,0.47027374586349147,0.484783229675031,0.46200898360267895,0.4962244873402401,0.46217956982716635,0.45174350005616765,0.4660503086169329,0.4932483981038974
AOI-0013,2018-04-05,6221,0.338460247819266,2018,new,,,,,,,,,,
AOI-0013,2018-05-09,6232,0.3623185542168675,2018,new,0.3326858159155416,0.2666054069602767,0.32733403159308666,0.32247347693678896,0.32950704434250966,0.27280189843137,0.31261051363690684,0.30004925116300707,0.325925192584876,0.3326858159155416
AOI-0013,2018-06-09,6240,0.3790263671055333,2018,new,0.3811941685636366,0.3345596624938087,0.388391489345896,0.36227844864970693,0.34993248479512784,0.39617448619758233,0.35725591707634136,0.3346309103184966,0.36083898854172036,0.37843560650263974
AOI-0013,2018-06-10,6241,0.5927026506024097,2018,new,0.3878562408593263,0.3345596624938087,0.388391489345896,0.36227844864970693,0.3497167851479289,0.4026479724397048,0.3604982391595603,0.3340856316320035,0.3619890350952056,0.38470359850390135
AOI-0013,2018-06-20,6243,0.2931404270921853,2018,new,0.45447696381622327,0.4944493975903615,0.3834913622659015,0.3543161744197459,0.3543355511477338,0.5449800854610023,0.3929214599917498,0.335366555537916,0.3875691106921486,0.44352065399365653
AOI-0013,2018-06-25,6244,0.4298286146778499,2018,new,0.48778732529467184,0.4944493975903615,0.37839698109495595,0.350872121887456,0.3504801982145086,0.4943403782705294,0.4091330704078446,0.3281969681237524,0.4223531887957396,0.46678186108509107
AOI-0013,2018-10-07,6272,0.376349885423452,2018,new,0.377167767462459,0.393935595683293,0.38666161601416393,0.37577044844405616,0.3806390157517885,0.4348967632433036,0.3364938489124789,0.33572008347895066,0.3908711810752213,0.377167767462459
AOI-0013,2019-04-06,6278,0.216710815528414,2019,new,,,,,,,,,,
AOI-0013,2019-05-16,6291,0.3775181069359501,2019,new,0.37620406133798134,0.355266444720641,0.39856372567144316,0.3898625422355778,0.4169954924590659,0.37000263684784734,0.37620406133798134,0.3964972770803986,0.41631801863343626,0.37620406133798134
AOI-0013,2019-05-18,6292,0.3838332246801087,2019,new,0.39016247241620816,0.4111000890335485,0.4030307136232503,0.3898625422355778,0.42467681704897964,0.3839715612458981,0.39016247241620816,0.40318257255291556,0.4241443984955056,0.39016247241620816
AOI-0013,2019-06-07,6301,0.3776974843394819,2019,new,0.49376462860146464,0.4556853031463987,0.4636416739326035,0.4841659825914394,0.4654899717373565,0.47229102668499096,0.47451699925602053,0.4429955247996104,0.46731719698191687,0.49376462860146464
AOI-0013,2019-06-17,6306,0.3716734950097546,2019,new,0.4160633063190627,0.3922901858669281,0.4293205968691751,0.4160633063190627,0.4313627854172223,0.3916048157466213,0.39658521494937915,0.40467154955011886,0.43670448605998885,0.4160633063190627
AOI-0013,2019-08-13,6330,0.4374812048192771,2019,new,0.6031799650073184,0.5988395388256582,0.6014127254825837,0.6047125020793556,0.6008840292152575,0.6015647033557104,0.6031799650073184,0.5901463873459838,0.5892678625925332,0.6031799650073184
AOI-0013,2019-08-21,6334,0.5499736803604544,2019,new,0.5891743498058759,0.5812335588865871,0.5242378641431739,0.5827993196437861,0.5856778656283084,0.5179985041208209,0.5659450106975582,0.5709837886546455,0.5428184178792915,0.5891743498058759
AOI-0013,2019-08-26,6338,0.5024326042469779,2019,new,0.45093077558479755,0.3262968856406699,0.4972040737542212,0.5406429252448139,0.5597515019416109,0.48887350140248925,0.42980168058175183,0.5441294847344923,0.5263753091954378,0.5159702554898016
AOI-0013,2019-09-10,6344,0.506738261881091,2019,new,0.46731132313609486,0.4298240963855422,0.4894084503954839,0.49744786762341575,0.4949982269562296,0.5152339876371321,0.41326338225229897,0.4632017989249416,0.4644705360646811,0.46731132313609486
AOI-0013,2019-10-26,6360,0.4897555146130601,2019,new,0.4171045561012318,0.3214299295933237,0.3978969158322038,0.3547706189361989,0.41429652899812414,0.38612928052898965,0.4171045561012318,0.4063851340975799,0.4243787842751704,0.4171045561012318
AOI-0013,2020-04-10,6366,0.2997910901985135,2020,new,0.32148292205252577,0.3233418221377231,0.3516396322935414,0.3210181970312264,0.32316478159752887,0.3536226910758052,0.32148292205252577,0.32111182409895767,0.347317695872071,0.32148292205252577
AOI-0013,2020-05-04,6374,0.422762912545213,2020,new,0.4057238036219186,0.3101304988101023,0.3916916271857257,0.37765945074953283,0.349701794520557,0.3994392870797944,0.3648386856176494,0.35083625997253515,0.3835572147396693,0.4057238036219186
AOI-0013,2020-05-28,6382,0.3691653639463578,2020,new,0.39096489039485915,0.3675428707610038,0.4274843845418723,0.39096489039485915,0.4442500622639686,0.4228302686522362,0.3711167319613952,0.41656608768788966,0.4289874558820835,0.39096489039485915
AOI-0013,2020-05-30,6384,0.2351605430288226,2020,new,0.4302213127077914,0.4143869100287146,0.4756476304050409,0.4698073194054835,0.4511024102531802,0.4262327476051795,0.39098549895889567,0.42391370968187375,0.44110122561430065,0.4302213127077914
AOI-0013,2020-06-11,6388,0.3676638954951465,2020,new,0.5243633943517839,0.5249051873486825,0.47644597963623603,0.4830846398669886,0.49852102273535776,0.5456549812330049,0.5142485675263201,0.4718558303725739,0.48702867553305973,0.5243633943517839
AOI-0013,2020-07-23,6401,0.4895909805620221,2020,new,0.50729015803145,0.4935885164110772,0.46993225676910216,0.45300016181999647,0.4903625753341604,0.4909211292163149,0.50729015803145,0.474002097331843,0.48716197153161206,0.50729015803145
AOI-0013,2020-07-26,6403,0.4333630947311178,2020,new,0.4394707102896362,0.4124118072289157,0.4699322567691022,0.45300016181999647,0.46814455847397,0.44467277023243484,0.3823356102604261,0.4455849846328786,0.4613997515413,0.4394707102896362
AOI-0013,2020-07-31,6406,0.4402510342981798,2020,new,0.4339652144991831,0.4116319789234748,0.44172739360197716,0.4399384375458306,0.45346657565335025,0.4260999114797594,0.4339652144991831,0.4384859008212346,0.4402851659730132,0.4339652144991831
AOI-0013,2020-09-12,6429,0.4391789169132338,2020,new,0.3379856830393774,0.2990183132530121,0.4095850143680276,0.42916002551511967,0.4197650108863338,0.38819163801321205,0.26428963460886445,0.3985917247326724,0.39580677696671923,0.37536263355422933
AOI-0013,2020-09-25,6437,0.3916891124338237,2020,new,0.359919109114763,0.357907536426122,0.3533213771137066,0.36092489545908346,0.36527148846920865,0.3697838410324309,0.359919109114763,0.375596341497752,0.3703137826491572,0.359919109114763
AOI-0013,2020-09-26,6438,0.3701443769318336,2020,new,0.36193068180340393,0.3639422544920449,0.3533213771137066,0.36092489545908346,0.3606167251706039,0.3492234015600642,0.36193068180340393,0.3740798743432222,0.3667121743149848,0.36193068180340393
AOI-0013,2020-10-15,6444,0.392223155216285,2020,new,0.31721254245972497,0.3184971563848225,0.35845864147176754,0.3168913889784506,0.3559856567508373,0.2927113759166388,0.31721254245972497,0.35085530586658614,0.3523281381624359,0.31721254245972497
AOI-0013,2021-04-02,6449,0.2171383116698452,2021,new,,,,,,,,,,
AOI-0013,2021-05-15,6462,0.4199196558762925,2021,new,0.4834284422133737,0.4921352846769408,0.5139629389273674,0.50585131803376,0.5244978076905487,0.4841199783106347,0.45535203908594535,0.494928185936828,0.5085820007499189,0.4834284422133737
AOI-0013,2021-06-06,6468,0.5228392559195606,2021,new,0.6222262398834024,0.6282190371255874,0.544576168630154,0.5609067137348239,0.5629898404773542,0.6233516851396589,0.610892769312132,0.5446686269521064,0.5661609004963744,0.6222262398834024
AOI-0013,2021-07-02,6478,0.5267945541852811,2021,new,0.5262235131827827,0.5272044542990262,0.5463086136560498,0.5292876802902109,0.5203047627485936,0.5489028112883892,0.5262235131827827,0.5152092997190435,0.5253154264647797,0.5262235131827827
AOI-0013,2021-07-16,6484,0.6470963963245567,2021,new,0.48379306185505044,0.476880680705789,0.48206239659296285,0.48743597764652447,0.49659435219183246,0.48129216033134664,0.45673674376584283,0.4867786427123257,0.49219696776230054,0.48379306185505044
AOI-0013,2021-07-24,6488,0.5407341869778833,2021,new,0.4922150209326428,0.518822623987339,0.4745923907794921,0.4751474454689293,0.4848870476985905,0.4807784991841143,0.4922150209326428,0.4888794089934436,0.48117471555467856,0.4922150209326428
AOI-0013,2021-08-12,6496,0.3625768732128794,2021,new,0.4015324375597994,0.364149156626506,0.46451274785441404,0.4580014947265494,0.5166157685612173,0.42481462602499553,0.3312625343258908,0.49292889951026714,0.4553588891647256,0.4015324375597994
AOI-0013,2021-08-25,6502,0.5147083604656132,2021,new,0.5153266633628594,0.5075851312444893,0.4870061150278317,0.49893154446617916,0.5018911948717191,0.49419475768264615,0.5153266633628594,0.5050348226545441,0.4928441762196816,0.5153266633628594
AOI-0013,2021-09-14,6511,0.478201490201121,2021,new,0.45719005215836167,0.4496070062562281,0.4694352503074714,0.4665942486337419,0.4803333334572894,0.4622375357923578,0.42818602934671446,0.4636801659213345,0.47318569321500836,0.45719005215836167
AOI-0013,2021-09-30,6516,0.348935421686747,2021,new,0.40630779017388585,0.3665006781861797,0.46693808327335906,0.4627124452945673,0.4671491299775258,0.4611529769143734,0.40630779017388585,0.4536910316093441,0.4427845787744447,0.40630779017388585
AOI-0013,2022-04-23,6529,0.6193207228915664,2022,new,0.6147024442666094,0.6363535416790126,0.5885373781052589,0.6122042407190245,0.6029687936604626,0.6381765194028631,0.5797666511227427,0.5449709995286932,0.535745989740394,0.5999197203010544
AOI-0013,2022-04-27,6532,0.5188090308954851,2022,new,0.6080405681397161,0.5880549397590362,0.5885373781052589,0.6122042407190245,0.5883143251847521,0.6298826577322146,0.562355300182352,0.534584610960361,0.5273858289668163,0.5969535251655499
AOI-0013,2022-06-30,6554,0.5391790984898936,2022,new,0.4489526985420876,0.4378778700391986,0.4341137374513175,0.465564941296421,0.4531277299880286,0.4300194246222184,0.4489526985420876,0.45500145254753976,0.45360994966105855,0.4489526985420876
AOI-0013,2022-07-01,6555,0.4817351400770788,2022,new,0.46002752704497657,0.4378778700391986,0.4341137374513175,0.465564941296421,0.46030880761094434,0.44345357515636447,0.46002752704497657,0.4631596813971218,0.46117541024743736,0.46002752704497657
AOI-0013,2022-07-06,6558,0.5120524951889168,2022,new,0.49359557174741875,0.4932520125536435,0.5127852619213644,0.49368146154586257,0.49091238820461774,0.5004497672255731,0.49359557174741875,0.48319703372855993,0.4972952650863132,0.49359557174741875
AOI-0013,2022-08-25,6579,0.5528159224767821,2022,new,0.5275584015944585,0.5777419397410853,0.49683398518627203,0.49847084319610324,0.5057666607639144,0.5246085040895632,0.499208758287007,0.47036614510499086,0.48515782555411013,0.5275584015944585
AOI-0013,2022-08-28,6580,0.4489038046134067,2022,new,0.4522830943745183,0.4271913253012049,0.39407577146409445,0.4199218199565006,0.4747281560058051,0.4566338269836511,0.38140898610588947,0.4469900021299315,0.44534755947188853,0.4522830943745183
AOI-0013,2022-09-18,6592,0.4022838341131441,2022,new,0.3708307090811125,0.364595534079839,0.44084903413809234,0.43583542356194627,0.39834017439458264,0.4230378684385214,0.3708307090811125,0.4243282334033081,0.4219357811739106,0.3708307090811125
AOI-0013,2022-09-30,6594,0.3903077108433735,2022,new,0.4275646499869984,0.4394176340951203,0.40411794105328325,0.4020065840874797,0.42508919807276435,0.41060324407837084,0.4275646499869984,0.4195887192222829,0.425078365403506,0.432533877843598
AOI-0013,2022-10-01,6595,0.4722558348539314,2022,new,0.41571166587887654,0.4394176340951203,0.40411794105328325,0.4020065840874797,0.4246486288078058,0.410570459503097,0.41571166587887654,0.41873325983438264,0.42124940658896226,0.4256501215920757
AOI-0013,2023-04-23,6608,0.6696424096385543,2023,new,0.4940511574712832,0.5186727990379416,0.508072042436097,0.509466183094679,0.48688719165946986,0.49564644231999333,0.47205310042330473,0.4608054815988257,0.5091405232418915,0.4940511574712832
AOI-0013,2023-05-15,6613,0.4269329894330083,2023,new,0.47203901506901774,0.4323063034289188,0.5362699831393686,0.4819721929790425,0.5261252302960344,0.4981188663531867,0.47203901506901774,0.47106246087685427,0.5121357016448498,0.47203901506901774
AOI-0013,2023-07-28,6641,0.3875889156626506,2023,new,0.48932659735430667,0.4924968345564606,0.5094919915084068,0.49328499359716393,0.5168943317132465,0.5161627225287134,0.4785416307060604,0.5016248972245179,0.5169392580797492,0.48932659735430667
AOI-0013,2023-07-31,6642,0.4838937613342579,2023,new,0.4845712415510757,0.4814010043489218,0.5301402242119807,0.531246904523419,0.5171275725772599,0.5078803314955459,0.45760882493046,0.49889892242563433,0.5159375381185766,0.4845712415510757
AOI-0013,2023-08-01,6643,0.53426522030077,2023,new,0.48298612294999876,0.4814010043489218,0.5301402242119807,0.531246904523419,0.5164081739390673,0.5031007691216771,0.45063122300525993,0.49693197023285424,0.5129974671099709,0.48298612294999876
AOI-0013,2023-08-17,6651,0.5398489418512371,2023,new,0.5176724025719001,0.5020387591409838,0.5219966049113497,0.5254892242873582,0.520240168414196,0.5187497463219359,0.5176724025719001,0.5149561803386403,0.514598718741702,0.5176724025719001
AOI-0013,2023-09-19,6668,0.505629210284381,2023,new,0.5362884133578341,0.5471048874472166,0.5401841528686551,0.5357550475166413,0.5253419860230656,0.5515894081958889,0.5094109979970622,0.5162555019334074,0.5171540704893803,0.5362884133578341
AOI-0013,2023-09-29,6673,0.4524855373392938,2023,new,0.4009665452513661,0.3622428915662651,0.4341537634596634,0.44279317780303584,0.4543161680677077,0.41827752838457727,0.3423520812591311,0.4625800820437028,0.4457559372780405,0.4009665452513661
AOI-0013,2023-10-04,6676,0.4451096875754239,2023,new,0.44646686685414927,0.4071725029845036,0.43231492560440665,0.4308041990963718,0.43943823543270494,0.43870430212902317,0.44646686685414927,0.41851838511254347,0.44337448817400144,0.44646686685414927
AOI-0013,2023-10-12,6680,0.4707396737458109,2023,new,0.4263259273873949,0.45443589520824,0.4193902978325217,0.4216409327505874,0.4134338791947013,0.44652730049848494,0.4089948803308918,0.38996927162411815,0.42754996092927106,0.4263259273873949
AOI-0013,2024-04-09,6692,0.2977274652309972,2024,new,0.3046888181969122,0.3029173602902852,0.340644905982847,0.3243039496690086,0.3382475699318005,0.33570000504090214,0.3046888181969122,0.3250342368658028,0.3507054613661119,0.3046888181969122
AOI-0013,2024-05-21,6703,0.5150965266401604,2024,new,0.5187283784207113,0.5189796987114254,0.5206848908348303,0.5187032463916399,0.5178119799851243,0.5393747880714611,0.49873501313655894,0.4969718282710567,0.5218687146300024,0.5187283784207113
AOI-0013,2024-06-09,6711,0.6649183132530121,2024,new,0.5579950782141347,0.5979936474528647,0.5220726002865641,0.504429302559443,0.5102998305789367,0.5500485968701238,0.5408167860455746,0.5138122993758978,0.5338444257329671,0.5579950782141347
AOI-0013,2024-07-13,6726,0.4743092342805408,2024,new,0.4911139315215968,0.4580948970168005,0.4875877192060949,0.48177856766034466,0.4848566262909272,0.48881123791864517,0.4767041329947395,0.47126297151292446,0.4891175952744827,0.4911139315215968
AOI-0013,2024-07-30,6733,0.2261967035628548,2024,new,0.46026639375133577,0.4832025149985543,0.4545398766264802,0.46028142012523376,0.479273824364237,0.45720779520441623,0.43513639979297053,0.46620429960205684,0.4795842592200821,0.46026639375133577
AOI-0013,2024-08-03,6734,0.5304909342914756,2024,new,0.47861529074911063,0.4832025149985543,0.48937580136511305,0.5048729974917956,0.4770948272146202,0.47283828569505965,0.44343329920739927,0.46251821196792975,0.47988635353021547,0.47861529074911063
AOI-0013,2024-08-20,6742,0.5288175665578568,2024,new,0.453121058724999,0.466600606104748,0.4868063873021302,0.48986345531242437,0.5083334674442022,0.4691640392008553,0.453121058724999,0.49142566402069654,0.4830024424285554,0.45334762233989284
AOI-0013,2024-09-12,6753,0.4457279139235561,2024,new,0.47770119378074993,0.4811548626224768,0.48968342214235905,0.47770119378074993,0.4893901575148677,0.4850054351641115,0.47770119378074993,0.48595401825202655,0.483821538492892,0.47770119378074993
AOI-0013,2024-10-06,6765,0.4119092674958043,2024,new,0.407719798521502,0.4521538252327353,0.40492006784438683,0.4385300963143407,0.4566120634325405,0.40653517390882593,0.3787713264987059,0.42926059313786863,0.41950233583642893,0.4285629282830456
AOI-0013,2024-10-11,6768,0.4195168608813651,2024,new,0.3723095632187773,0.4521538252327353,0.3609858030553257,0.3586858343003827,0.4625458546877832,0.3582410886624323,0.3075065504439991,0.4178700606726896,0.4021530228185103,0.4019784256606176
AOI-0013,2025-06-03,6791,0.5182824979840068,2025,new,0.4969624881166088,0.4990670865592282,0.48219146518214884,0.48314924624948297,0.5004694376421385,0.509005582291187,0.4596676708170143,0.4731387495972335,0.4731564114740573,0.4969624881166088
AOI-0013,2025-06-27,6801,0.5100533487912504,2025,new,0.5578671363031141,0.5679159036144579,0.5148283617521288,0.5165004077302263,0.5173625803400423,0.5493888329331416,0.49030330316453563,0.4811853165728773,0.499567752283082,0.5578671363031141
AOI-0013,2025-07-05,6803,0.4890722149842337,2025,new,0.5228090328286178,0.5354262830254009,0.5046615094359572,0.4998025674223452,0.5101183221152366,0.513634216558173,0.49869156871846426,0.4903444090012798,0.5030591450732498,0.5228090328286178
AOI-0013,2025-07-15,6811,0.5136896889696272,2025,new,0.47330282735440016,0.4767967990009958,0.48569627737925586,0.4854728256997901,0.4989184723119487,0.47717208174696724,0.47330282735440016,0.4837232253226331,0.5008137045661355,0.47330282735440016
AOI-0013,2025-08-14,6827,0.3950761450021161,2025,new,0.45624602471821096,0.4110778313253012,0.5010627749933275,0.5227031623884524,0.5255090127006885,0.4879784632352658,0.39907158886016575,0.5255090127006885,0.5018212347933878,0.4579723958259247
AOI-0013,2025-08-23,6833,0.5233480689147184,2025,new,0.5305469702086982,0.5327217932322593,0.5161320795535368,0.5164913058545068,0.5099292751043294,0.5280642542540361,0.5305469702086982,0.5042325551415245,0.5057796285794892,0.5305469702086982
AOI-0013,2025-09-05,6840,0.5168534521396604,2025,new,0.4744276887443208,0.4836147491379617,0.4821368122474293,0.48205391552069826,0.4941518704897875,0.47309442389360834,0.4744276887443208,0.4916967585787111,0.4928464772836491,0.4744276887443208
AOI-0013,2025-09-11,6843,0.5717212150925222,2025,new,0.44993966372560734,0.4836147491379617,0.48261894526039106,0.49894381173674696,0.5098900630139857,0.464103441382749,0.40717354560858304,0.5034864501824303,0.49310960524455183,0.44993966372560734
AOI-0013,2025-09-13,6844,0.5513311942068565,2025,new,0.42748960678403775,0.416264578313253,0.48261894526039106,0.49894381173674696,0.4925800248014123,0.4659793468717224,0.35621274325566393,0.509266229048596,0.4898949669940973,0.42748960678403775
AOI-0013,2025-09-30,6852,0.395498313253012,2025,new,0.590214767461878,0.595925038289289,0.5563630407818339,0.5600083899070287,0.5575997582297243,0.5654448052141124,0.5672702710979974,0.5448039023455141,0.5542482915821746,0.590214767461878
AOI-0013,2025-10-16,6856,0.6981294890718748,2025,new,0.6484809383718113,0.6638663155526778,0.5855829916484143,0.5844776530084952,0.63344689692506,0.6186302895664596,0.6196446306363579,0.604337263056594,0.6098830066572677,0.6484809383718113
AOI-0014,2010-05-02,6890,0.7991504045481114,2010,new,0.7932407737937549,0.8151930239012235,0.6697303475511562,0.6763856975707099,0.6937624998721643,0.7617910445653561,0.759249004692624,0.6553581597828505,0.7298998762581831,0.7932407737937549
AOI-0014,2010-05-25,6913,0.7954931797235024,2010,new,0.8339673677006385,0.816912667372238,0.7713596126035278,0.7962024867911986,0.6947738923548162,0.8265320371229302,0.8064734757018492,0.6559380109718795,0.7027285345754777,0.8339673677006385
AOI-0014,2010-08-05,6985,0.2803526189721155,2010,new,0.28046301822685077,0.2644536244932932,0.36228975354271875,0.3844010819355651,0.3105971827747547,0.3360115817269961,0.2368718673706841,0.2617540332762117,0.29321026093050107,0.28046301822685077
AOI-0014,2010-10-16,7057,0.0931707111756883,2010,new,0.1625388612202753,0.1554157734882711,0.19359981089785486,0.1675639931160903,0.1782709972612372,0.16272828220809288,0.11551818775479664,0.12772517814314396,0.20056243275860972,0.1625388612202753
AOI-0014,2011-06-05,7137,0.6093570454098282,2011,new,0.7822528283410141,0.8164996313364058,0.7382570976528301,0.7337480658791851,0.6996199867250477,0.7860043291876577,0.7129087981155129,0.641595130125076,0.6747533188452455,0.7822528283410141
AOI-0014,2011-06-06,7138,0.5819272801467789,2011,new,0.7891021889400924,0.8164996313364058,0.7382570976528301,0.7337480658791851,0.702427280236398,0.7890099107766975,0.7200611161466844,0.6444704527682007,0.6834016821359254,0.7891021889400924
AOI-0014,2011-08-08,7201,0.4385249031226033,2011,new,0.39991968245362786,0.3942529706564402,0.43564025046636223,0.4197531737437846,0.43066172620250825,0.41108987406832315,0.35980262326110457,0.3739346868403763,0.42443895213418503,0.39991968245362786
AOI-0014,2011-10-16,7270,0.4034623502304147,2011,new,,,,,,,,,,
AOI-0014,2012-04-29,7313,0.7431184127144344,2012,new,0.6319418346774194,0.6164161290322581,0.5993006715775149,0.6341597926267282,0.5610106381211829,0.6412379200688616,0.5559493250797221,0.4964727388877065,0.561462355445528,0.6319418346774194
AOI-0014,2012-06-09,7354,0.6126459447004607,2012,new,0.6231748232806661,0.8156434558807635,0.6398278033444345,0.7099442924637855,0.5338721970166007,0.6056991145237759,0.5895505690616714,0.4803469026569122,0.5424920635359483,0.6231748232806661
AOI-0014,2012-10-06,7473,0.1599210724238687,2012,new,0.24438525453538718,0.3065852995391705,0.23846316326468397,0.24438525453538718,0.2474647494334961,0.24794198054672942,0.1759688425717988,0.17538713788123486,0.2564094291918733,0.24438525453538718
AOI-0014,2013-04-23,7520,0.5156352995391704,2013,new,0.2237987713500896,0.2259537742109192,0.22982999205804366,0.22981422837807108,0.27666629771660894,0.19504762916098486,0.17855968574724795,0.22459329241784373,0.2786116981543808,0.2237987713500896
AOI-0014,2013-06-27,7585,0.7983243421638851,2013,new,0.7649134056818024,0.7703882932304665,0.7060764637984757,0.7265891928411534,0.6691645825576145,0.7381436189223587,0.7354112557482715,0.625976795706885,0.708502231988898,0.7649134056818024
AOI-0014,2013-07-04,7592,0.8277790437176653,2013,new,0.7265891928411534,0.7703882932304665,0.7597652757082871,0.7779516321860083,0.6783002327526176,0.7694881960909332,0.6959724811608401,0.6379315632798089,0.6784440509828776,0.7265891928411534
AOI-0014,2013-10-16,7696,0.1879342398789212,2013,new,0.22782703766754675,0.2188562249705855,0.23115307156689677,0.228467810003044,0.23196642125235042,0.2314636587420058,0.18270510389146166,0.1870266039037185,0.27208164882743935,0.22782703766754675
AOI-0014,2014-04-07,7717,0.4031574193548388,2014,new,,,,,,,,,,
AOI-0014,2014-04-10,7720,0.1928074501719077,2014,new,,,,,,,,,,
AOI-0014,2014-05-20,7760,0.8467886374911022,2014,new,0.8820672984651415,0.8902016653553534,0.7804356264259428,0.775279406349324,0.7663770991842423,0.8590122727495586,0.8526231394810908,0.7233466860255118,0.7801407179752309,0.8820672984651415
AOI-0014,2014-08-13,7845,0.3018963133640553,2014,new,0.18366277566170355,0.1789795051918144,0.2081118835242036,0.20509304166988707,0.20604306964169058,0.1879129760557498,0.13725643724014644,0.16300511169815465,0.22073567915224665,0.18366277566170355
AOI-0014,2014-08-29,7861,0.2827804147465438,2014,new,0.21324923545560415,0.2076254661788461,0.24457979296960836,0.21395220661519893,0.21011712746749775,0.2186122742089642,0.16770334357331743,0.17879567457322704,0.22689037016201932,0.21324923545560415
AOI-0014,2014-09-18,7881,0.2275920104328734,2014,new,0.19142131227841316,0.1829865347133252,0.25810970518709386,0.23900851628941455,0.21311764554775922,0.2541441814971394,0.1452406110580675,0.18697518641676059,0.2329052833086022,0.19142131227841316
AOI-0014,2015-05-31,7984,0.8661706893841314,2015,new,0.8686212901446966,0.896093348486785,0.7866232142510377,0.7932810800255126,0.7580788638463773,0.8610120288721572,0.8362016751290713,0.7170804075497564,0.7835197240810162,0.8686212901446966
AOI-0014,2015-06-08,7992,0.8431350721394539,2015,new,0.8231160096984936,0.8126906755858806,0.7731114898891341,0.7582398078390232,0.6941651220124305,0.7753369829872764,0.795306533695928,0.6501700325604947,0.7336919355666796,0.8231160096984936
AOI-0014,2015-07-10,8024,0.3531455344222913,2015,new,0.42156494121140864,0.4400121069539316,0.39275283465188343,0.42663801374188715,0.39917483480938476,0.3902835528455557,0.3820773790293247,0.350644721860606,0.4281661749208705,0.42156494121140864
