anon_polygon_id,date,baseline,hgb,lag,shock,state,shock_n,state_n,canon,correction,primary_ndvi_pred
AOI-0022,2025-09-23,0.16916836,0.16829851,0.17264773,-0.00020035,0.02211678,63,8,False,-0.00226176,0.16690660
AOI-0022,2025-09-24,0.18989406,0.18968061,0.19074786,0.02766891,0.02222679,31,8,False,0.00469455,0.19458861
AOI-0022,2025-09-30,0.25831679,0.25964119,0.25301918,0.03748496,-0.01331426,62,8,True,0.00000000,0.25831679
AOI-0023,2025-04-16,0.19376402,0.19449779,0.19082890,-0.01990265,0.03454536,46,8,False,-0.00843020,0.18533382
AOI-0023,2025-04-17,0.23388286,0.23698031,0.22149308,0.00000000,0.03440790,41,8,False,-0.00344079,0.23044207
AOI-0023,2025-04-24,0.19727366,0.19977136,0.18728284,-0.03100570,0.02681563,33,8,False,-0.01043299,0.18684067
AOI-0023,2025-05-01,0.19801025,0.19633450,0.20471326,-0.00302657,0.03636645,68,8,False,-0.00439329,0.19361696
AOI-0023,2025-05-04,0.21608265,0.21104234,0.23624387,0.00731763,0.00817370,60,8,False,0.00101204,0.21709469
AOI-0023,2025-06-27,0.77439492,0.77787798,0.76046271,0.02904008,-0.03129353,54,8,False,0.01038937,0.78478429
AOI-0023,2025-07-05,0.73286179,0.74279813,0.69311643,-0.00118909,0.00669776,50,8,False,-0.00096705,0.73189474
AOI-0023,2025-07-14,0.38742719,0.37757646,0.42683012,0.02032363,0.00308940,41,8,False,0.00477197,0.39219916
AOI-0023,2025-07-15,0.33850373,0.33408158,0.35619233,-0.00249133,0.01726690,38,8,False,-0.00234952,0.33615421
AOI-0023,2025-08-14,0.15964625,0.15750930,0.16819406,0.00000000,0.02440167,46,8,False,-0.00244017,0.15720608
AOI-0023,2025-08-22,0.15010319,0.14979180,0.15134875,-0.00994513,0.01054514,48,8,False,-0.00354080,0.14656239
AOI-0023,2025-08-30,0.19277559,0.19412526,0.18737691,0.03410470,0.01636258,34,8,False,0.00688992,0.19966551
AOI-0023,2025-09-21,0.17033265,0.16974472,0.17268436,-0.01269631,0.01597314,49,8,False,-0.00477139,0.16556126
AOI-0023,2025-09-23,0.18372239,0.18173822,0.19165907,-0.00020035,0.02443750,63,8,False,-0.00249384,0.18122855
AOI-0023,2025-10-17,0.23280365,0.23948305,0.20608607,0.01880847,0.00487242,27,8,False,0.00421488,0.23701853
AOI-0024,2025-04-07,0.32291183,0.30585562,0.39113668,0.05968037,0.00455132,66,8,True,0.00000000,0.32291183
AOI-0024,2025-04-23,0.33598818,0.33270142,0.34913523,0.01813347,0.00425303,60,8,True,0.00000000,0.33598818
AOI-0024,2025-05-25,0.41792810,0.39603546,0.50549865,0.04911856,-0.00918308,64,8,True,0.00000000,0.41792810
AOI-0024,2025-05-28,0.26175524,0.25548808,0.28682385,0.00000000,-0.00027078,31,8,False,0.00002708,0.26178232
AOI-0024,2025-06-05,0.30286403,0.29796452,0.32246207,-0.00599929,-0.00445674,40,8,False,-0.00105415,0.30180988
AOI-0024,2025-07-03,0.54557622,0.53588046,0.58435927,-0.07332099,0.02381548,16,8,False,-0.02071180,0.52486442
AOI-0024,2025-07-21,0.40085161,0.40313564,0.39171550,0.03665540,-0.01241403,33,8,False,0.01040525,0.41125686
AOI-0024,2025-07-25,0.33806228,0.33990763,0.33068087,-0.01033757,-0.01380062,41,8,False,-0.00120433,0.33685795
AOI-0024,2025-08-06,0.33710372,0.33998394,0.32558284,0.00064041,-0.00648524,61,8,False,0.00080863,0.33791235
AOI-0024,2025-08-09,0.28788745,0.28551599,0.29737329,-0.02266645,-0.00767007,45,8,False,-0.00489961,0.28298784
AOI-0024,2025-09-14,0.30658285,0.31305197,0.28070634,0.05483990,-0.00172021,63,8,True,0.00000000,0.30658285
AOI-0024,2025-09-21,0.19893438,0.19955308,0.19645961,-0.01269631,-0.00522081,49,8,False,-0.00265200,0.19628238
AOI-0024,2025-09-30,0.24366986,0.24502158,0.23826296,0.03748496,-0.01154276,62,8,True,0.00000000,0.24366986
AOI-0024,2025-10-02,0.20369999,0.21259848,0.16810602,0.02817337,-0.00681405,39,8,False,0.00772475,0.21142474
AOI-0024,2025-10-18,0.19389612,0.19528010,0.18836019,-0.02021486,-0.00502382,33,8,False,-0.00455133,0.18934479
AOI-0025,2025-04-14,0.17649243,0.17506945,0.18218434,-0.02229824,0.01109275,43,8,False,-0.00668384,0.16980859
AOI-0025,2025-04-23,0.30590173,0.29834838,0.33611517,0.01813347,0.01044005,60,8,True,0.00000000,0.30590173
AOI-0025,2025-04-24,0.18580363,0.18457214,0.19072961,-0.03100570,0.01076054,33,8,False,-0.00882748,0.17697615
AOI-0025,2025-04-29,0.18417288,0.18198151,0.19293835,0.00198102,0.01231390,35,8,False,-0.00073614,0.18343674
AOI-0025,2025-05-09,0.35915721,0.33377641,0.46068042,0.03885863,0.00281182,67,8,True,0.00000000,0.35915721
AOI-0025,2025-06-03,0.20570985,0.19339335,0.25497583,-0.00003268,0.00571185,42,8,False,-0.00057935,0.20513050
AOI-0025,2025-06-13,0.20137031,0.19190464,0.23923301,0.00007443,0.00373766,40,8,False,-0.00035516,0.20101515
AOI-0025,2025-06-27,0.18561461,0.17913284,0.21154165,0.02904008,0.02484152,54,8,False,0.00477587,0.19039048
AOI-0025,2025-07-21,0.19665865,0.19463669,0.20474650,0.03665540,0.01059818,33,8,False,0.00810403,0.20476268
AOI-0025,2025-08-07,0.15690719,0.15741731,0.15486672,-0.01166672,0.02498501,52,8,False,-0.00541518,0.15149201
AOI-0025,2025-08-30,0.19032516,0.18929008,0.19446549,0.03410470,0.00058218,34,8,False,0.00846796,0.19879312
AOI-0025,2025-09-07,0.19395589,0.19359226,0.19541042,0.04209997,-0.00060548,29,8,False,0.01058554,0.20454143
AOI-0025,2025-09-14,0.25461724,0.25177065,0.26600361,0.05483990,0.00306198,63,8,True,0.00000000,0.25461724
AOI-0025,2025-10-17,0.44121521,0.45006567,0.40581339,0.01880847,-0.00567337,27,8,False,0.00526945,0.44648466
AOI-0026,2025-04-07,0.70828366,0.70174213,0.73444980,0.05968037,-0.00801667,66,8,True,0.00000000,0.70828366
AOI-0026,2025-04-24,0.83199701,0.82965057,0.84138274,-0.03100570,-0.00510505,33,8,False,-0.00724092,0.82475609
AOI-0026,2025-05-09,0.85052362,0.84803315,0.86048554,0.03885863,-0.00080095,67,8,True,0.00000000,0.85052362
AOI-0026,2025-06-13,0.64566216,0.63217644,0.69960503,0.00007443,0.01172317,40,8,False,-0.00115371,0.64450845
AOI-0026,2025-07-08,0.23911900,0.23428299,0.25846302,-0.01565705,0.02201072,60,8,False,-0.00611534,0.23300366
AOI-0026,2025-07-10,0.21670747,0.21484341,0.22416370,-0.03499475,0.02000406,60,8,False,-0.01074909,0.20595838
AOI-0026,2025-07-12,0.26777269,0.26968551,0.26012138,0.06347953,0.01980683,67,8,True,0.00000000,0.26777269
AOI-0026,2025-07-13,0.21673961,0.22137072,0.19821518,0.00053227,0.01970961,47,8,False,-0.00183789,0.21490172
AOI-0026,2025-07-18,0.19895917,0.20743156,0.16506961,-0.01324803,0.01672033,44,8,False,-0.00498404,0.19397513
AOI-0026,2025-07-30,0.13921091,0.13947668,0.13814782,-0.00322138,0.00802608,73,8,False,-0.00160795,0.13760296
AOI-0026,2025-08-19,0.15351929,0.15715576,0.13897340,-0.00985437,0.03551035,65,8,False,-0.00601463,0.14750466
AOI-0026,2025-09-08,0.12801984,0.12738669,0.13055242,-0.02434620,0.01339085,60,8,False,-0.00742564,0.12059420
AOI-0026,2025-09-23,0.16236651,0.16370418,0.15701583,-0.00020035,0.00391597,63,8,False,-0.00044168,0.16192483
AOI-0026,2025-09-30,0.31833582,0.32075707,0.30865082,0.03748496,-0.00077509,62,8,True,0.00000000,0.31833582
AOI-0027,2025-04-16,0.76073270,0.77144719,0.71787476,-0.01990265,-0.00203297,46,8,False,-0.00477237,0.75596033
AOI-0027,2025-04-24,0.79006620,0.79438101,0.77280695,-0.03100570,-0.00205160,33,8,False,-0.00754626,0.78251994
AOI-0027,2025-06-13,0.53386635,0.51852321,0.59523888,0.00007443,0.02010925,40,8,False,-0.00199232,0.53187403
AOI-0027,2025-06-27,0.40980074,0.40490320,0.42939091,0.02904008,0.02890912,54,8,False,0.00436911,0.41416985
AOI-0027,2025-07-05,0.29285767,0.28233533,0.33494700,-0.00118909,0.03184654,50,8,False,-0.00348192,0.28937575
AOI-0027,2025-07-12,0.33696524,0.34272018,0.31394546,0.06347953,0.03250858,67,8,True,0.00000000,0.33696524
AOI-0027,2025-07-13,0.24689378,0.24403254,0.25833874,0.00053227,0.03195916,47,8,False,-0.00306285,0.24383093
AOI-0027,2025-07-23,0.23386805,0.22836476,0.25588125,-0.00741115,0.00867890,51,8,False,-0.00272068,0.23114737
AOI-0027,2025-07-29,0.29555293,0.29783054,0.28644249,0.05129797,0.02696877,29,8,False,0.01012762,0.30568055
AOI-0027,2025-08-19,0.26482961,0.26069794,0.28135627,-0.00985437,0.02124091,65,8,False,-0.00458768,0.26024193
AOI-0027,2025-08-30,0.24900338,0.24848890,0.25106127,0.03410470,0.01251685,34,8,False,0.00727449,0.25627787
AOI-0027,2025-09-16,0.23707567,0.23576324,0.24232542,-0.00934341,0.01944657,52,8,False,-0.00428051,0.23279516
AOI-0027,2025-10-16,0.60275752,0.61215893,0.56515187,0.00879559,0.00776552,67,8,True,0.00000000,0.60275752
AOI-0028,2010-04-07,0.64497220,0.60434220,0.80749216,0.00000000,-0.00084083,17,8,True,0.00000000,0.64497220
AOI-0028,2010-04-15,0.60375552,0.54994616,0.81899297,0.04257419,-0.00084083,7,8,False,0.01072763,0.61448315
AOI-0028,2010-10-24,0.19319103,0.18686369,0.21850038,0.00000000,0.00000380,6,8,False,-0.00000038,0.19319065
AOI-0028,2011-05-25,0.55371466,0.56429921,0.51137644,0.06602698,-0.00124909,18,8,True,0.00000000,0.55371466
AOI-0028,2011-07-28,0.59904946,0.59711674,0.60678033,0.04097250,-0.00679995,15,8,True,0.00000000,0.59904946
AOI-0028,2011-08-08,0.54185159,0.53455992,0.57101825,0.00000000,0.00410181,6,8,False,-0.00041018,0.54144141
AOI-0028,2011-10-11,0.24019830,0.24012094,0.24050773,,-0.00023950,2,8,False,0.00002395,0.24022225
AOI-0028,2012-04-22,0.76221556,0.76107010,0.76679741,0.00000000,0.00299623,15,8,True,0.00000000,0.76221556
AOI-0028,2012-09-27,0.16740646,0.16359037,0.18267083,-0.02386882,-0.00105931,3,8,False,-0.00586127,0.16154519
AOI-0028,2012-10-15,0.26776647,0.27552483,0.23673300,0.00000000,-0.00362519,17,8,True,0.00000000,0.26776647
AOI-0028,2013-04-07,0.33073311,0.32657386,0.34737014,0.00171463,0.00063626,16,8,True,0.00000000,0.33073311
AOI-0028,2013-06-10,0.32270680,0.32652536,0.30743255,0.00316291,-0.00071244,14,8,True,0.00000000,0.32270680
AOI-0028,2013-06-26,0.30329675,0.30845802,0.28265166,0.00000000,-0.00015508,16,8,True,0.00000000,0.30329675
AOI-0028,2013-08-29,0.29505884,0.29918769,0.27854346,0.00000000,-0.00956567,14,8,True,0.00000000,0.29505884
AOI-0028,2014-04-07,0.74193703,0.74816030,0.71704396,0.00000000,-0.00504038,17,8,True,0.00000000,0.74193703
AOI-0028,2014-05-04,0.89709282,0.88356297,0.95121220,0.01077229,0.00397604,7,8,False,0.00229547,0.89938829
AOI-0028,2014-07-28,0.27181093,0.27526989,0.25797510,0.04931972,-0.00156113,12,8,True,0.00000000,0.27181093
AOI-0028,2014-10-11,0.19699726,0.20150189,0.17897874,-0.00104808,-0.00056826,7,8,False,-0.00020519,0.19679207
AOI-0028,2015-04-13,0.21451632,0.22429605,0.17539742,,0.01156985,2,8,False,-0.00115699,0.21335933
AOI-0028,2015-08-27,0.31064004,0.31391646,0.29753440,0.01900124,-0.01085668,6,8,False,0.00583598,0.31647602
AOI-0028,2015-09-28,0.18680781,0.19792740,0.14232943,0.00055428,0.00309836,6,8,False,-0.00017127,0.18663654
AOI-0028,2016-04-07,0.69346291,0.71727713,0.59820601,-0.00598668,0.00030396,6,8,False,-0.00152707,0.69193584
AOI-0028,2016-04-23,0.78807382,0.79421729,0.76349993,0.00000000,0.00035985,7,8,False,-0.00003599,0.78803783
AOI-0028,2016-06-09,0.63641735,0.64969312,0.58331429,0.02201805,0.00110468,14,8,True,0.00000000,0.63641735
AOI-0028,2016-06-10,0.66635200,0.68052726,0.60965095,0.07251487,0.00111994,4,8,False,0.01801672,0.68436872
AOI-0028,2016-06-25,0.35044837,0.33556084,0.40999851,0.03663475,0.00136538,14,8,True,0.00000000,0.35044837
AOI-0028,2016-07-27,0.28613553,0.29612435,0.24618027,0.00000000,0.00062961,11,8,True,0.00000000,0.28613553
AOI-0028,2016-09-06,0.20247389,0.20381410,0.19711305,0.00000000,-0.00024422,7,8,False,0.00002442,0.20249831
AOI-0028,2017-04-26,0.28580740,0.29250796,0.25900518,-0.00656328,-0.00965961,9,8,False,-0.00067486,0.28513254
AOI-0028,2017-07-23,0.23211759,0.23697238,0.21269840,0.00000000,-0.02064385,4,8,False,0.00206439,0.23418198
AOI-0028,2017-08-09,0.15532942,0.15593635,0.15290169,-0.01731615,-0.00624296,12,8,False,-0.00370474,0.15162468
AOI-0028,2017-08-13,0.25017546,0.24990285,0.25126591,0.03106068,-0.00495890,13,8,True,0.00000000,0.25017546
AOI-0028,2017-08-29,0.20696204,0.20654818,0.20861747,0.05896267,0.01591603,14,8,True,0.00000000,0.20696204
AOI-0028,2017-09-17,0.24056938,0.24395032,0.22704560,0.02384322,0.00885972,8,8,False,0.00507483,0.24564421
AOI-0028,2018-05-11,0.87619409,0.87442815,0.88325787,-0.02973619,-0.00484986,5,8,False,-0.00694906,0.86924503
AOI-0028,2018-08-19,0.18559188,0.18759582,0.17757612,0.01539890,-0.00721135,7,8,False,0.00457086,0.19016274
AOI-0028,2018-08-29,0.24007595,0.23892218,0.24469102,0.02332720,-0.00480978,16,8,True,0.00000000,0.24007595
AOI-0028,2018-09-12,0.21202066,0.21009113,0.21973880,-0.00024804,-0.00320880,4,8,False,0.00025887,0.21227953
AOI-0028,2018-10-08,0.17021682,0.17103830,0.16693090,-0.01512155,-0.00376184,6,8,False,-0.00340420,0.16681262
AOI-0028,2019-04-06,0.14564418,0.14464017,0.14966024,0.00000000,0.01531720,11,8,False,-0.00153172,0.14411246
AOI-0028,2019-05-02,0.28084008,0.28750018,0.25419970,0.04539603,0.02192814,6,8,False,0.00915619,0.28999627
AOI-0028,2019-05-25,0.40388704,0.39002981,0.45931596,0.02465233,-0.00532445,15,8,True,0.00000000,0.40388704
AOI-0028,2019-06-27,0.19396947,0.19914281,0.17327608,0.00587049,0.06527211,15,8,False,-0.00505959,0.18890988
AOI-0028,2019-08-09,0.19171858,0.18704694,0.21040513,-0.01661305,0.01581348,12,8,False,-0.00573461,0.18598397
AOI-0028,2019-08-24,0.14463125,0.13764785,0.17256484,-0.02709838,0.00682431,11,8,False,-0.00745703,0.13717422
AOI-0028,2019-10-17,0.61479728,0.63458497,0.53564654,0.00948898,0.00127325,8,8,False,0.00224492,0.61704220
AOI-0028,2020-04-25,0.84080013,0.85345585,0.79017726,-0.00252546,0.00364215,7,8,False,-0.00099558,0.83980455
AOI-0028,2020-05-04,0.87039341,0.87669718,0.84517833,0.06239068,-0.00360415,8,8,False,0.01595808,0.88635149
AOI-0028,2020-05-08,0.85697721,0.86294620,0.83310127,0.04604670,-0.00550197,14,8,True,0.00000000,0.85697721
AOI-0028,2020-05-30,0.85725652,0.85580577,0.86305952,-0.03276384,-0.01167620,12,8,False,-0.00702334,0.85023318
AOI-0028,2020-07-14,0.19191618,0.18693363,0.21184640,-0.01910582,-0.00004264,7,8,False,-0.00477219,0.18714399
AOI-0028,2020-08-03,0.14710557,0.14726270,0.14647707,-0.00040621,-0.01119798,14,8,False,0.00101825,0.14812382
AOI-0028,2020-08-08,0.15463367,0.16127145,0.12808253,-0.00218654,-0.00514975,10,8,False,-0.00003166,0.15460201
AOI-0028,2020-09-02,0.15979653,0.16262731,0.14847341,0.00000000,0.01430856,14,8,False,-0.00143086,0.15836567
AOI-0028,2020-09-13,0.23900184,0.23564558,0.25242688,0.05067500,-0.00015325,15,8,True,0.00000000,0.23900184
AOI-0028,2021-06-14,0.73524785,0.75296535,0.66437785,-0.00122728,0.00555807,11,8,False,-0.00086263,0.73438522
AOI-0028,2021-06-16,0.75956628,0.76834774,0.72444046,0.00118363,0.01146405,13,8,False,-0.00085050,0.75871578
AOI-0028,2021-06-24,0.81885370,0.82100623,0.81024362,0.01681151,0.01430676,8,8,False,0.00277220,0.82162590
AOI-0028,2021-06-26,0.82606553,0.82934904,0.81293147,0.07470695,0.01341206,18,8,True,0.00000000,0.82606553
AOI-0028,2021-07-24,0.75015223,0.75345488,0.73694161,0.01462145,0.00677810,10,8,False,0.00297755,0.75312978
AOI-0028,2021-10-27,0.31019694,0.30194664,0.34319816,0.00000000,0.01018014,9,8,False,-0.00101801,0.30917893
AOI-0028,2022-04-07,0.66500928,0.66613710,0.66049799,-0.02718179,-0.00991787,18,8,True,0.00000000,0.66500928
AOI-0028,2022-04-23,0.83933072,0.83905969,0.84041485,0.05414410,-0.00908012,14,8,True,0.00000000,0.83933072
AOI-0028,2022-06-09,0.88098023,0.88471469,0.86604237,0.00432091,0.00015104,10,8,False,0.00106512,0.88204535
AOI-0028,2022-06-29,0.34646519,0.33304046,0.40016411,0.00884098,0.00221739,17,8,False,0.00198851,0.34845370
AOI-0028,2022-07-28,0.23978820,0.24488156,0.21941475,0.03029926,0.00942476,16,8,True,0.00000000,0.23978820
AOI-0028,2022-08-03,0.14300783,0.14383363,0.13970459,-0.08345962,-0.00030493,6,8,False,-0.02083441,0.12217342
AOI-0028,2022-08-08,0.16257691,0.16780585,0.14166114,0.00000000,-0.00178561,15,8,False,0.00017856,0.16275547
AOI-0028,2022-08-30,0.15446860,0.15671731,0.14547374,0.00000000,0.00886062,16,8,False,-0.00088606,0.15358254
AOI-0028,2022-10-01,0.20266627,0.21021690,0.17246377,0.03509862,0.00651397,8,8,False,0.00812326,0.21078953
AOI-0028,2023-04-07,0.35068286,0.36099518,0.30943359,0.05347828,0.01403206,15,8,True,0.00000000,0.35068286
AOI-0028,2023-04-11,0.23698547,0.23442102,0.24724325,,0.01403206,2,8,False,-0.00140321,0.23558226
AOI-0028,2023-05-05,0.20875206,0.20734301,0.21438829,0.00000000,0.01581410,9,8,False,-0.00158141,0.20717065
AOI-0028,2023-05-09,0.44222256,0.42886846,0.49563892,0.10544403,0.01662916,16,8,True,0.00000000,0.44222256
AOI-0028,2023-06-09,0.25618069,0.25177558,0.27380117,-0.00024804,-0.02288132,3,8,False,0.00222612,0.25840681
AOI-0028,2023-08-06,0.19534158,0.19412451,0.20020988,-0.00024368,0.00902625,8,8,False,-0.00096354,0.19437804
AOI-0028,2023-08-23,0.15116846,0.15082681,0.15253505,-0.00361637,0.01806574,12,8,False,-0.00271067,0.14845779
AOI-0028,2023-08-29,0.23555057,0.23120678,0.25292573,0.04297086,0.02013597,17,8,True,0.00000000,0.23555057
AOI-0028,2023-09-22,0.17074106,0.17196289,0.16585372,-0.00079453,-0.00594131,12,8,False,0.00039550,0.17113656
AOI-0028,2023-09-24,0.17180507,0.16903811,0.18287292,-0.00504968,-0.01320983,11,8,False,0.00005856,0.17186363
AOI-0028,2023-09-30,0.29496050,0.28156874,0.34852754,0.03281425,-0.00313901,15,8,True,0.00000000,0.29496050
AOI-0028,2024-05-07,0.88093453,0.88169288,0.87790115,0.00023928,-0.01655070,8,8,False,0.00171489,0.88264942
AOI-0028,2024-05-23,0.81738163,0.81911600,0.81044414,0.00000000,-0.00055245,7,8,False,0.00005525,0.81743688
AOI-0028,2024-05-24,0.80243156,0.80622348,0.78726388,0.01278292,-0.00005506,15,8,True,0.00000000,0.80243156
AOI-0028,2024-07-27,0.19874497,0.19981919,0.19444811,0.02934325,0.00031176,14,8,True,0.00000000,0.19874497
AOI-0028,2024-08-03,0.17879017,0.18029544,0.17276908,0.01720146,0.00648678,6,8,False,0.00365169,0.18244186
AOI-0028,2024-08-12,0.15992857,0.16250678,0.14961569,0.00670859,0.00713085,13,8,True,0.00000000,0.15992857
AOI-0028,2024-09-11,0.13304499,0.13704762,0.11703445,-0.01013525,-0.00858479,7,8,False,-0.00167533,0.13136966
AOI-0028,2024-09-16,0.13333943,0.13640564,0.12107457,-0.00698255,-0.00583788,10,8,False,-0.00116185,0.13217758
AOI-0028,2025-04-07,0.33949945,0.32837244,0.38400751,0.05968037,0.04042839,66,8,True,0.00000000,0.33949945
AOI-0028,2025-05-24,0.61551756,0.62088129,0.59406267,0.00000000,-0.02301434,50,8,False,0.00230143,0.61781899
AOI-0028,2025-05-31,0.59280747,0.57671330,0.65718414,-0.08103481,-0.01314157,13,8,False,-0.01894454,0.57386293
AOI-0028,2025-06-11,0.67797217,0.68052018,0.66778014,0.01085835,0.00465463,36,8,False,0.00224913,0.68022130
AOI-0028,2025-06-26,0.53116086,0.54050562,0.49378182,0.06903863,-0.00449718,65,8,True,0.00000000,0.53116086
AOI-0028,2025-06-27,0.55307864,0.56192466,0.51769453,0.02904008,-0.00480240,54,8,False,0.00774026,0.56081890
AOI-0028,2025-07-10,0.27408477,0.25994687,0.33063635,-0.03499475,-0.00607071,60,8,False,-0.00814162,0.26594315
AOI-0028,2025-07-13,0.22443869,0.20961947,0.28371557,0.00053227,-0.00623231,47,8,False,0.00075630,0.22519499
AOI-0028,2025-07-23,0.16644028,0.16534805,0.17080922,-0.00741115,-0.00665490,51,8,False,-0.00118730,0.16525298
AOI-0028,2025-08-13,0.23498050,0.22852232,0.26081322,0.06268806,0.00691760,69,8,True,0.00000000,0.23498050
AOI-0028,2025-09-08,0.13347208,0.13069615,0.14457579,-0.02434620,0.00933880,60,8,False,-0.00702043,0.12645165
AOI-0028,2025-09-11,0.14708160,0.14749276,0.14543692,0.00000000,0.00818722,34,8,False,-0.00081872,0.14626288
AOI-0028,2025-10-16,0.23785457,0.23305078,0.25706972,0.00879559,-0.00208519,67,8,True,0.00000000,0.23785457
AOI-0028,2025-10-28,0.25595562,0.27580079,0.17657494,0.00877973,-0.00221653,16,8,False,0.00241658,0.25837220
AOI-0029,2025-04-04,0.57761502,0.57520064,0.58727255,0.00305055,0.00442316,10,8,False,0.00032032,0.57793534
AOI-0029,2025-04-24,0.82224681,0.82029529,0.83005290,-0.03100570,0.00503707,33,8,False,-0.00825513,0.81399168
AOI-0029,2025-06-08,0.72977040,0.73004950,0.72865400,-0.03058925,0.01766789,52,8,False,-0.00941410,0.72035630
AOI-0029,2025-06-10,0.62330116,0.61905015,0.64030519,0.00000000,0.01979672,65,8,True,0.00000000,0.62330116
AOI-0029,2025-06-11,0.69238969,0.70101869,0.65787372,0.01085835,0.01368698,36,8,False,0.00134589,0.69373558
AOI-0029,2025-06-13,0.62448250,0.62418001,0.62569249,0.00007443,0.01538646,40,8,False,-0.00152004,0.62296246
AOI-0029,2025-07-29,0.19099979,0.19476915,0.17592234,0.05129797,0.00768940,29,8,False,0.01205555,0.20305534
AOI-0029,2025-08-02,0.13481653,0.13965522,0.11546180,-0.01551968,0.01079838,42,8,False,-0.00495976,0.12985677
AOI-0029,2025-08-19,0.12546731,0.13003302,0.10720450,-0.00985437,0.01225121,65,8,False,-0.00368871,0.12177860
AOI-0029,2025-09-11,0.13956963,0.14438941,0.12029053,0.00000000,0.01150154,34,8,False,-0.00115015,0.13841948
AOI-0029,2025-09-16,0.14957751,0.15261677,0.13742044,-0.00934341,0.00619149,52,8,False,-0.00295500,0.14662251
AOI-0030,2025-04-21,0.54390062,0.54898176,0.52357606,0.00606841,0.00614633,20,8,False,0.00090247,0.54480309
AOI-0030,2025-04-24,0.60130990,0.61030403,0.56533335,-0.03100570,0.00620724,33,8,False,-0.00837215,0.59293775
AOI-0030,2025-06-10,0.70646732,0.70035451,0.73091858,0.00000000,0.00286289,65,8,True,0.00000000,0.70646732
AOI-0030,2025-08-07,0.66166929,0.66439521,0.65076560,-0.01166672,-0.04069000,52,8,False,0.00115232,0.66282161
AOI-0031,2010-06-04,0.55437353,0.56100081,0.52786444,-0.05800520,-0.02768385,4,8,False,-0.01173292,0.54264061
AOI-0031,2010-09-14,0.19574948,0.19516521,0.19808653,0.00000000,0.00178856,16,8,True,0.00000000,0.19574948
AOI-0031,2011-04-23,0.34819208,0.33939972,0.38336150,0.04274680,0.00001064,17,8,True,0.00000000,0.34819208
AOI-0031,2011-06-10,0.48743733,0.49011427,0.47672956,0.02758590,-0.00054493,18,8,True,0.00000000,0.48743733
AOI-0031,2011-07-09,0.22551380,0.22154346,0.24139513,0.00000000,0.01608878,5,8,False,-0.00160888,0.22390492
AOI-0031,2011-08-11,0.20865656,0.21173037,0.19636134,,0.00448896,1,8,False,-0.00044890,0.20820766
AOI-0031,2011-08-18,0.19803263,0.19615704,0.20553499,0.00142071,0.00538590,3,8,False,-0.00018341,0.19784922
AOI-0031,2011-08-19,0.18115060,0.17466480,0.20709383,,0.00763830,0,8,False,-0.00076383,0.18038677
AOI-0031,2011-09-19,0.21150843,0.21022267,0.21665147,0.00221821,0.00662733,4,8,False,-0.00010818,0.21140025
AOI-0031,2012-04-06,0.29349072,0.28657775,0.32114264,0.00000000,0.00399208,15,8,True,0.00000000,0.29349072
AOI-0031,2012-04-15,0.20102496,0.19874117,0.21016012,,0.00399208,1,8,False,-0.00039921,0.20062575
AOI-0031,2013-04-07,0.52066888,0.50455850,0.58511041,0.00171463,-0.02050064,16,8,True,0.00000000,0.52066888
AOI-0031,2013-05-09,0.64469207,0.64166215,0.65681178,0.00000000,-0.02739951,13,8,True,0.00000000,0.64469207
AOI-0031,2013-05-12,0.59464698,0.58530179,0.63202772,,-0.01541676,0,8,False,0.00154168,0.59618866
AOI-0031,2013-05-25,0.54187211,0.53829167,0.55619386,0.04185600,-0.00422582,16,8,True,0.00000000,0.54187211
AOI-0031,2013-06-12,0.26721758,0.26252121,0.28600302,-0.01216120,0.00162674,3,8,False,-0.00320297,0.26401461
AOI-0031,2013-06-28,0.20752073,0.20762998,0.20708372,-0.02244203,-0.01038393,4,8,False,-0.00457212,0.20294861
AOI-0031,2013-07-23,0.22219263,0.22496391,0.21110748,,-0.01123429,1,8,False,0.00112343,0.22331606
AOI-0031,2013-08-13,0.27893935,0.27986976,0.27521773,0.02828705,0.00041988,15,8,True,0.00000000,0.27893935
AOI-0031,2013-10-16,0.31748211,0.32129742,0.30222084,0.03237205,0.00000135,14,8,True,0.00000000,0.31748211
AOI-0031,2014-05-23,0.38684773,0.38779942,0.38304097,,0.00475695,0,8,False,-0.00047570,0.38637203
AOI-0031,2014-06-23,0.29348941,0.29261934,0.29696967,0.00000000,-0.00544404,4,8,False,0.00054440,0.29403381
AOI-0031,2014-07-17,0.15361528,0.14569858,0.18528206,-0.01464428,-0.00898557,4,8,False,-0.00276251,0.15085277
AOI-0031,2014-07-28,0.20706034,0.19394553,0.25951956,0.04931972,-0.00844453,12,8,True,0.00000000,0.20706034
AOI-0031,2014-08-02,0.14498925,0.13648485,0.17900686,-0.03311007,-0.00437111,4,8,False,-0.00784041,0.13714884
AOI-0031,2014-08-13,0.19970638,0.18823546,0.24559009,0.03339717,-0.00443947,15,8,True,0.00000000,0.19970638
AOI-0031,2014-10-14,0.15474144,0.14705871,0.18547237,,0.00036745,1,8,False,-0.00003675,0.15470469
AOI-0031,2015-09-22,0.21058525,0.20673969,0.22596750,-0.01974389,0.00210286,4,8,False,-0.00514626,0.20543899
AOI-0031,2015-10-16,0.22189857,0.22156988,0.22321335,0.00000000,0.00164195,13,8,True,0.00000000,0.22189857
