anon_polygon_id,date,_truth,_true_src,seed,base_k6,base_k8,lag_k12_d2,lag_k16_d3,lag_k24_d2
AOI-0065,2025-08-12,0.2304352304152289,s2,0,0.2287371844920265,0.22449287681029775,0.20954213766875313,0.20754277573931476,0.2154356101239968
AOI-0065,2025-08-22,0.2208943179543631,s2,0,0.22453705032259336,0.22556294443184438,0.23263697650224352,0.228739356447867,0.2204828584273026
AOI-0065,2025-09-16,0.183624085196692,s2,0,0.20487049039693156,0.20842854850071466,0.20256096822762173,0.20526083159620914,0.21613167875226005
AOI-0065,2025-09-21,0.0380950879360608,s2,0,0.2026694842488445,0.20433303466491623,0.2002010025020919,0.2011432340909672,0.21016433959933167
AOI-0065,2025-10-13,0.2576414877466023,s2,0,0.26370668672269015,0.2628518644594121,0.2628111551920971,0.2638335415588323,0.25828028279185433
AOI-0065,2025-10-16,0.3494441395097244,s2,0,0.31434833932257666,0.3129494724825635,0.3288943656153914,0.32683016594855907,0.3160462997086895
AOI-0066,2025-04-24,0.2147048294126804,s2,0,0.24785983651916993,0.24886622420319757,0.23503679349694478,0.24471105821850578,0.23162897544517247
AOI-0066,2025-05-09,0.504843886620226,modis,0,0.5018978313057707,0.499245396867633,0.5127889300494274,0.5073980375689783,0.49933566239085236
AOI-0066,2025-05-28,0.2685905346844273,s2,0,0.3826818855946285,0.3918300661127743,0.3581796806146036,0.35636782593356753,0.3765832089402011
AOI-0066,2025-06-03,0.5029575285098221,s2,0,0.47294558761932887,0.4773478775878909,0.45120977791701733,0.4506757843327344,0.4722213071668468
AOI-0066,2025-06-28,0.8479338202433793,s2,0,0.7929814285138841,0.7802281061466557,0.7991482513275173,0.7928202537194523,0.7650502914887672
AOI-0066,2025-07-07,0.7238069112267196,s2,0,0.7835672000982801,0.7718298479240675,0.7718253186753693,0.7686131932861511,0.7450071895709505
AOI-0066,2025-07-12,0.5728386259908722,modis,0,0.7077401985044971,0.7012205678139584,0.6590566534846045,0.6561710736280253,0.6509127180937735
AOI-0066,2025-07-13,0.7402418699387756,s2,0,0.6968881320137641,0.6968338147128339,0.696989101398079,0.7006374880355765,0.6958005538843226
AOI-0066,2025-07-18,0.7023556576299912,s2,0,0.6226599031421931,0.6223840412512377,0.6274027134300347,0.6186363108064743,0.6208917124925832
AOI-0066,2025-07-23,0.6520119523637273,s2,0,0.523416164829151,0.5290350607736926,0.5335398329097555,0.5333728463213248,0.5284478860734947
AOI-0066,2025-09-15,0.1636039978004012,s2,0,0.19272618423710455,0.19236596077810955,0.17506348358838794,0.17604424935659152,0.18302442237451513
AOI-0066,2025-10-02,0.250859601781176,landsat,0,0.21226320618801628,0.21205725276662052,0.20465833890918642,0.2084506848547446,0.20587474161137986
AOI-0067,2025-05-03,0.1605128156720124,landsat,0,0.2008424437820942,0.20344514627343482,0.20465410944360068,0.20334990197833863,0.17654740575033318
AOI-0067,2025-05-08,0.1492743813611672,s2,0,0.11432408561690738,0.11620882848784655,0.1279760111358503,0.12863243916855055,0.09664936176597727
AOI-0067,2025-05-09,0.306544780876494,modis,0,0.3912313657143554,0.39619455184572433,0.41379602132043286,0.40806983322935053,0.38272549392160476
AOI-0067,2025-05-11,0.1578848023995045,s2,0,0.12848720456115084,0.13137511566699817,0.1397517176745939,0.1458029717102428,0.10867434437043523
AOI-0067,2025-05-20,0.1860041246427818,landsat,0,0.1964834468259432,0.19181272493681928,0.19838337451860466,0.19450065372202674,0.17792184238691336
AOI-0067,2025-06-15,0.1656403828741354,s2,0,0.16510894634938653,0.17598888108845534,0.14844754407126645,0.1781086880314345,0.19754024823434574
AOI-0067,2025-06-30,0.3494718195977203,s2,0,0.36179952556411044,0.35601446310739787,0.367988689168004,0.36647847380058407,0.34466404902341813
AOI-0067,2025-08-15,0.6307531828461281,landsat,0,0.5897937911866646,0.5822648376565998,0.6012937500127604,0.591999129210693,0.558885726764519
AOI-0067,2025-08-16,0.6426512322186807,s2,0,0.5893917142358747,0.5771225016977947,0.6061407372766926,0.5861241797511781,0.5533444032225688
AOI-0067,2025-08-19,0.6389608921252083,s2,0,0.570484378475896,0.5562364620620511,0.6055607675467595,0.587405078863977,0.5497304117726071
AOI-0067,2025-08-24,0.5637346255773261,s2,0,0.5345777608111895,0.5322405822614011,0.5506864759526113,0.5494737279868098,0.5225407541956806
AOI-0067,2025-09-16,0.3324421586101325,landsat,0,0.2967594557621012,0.29803861699107215,0.3046586647112917,0.30933772974715323,0.34030262619087415
AOI-0067,2025-09-17,0.3127575778241034,landsat,0,0.3128730494352264,0.31487301154853475,0.3150787168115381,0.31854903106966,0.3482978200748308
AOI-0067,2025-09-25,0.2382530872457596,s2,0,0.2582515953194656,0.26032593304026574,0.26532122412526665,0.2646367500515548,0.2928019937234017
AOI-0067,2025-09-28,0.2629992114205506,s2,0,0.23250650352156943,0.23454814931355747,0.2455984745029657,0.24247246683205015,0.2690413382013816
AOI-0067,2025-10-15,0.2006377786252807,s2,0,0.19308151392932765,0.19532333171290908,0.19373395435212434,0.1964441214525098,0.19834028281914273
AOI-0068,2025-04-23,0.6858832352941179,modis,0,0.6511041822314414,0.6498364414536588,0.6786429176175053,0.6793432538174782,0.6735404203399082
AOI-0068,2025-05-01,0.6745713697927235,s2,0,0.668943224434392,0.6602769341686489,0.6746798362240465,0.6665688180769537,0.6516078145822807
AOI-0068,2025-06-04,0.5588255353352255,landsat,0,0.543006556359502,0.5374807814198701,0.5620049553991172,0.5549468746218836,0.5547351270188188
AOI-0068,2025-06-05,0.4832581898695649,s2,0,0.5021374517186753,0.49901157454182093,0.5243205968360319,0.5247593510884262,0.5275571234885359
AOI-0068,2025-06-25,0.1740451707713857,s2,0,0.2457412941302466,0.25561812300209097,0.25641492452438447,0.25901085877750085,0.2758083008304635
AOI-0068,2025-08-16,0.1942532267056176,s2,0,0.1968002245148897,0.19631146549341316,0.19767377021819713,0.19532423097539292,0.1904272123309057
AOI-0068,2025-08-19,0.2071220477940498,s2,0,0.19730135428789983,0.19544000721312518,0.1966396573814946,0.19615319241489823,0.19151494720429457
AOI-0068,2025-08-31,0.2339023909760697,landsat,0,0.23002875178062515,0.22989490166353796,0.22898485653269793,0.22989104634431262,0.2303936582395056
AOI-0068,2025-09-15,0.2136105461061873,s2,0,0.21644885694858454,0.21512529827944712,0.21907091633514192,0.21781519010859685,0.21322752535690775
AOI-0068,2025-09-23,0.1994528088194128,s2,0,0.21220076056709816,0.21186954597288124,0.21729340448487233,0.21591163002311872,0.21194400501962185
AOI-0068,2025-10-03,0.2025749273695524,s2,0,0.19558480967193478,0.19576026334338578,0.19792468420082235,0.19124743998838067,0.19760867993509262
AOI-0069,2025-04-28,0.1484025931839506,s2,0,0.18444642893838054,0.1894211708902504,0.161516922727272,0.16103716970104787,0.2183908108136987
AOI-0069,2025-05-31,0.4673793139225914,s2,0,0.40383398623363503,0.39595560701153365,0.41951510745995607,0.42009346803458364,0.37775076446988404
AOI-0069,2025-07-07,0.1880756664567719,s2,0,0.18893083523888926,0.19359876238101287,0.1831538211552014,0.19759143935178242,0.21610468331983979
AOI-0069,2025-07-10,0.1737901260275628,s2,0,0.16154360853720082,0.17434600794243343,0.16800987715508442,0.1746589204435436,0.18949373053562105
AOI-0069,2025-07-14,0.191155900407955,landsat,0,0.18496281960441055,0.18683231375364082,0.1888096268104212,0.19449461667718504,0.2041892856801202
AOI-0069,2025-07-15,0.1478198585826374,s2,0,0.13829949824258164,0.1485051614572405,0.14731622191947077,0.14990069287123578,0.16227184735715738
AOI-0069,2025-08-06,0.1414886024784069,s2,0,0.1337165505695414,0.1377694859200296,0.13644450754925289,0.13785383109188945,0.13531387198396005
AOI-0069,2025-09-17,0.1635800601426423,landsat,0,0.1749426610774253,0.17479904142611316,0.173555589342358,0.17511676865401285,0.1744837868164975
AOI-0069,2025-10-02,0.1831679559214983,landsat,0,0.17856151662896752,0.17901947721651118,0.17611715158455954,0.17423105396805177,0.1721664342434643
AOI-0069,2025-10-15,0.1611315257299195,s2,0,0.17268911950384744,0.1722468021054801,0.1663470182213085,0.16561682713284273,0.1673473690921869
AOI-0070,2025-04-17,0.3060902926255407,landsat,0,0.30821497458434666,0.3077612543928184,0.3068300779318673,0.31132295162672313,0.298870426773665
AOI-0070,2025-04-23,0.3746461285819852,modis,0,0.422825734042778,0.42173204640202394,0.40950186783354015,0.40818609564513025,0.3904545666880697
AOI-0070,2025-05-03,0.3028042963463239,landsat,0,0.32896076871518354,0.33157212856629953,0.3412486432185846,0.3395495969943308,0.32517376348511906
AOI-0070,2025-05-16,0.2776131922241239,s2,0,0.1989557331783929,0.21811165161051665,0.2068367509678317,0.2131242972407769,0.22296752530184208
AOI-0070,2025-05-20,0.2919908689181966,landsat,0,0.27990635765649396,0.27829710364571714,0.2617681671995523,0.27343141696414885,0.2926610200804427
AOI-0070,2025-05-27,0.2847173645264504,landsat,0,0.25999756818253245,0.26440100774616154,0.24324384473366797,0.2539024738517316,0.27698545850842965
AOI-0070,2025-05-28,0.2977760543784528,landsat,0,0.18832459057645132,0.19406419818726456,0.17204943408486167,0.18370984991429237,0.20674297411724912
AOI-0070,2025-06-26,0.2677516462763772,modis,0,0.3296627333746918,0.33079992220321286,0.32671809389689765,0.3283792561451888,0.31918306821439857
AOI-0070,2025-06-28,0.2649046592917989,landsat,0,0.2463662846582961,0.24638816685782586,0.24969883564248826,0.24957051027078458,0.23458237096745627
AOI-0070,2025-07-10,0.2152329537915187,s2,0,0.19034717747648014,0.18784716252667713,0.18819879782943935,0.18846990403400324,0.18240349207203083
AOI-0070,2025-08-07,0.1794720760634176,landsat,0,0.15896398857150254,0.15164485393497798,0.15202120344865921,0.14814820937914325,0.14881708436466565
AOI-0070,2025-08-19,0.1741041168287146,s2,0,0.14781865844458394,0.1475821586241015,0.140274213879848,0.14060416631656064,0.14228842351485088
AOI-0070,2025-09-17,0.1864577160247926,landsat,0,0.19267005292946668,0.19356588232520028,0.1918725933530873,0.19203413420159232,0.1928644180430835
AOI-0070,2025-10-16,0.3583756876590853,modis,0,0.2428929041293827,0.24372942195519015,0.24623277085495693,0.24250506553807216,0.24793906313323846
AOI-0071,2025-05-09,0.6970000000000001,modis,0,0.5034267795465979,0.5091184703110391,0.5139937186164284,0.5238322912896789,0.5314966405360239
AOI-0071,2025-05-20,0.3215469967827079,landsat,0,0.3781461468784642,0.3870165839091643,0.3768495142384549,0.38642641198552347,0.428146545191258
AOI-0071,2025-06-30,0.5357298975442707,s2,0,0.5593395534580903,0.553962324202899,0.5553826109046492,0.5315312195958527,0.4900355054820136
AOI-0071,2025-07-10,0.5503916564249826,s2,0,0.4629505674416182,0.47610153469362454,0.47750682205734896,0.47255235818305374,0.47282753346036566
AOI-0071,2025-07-14,0.4540729987854242,landsat,0,0.4884546375685886,0.4798502475319747,0.4666798618315842,0.476936908733088,0.49161681615784847
AOI-0071,2025-07-15,0.4584967554604996,s2,0,0.4495980105348955,0.44467331311240876,0.42818743016227423,0.43891705913746676,0.4581013476020739
AOI-0071,2025-07-22,0.4532964811040078,landsat,0,0.4466401777708491,0.44901481209185745,0.43869744929592136,0.4593645327255053,0.4689942293641521
AOI-0071,2025-07-25,0.39400741633082,s2,0,0.3812267803947446,0.38224998823179435,0.406687107961023,0.42711083671827066,0.4353513353434468
AOI-0071,2025-09-25,0.3036208847555499,s2,0,0.3187589292574612,0.3137664406102399,0.30321074910241347,0.30386961465207396,0.3172384408113437
AOI-0071,2025-10-13,0.3080243021375885,s2,0,0.2835557814602551,0.2857841122636142,0.27831300445091833,0.2751973838336142,0.2819075660659384
AOI-0071,2025-10-15,0.3096572755648275,s2,0,0.2855363136217406,0.28868145191230393,0.2845315126165563,0.2813375608675572,0.2854226082211505
AOI-0071,2025-10-23,0.2909717883218846,s2,0,0.3001011821259905,0.2974669632659688,0.2847386975961618,0.2842633148310635,0.274358634604477
AOI-0072,2025-05-01,0.8035405784425977,s2,0,0.7536323583403685,0.7678500992736614,0.7362797910804588,0.7541391169091435,0.7664112544601582
AOI-0072,2025-06-21,0.2963900364467025,landsat,0,0.33945463310988433,0.3568815456896801,0.3302898001482187,0.34058196258401324,0.364698947634286
AOI-0072,2025-06-26,0.2806986518636003,modis,0,0.31701780430650994,0.33815517686307306,0.303275639107761,0.30422628764370835,0.319339028352613
AOI-0072,2025-08-16,0.141211766821837,s2,0,0.15838964706672556,0.15780447573326922,0.1567207317082001,0.15816803009860078,0.15793491331864745
AOI-0072,2025-08-26,0.1755295693534904,s2,0,0.1675243976012448,0.167481575963138,0.17029946251990835,0.17006149357776515,0.16651697393884798
AOI-0072,2025-09-08,0.1238877531055497,s2,0,0.16284284959997827,0.16087111214602093,0.16183570573163666,0.16384350995960767,0.16138500769905167
AOI-0072,2025-09-24,0.191079379362644,landsat,0,0.1892403622417887,0.18982990823452695,0.1896830248204113,0.18999040541990556,0.19133521459726224
AOI-0073,2025-04-24,0.1803937697816522,s2,0,0.1898537969415434,0.19413133881914704,0.18791500403435485,0.18777136883035475,0.16996779127156658
AOI-0073,2025-05-12,0.2214001861662483,s2,0,0.22906121215624775,0.2324000446714287,0.2228849944062034,0.22173842546130879,0.21625891146184512
AOI-0073,2025-06-06,0.395403141330734,s2,0,0.43209196215124207,0.4241004794333852,0.39795412275428954,0.41151718027297485,0.42095219747945906
AOI-0073,2025-07-16,0.6987828400532021,s2,0,0.7082739049392647,0.7413807631910352,0.751196297459404,0.753728993798978,0.770365261399472
AOI-0073,2025-07-21,0.657547963961147,s2,0,0.7323944740529714,0.7422359390456166,0.7333313408166544,0.7514078108468031,0.7712852725303598
AOI-0073,2025-08-02,0.7475749186408496,s2,0,0.7210510270525308,0.7156859534361738,0.739237365576017,0.7303226898716991,0.7090579937415818
AOI-0073,2025-09-14,0.3421660683875391,landsat,0,0.3388134471612208,0.3404662266221564,0.33960420386974144,0.3311248973691774,0.32876508195322846
AOI-0074,2025-04-23,0.2491783041349048,landsat,0,0.3329037693649376,0.3326850066794609,0.33636262251288607,0.3343164674705995,0.319261587142746
AOI-0074,2025-04-24,0.1747484388876695,s2,0,0.18448028237108283,0.1840429468710314,0.18404676344795465,0.18339773111374688,0.16621285390305215
AOI-0074,2025-05-02,0.2056782031553722,s2,0,0.22117078284252917,0.22379347533492167,0.21171355963362062,0.20928253851292214,0.18978764328127715
AOI-0074,2025-05-04,0.1916395546986873,s2,0,0.24941172431177053,0.2422437374101323,0.23196086085095113,0.22457626874823317,0.2047275302510123
AOI-0074,2025-05-11,0.1925486720464327,s2,0,0.2460826855671216,0.2397237026844539,0.22288212072225197,0.2217598748605388,0.2058384381195385
AOI-0074,2025-07-13,0.6610444383023646,s2,0,0.677945852961245,0.7069912742207811,0.6955154227419985,0.7223549069186402,0.7438771457325796
AOI-0074,2025-07-18,0.6344099866147204,s2,0,0.6061463909250194,0.6528992007853194,0.5933327481917059,0.6791083485790231,0.7162700690849813
AOI-0074,2025-08-10,0.6268433237937746,s2,0,0.5952546503464674,0.5901225700957399,0.6174590608251624,0.5936701861918889,0.5679046567799522
AOI-0074,2025-09-21,0.2662389080515636,s2,0,0.2435478656882936,0.24210755015059565,0.22711370062630373,0.23407974897132586,0.2395911608902946
AOI-0074,2025-09-24,0.2347538522711648,s2,0,0.27256491364483065,0.2711834016702603,0.2563312909842734,0.26458605543617564,0.26443288402967463
AOI-0074,2025-09-30,0.2948818363730855,landsat,0,0.3205741088972333,0.3187939901351769,0.3068010731863289,0.31627398384843175,0.30324762443114905
AOI-0074,2025-10-06,0.1871711438202641,s2,0,0.2201262701392676,0.21983375888763296,0.21073794170001395,0.22235862057969677,0.20858661969856812
AOI-0074,2025-10-29,0.1823599422116639,s2,0,0.19615340419857757,0.20218244548744135,0.23165918927766901,0.1976003562123299,0.21101864239584112
AOI-0075,2025-04-21,0.3235889835323397,s2,0,0.2730446632635956,0.26800081892564764,0.25701292648610036,0.26439515193275503,0.24947348090205612
AOI-0075,2025-04-23,0.3036999189475401,landsat,0,0.39599930914251313,0.39815892466657277,0.38702718630539523,0.3941221405341454,0.3864956497668103
AOI-0075,2025-04-24,0.232931003274466,s2,0,0.2642754797863105,0.2680844638932774,0.2546155514972145,0.26310533678289966,0.25055533220730536
AOI-0075,2025-05-11,0.2992283031872998,s2,0,0.3332955910511615,0.32347184464858364,0.3086680285028309,0.30665248453305854,0.2955467323874733
AOI-0075,2025-05-25,0.3287140872649783,landsat,0,0.5456857917186921,0.5477751526253629,0.5459413781057703,0.5528608077284312,0.5599134730859214
AOI-0075,2025-06-08,0.383788894131537,s2,0,0.4554390974243994,0.4558741810715176,0.42293030523203196,0.4476325102353377,0.43276193364192844
AOI-0075,2025-06-10,0.663145316214931,modis,0,0.5380558274621859,0.5147834901338217,0.5453989909893364,0.566498532765142,0.5151470029474563
AOI-0075,2025-07-10,0.6361536493404524,s2,0,0.6214571128624086,0.624194287244639,0.6168414346225376,0.6251745487075538,0.6356589183960374
AOI-0075,2025-07-16,0.555150870974665,s2,0,0.5698255115996292,0.5890273540723724,0.5541448716522557,0.5896924863060276,0.6316759473787311
AOI-0075,2025-08-05,0.5895223433988903,s2,0,0.565628524744334,0.570215995789707,0.5787083617175198,0.5743506416320772,0.560802923997856
AOI-0075,2025-08-15,0.5403168408832987,s2,0,0.5618669500531127,0.5498968475024079,0.557177562344782,0.5507139729166111,0.5339613824492554
AOI-0075,2025-09-06,0.5092119553180531,s2,0,0.4126825125951059,0.41373145085055385,0.40371059094464506,0.4139651487665814,0.4083224186873335
AOI-0075,2025-09-22,0.288291426313041,landsat,0,0.325014188260127,0.3304891625372745,0.317718420925876,0.3023658848888638,0.34401268207260405
AOI-0075,2025-09-24,0.2040897441669651,s2,0,0.31819218458843856,0.3216573988723647,0.2919295235337126,0.2873648325188179,0.3338105633024807
AOI-0075,2025-10-01,0.1904157902065949,s2,0,0.24376700056833797,0.2588764728499485,0.23660616986462696,0.22662718648384422,0.2833538971331125
AOI-0076,2025-04-02,0.1689929749862231,s2,0,0.2253019429354082,0.22174568208957346,0.22506192506238756,0.2106263824599935,0.22345473592960802
AOI-0076,2025-04-15,0.2358254424605881,landsat,0,0.26057694716740326,0.2615650307889946,0.2638633875311893,0.27048647278961485,0.25949690709072515
AOI-0076,2025-04-22,0.2219687671315701,s2,0,0.2399041755176579,0.23800932063394775,0.2389330425575094,0.23900628225819426,0.2273382960619846
AOI-0076,2025-05-09,0.5677864253393666,modis,0,0.5017522831703338,0.50260252561949,0.5055055778282883,0.5062695581500822,0.5227271888239374
AOI-0076,2025-05-24,0.3293359562563859,s2,0,0.3505645966058721,0.35920590921663653,0.33875376562356313,0.35556376614240126,0.3829824958681073
AOI-0076,2025-06-01,0.5612995945397534,s2,0,0.49678908869684246,0.5127234387168111,0.5191186441897283,0.5108013734181739,0.5265322279773939
AOI-0076,2025-06-03,0.560521314604252,s2,0,0.5370549899183529,0.5487608882459346,0.545988415354199,0.5355544340531441,0.5404174716669866
AOI-0076,2025-06-21,0.788470894510967,s2,0,0.7753859234811658,0.7677864688354021,0.8044160117568432,0.8025581427727326,0.7527378061479185
AOI-0076,2025-06-30,0.8385504855810643,s2,0,0.8057323303623877,0.8122408563804998,0.8228372603185341,0.8115697969672702,0.7738209466506262
AOI-0076,2025-07-11,0.8011979404072977,s2,0,0.7686633217253486,0.7615107584291348,0.7422248609482925,0.7542497955966478,0.7602748303900254
AOI-0076,2025-08-30,0.3304803075068604,s2,0,0.34405034211859875,0.3580159684750442,0.3377095525075191,0.34677878044243665,0.3894416044604491
AOI-0076,2025-09-14,0.3486448781653178,landsat,0,0.3397705942319056,0.3410443127720279,0.3132362792844404,0.31365654970896506,0.3393604776124979
AOI-0076,2025-09-24,0.1994352942781703,s2,0,0.28916727038556816,0.2976858953176038,0.264897015861148,0.265194372042475,0.2957039350371297
AOI-0077,2025-04-07,0.4728020153786847,s2,0,0.5250617491829844,0.5253447398550163,0.6068340963428039,0.6055441959502931,0.6135107947199638
AOI-0077,2025-04-19,0.5922020624366889,s2,0,0.5766857239830095,0.5757619059450164,0.582376871623467,0.5795192415969608,0.584005338324561
AOI-0077,2025-04-24,0.6428634984559404,s2,0,0.6422369154909755,0.6392192827595273,0.6424366061576319,0.6408179677907161,0.6369627169502536
AOI-0077,2025-05-31,0.5983168369979787,s2,0,0.6916783712254482,0.6912005134878069,0.683301058906583,0.6561091011649557,0.6516133221792648
AOI-0077,2025-06-01,0.7784750927864547,s2,0,0.690486922620501,0.6769869552471222,0.6569767013518761,0.6319467074418965,0.6361535671060705
AOI-0077,2025-07-06,0.2801797320897862,s2,0,0.4383141633499525,0.4361425954471583,0.4088901672205743,0.43156077563540096,0.361717194025088
AOI-0077,2025-07-28,0.2144837519540535,s2,0,0.2223517795442284,0.22247188730332773,0.22280758316673485,0.20677244439137968,0.2351543626850485
AOI-0077,2025-08-05,0.2015378936856474,s2,0,0.25380466925264633,0.25721395271078296,0.24290039210356326,0.24486291324157938,0.24789193704930246
AOI-0077,2025-08-17,0.1116203356793771,s2,0,0.2441795435097531,0.2431987090018645,0.2572818828339158,0.2530542774916195,0.2169946065279932
AOI-0077,2025-09-01,0.1757427857306755,s2,0,0.22188652763224462,0.2192860393338362,0.23342400636854327,0.23169342188217384,0.21256998235022112
AOI-0077,2025-09-14,0.2316248601523866,landsat,0,0.28074612199497834,0.2775111142508962,0.2786926166789535,0.27542805505747947,0.27617005122230376
AOI-0077,2025-09-24,0.1721153604038885,s2,0,0.23279041989897012,0.23574366573308914,0.2318035813696863,0.22675206055361927,0.22835097958126496
AOI-0077,2025-09-30,0.2301752399113985,landsat,0,0.3000843334307982,0.3012419019216256,0.29949948007630833,0.2936065800821059,0.30249523092614133
AOI-0077,2025-10-26,0.2488074755531289,s2,0,0.240453251376321,0.21977781751905598,0.23408220924225676,0.2505582513406735,0.23969809274508347
AOI-0078,2025-04-12,0.7065197540781364,s2,0,0.619988015275772,0.6173372966957746,0.6689479648797294,0.6781554952925434,0.6418936157958769
AOI-0078,2025-04-19,0.8043653857745481,s2,0,0.753335322179324,0.7527245529758897,0.7841781081624088,0.7799775179653942,0.7195246710018833
AOI-0078,2025-04-24,0.7396000631433852,s2,0,0.8120945015921411,0.8067114804850448,0.81983811114743,0.8095493440633182,0.7539182168782114
AOI-0078,2025-05-11,0.8732320504856925,s2,0,0.6253657209522099,0.6782348440812096,0.6760563130667142,0.7184047594289233,0.7457816951278938
AOI-0078,2025-05-22,0.845546277650561,s2,0,0.7344871751881114,0.7266718425752263,0.7240554160686841,0.7276308330991675,0.7296711417436663
AOI-0078,2025-08-02,0.1851907593016128,s2,0,0.2037761830785116,0.19539520657748458,0.20097882857620783,0.19422925149508377,0.17592711014893933
AOI-0078,2025-08-05,0.1598342687699132,s2,0,0.23458947470623992,0.23136620791460244,0.23911840613452015,0.23198506815635514,0.2154360044317124
AOI-0078,2025-09-22,0.2685230237287977,landsat,0,0.249161621081291,0.24587393909074548,0.25058543212745843,0.24275425220961344,0.24399546806686456
AOI-0078,2025-09-23,0.277229310464013,landsat,0,0.22542414711209838,0.22669888628918616,0.2276449668092541,0.21793325791327112,0.22090331060300453
AOI-0078,2025-09-24,0.2090379818369451,s2,0,0.2479481205622005,0.25002203525824074,0.2486371698441998,0.2488649241098289,0.24557057516559855
AOI-0078,2025-10-01,0.2517218641732285,s2,0,0.24259041007776755,0.24330194037665268,0.2389610886623877,0.23747667727835953,0.23986152604479882
AOI-0001,2025-04-19,0.2954151942075063,s2,1,0.3156550702760426,0.31308193482933827,0.2993098123995394,0.2988977909222119,0.30590579961463144
AOI-0001,2025-05-24,0.3647199952503944,s2,1,0.39793355998965985,0.40130290707032146,0.3701750178128015,0.38406649805920223,0.4245824930039253
AOI-0001,2025-08-12,0.2723485751823231,s2,1,0.24901843995373105,0.25180658278031437,0.24873315974059454,0.25383635922850867,0.25161571565653895
AOI-0001,2025-08-13,0.2812131286740693,modis,1,0.33313459923471034,0.33268372591599055,0.31787664917006797,0.31605020117126653,0.32111149283689777
AOI-0001,2025-08-29,0.2065270997978607,s2,1,0.20477973459488621,0.20348162611886889,0.2037845847287707,0.20069801348013186,0.20254126421159174
AOI-0001,2025-08-30,0.256014555880194,landsat,1,0.238750149705967,0.2374733966090954,0.23514704561106833,0.23522797346586924,0.236947787087084
AOI-0002,2025-04-01,0.4140783594923889,s2,1,0.621701893651743,0.6825712129048821,0.5633919199998326,0.4327159801810446,0.8310707077114153
AOI-0002,2025-04-16,0.7919750302067261,landsat,1,0.7831421684077996,0.7785177109590158,0.7632097367000432,0.7643395830150681,0.7927245211310736
AOI-0002,2025-05-25,0.746759522673031,modis,1,0.7532290405706537,0.7325003165175982,0.6836323361322931,0.6821122294143465,0.6744487294687667
AOI-0002,2025-06-13,0.3352938208771485,s2,1,0.41005554200641237,0.42209935437362434,0.3900892413222185,0.4082411243724889,0.4463398937410974
AOI-0002,2025-07-18,0.1860944281810996,s2,1,0.24683942516974114,0.24698833875828854,0.2636841989172499,0.2571101213223793,0.24710446244941656
AOI-0002,2025-07-23,0.2021636036421595,s2,1,0.23617599681975576,0.237824589740522,0.24993604492741095,0.2469548002125314,0.24496112736387837
AOI-0002,2025-09-30,0.3679729832935561,modis,1,0.3261040615650246,0.3219769243484092,0.3261389716215061,0.32329880771784514,0.32903612871689997
AOI-0002,2025-10-28,0.4029606566336,s2,1,0.34343268042178055,0.3398632848142952,0.33036481820304575,0.31481874732248566,0.33449978085993515
AOI-0003,2025-04-16,0.9274818483390858,s2,1,0.745483896078187,0.7406828551001937,0.7257665605689142,0.7300693186549922,0.725225113447556
AOI-0003,2025-04-23,0.8578908778625953,modis,1,0.7928534103150385,0.7856796720917045,0.7993524955391844,0.812517916931246,0.8035123379208841
AOI-0003,2025-05-04,0.8739622378791271,s2,1,0.8001415360543876,0.8038962652492284,0.8023628343492034,0.8127001430520653,0.8151623985391605
AOI-0003,2025-05-27,0.8549799582903435,landsat,1,0.7586530555642756,0.7584102879308535,0.7646088323572616,0.7647098546234173,0.7786992997789858
AOI-0003,2025-06-10,0.5782415794185565,s2,1,0.6536185389858613,0.6630139057691995,0.6199595587724983,0.5984348550767672,0.5802812850323377
AOI-0003,2025-06-26,0.301373320610687,modis,1,0.33016297807320943,0.3755561815751885,0.29221532722104254,0.2942047260559742,0.30551269113433566
AOI-0003,2025-07-10,0.1948905886712037,s2,1,0.1986321175851203,0.190763937973054,0.1852315632875617,0.18455638072373162,0.1592717292506489
AOI-0003,2025-07-17,0.1442444534268911,s2,1,0.181330170224413,0.18049922597225568,0.18480579512468953,0.19139310847932872,0.16988752157177775
AOI-0003,2025-07-29,0.2324408966641536,landsat,1,0.21972384008510645,0.2186756107354079,0.22040622046961683,0.22247346671834767,0.22673150237525508
AOI-0003,2025-08-12,0.184054163635445,s2,1,0.1944474328548082,0.185044918472399,0.19434660183688507,0.18997835330723084,0.18341669522155707
AOI-0003,2025-09-08,0.1199183472449007,s2,1,0.23680359948255789,0.22594104519969987,0.23584209962782027,0.24113889520640377,0.2119203132252394
AOI-0003,2025-09-15,0.1971597774295365,s2,1,0.26276397876403523,0.25839650682373144,0.2908696477717602,0.274928826041448,0.24603743398875508
AOI-0003,2025-09-30,0.3704311832061068,modis,1,0.36552791933179396,0.36065256897226194,0.3501697701418778,0.36418751561811646,0.35092246810565036
AOI-0003,2025-10-16,0.277330642891789,s2,1,0.32885822308422896,0.3292467913722721,0.3339105882780793,0.3217508918900449,0.3331071575118385
AOI-0003,2025-10-28,0.1926798905729186,s2,1,0.3262798016140002,0.3347038898330426,0.36236373411127953,0.400156643341485,0.326789420047434
AOI-0004,2025-04-07,0.6136519501969255,modis,1,0.5183696316477198,0.5338008238369435,0.5798401411567656,0.5825241630279793,0.5782118114232162
