year,truth,true_src,doy,q,p_s2,p_ls,p_md,s2,landsat,modis
2019,0.204425060326036,s2,256,80776,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.19321214254959465,0.22932534531579116,0.2886330536663577
2019,0.2907843850096092,modis,257,80777,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.19399857926797914,0.23005707389214528,0.28929731027550143
2019,0.7999098063896801,s2,113,83828,0.6260162601626016,0.23577235772357724,0.13821138211382114,0.7637599279499541,0.7741188052740683,0.7894527886982103
2019,0.7948552718940686,s2,156,83871,0.7007874015748031,0.29133858267716534,0.007874015748031496,0.8049251085866113,0.8099997687572164,0.7542453705574169
2019,0.3716334799916196,modis,177,83892,0.007633587786259542,0.25190839694656486,0.7404580152671756,0.2547270504809662,0.3348758874866424,0.3587120192951992
2019,0.2277882362234743,s2,178,83893,0.6585365853658537,0.3333333333333333,0.008130081300813009,0.22521015099964006,0.310216643722832,0.33775297182850916
2019,0.3131371344580426,landsat,179,83894,0.1139240506329114,0.8734177215189874,0.012658227848101267,0.2061131372212325,0.2936189252147146,0.3243920577969865
2019,0.1476809072997009,s2,231,83946,0.9661016949152543,0.016949152542372885,0.016949152542372885,0.16442508179596846,0.21237814795885954,0.28661283989393094
2019,0.1545388391259776,s2,243,83958,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.15329107159993227,0.19491050184068806,0.2586635538656554
2019,0.1651999563622362,s2,256,83971,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.1559108356060581,0.19627773838769244,0.2546653558056338
2019,0.3844633544492024,s2,286,84001,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.34893232542901176,0.3748726700600551,0.4189059268903795
2019,0.7024577295515864,s2,156,87066,0.7007874015748031,0.29133858267716534,0.007874015748031496,0.7126454448559142,0.7235471547153833,0.6828802101873279
2019,0.5312539642405634,modis,177,87087,0.007633587786259542,0.25190839694656486,0.7404580152671756,0.5559296027958095,0.5927788939466067,0.5744467811831387
2019,0.5930023504998508,landsat,219,87129,0.16455696202531644,0.8227848101265823,0.012658227848101266,0.5628853477451479,0.568909547795909,0.5046899555356487
2019,0.2997219252302691,modis,257,87167,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.25389400320188116,0.28325969266576606,0.3355880221256936
2019,0.143000203026625,s2,273,87183,0.2773109243697479,0.14285714285714285,0.5798319327731093,0.23299810726373862,0.2575474918483355,0.3224165673683746
2019,0.1590057716596336,s2,113,90218,0.6260162601626016,0.23577235772357724,0.13821138211382114,0.16160690209828732,0.19100639686268012,0.37173287516429626
2019,0.4514569338850929,modis,145,90250,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.2706086468540768,0.3281677639120135,0.5036601251037557
2019,0.279605838381985,s2,148,90253,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.3141427710122618,0.3689938026798273,0.5331005461234471
2019,0.4604660667885671,modis,161,90266,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.49180869674641725,0.5347334328723813,0.5366538997355057
2019,0.3709626503705129,modis,177,90282,0.007633587786259542,0.25190839694656486,0.7404580152671756,0.37688454109267355,0.435378448022108,0.4513942718390933
2019,0.2635114769941649,landsat,187,90292,0.014084507042253521,0.971830985915493,0.014084507042253521,0.31928752784993936,0.37198366788960374,0.4007339401133915
2019,0.5021626830861264,s2,203,90308,0.8734177215189874,0.1139240506329114,0.012658227848101267,0.3868874237551977,0.4318201975771032,0.4615612296526974
2019,0.3159333118655242,landsat,219,90324,0.16455696202531644,0.8227848101265823,0.012658227848101266,0.3224469520574173,0.3556507168677479,0.3807181217424689
2019,0.1685583795177195,landsat,244,90349,0.17647058823529413,0.803921568627451,0.0196078431372549,0.16591647667675177,0.20516927095098578,0.26365471302427457
2019,0.2355999518814359,modis,257,90362,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.15716108631593004,0.19449288281904553,0.2578145171260736
2019,0.16647984489651,landsat,267,90372,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.15879080537901127,0.1950916966644665,0.254636919302109
2019,0.1653703221403401,s2,268,90373,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.15891352654104632,0.19585139351593742,0.25551435997332145
2019,0.7529800065686836,modis,145,93445,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.7435237995911832,0.7693291069893771,0.7690287005655525
2019,0.4189877658264223,modis,161,93461,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.4348793245931282,0.48465130875932605,0.4959885036656972
2019,0.2488402331882748,modis,193,93493,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.16139431625914355,0.2179582885293264,0.2828616607311817
2019,0.2867054932290976,landsat,236,93536,0.8151260504201681,0.17647058823529413,0.008403361344537815,0.21249605733594978,0.25349088751321197,0.30898973457157775
2019,0.2044683931216109,s2,243,93543,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.19984948157670748,0.23406181730594286,0.2904357379017324
2019,0.2608456955669095,s2,268,93568,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.21365946024366197,0.24801668110360417,0.3062577846678929
2019,0.3234990101021848,landsat,275,93575,0.21518987341772153,0.7721518987341772,0.012658227848101266,0.24422627829035987,0.27470644197642086,0.33672853591947394
2019,0.2364422603574962,s2,108,94992,0.9574468085106383,0.02127659574468085,0.02127659574468085,0.21213490968339663,0.244286436918955,0.41086481971490263
2019,0.7040795454545454,modis,145,95003,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.4778453323183924,0.5237013489416886,0.6288763565222804
2019,0.4230022727272727,modis,177,95015,0.007633587786259542,0.25190839694656486,0.7404580152671756,0.35148415998491905,0.4108642172093195,0.4341646850851669
2019,0.2861227961269726,landsat,187,95018,0.014084507042253521,0.971830985915493,0.014084507042253521,0.34882876962512643,0.39822216358170426,0.4279633097042157
2019,0.3532701385750981,landsat,188,95019,0.9770114942528736,0.011494252873563218,0.011494252873563218,0.37378757253544637,0.41984222824094247,0.4453791773938006
2019,0.4677693181818182,modis,193,95020,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.3746955447894265,0.4225974873433025,0.4488900868721394
2019,0.3921,modis,225,95032,0.18518518518518517,0.24444444444444444,0.5703703703703704,0.339820500801903,0.3750694989933817,0.3931808657952533
2019,0.2702270852868846,s2,238,95036,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.28714777815478854,0.3257079592294106,0.35859649356447343
2019,0.3809181818181817,modis,241,95037,0.7142857142857143,0.006802721088435374,0.2789115646258503,0.27897996994080865,0.30633428040145544,0.3560623466318662
2019,0.2028675941519447,s2,258,95044,0.6074766355140188,0.383177570093458,0.009345794392523366,0.2511507633686685,0.28388132748880757,0.34231303352945563
2019,0.2351152533181942,landsat,97,97287,0.007407407407407408,0.18518518518518517,0.8074074074074075,0.17004485574101233,0.2101504554722642,0.4026337305575779
2019,0.8629161429205796,landsat,193,97383,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.7653172413380415,0.7625768982713355,0.7350238464426531
2019,0.855970738240412,s2,199,97389,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.7668595070461512,0.76192773025977,0.7351074714585534
2019,0.797461015045752,landsat,233,97423,0.8487394957983193,0.14285714285714285,0.008403361344537815,0.7485736403764328,0.7407787927247608,0.6104746955436829
2019,0.3119402323744077,s2,259,97449,0.10344827586206896,0.8850574712643678,0.011494252873563218,0.3437502396949467,0.3649432457168549,0.4078223430252002
2019,-0.0046080982956145,s2,264,97454,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.3121963995965518,0.3356499771092682,0.3820400526936615
2019,0.7519018843872837,s2,131,98824,0.6202531645569621,0.3670886075949368,0.012658227848101267,0.6835542291943574,0.7169068387805727,0.7530152400437256
2019,0.8635438009049775,modis,145,98831,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.8038681376418839,0.8144487136391961,0.7923454039569751
2019,0.277255727425613,landsat,233,98863,0.8487394957983193,0.14285714285714285,0.008403361344537815,0.25470428187270866,0.2982376362466261,0.3431374688649137
2019,0.2273010898955597,s2,244,98866,0.17647058823529413,0.803921568627451,0.0196078431372549,0.22936370152666383,0.26209162444757705,0.31674769619969867
2019,0.071253194733935,s2,264,98873,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.2720504872645631,0.3002708960089728,0.35205993557025944
2019,0.7440091623036649,modis,129,99526,0.006993006993006993,0.006993006993006993,0.986013986013986,0.6092557636631846,0.6438749604877506,0.7099365844561487
2019,0.651437689949562,landsat,193,99555,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.5430575208616045,0.5745457541026932,0.5721526727767597
2019,0.2798003941289384,s2,234,99569,0.13432835820895522,0.8507462686567164,0.014925373134328358,0.36427358750313793,0.3983153703166493,0.4103895335842124
2019,0.3679523248229824,landsat,242,99571,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.33751706448391583,0.3566975130256239,0.39906742677083795
2019,0.2187373656197285,s2,254,99575,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.27014993090598755,0.29804073517218865,0.34884116493170086
2020,0.5938925536992841,modis,177,2215,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.6126100168867967,0.6374280887543583,0.613258841242537
2020,0.5035306443914083,modis,225,2263,0.18518518518518517,0.007407407407407408,0.8074074074074075,0.4901316168207369,0.5164051555409169,0.49248668717211874
2020,0.5029146704758904,s2,231,2269,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.45056303107605816,0.48141889532513615,0.4780281661921286
2020,0.2214870019700004,s2,108,5341,0.6699029126213593,0.32038834951456313,0.009708737864077669,0.19430460403167474,0.22915270514631952,0.40094732106307807
2020,0.1555963216102492,s2,196,5429,0.927710843373494,0.060240963855421686,0.012048192771084338,0.19144275493522508,0.24756240808108151,0.30311332434553245
2020,0.1356638258973819,s2,216,5449,0.8211382113821138,0.17073170731707318,0.008130081300813009,0.22977701018131866,0.2686024519794108,0.3165984908622714
2020,0.194749767919252,s2,226,5459,0.9733333333333334,0.013333333333333334,0.013333333333333334,0.19240695250669843,0.23583721721966208,0.29592385763001705
2020,0.4355829119552789,modis,113,8541,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.3539949560560176,0.38063245697335374,0.5072353318214649
2020,0.7879078389022998,modis,145,8573,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.6778459081947764,0.706319095953464,0.7358462672605711
2020,0.5979412837833551,s2,181,8609,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.5898959892381939,0.6363627061964968,0.6405342458195684
2020,0.5848601702452042,modis,193,8621,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.5440096257102517,0.5818088487384196,0.5838955505001278
2020,0.3852167831279379,modis,257,8685,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.36315071698579926,0.3839463115040952,0.4264717778156333
2020,0.3549130529661481,s2,266,8694,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.30000809854484584,0.3275900831801465,0.3778286356005316
2020,0.6801428957566855,s2,108,11731,0.6699029126213593,0.32038834951456313,0.009708737864077669,0.6546705284044636,0.6625762187575407,0.7160733066674906
2020,0.717825232173188,s2,121,11744,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.6789020669532562,0.7072181836328643,0.742421740266186
2020,0.2496756266786034,modis,177,11800,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.2061753415400287,0.2932072847514414,0.32415426543863457
2020,0.2181120635631156,modis,209,11832,0.08609271523178808,0.006622516556291391,0.9072847682119205,0.12160905699535142,0.19013865237085772,0.24052792460924638
2020,0.2425216427931961,modis,225,11848,0.18518518518518517,0.007407407407407408,0.8074074074074075,0.12526980297157672,0.1769924602735055,0.2629588266678595
2020,0.1387090243608729,s2,228,11851,0.8018018018018018,0.1891891891891892,0.009009009009009009,0.13039587446773995,0.1814126755993172,0.2656479991190421
2020,0.1535043953526651,landsat,254,11877,0.09890109890109891,0.8901098901098902,0.010989010989010992,0.15616306332526625,0.19886358547991792,0.2585412112807096
2020,0.3581697840932964,s2,196,13166,0.927710843373494,0.060240963855421686,0.012048192771084338,0.37700707797295,0.41770159508326593,0.4391058753705183
2020,0.3044098024946953,landsat,198,13167,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.36319651679182474,0.40235291150871116,0.4262057023672937
2020,0.2560574380165289,modis,225,13178,0.18518518518518517,0.007407407407407408,0.8074074074074075,0.2035704275208507,0.24834078156343992,0.30792252664248
2020,0.2096842975206611,modis,273,13202,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.14402880383570923,0.17612182250688724,0.2739495470937216
2020,0.2405265010351966,modis,289,13206,0.0962962962962963,0.007407407407407408,0.8962962962962963,0.15743975757755999,0.19074169311298023,0.28565927445326383
2020,0.6471394338118024,modis,97,15620,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.6712271227223621,0.6811815267548424,0.7171667929257685
2020,0.5178491883297666,s2,113,15636,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.7168273257828729,0.7214831275266738,0.7528746553447679
2020,0.1703733954374712,s2,193,15716,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.14144252291306073,0.2113149361941823,0.25188679644127715
2020,0.1659006074217821,s2,218,15741,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.1432465045518701,0.19366770113978438,0.27327260742663523
2020,0.139209739368066,s2,231,15754,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.15431462947161212,0.20327058218948627,0.27969684715329834
2020,0.2309818979266347,modis,273,15796,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.13953304542053974,0.17223852283554408,0.2715902054649629
2020,0.6573339501589585,s2,158,18876,0.8947368421052632,0.09473684210526316,0.010526315789473684,0.6646946927384716,0.6900172002670628,0.6576579260769049
2020,0.2853430170148531,s2,186,18904,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.2712336517397809,0.3254832972869162,0.35734189748209405
2020,0.3002626230633478,landsat,189,18907,0.20634920634920634,0.7777777777777778,0.015873015873015872,0.25718837469367645,0.3128326771288024,0.3464168981129837
2020,0.2042426735284744,s2,196,18914,0.927710843373494,0.060240963855421686,0.012048192771084338,0.23518743446354776,0.2914988216229662,0.332775679446859
2020,0.1219402372743051,s2,286,19004,0.8378378378378378,0.15315315315315314,0.009009009009009009,0.1559553717379573,0.18500557365663173,0.27572011242281036
2020,0.2509660242872228,modis,289,19007,0.0962962962962963,0.007407407407407408,0.8962962962962963,0.14623636301817614,0.17753624303043408,0.2732789150120184
2020,0.1192898511846136,s2,291,19009,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.14571926150249664,0.1780035393823587,0.27453225149356447
2020,0.7289749060990878,modis,145,22058,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.625563941142139,0.6581610869329656,0.7116099997310588
2020,0.4518569590204755,s2,178,22091,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.3831700148250407,0.42401098923964803,0.4435666614761416
2020,0.4066996048305265,s2,181,22094,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.3449222393240658,0.39288911207273897,0.42157059922663254
2020,0.2005796909417168,s2,226,22139,0.9733333333333334,0.013333333333333334,0.013333333333333334,0.27155656613895285,0.30371873384984205,0.34680119921617475
2020,0.2475658688351483,s2,243,22156,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.2303622898460097,0.2634839193146106,0.3186984248487556
2020,0.2178481683355829,s2,258,22171,0.9607843137254902,0.0196078431372549,0.0196078431372549,0.19173511146660865,0.22868986122123075,0.28486686760091134
2020,0.1779727621017988,s2,266,22179,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.15497731387371963,0.19517160330281685,0.25792535427304
2020,0.1306401144571724,s2,291,22204,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.1832131695337217,0.21409266430953497,0.2916822142207259
2020,0.4809592392469038,s2,108,25216,0.6699029126213593,0.32038834951456313,0.009708737864077669,0.5013375492322121,0.5231425640750236,0.6124897362895575
2020,0.4949001066469234,s2,113,25221,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.5309822308132695,0.551743451543618,0.6337281090428917
2020,0.1616582633962313,s2,193,25301,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.17022984519236167,0.23213050621629847,0.2821713692207144
2020,0.2416588806559799,s2,231,25339,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.25850486779913545,0.29918060733039625,0.34546632810533273
2020,0.1064800034295917,s2,286,25394,0.8378378378378378,0.15315315315315314,0.009009009009009009,0.17760004921656297,0.208068806820094,0.28533665597146496
2020,0.1743030579413996,s2,258,28561,0.9607843137254902,0.0196078431372549,0.0196078431372549,0.16192127899893927,0.20221809082773065,0.2595670528710947
2020,0.7752967269007843,modis,145,31643,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.5218012214521265,0.5669350030332359,0.6619966771134409
2020,0.5897608334847267,s2,148,31646,0.773913043478261,0.2173913043478261,0.008695652173913045,0.5696453361163951,0.6100439215703766,0.6829836627965569
2020,0.3403659679937242,landsat,189,31687,0.20634920634920634,0.7777777777777778,0.015873015873015872,0.3001336495981384,0.3500392085815383,0.3783550142492252
2020,0.2848301207152648,s2,198,31696,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.20570378368906153,0.26495395666702787,0.31073927811121743
2020,0.1591971725426422,s2,243,31741,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.15429237367643703,0.1942135467848137,0.2549127019261629
2020,0.1683403366301114,s2,266,31764,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.14896149746110596,0.18960647363095823,0.25379769124167384
2020,0.2303250596658712,modis,273,31771,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.15200114905242548,0.1828301661636472,0.27726277167369556
2020,0.7691951646699405,s2,121,34814,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.6906176376602003,0.7201523100954959,0.7420259793532564
2020,0.1785855640115667,s2,178,34871,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.2500316590309578,0.31172155498224574,0.3426542363444286
2020,0.1762251178530502,s2,186,34879,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.1791169428731985,0.23939101121357342,0.2870350458015763
2020,0.1332366279739744,s2,196,34889,0.927710843373494,0.060240963855421686,0.012048192771084338,0.1436659469013306,0.20601998467356644,0.26388426633157686
2020,0.0888208901937861,s2,226,34919,0.9733333333333334,0.013333333333333334,0.013333333333333334,0.16280365086842205,0.2074661676659895,0.27698095064564016
2020,0.1685556402533768,s2,266,34959,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.1446888674369733,0.1863981350401298,0.25032999850226223
2020,0.3308732381131367,modis,97,37985,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.18716082803371156,0.219292760753873,0.39156219247054197
2020,0.3858508738958844,modis,129,38017,0.006993006993006993,0.006993006993006993,0.986013986013986,0.18377067410423434,0.2526389951359718,0.4768526617674209
2020,0.1987371809046628,landsat,189,38077,0.20634920634920634,0.7777777777777778,0.015873015873015872,0.15364255974347574,0.2139180898820382,0.26258787387166327
2020,0.2426671678255967,modis,193,38081,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.14772290214295053,0.2079407476378548,0.26004447236439726
2020,0.1271518131834922,s2,231,38119,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.11208119983157804,0.16207286220571454,0.24581839836002517
2020,0.1377723956974302,s2,251,38139,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.1498531706701141,0.18916575084701862,0.24764320654623906
2020,0.1733999499556031,s2,266,38154,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.1467774929566872,0.18704037166461096,0.24817610956813285
2020,0.2041676188686337,modis,273,38161,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.14697547801598504,0.17751896887135984,0.2681206362181889
2020,0.3158833482277978,s2,186,39374,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.3300484666068863,0.38802698683093284,0.424541367784923
2020,0.5217408906882592,modis,193,39376,0.6910569105691057,0.008130081300813009,0.3008130081300813,0.2672756312034708,0.3257602066588749,0.3688007205488074
2020,0.5393885376962658,s2,231,39388,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.43659591507907486,0.45873427683476403,0.4693339409458062
2020,0.3066279918864097,modis,289,39406,0.0962962962962963,0.007407407407407408,0.8962962962962963,0.18946369989735928,0.21960708691115885,0.30414239373779794
2020,0.8157374494462659,s2,161,41818,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.7555918903780144,0.7671301366563692,0.71816820287448
2020,0.690546781993201,s2,140,44992,0.3333333333333333,0.6410256410256411,0.02564102564102564,0.6803481573344294,0.7076084354711818,0.7351453089591475
2020,0.5485314230208839,modis,161,45013,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.5265546134612412,0.5665451016087005,0.5530729641448886
2020,0.2168198840351593,s2,173,45025,0.2631578947368421,0.6842105263157895,0.05263157894736842,0.2766653341788311,0.33483155653522856,0.3703572305171724
2020,0.1341190107685062,s2,258,45110,0.9607843137254902,0.0196078431372549,0.0196078431372549,0.11044227736844937,0.15457387971707104,0.2127780658280423
2020,0.2399452028705297,landsat,136,46492,0.8133333333333334,0.17333333333333334,0.013333333333333334,0.16463467785794836,0.24761055733463247,0.4920970268644914
2020,0.1608107875087525,s2,140,46494,0.3333333333333333,0.6410256410256411,0.02564102564102564,0.15509987047279183,0.2369239433735625,0.473896660833651
2020,0.1799845144589277,s2,158,46500,0.8947368421052632,0.09473684210526316,0.010526315789473684,0.16025045087220433,0.24237167358626388,0.2963590875249844
2020,0.2915608320493066,modis,161,46503,0.7777777777777778,0.007407407407407408,0.21481481481481482,0.1581922519430522,0.2446790724241598,0.2933616184450952
2020,0.1364846263192896,s2,243,46545,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.12040664784853652,0.16370020945195343,0.2236862678201021
2020,0.1532535075683762,landsat,271,46559,0.7902097902097902,0.20279720279720279,0.006993006993006993,0.129246486824609,0.16300567625972856,0.2657618556052588
2020,0.3773960502692999,modis,97,49023,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.3346012963456546,0.3618770770185422,0.49941066528953565
2020,0.1254281837385444,s2,228,49154,0.8018018018018018,0.1891891891891892,0.009009009009009009,0.14214062169439418,0.19175895352817038,0.2720208065928935
2020,0.1717105255854744,s2,255,49181,0.4358974358974359,0.5384615384615384,0.02564102564102564,0.15550826996380981,0.19642486199589693,0.2527310146642918
2020,0.1512065139030191,landsat,256,49182,0.8536585365853658,0.13821138211382114,0.008130081300813009,0.15476720831936813,0.1956269967203134,0.25033604274918925
2020,0.2065060143626571,modis,273,49199,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.16078119021667087,0.18904127371309137,0.2789520728145832
2020,0.4029126846947309,modis,97,52218,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.3278153048761794,0.35581029565876704,0.4959584226774648
2020,0.3602102214187974,s2,115,52236,0.9130434782608696,0.04347826086956522,0.04347826086956522,0.3348830711575806,0.3636108806344774,0.5033233324717843
2020,0.3217825869057907,s2,165,52286,0.3333333333333333,0.6,0.06666666666666667,0.35301178635694613,0.41110394415047263,0.42635344169441697
2020,0.1601096008328812,s2,245,52366,0.20388349514563106,0.7864077669902912,0.009708737864077669,0.14264487607023962,0.18340239642421266,0.24484483294659096
2020,0.2120909163346613,modis,289,52410,0.0962962962962963,0.007407407407407408,0.8962962962962963,0.1514629926827079,0.18556410653195438,0.2833016465539388
2020,0.1704099378712948,s2,93,55409,0.648854961832061,0.3435114503816794,0.007633587786259542,0.13191431665710074,0.18042091686247114,0.3322927974709468
2020,0.1491675865105647,s2,158,55474,0.8947368421052632,0.09473684210526316,0.010526315789473684,0.1511734939783107,0.22580805756989142,0.2786983923659187
2020,0.1359816427349692,s2,255,55571,0.4358974358974359,0.5384615384615384,0.02564102564102564,0.10628899443278685,0.1525417172129822,0.21101872108998646
2020,0.1198838725966954,landsat,256,55572,0.8536585365853658,0.13821138211382114,0.008130081300813009,0.10571796972517265,0.1515867719653384,0.20676001079082665
2020,0.146074171302261,landsat,271,55587,0.7902097902097902,0.20279720279720279,0.006993006993006993,0.11463227501158103,0.14802337180462682,0.2539207421421733
2020,0.1809377720207253,modis,273,55589,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.11778517730705579,0.1497040507494006,0.25367983372271624
2020,0.1273474479284569,s2,275,55591,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.1197315218417183,0.15026805691133283,0.2526798026135191
2020,0.2815790351879543,s2,113,56934,0.5934959349593496,0.008130081300813009,0.3983739837398374,0.3605678542844499,0.3889941000187099,0.5232431648818592
2020,0.5326606082548173,s2,140,56943,0.3333333333333333,0.6410256410256411,0.02564102564102564,0.4532089840475179,0.5026261764491986,0.6263439439516401
2020,0.4748063733221008,s2,178,56956,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.38149052170052844,0.41764865474393914,0.4386338179030099
2020,0.2372847422590699,landsat,231,56979,0.6793893129770993,0.31297709923664124,0.007633587786259542,0.20320358686529788,0.2483464429168951,0.30871760396946074
2020,0.1798378225754858,s2,273,57001,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.17222830045719728,0.19895076455272914,0.2846639073941364
2020,0.6456110930546013,s2,151,59526,0.7185185185185186,0.2740740740740741,0.007407407407407408,0.8080020350661228,0.8093444427527543,0.762822276073557
2020,0.7136547790112732,s2,166,59541,0.6551724137931035,0.33333333333333337,0.01149425287356322,0.6078283102608539,0.6289399207828277,0.6012159490208709
2020,0.6147348670791369,s2,168,59543,0.927710843373494,0.060240963855421686,0.012048192771084338,0.5665348099999705,0.5907250561661815,0.5719100083788904
2020,0.3120985670220663,s2,176,59551,0.7011494252873564,0.28735632183908044,0.011494252873563218,0.3426417189328067,0.38631768027514357,0.4021608729696242
2020,0.2064795719741067,s2,188,59563,0.7391304347826088,0.2521739130434783,0.008695652173913045,0.16343876347460864,0.22652092372230703,0.2764001455317337
2020,0.1057321984649632,s2,286,59661,0.8378378378378378,0.15315315315315314,0.009009009009009009,0.13374398907476706,0.1628295760163264,0.25140511261785387
2020,0.1452734332996852,s2,288,59663,0.8285714285714286,0.14285714285714285,0.02857142857142857,0.13662106932257878,0.16463159696412558,0.24318768145514322
2020,0.688907416736942,landsat,166,62736,0.6551724137931035,0.33333333333333337,0.01149425287356322,0.6321476754383026,0.643573054159189,0.6247967307905172
2020,0.2343611033375122,s2,178,62748,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.33700174282678885,0.3772406186631613,0.40141397820373037
2020,0.1723889262966333,modis,225,62795,0.18518518518518517,0.007407407407407408,0.8074074074074075,0.08327038388426931,0.13520885776258795,0.23171794645939034
2020,0.1010067478168846,s2,228,62798,0.8018018018018018,0.1891891891891892,0.009009009009009009,0.08484662450556069,0.13451451668681913,0.22874787265317767
2020,0.106114371611835,s2,273,62843,0.2773109243697479,0.008403361344537815,0.7142857142857143,0.10927889320579032,0.1331223230776064,0.23322430239492412
2020,0.3915894152680022,modis,97,65862,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.28067655881315245,0.30969579478779524,0.4616057291649167
2020,0.8212562127774771,modis,129,65894,0.006993006993006993,0.006993006993006993,0.986013986013986,0.563731069300522,0.6032258582961723,0.6841006160583513
2020,0.7651056603773586,modis,145,67344,0.13821138211382114,0.008130081300813009,0.8536585365853658,0.60627370359872,0.6415349600368899,0.6894413504501105
2020,0.4430508589442276,s2,221,67369,0.9805825242718447,0.009708737864077669,0.009708737864077669,0.46695477418618025,0.49275689715073995,0.48039258957136705
2020,0.5561622641509434,modis,225,67370,0.18518518518518517,0.007407407407407408,0.8074074074074075,0.45455647843265273,0.48196754960961047,0.4671503842195785
2020,0.4369363303971556,landsat,229,67373,0.12,0.8666666666666667,0.013333333333333334,0.43716411058901644,0.46454984148628314,0.4580808291210134
