anon_polygon_id,status,start,end,n_days,severity_max,mean_zscore,observed_n,reconstructed_n,weather_context
AOI-0012,suppression,2023-07-21,2023-07-21,1,moderate,-1.0066282226834966,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2023-08-08,2023-08-08,1,moderate,-1.064460236604046,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2023-08-18,2023-08-18,1,moderate,-1.0551340015768726,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2023-08-28,2023-08-28,1,moderate,-1.0143049911587074,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2023-10-04,2023-10-04,1,moderate,-1.696831470957952,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2023-10-21,2023-10-21,1,moderate,-1.025914505906298,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-08,2024-06-10,3,moderate,-1.4091039472972964,3,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-15,2024-06-15,1,moderate,-1.550105009389799,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-17,2024-06-18,2,moderate,-1.4347383106117197,1,1,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-20,2024-06-20,1,moderate,-1.502428662461437,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-23,2024-06-23,1,moderate,-1.7524227398044785,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-25,2024-06-25,1,moderate,-1.5390549255650454,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-28,2024-06-28,1,moderate,-1.5333391167979562,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-06-30,2024-06-30,1,moderate,-1.4212800347712742,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-03,2024-07-03,1,moderate,-1.3212823199827464,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-05,2024-07-05,1,moderate,-1.3003776826333393,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-08,2024-07-08,1,moderate,-1.24310103515497,0,1,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-10,2024-07-10,1,moderate,-1.196231358854019,0,1,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-13,2024-07-13,1,moderate,-1.1228545790968516,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-15,2024-07-15,1,moderate,-1.1712665648336882,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-18,2024-07-18,1,moderate,-1.190220031262963,1,0,weather_unavailable_or_unusual
AOI-0012,suppression,2024-07-20,2024-07-20,1,moderate,-1.1233528125702117,0,1,weather_unavailable_or_unusual
AOI-0012,suppression,2024-08-12,2024-08-12,1,moderate,-1.2266652526429298,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2016-06-18,2016-06-18,1,moderate,-1.0152848082850447,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-04-11,2017-04-11,1,moderate,-1.643801397081775,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-04-26,2017-04-28,3,moderate,-1.0598717537258378,3,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-05-01,2017-05-01,1,moderate,-1.2179028784115717,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-05-05,2017-05-06,2,moderate,-1.2182276544416188,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-05-12,2017-05-12,1,moderate,-1.4807774789874317,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-05-21,2017-05-21,1,moderate,-1.6320202181209067,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2017-05-28,2017-05-29,2,moderate,-1.4577708282353945,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-04-29,2018-05-01,3,moderate,-1.1466262635321198,3,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-05-03,2018-05-03,1,moderate,-1.3486006297323712,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-05-15,2018-05-16,2,moderate,-1.663705035294496,1,1,weather_unavailable_or_unusual
AOI-0016,suppression,2018-05-25,2018-05-25,1,moderate,-1.3875586433837064,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2018-05-31,2018-05-31,1,high,-2.7750586481564175,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-06-01,2018-06-01,1,moderate,-1.9584521024114983,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2018-06-02,2018-06-02,1,moderate,-2.258439771306486,0,1,weather_unavailable_or_unusual
AOI-0016,critical,2018-06-08,2018-06-09,2,moderate,-2.2093213679325014,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-06-10,2018-06-10,1,moderate,-1.0328536607461445,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-06-15,2018-06-15,1,moderate,-1.2778951905750442,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2018-10-30,2018-10-30,1,moderate,-1.357475495546531,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-04-28,2019-04-28,1,moderate,-1.2449114254841949,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-05-01,2019-05-02,2,moderate,-1.2135289344182705,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-05-06,2019-05-06,1,moderate,-1.3623274573617445,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-05-08,2019-05-08,1,moderate,-1.272522545136618,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-05-11,2019-05-11,1,moderate,-1.6287177284347027,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2019-05-13,2019-05-13,1,moderate,-1.7943782536001387,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-05-16,2019-05-16,1,moderate,-2.1232206679500205,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-05-18,2019-05-18,1,moderate,-2.32451132349947,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-05-21,2019-05-21,1,moderate,-2.3818488942302856,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-05-27,2019-05-27,1,moderate,-1.8136816707698384,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-05-28,2019-05-28,1,moderate,-2.6588950407664997,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-05-31,2019-05-31,1,moderate,-2.5991350158154067,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-06-02,2019-06-02,1,moderate,-2.612836534695597,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-06-04,2019-06-05,2,moderate,-1.893342602400376,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-06-10,2019-06-10,1,moderate,-1.3149395108150197,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-07-07,2019-07-07,1,moderate,-1.580614317187708,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2019-09-18,2019-09-18,1,moderate,-2.6653873763142317,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-10-20,2019-10-20,1,moderate,-1.9184385407005384,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2019-10-28,2019-10-28,1,moderate,-1.6967547305456747,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-04-10,2020-04-10,1,moderate,-1.0516393290846533,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-04-12,2020-04-12,1,moderate,-1.0634993733099627,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-04-17,2020-04-17,1,moderate,-1.0651038211362565,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-04-22,2020-04-22,1,moderate,-1.2092910366679297,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-04-25,2020-04-26,2,moderate,-1.1368984105076398,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-04-30,2020-04-30,1,moderate,-1.3403401456736053,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-05-04,2020-05-04,1,moderate,-1.3268764923398204,0,1,weather_unavailable_or_unusual
AOI-0016,critical,2020-05-10,2020-05-10,1,moderate,-2.105203340496376,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-05-12,2020-05-12,1,moderate,-1.718885176128458,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2020-05-17,2020-05-17,1,moderate,-2.6136485334342376,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2020-05-20,2020-05-20,1,moderate,-2.5316652740499337,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2020-05-27,2020-05-30,4,high,-2.425123908474968,4,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-06-05,2020-06-05,1,moderate,-1.581682724999744,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2020-06-06,2020-06-06,1,moderate,-2.1751259949330337,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-06-09,2020-06-09,1,moderate,-1.6091079398240524,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-06-11,2020-06-11,1,moderate,-1.3985235952282695,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-07-14,2020-07-14,1,moderate,-1.7944982961492595,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-08-15,2020-08-15,1,moderate,-1.054300617533254,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-08-18,2020-08-18,1,moderate,-1.0455084779003436,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-09-19,2020-09-19,1,moderate,-1.2314353839411762,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2020-09-24,2020-09-24,1,moderate,-1.0163935852573067,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-09-26,2020-09-27,2,moderate,-1.0623743182977778,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-10-12,2020-10-12,1,moderate,-1.3827729500350097,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2020-10-17,2020-10-17,1,moderate,-1.1334743406331813,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2020-10-27,2020-10-27,1,moderate,-1.1530230065809581,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-09,2021-07-09,1,moderate,-1.0216292306294867,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-11,2021-07-11,1,moderate,-1.0171209685931284,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-14,2021-07-14,1,moderate,-1.0468851358828033,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-16,2021-07-16,1,moderate,-1.2108948741848777,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-19,2021-07-19,1,moderate,-1.3070134912353162,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-21,2021-07-21,1,moderate,-1.2715769408927098,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-24,2021-07-24,1,moderate,-1.1765802231034026,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-26,2021-07-26,1,moderate,-1.2763567709372716,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-29,2021-07-29,1,moderate,-1.212919905711539,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-07-31,2021-07-31,1,moderate,-1.3376543059389776,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-03,2021-08-03,1,moderate,-1.0895999025789074,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-05,2021-08-05,1,moderate,-1.0711921690034558,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-08,2021-08-08,1,moderate,-1.4925483655361216,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-18,2021-08-18,1,moderate,-1.2895380077343883,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-20,2021-08-20,1,moderate,-1.0865458694131864,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-23,2021-08-23,1,moderate,-1.036518036860799,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-25,2021-08-25,1,moderate,-1.1465359911220834,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-28,2021-08-28,1,moderate,-1.1039492187632058,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-08-30,2021-08-30,1,moderate,-1.0186935802533506,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-09-02,2021-09-02,1,moderate,-1.8102883978442397,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-09-19,2021-09-19,1,moderate,-1.0709090356241926,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2021-10-15,2021-10-15,1,moderate,-1.118529670778005,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2022-05-10,2022-05-10,1,moderate,-1.274944112007968,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2022-05-20,2022-05-20,1,moderate,-2.33944136813007,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2022-05-25,2022-05-27,3,moderate,-2.429056439155229,3,0,weather_unavailable_or_unusual
AOI-0016,critical,2022-05-30,2022-05-30,1,moderate,-2.7145918035583536,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2022-06-03,2022-06-03,1,moderate,-1.8755988825284466,1,0,weather_unavailable_or_unusual
AOI-0016,critical,2022-06-04,2022-06-04,1,moderate,-2.2186119345886035,0,1,weather_unavailable_or_unusual
AOI-0016,critical,2022-06-06,2022-06-06,1,moderate,-2.0944741228393187,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2022-06-09,2022-06-09,1,moderate,-1.7556383038834844,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2022-06-11,2022-06-11,1,moderate,-1.2563872151026718,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2022-10-12,2022-10-12,1,moderate,-1.618487786600197,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-06-24,2023-06-24,1,moderate,-1.0726595957495482,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-06-26,2023-06-26,1,moderate,-1.232617239049535,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-05,2023-08-05,1,moderate,-1.349238434188243,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-08,2023-08-08,1,moderate,-1.3656327333690044,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-13,2023-08-13,1,moderate,-1.3639925745239507,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-15,2023-08-15,1,moderate,-1.416840114967797,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-18,2023-08-18,1,moderate,-1.0991990157050024,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-20,2023-08-20,1,moderate,-1.1684655168613445,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-23,2023-08-23,1,moderate,-1.0085814726354172,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-08-28,2023-08-28,1,moderate,-1.1444945557205113,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-10-02,2023-10-02,1,moderate,-1.1036830308315073,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-10-09,2023-10-09,1,moderate,-1.3172383338586606,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-10-17,2023-10-17,1,moderate,-1.1198701454118474,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2023-10-21,2023-10-21,1,moderate,-1.0256701620115811,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-05-21,2024-05-21,1,moderate,-1.2807116589428924,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-05-23,2024-05-24,2,moderate,-1.2024997878017136,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-01,2024-06-01,1,moderate,-1.1364909355508186,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-03,2024-06-03,1,moderate,-1.721119839419726,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-05,2024-06-05,1,moderate,-1.5836112260729833,0,1,weather_unavailable_or_unusual
AOI-0016,critical,2024-06-08,2024-06-08,1,moderate,-2.189584765609446,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-09,2024-06-10,2,moderate,-1.3338445589732701,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-13,2024-06-13,1,moderate,-1.431644579228864,0,1,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-17,2024-06-18,2,moderate,-1.2953716922830045,2,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-20,2024-06-20,1,moderate,-1.5124953309336564,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-23,2024-06-23,1,moderate,-1.4107895918494988,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-25,2024-06-25,1,moderate,-1.185082578946882,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-06-28,2024-06-28,1,moderate,-1.1914171965480171,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-07-20,2024-07-20,1,moderate,-1.048325078980706,1,0,weather_unavailable_or_unusual
AOI-0016,suppression,2024-10-08,2024-10-08,1,moderate,-1.017173158692434,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2011-05-04,2011-05-04,1,moderate,-1.0017276248615337,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2019-05-08,2019-05-08,1,moderate,-1.1026407329756165,1,0,dry_context
AOI-0018,suppression,2019-05-11,2019-05-11,1,moderate,-1.6407808571319744,1,0,dry_context
AOI-0018,suppression,2019-05-13,2019-05-13,1,moderate,-1.7457971026629493,0,1,weather_unavailable_or_unusual
AOI-0018,critical,2019-05-16,2019-05-16,1,moderate,-2.052129833018219,1,0,dry_context
AOI-0018,critical,2019-05-18,2019-05-18,1,moderate,-2.0044657661686136,0,1,weather_unavailable_or_unusual
AOI-0018,critical,2019-05-21,2019-05-21,1,moderate,-2.1680433298140964,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2019-05-27,2019-05-27,1,moderate,-1.7001639518232021,1,0,weather_unavailable_or_unusual
AOI-0018,critical,2019-05-28,2019-05-28,1,moderate,-2.621495103568573,1,0,dry_context
AOI-0018,critical,2019-05-31,2019-05-31,1,moderate,-2.589908532920923,1,0,dry_context
AOI-0018,critical,2019-06-02,2019-06-02,1,moderate,-2.5391140301249626,1,0,dry_context
AOI-0018,suppression,2019-06-04,2019-06-04,1,moderate,-1.2666848057402442,1,0,dry_context
AOI-0018,critical,2019-06-05,2019-06-05,1,moderate,-2.569107409672153,1,0,dry_context
AOI-0018,critical,2019-06-10,2019-06-10,1,moderate,-2.1753841928993976,1,0,dry_context
AOI-0018,suppression,2019-06-11,2019-06-11,1,moderate,-1.4546939549244708,1,0,dry_context
AOI-0018,critical,2019-06-12,2019-06-12,1,moderate,-2.2517868866259567,1,0,dry_context
AOI-0018,suppression,2019-06-15,2019-06-15,1,moderate,-1.9497623426047543,1,0,dry_context
AOI-0018,critical,2019-06-17,2019-06-17,1,moderate,-2.0255484157011345,1,0,dry_context
AOI-0018,suppression,2019-06-19,2019-06-20,2,moderate,-1.6985075804756082,2,0,dry_context
AOI-0018,suppression,2019-06-25,2019-06-25,1,moderate,-1.735756354343524,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2019-06-27,2019-06-27,1,moderate,-1.023690082834341,1,0,dry_context
AOI-0018,critical,2019-09-23,2019-09-23,1,moderate,-2.1785428680660477,1,0,weather_unavailable_or_unusual
AOI-0018,critical,2019-09-30,2019-09-30,1,moderate,-2.5680085435135913,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2019-10-20,2019-10-20,1,moderate,-1.1179896007008103,1,0,dry_context
AOI-0018,suppression,2019-10-28,2019-10-28,1,moderate,-1.35795782167019,1,0,dry_context
AOI-0018,suppression,2020-05-17,2020-05-17,1,moderate,-1.453194346468986,1,0,dry_context
AOI-0018,suppression,2020-06-24,2020-06-24,1,moderate,-1.322646877458404,1,0,dry_context
AOI-0018,suppression,2020-06-26,2020-06-26,1,moderate,-1.2158052318406531,1,0,dry_context
AOI-0018,suppression,2020-06-29,2020-06-29,1,moderate,-1.204342769902572,1,0,dry_context
AOI-0018,suppression,2020-07-01,2020-07-01,1,moderate,-1.2638429383091814,1,0,dry_context
AOI-0018,suppression,2020-07-04,2020-07-04,1,moderate,-1.1867649956850976,1,0,dry_context
AOI-0018,suppression,2020-07-06,2020-07-06,1,moderate,-1.1713254217298685,1,0,dry_and_hot_context
AOI-0018,suppression,2020-07-11,2020-07-11,1,moderate,-1.0972785525262114,1,0,dry_context
AOI-0018,suppression,2020-07-14,2020-07-16,3,moderate,-1.1588372704639367,2,1,dry_context
AOI-0018,suppression,2020-07-19,2020-07-19,1,moderate,-1.208161926589414,1,0,dry_context
AOI-0018,suppression,2020-07-24,2020-07-24,1,moderate,-1.2637996952332535,1,0,dry_context
AOI-0018,suppression,2020-07-26,2020-07-26,1,moderate,-1.1803013443368486,1,0,dry_context
AOI-0018,suppression,2020-07-29,2020-07-29,1,moderate,-1.0671577607032217,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2020-07-31,2020-07-31,1,moderate,-1.1499903423123754,1,0,dry_context
AOI-0018,suppression,2020-08-03,2020-08-03,1,moderate,-1.1537269297007864,1,0,dry_context
AOI-0018,suppression,2020-08-05,2020-08-05,1,moderate,-1.133766787956509,1,0,dry_context
AOI-0018,suppression,2020-08-08,2020-08-08,1,moderate,-1.1056887711290166,1,0,dry_context
AOI-0018,suppression,2020-08-10,2020-08-10,1,moderate,-1.0767193081763,1,0,dry_context
AOI-0018,suppression,2020-08-15,2020-08-15,1,moderate,-1.0095178439222583,1,0,dry_context
AOI-0018,suppression,2020-08-20,2020-08-20,1,moderate,-1.0368554826641736,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2020-09-04,2020-09-04,1,moderate,-1.0677738677351116,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2020-09-07,2020-09-07,1,moderate,-1.1514963455497518,1,0,dry_context
AOI-0018,suppression,2020-09-26,2020-09-27,2,moderate,-1.0232624989446368,1,1,dry_context
AOI-0018,suppression,2020-10-07,2020-10-07,1,moderate,-1.0501583342586522,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2020-10-09,2020-10-09,1,moderate,-1.1605481549731584,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2020-10-12,2020-10-12,1,moderate,-1.1796005393795523,1,0,dry_context
AOI-0018,suppression,2020-10-17,2020-10-17,1,moderate,-1.0542036679443143,1,0,dry_context
AOI-0018,suppression,2020-10-19,2020-10-19,1,moderate,-1.028126746196421,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2020-10-27,2020-10-27,1,moderate,-1.1493896513142565,0,1,weather_unavailable_or_unusual
AOI-0018,critical,2020-10-29,2020-10-29,1,moderate,-2.3346686326132096,1,0,dry_context
AOI-0018,suppression,2021-07-16,2021-07-16,1,moderate,-1.2193433580462265,1,0,dry_context
AOI-0018,suppression,2021-07-19,2021-07-19,1,moderate,-1.0816265111254275,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2021-07-24,2021-07-24,1,moderate,-1.041288398936251,1,0,dry_context
AOI-0018,suppression,2021-07-26,2021-07-26,1,moderate,-1.0164626941847272,1,0,dry_context
AOI-0018,suppression,2021-08-12,2021-08-12,1,moderate,-1.4148439817997915,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2021-10-14,2021-10-14,1,moderate,-1.7311553421249655,1,0,dry_context
AOI-0018,suppression,2022-05-10,2022-05-10,1,moderate,-1.4950265601488673,1,0,dry_context
AOI-0018,critical,2022-05-20,2022-05-20,1,moderate,-2.0342123942436663,0,1,weather_unavailable_or_unusual
AOI-0018,critical,2022-05-26,2022-05-27,2,moderate,-2.2594292901303845,2,0,dry_context
AOI-0018,critical,2022-05-30,2022-05-30,1,moderate,-2.3203417458052487,1,0,dry_context
AOI-0018,suppression,2022-06-03,2022-06-04,2,moderate,-1.6243282562025008,1,1,dry_context
AOI-0018,suppression,2022-06-06,2022-06-06,1,moderate,-1.2468537384789995,1,0,dry_context
AOI-0018,suppression,2023-08-08,2023-08-08,1,moderate,-1.075189387535184,1,0,dry_context
AOI-0018,suppression,2023-09-14,2023-09-14,1,moderate,-1.2871505531651466,1,0,dry_context
AOI-0018,suppression,2024-04-26,2024-04-26,1,moderate,-1.162460286857535,1,0,dry_context
AOI-0018,suppression,2024-05-04,2024-05-04,1,moderate,-1.2143942694265812,1,0,dry_context
AOI-0018,suppression,2024-05-06,2024-05-07,2,moderate,-1.1903288103991945,1,1,dry_context
AOI-0018,suppression,2024-05-09,2024-05-09,1,moderate,-1.4174491169847963,1,0,dry_context
AOI-0018,suppression,2024-05-21,2024-05-21,1,moderate,-1.5373702957682982,1,0,dry_context
AOI-0018,suppression,2024-05-23,2024-05-24,2,moderate,-1.145098736694318,2,0,dry_context
AOI-0018,suppression,2024-10-26,2024-10-26,1,moderate,-1.021735440270865,1,0,dry_context
AOI-0024,suppression,2011-04-02,2011-04-02,1,moderate,-1.2380754338672104,1,0,dry_context
AOI-0024,suppression,2011-04-19,2011-04-19,1,moderate,-1.0652625254162085,1,0,dry_context
AOI-0024,suppression,2011-06-22,2011-06-22,1,moderate,-1.2698080447568312,1,0,dry_context
AOI-0024,critical,2013-05-25,2013-05-25,1,moderate,-2.6369023523021498,1,0,weather_unavailable_or_unusual
AOI-0024,critical,2013-06-03,2013-06-03,1,moderate,-2.3700257187644156,1,0,dry_context
AOI-0024,suppression,2013-06-10,2013-06-10,1,moderate,-1.665759599214716,1,0,dry_context
AOI-0024,suppression,2014-07-31,2014-07-31,1,moderate,-1.0099177702903315,1,0,dry_context
AOI-0024,suppression,2014-08-25,2014-08-25,1,moderate,-1.5771520639289538,1,0,dry_context
AOI-0024,suppression,2014-09-02,2014-09-02,1,moderate,-1.1321510451198915,1,0,dry_context
AOI-0024,suppression,2014-09-17,2014-09-17,1,moderate,-1.1731269040973364,1,0,dry_context
AOI-0024,suppression,2014-10-12,2014-10-12,1,moderate,-1.0774800617694158,1,0,dry_context
AOI-0024,suppression,2014-10-28,2014-10-28,1,moderate,-1.30959665856048,1,0,dry_context
AOI-0024,suppression,2016-05-09,2016-05-10,2,moderate,-1.2042487555461903,2,0,dry_context
AOI-0024,suppression,2016-05-18,2016-05-18,1,moderate,-1.7513986771387697,1,0,weather_unavailable_or_unusual
AOI-0024,suppression,2016-05-25,2016-05-25,1,moderate,-1.6580579804983997,1,0,dry_context
AOI-0024,suppression,2016-06-03,2016-06-03,1,moderate,-1.2467367265828107,1,0,dry_context
AOI-0024,suppression,2017-07-27,2017-07-27,1,moderate,-1.0348228769126036,1,0,dry_context
AOI-0024,suppression,2017-08-01,2017-08-01,1,moderate,-1.1169685265634552,0,1,weather_unavailable_or_unusual
AOI-0024,suppression,2017-08-04,2017-08-04,1,moderate,-1.0076499579328297,0,1,weather_unavailable_or_unusual
AOI-0024,suppression,2017-08-06,2017-08-06,1,moderate,-1.2645669003929436,1,0,dry_and_hot_context
AOI-0024,suppression,2017-08-09,2017-08-09,1,moderate,-1.2840627024081968,1,0,dry_and_hot_context
AOI-0024,suppression,2017-08-11,2017-08-11,1,moderate,-1.0666479850162662,1,0,dry_context
AOI-0024,suppression,2017-08-14,2017-08-14,1,moderate,-1.1811234385395712,1,0,dry_context
AOI-0024,suppression,2017-08-17,2017-08-17,1,moderate,-1.209770332713023,1,0,dry_context
AOI-0024,suppression,2017-08-21,2017-08-21,1,moderate,-1.3978104694856939,1,0,dry_context
AOI-0024,suppression,2017-08-26,2017-08-26,1,moderate,-1.4846278763656788,1,0,dry_context
AOI-0024,suppression,2017-08-29,2017-08-29,1,moderate,-1.6386948828026389,1,0,dry_context
