anon_polygon_id,date,hgb,lag,baseline,peer,shock,state,shock_n,state_n,canon,correction,primary_ndvi_pred
AOI-0013,2019-07-17,0.44927448,0.46408752,0.45223709,0.45223709,-0.03389352,-0.02068753,9,8,False,-0.00404965,0.44818744
AOI-0013,2019-07-28,0.61165148,0.59142073,0.60760533,0.58617449,0.04742407,-0.01817193,17,8,True,0.00000000,0.58617449
AOI-0013,2019-08-24,0.51412670,0.47959328,0.50722002,0.50722002,-0.02709838,-0.02817266,11,8,False,-0.00265612,0.50456390
AOI-0013,2019-08-31,0.52734378,0.51190151,0.52425533,0.52425533,0.00000000,-0.03065873,9,8,False,0.00153294,0.52578827
AOI-0013,2019-09-08,0.50565842,0.50581577,0.50568989,0.49881594,0.00036908,0.00018906,9,8,False,0.00004591,0.49886185
AOI-0013,2019-09-13,0.47214053,0.46474358,0.47066114,0.47066114,-0.00316537,-0.02209550,10,8,False,0.00062997,0.47129111
AOI-0013,2019-10-02,0.48413443,0.42293081,0.47189370,0.47562163,-0.02569789,-0.04050737,8,8,False,-0.00182931,0.47379232
AOI-0013,2019-10-10,0.52197654,0.46007456,0.50959614,0.51296628,-0.00239808,0.01933848,10,8,False,-0.00132664,0.51163964
AOI-0013,2019-10-17,0.45959880,0.46887029,0.46145310,0.46376171,0.00948898,0.00711346,8,8,False,0.00106767,0.46482938
AOI-0013,2020-04-22,0.39845974,0.39457934,0.39768366,0.39591234,-0.00006658,-0.00234163,14,8,True,0.00000000,0.39591234
AOI-0013,2020-05-12,0.36740989,0.36293127,0.36651417,0.36407096,0.01005814,0.02865213,17,8,False,0.00007611,0.36414707
AOI-0013,2020-06-24,0.45023049,0.49261477,0.45870734,0.45972192,-0.10708552,0.00031498,7,8,False,-0.01607858,0.44364334
AOI-0013,2020-06-26,0.46666245,0.48349660,0.47002928,0.47990201,0.03677767,-0.00373083,8,8,False,0.00570319,0.48560520
AOI-0013,2020-08-12,0.49885209,0.40688100,0.48045788,0.47600905,0.06233729,-0.04153112,16,8,True,0.00000000,0.47600905
AOI-0013,2020-08-15,0.38781079,0.34688529,0.37962569,0.38754965,0.00000000,-0.04290990,13,8,False,0.00214550,0.38969515
AOI-0013,2020-08-16,0.41992100,0.38258537,0.41245388,0.41467076,-0.00042559,-0.04523863,8,8,False,0.00219809,0.41686885
AOI-0013,2020-08-20,0.40026745,0.39114587,0.39844314,0.40203895,-0.01053290,-0.04078918,10,8,False,0.00045952,0.40249847
AOI-0013,2020-10-27,0.32638647,0.33838739,0.32878666,0.32493339,0.00000000,0.01077161,8,8,False,-0.00053858,0.32439481
AOI-0013,2021-04-23,0.45343653,0.46582201,0.45591363,0.45571344,0.02263228,-0.01088355,16,8,True,0.00000000,0.45571344
AOI-0013,2021-06-10,0.58771664,0.54812199,0.57979771,0.58251871,0.08999751,-0.00644673,16,8,True,0.00000000,0.58251871
AOI-0013,2021-06-11,0.54157861,0.54643101,0.54254909,0.54254909,0.01382655,-0.00634084,8,8,False,0.00239102,0.54494011
AOI-0013,2021-06-21,0.48411772,0.50071726,0.48743762,0.49361787,-0.00914338,-0.00775324,11,8,False,-0.00098385,0.49263402
AOI-0013,2021-07-12,0.53264952,0.52913020,0.53194565,0.53198443,0.07157591,0.00223748,18,8,True,0.00000000,0.53198443
AOI-0013,2021-07-14,0.55741683,0.52145741,0.55022495,0.55022495,0.00000000,0.00631490,10,8,False,-0.00031575,0.54990920
AOI-0013,2021-08-20,0.47919602,0.44707985,0.47277279,0.47350510,-0.03082844,-0.03508625,8,8,False,-0.00286995,0.47063515
AOI-0013,2021-10-14,0.42157607,0.32673930,0.40260872,0.41538896,-0.01154898,-0.02039053,11,8,False,-0.00071282,0.41467614
AOI-0013,2021-10-16,0.47091539,0.44030945,0.46479420,0.45452508,0.00230037,-0.02003345,16,8,True,0.00000000,0.45452508
AOI-0013,2022-04-02,0.56343108,0.67706810,0.58615849,0.58615849,0.00000000,0.00928128,5,8,False,-0.00046406,0.58569443
AOI-0013,2022-04-17,0.58480684,0.57453530,0.58275253,0.58275253,0.04692934,0.01055252,9,8,False,0.00651177,0.58926430
AOI-0013,2022-04-24,0.61098995,0.54358308,0.59750858,0.59750858,,0.01119113,2,8,False,-0.00055956,0.59694902
AOI-0013,2022-04-25,0.60354483,0.52462127,0.58776012,0.58776012,-0.00638472,0.01102134,14,8,False,-0.00150877,0.58625135
AOI-0013,2022-06-10,0.51848209,0.45826157,0.50643798,0.50643798,0.00000000,-0.02096752,14,8,True,0.00000000,0.50643798
AOI-0013,2022-06-16,0.37941384,0.38407666,0.38034641,0.38034641,-0.01393982,-0.01991963,9,8,False,-0.00109499,0.37925142
AOI-0013,2022-06-26,0.52947413,0.52465931,0.52851117,0.52851117,0.01647727,-0.00842445,18,8,True,0.00000000,0.52851117
AOI-0013,2022-07-05,0.53511648,0.53661513,0.53541621,0.53541621,0.01001051,0.00514945,8,8,False,0.00124410,0.53666031
AOI-0013,2022-07-17,0.57969911,0.57321626,0.57840254,0.57840254,0.00000000,-0.00329194,9,8,False,0.00016460,0.57856714
AOI-0013,2022-07-22,0.55140142,0.54966616,0.55105437,0.55105437,0.01248117,-0.01675808,3,8,False,0.00271008,0.55376445
AOI-0013,2022-08-14,0.56993268,0.56020835,0.56798782,0.56798782,0.05378732,0.00812299,5,8,False,0.00766195,0.57564977
AOI-0013,2022-09-14,0.44618479,0.46054359,0.44905655,0.44905655,0.01771263,-0.00829072,14,8,True,0.00000000,0.44905655
AOI-0013,2022-10-07,0.36690376,0.32377548,0.35827810,0.35827810,0.00000000,-0.00313134,11,8,False,0.00015657,0.35843467
AOI-0013,2022-10-14,0.39840451,0.34231076,0.38718576,0.38718576,0.00035104,-0.00620585,10,8,False,0.00036295,0.38754871
AOI-0013,2023-04-10,0.46262079,0.44326868,0.45875037,0.45875037,-0.06138008,0.04395378,5,8,False,-0.01140470,0.44734567
AOI-0013,2023-06-21,0.52267246,0.54905757,0.52794949,0.52703538,0.00000000,0.00563846,10,8,False,-0.00028192,0.52675346
AOI-0013,2023-06-29,0.49503152,0.50891638,0.49780849,0.50397164,0.00000000,-0.01898797,10,8,False,0.00094940,0.50492104
AOI-0013,2023-07-06,0.47650415,0.47784116,0.47677156,0.48188168,-0.01903102,-0.02224153,11,8,False,-0.00174258,0.48013910
AOI-0013,2023-07-12,0.55432811,0.51957424,0.54737733,0.54796116,0.05107796,-0.02418625,17,8,True,0.00000000,0.54796116
AOI-0013,2023-07-24,0.54339945,0.51779424,0.53827841,0.53827841,-0.06516683,-0.00490765,3,8,False,-0.00952964,0.52874877
AOI-0013,2023-08-05,0.51920143,0.46534017,0.50842918,0.50883328,-0.04328048,0.01434354,9,8,False,-0.00720925,0.50162403
AOI-0013,2023-08-20,0.51202775,0.52002799,0.51362780,0.51040770,-0.00920293,-0.01651548,11,8,False,-0.00055466,0.50985304
AOI-0013,2023-08-23,0.51127992,0.51306039,0.51163601,0.50988463,-0.00361637,-0.01800878,12,8,False,0.00035798,0.51024261
AOI-0013,2023-08-26,0.49352338,0.50423566,0.49566583,0.49533852,0.03743078,-0.02925356,10,8,False,0.00707729,0.50241581
AOI-0013,2023-09-11,0.53348802,0.49558433,0.52590728,0.52081100,0.03376815,0.01276158,10,8,False,0.00442714,0.52523814
AOI-0013,2023-09-14,0.52837884,0.51281060,0.52526519,0.51703477,0.00000000,0.01411040,17,8,True,0.00000000,0.51703477
AOI-0013,2023-09-24,0.49675579,0.49112921,0.49563048,0.49254588,-0.00504968,-0.00710514,11,8,False,-0.00040220,0.49214368
AOI-0013,2023-10-05,0.47916481,0.42298054,0.46792796,0.46201491,0.01430868,-0.01566427,5,8,False,0.00292952,0.46494443
AOI-0013,2023-10-14,0.40532742,0.36823051,0.39790804,0.39964826,-0.02773937,0.00155299,9,8,False,-0.00423855,0.39540971
AOI-0013,2023-10-17,0.30942020,0.34076130,0.31568842,0.31568842,-0.03496212,0.01325160,5,8,False,-0.00590690,0.30978152
AOI-0013,2023-10-19,0.36242098,0.33680319,0.35729742,0.36304361,-0.01037455,0.01279263,12,8,False,-0.00219581,0.36084780
AOI-0013,2024-04-26,0.40564989,0.44293310,0.41310653,0.41310653,-0.12733532,0.01067655,3,8,False,-0.01963413,0.39347240
AOI-0013,2024-05-04,0.48608823,0.48109509,0.48508960,0.48508960,0.00486396,0.01093317,11,8,False,0.00018294,0.48527254
AOI-0013,2024-05-23,0.54155549,0.52224911,0.53769422,0.53769422,0.00000000,0.00282708,7,8,False,-0.00014135,0.53755287
AOI-0013,2024-05-24,0.53109087,0.49835068,0.52454283,0.52454283,0.01278292,0.01030604,15,8,True,0.00000000,0.52454283
AOI-0013,2024-06-30,0.48522895,0.51397400,0.49097796,0.49097796,-0.01949094,0.00991229,10,8,False,-0.00341925,0.48755871
AOI-0013,2024-07-02,0.55272827,0.53757296,0.54969721,0.54969721,0.01434225,0.01230332,8,8,False,0.00153617,0.55123338
AOI-0013,2024-07-11,0.49958964,0.47436517,0.49454475,0.49454475,0.06991471,0.01282670,17,8,True,0.00000000,0.49454475
AOI-0013,2024-07-26,0.44283333,0.41683695,0.43763406,0.43763405,-0.00372744,-0.03263123,7,8,False,0.00107245,0.43870650
AOI-0013,2024-07-27,0.49389452,0.42992871,0.48110136,0.48110136,0.02934325,-0.03337888,14,8,True,0.00000000,0.48110136
AOI-0013,2024-08-09,0.46795555,0.47578281,0.46952100,0.46952100,-0.01365999,-0.02744537,7,8,False,-0.00067673,0.46884427
AOI-0013,2024-08-11,0.53382793,0.50375702,0.52781374,0.52781374,-0.00196003,-0.00832803,8,8,False,0.00012240,0.52793614
AOI-0013,2024-09-03,0.48334129,0.48578031,0.48382910,0.48382910,0.00000000,-0.02142888,7,8,False,0.00107144,0.48490054
AOI-0013,2024-09-06,0.51737753,0.48920611,0.51174325,0.51174325,0.00000000,-0.02312824,13,8,False,0.00115641,0.51289966
AOI-0013,2024-09-26,0.46136170,0.43558993,0.45620735,0.45620735,-0.05005555,-0.01000838,11,8,False,-0.00700791,0.44919944
AOI-0013,2024-10-08,0.38948696,0.39124185,0.38983794,0.38983794,-0.01582620,-0.02412364,8,8,False,-0.00116775,0.38867019
AOI-0013,2025-04-01,0.51525741,0.42443563,0.49709305,0.49709305,0.00000000,0.03186564,36,8,False,-0.00159328,0.49549977
AOI-0013,2025-04-28,0.55965874,0.53816439,0.55535987,0.55535987,0.00000000,0.02814933,32,8,False,-0.00140747,0.55395240
AOI-0013,2025-05-16,0.51735742,0.46189409,0.50626476,0.50626476,-0.01713689,0.00394852,40,8,False,-0.00276796,0.50349680
AOI-0013,2025-05-19,0.50535141,0.48973015,0.50222716,0.50222716,0.00754363,0.00892340,22,8,False,0.00068538,0.50291254
AOI-0013,2025-05-24,0.51652760,0.44984782,0.50319164,0.50319164,0.00000000,-0.00095286,50,8,False,0.00004764,0.50323928
AOI-0013,2025-07-07,0.50075537,0.48878960,0.49836222,0.49836222,-0.02634257,-0.00210156,37,8,False,-0.00384631,0.49451591
AOI-0013,2025-07-08,0.48970185,0.49697188,0.49115586,0.49115586,-0.01565705,-0.00656336,60,8,False,-0.00202039,0.48913547
AOI-0013,2025-07-14,0.49928555,0.50802075,0.50103259,0.50103259,0.02032363,-0.00746113,41,8,False,0.00342160,0.50445419
AOI-0013,2025-07-21,0.52868979,0.53435677,0.52982319,0.52982319,0.03665540,0.01296063,33,8,False,0.00485028,0.53467347
AOI-0013,2025-07-27,0.54717012,0.56018429,0.54977295,0.54977295,-0.05942693,0.05016468,21,8,False,-0.01142227,0.53835068
AOI-0013,2025-08-15,0.52544463,0.48559499,0.51747470,0.51747470,0.04845079,-0.04223358,36,8,False,0.00937930,0.52685400
AOI-0013,2025-09-03,0.46862993,0.49206896,0.47331773,0.47331773,-0.00936857,0.00151239,19,8,False,-0.00148091,0.47183682
AOI-0013,2025-09-07,0.52485591,0.50002758,0.51989025,0.51989024,0.04209997,-0.00523771,29,8,False,0.00657688,0.52646712
AOI-0014,2010-04-07,0.50208380,0.51689913,0.50504687,0.51432001,0.00000000,-0.01426167,17,8,True,0.00000000,0.51432001
AOI-0014,2010-04-24,0.70002340,0.69938020,0.69989476,0.71125628,0.00619117,-0.01586525,7,8,False,0.00172194,0.71297822
AOI-0014,2010-06-10,0.72584624,0.66517309,0.71371161,0.70491286,0.03851529,0.00544949,15,8,True,0.00000000,0.70491286
AOI-0014,2010-09-23,0.18325613,0.20982006,0.18856891,0.19206319,-0.03607469,-0.00154027,6,8,False,-0.00533419,0.18672900
AOI-0014,2011-04-19,0.22634829,0.20814313,0.22270726,0.21624019,-0.01188659,0.00704387,10,8,False,-0.00213518,0.21410501
AOI-0014,2011-04-26,0.22966486,0.26185511,0.23610291,0.22928725,-0.04374107,0.00803573,5,8,False,-0.00696295,0.22232430
AOI-0014,2011-05-09,0.63691432,0.56136184,0.62180382,0.59969379,0.00000000,0.00698053,17,8,True,0.00000000,0.59969379
AOI-0014,2011-05-28,0.62288761,0.61682655,0.62167540,0.59253857,-0.00516912,0.00648359,6,8,False,-0.00109955,0.59143902
AOI-0014,2011-06-14,0.73615309,0.70785653,0.73049378,0.71593621,,0.01305646,2,8,False,-0.00065282,0.71528339
AOI-0014,2011-08-01,0.46594189,0.46698388,0.46615029,0.46615029,0.00683332,0.00441650,8,8,False,0.00080417,0.46695446
AOI-0014,2011-09-14,0.28712134,0.25936376,0.28156982,0.28721294,0.05405889,0.01261504,17,8,True,0.00000000,0.28721294
AOI-0014,2011-09-17,0.20993811,0.19846834,0.20764415,0.21719590,0.00000000,0.01183718,5,8,False,-0.00059186,0.21660404
AOI-0014,2011-10-27,0.32277775,0.42455659,0.34313352,0.34908494,-0.00181832,0.00866282,5,8,False,-0.00070589,0.34837905
AOI-0014,2012-05-06,0.68398024,0.68702293,0.68458877,0.68763254,0.00000000,-0.00177598,9,8,False,0.00008880,0.68772134
AOI-0014,2012-06-25,0.40287900,0.42814749,0.40793270,0.40340883,0.02442675,0.01532017,17,8,True,0.00000000,0.40340883
AOI-0014,2012-08-28,0.28467256,0.26671358,0.28108076,0.28112319,0.00000000,0.00165420,14,8,True,0.00000000,0.28112319
AOI-0014,2012-09-04,0.20191189,0.21990395,0.20551030,0.20551030,0.00088991,0.00833179,7,8,False,-0.00028310,0.20522720
AOI-0014,2012-09-11,0.20915875,0.21579545,0.21048609,0.21048609,-0.03135522,0.01072733,4,8,False,-0.00523965,0.20524644
AOI-0014,2012-09-27,0.18157755,0.21164645,0.18759133,0.18759133,-0.02386882,0.01371392,3,8,False,-0.00426602,0.18332531
AOI-0014,2013-05-09,0.45317727,0.42476270,0.44749435,0.44476490,0.00000000,0.03147805,13,8,True,0.00000000,0.44476490
AOI-0014,2013-06-11,0.61852494,0.59763858,0.61434767,0.60161047,-0.00071208,-0.01017596,7,8,False,0.00040199,0.60201246
AOI-0014,2013-06-19,0.72024865,0.66980452,0.71015982,0.71015982,-0.02914720,-0.01118136,6,8,False,-0.00381301,0.70634681
AOI-0014,2013-07-28,0.71396014,0.64646563,0.70046124,0.70046124,0.01239715,0.00769227,12,8,True,0.00000000,0.70046124
AOI-0014,2013-09-14,0.34775072,0.34576755,0.34735409,0.34735409,0.00000000,-0.00757980,14,8,True,0.00000000,0.34735409
AOI-0014,2013-09-23,0.23632604,0.28161352,0.24538354,0.23594906,0.00000000,-0.00939844,3,8,False,0.00046992,0.23641898
AOI-0014,2014-06-26,0.45223502,0.40493565,0.44277515,0.44444984,0.02347122,0.02142344,15,8,True,0.00000000,0.44444984
AOI-0014,2014-06-29,0.36813522,0.36888413,0.36828500,0.36828500,-0.02231746,0.02270594,6,8,False,-0.00448292,0.36380208
AOI-0014,2014-08-17,0.20509494,0.21702613,0.20748118,0.21211760,0.00045226,0.00350862,8,8,False,-0.00010759,0.21201001
AOI-0014,2014-09-30,0.29364193,0.30636928,0.29618740,0.29616327,0.03060917,0.01419554,17,8,True,0.00000000,0.29616327
AOI-0014,2014-10-27,0.22718025,0.18870379,0.21948496,0.21948496,0.00087995,-0.00737658,6,8,False,0.00050082,0.21998578
AOI-0014,2015-04-14,0.40631282,0.36016216,0.39708269,0.40723460,-0.00742421,-0.00278757,8,8,False,-0.00097425,0.40626035
AOI-0014,2015-06-16,0.65119502,0.63274760,0.64750554,0.64750554,,-0.01757150,1,8,False,0.00087858,0.64838412
AOI-0014,2015-06-26,0.44962400,0.43779045,0.44725729,0.45375151,0.00028490,-0.00534710,16,8,True,0.00000000,0.45375151
AOI-0014,2015-07-12,0.46887110,0.37619280,0.45033544,0.44147636,0.00000000,0.00318655,15,8,True,0.00000000,0.44147636
AOI-0014,2015-07-27,0.36321251,0.32971081,0.35651217,0.34497954,-0.05275639,0.02329755,6,8,False,-0.00907834,0.33590120
AOI-0014,2015-08-28,0.22441797,0.22302776,0.22413993,0.22233655,-0.03179189,0.00431582,7,8,False,-0.00498457,0.21735198
AOI-0014,2016-04-22,0.40241543,0.40693477,0.40331930,0.40331930,0.00000000,0.04012513,16,8,True,0.00000000,0.40331930
AOI-0014,2016-05-09,0.34496373,0.36236014,0.34844301,0.34844301,0.00000000,0.00713012,3,8,False,-0.00035651,0.34808650
AOI-0014,2016-06-03,0.63007761,0.66560204,0.63718250,0.63718250,0.00031688,-0.01252513,8,8,False,0.00067379,0.63785629
AOI-0014,2016-06-19,0.84330567,0.78304351,0.83125324,0.83125324,-0.04845494,-0.00132378,6,8,False,-0.00720205,0.82405119
AOI-0014,2016-08-13,0.47924351,0.47921959,0.47923873,0.47923873,-0.00518034,0.02243555,6,8,False,-0.00189883,0.47733990
AOI-0014,2016-08-30,0.33058498,0.33951036,0.33237006,0.33237006,-0.01781688,-0.01192331,9,8,False,-0.00207637,0.33029369
AOI-0014,2017-04-26,0.78726352,0.73780989,0.77737279,0.77805144,-0.00656328,-0.01626168,9,8,False,-0.00017141,0.77788003
AOI-0014,2017-04-28,0.80549954,0.75703402,0.79580644,0.78673520,-0.03136689,0.00405129,8,8,False,-0.00490760,0.78182760
AOI-0014,2017-05-21,0.87876098,0.88298042,0.87960487,0.88521641,0.00243914,0.01263236,5,8,False,-0.00026575,0.88495066
AOI-0014,2017-05-29,0.86685438,0.87302951,0.86808940,0.86680719,-0.01855071,0.00709916,9,8,False,-0.00313756,0.86366963
AOI-0014,2017-07-23,0.25903631,0.27843895,0.26291684,0.26125869,0.00000000,0.03146724,4,8,False,-0.00157336,0.25968533
AOI-0014,2017-07-31,0.23872412,0.23487247,0.23795379,0.24342958,0.09366623,0.01395731,4,8,False,0.01335207,0.25678165
AOI-0014,2017-08-06,0.15611005,0.16257632,0.15740330,0.15536447,-0.00761332,0.03870132,9,8,False,-0.00307706,0.15228741
AOI-0014,2017-08-21,0.14422954,0.14353982,0.14409159,0.14581079,-0.00012456,0.01129541,9,8,False,-0.00058345,0.14522734
AOI-0014,2017-09-10,0.16626866,0.14320473,0.16165587,0.16523806,0.00000000,0.02621857,10,8,False,-0.00131093,0.16392713
AOI-0014,2017-09-30,0.22963269,0.25133604,0.23397336,0.23751373,0.00848314,0.00925596,16,8,True,0.00000000,0.23751373
AOI-0014,2017-10-08,0.15953236,0.18801725,0.16522934,0.16346700,-0.00885840,0.01024803,9,8,False,-0.00184116,0.16162584
AOI-0014,2018-04-07,0.54690622,0.61973934,0.56147284,0.56482630,-0.00319098,-0.00844821,15,8,True,0.00000000,0.56482630
AOI-0014,2018-05-03,0.81950143,0.75294869,0.80619088,0.80348292,-0.01010318,0.02707055,11,8,False,-0.00286901,0.80061391
AOI-0014,2018-06-24,0.26521243,0.29305154,0.27078025,0.26679895,,-0.01065970,2,8,False,0.00053298,0.26733193
AOI-0014,2018-07-18,0.24787151,0.24696435,0.24769008,0.23944209,0.00000000,0.00213702,3,8,False,-0.00010685,0.23933524
AOI-0014,2018-08-27,0.22024972,0.20308410,0.21681660,0.21329408,-0.04120441,0.02698495,6,8,False,-0.00752991,0.20576417
AOI-0014,2018-10-06,0.20471443,0.21115276,0.20600210,0.20838154,0.03842912,0.01722699,5,8,False,0.00490302,0.21328456
AOI-0014,2019-04-01,0.21067996,0.15521422,0.19958681,0.19958681,0.00000000,-0.00756886,10,8,False,0.00037844,0.19996525
AOI-0014,2019-04-21,0.19603942,0.23182499,0.20319653,0.20319653,0.00000000,-0.00907938,11,8,False,0.00045397,0.20365050
AOI-0014,2019-05-01,0.21075070,0.23971176,0.21654291,0.21654291,-0.05928565,-0.01516430,5,8,False,-0.00813463,0.20840828
AOI-0014,2019-05-09,0.56423792,0.59162283,0.56971490,0.56971490,-0.00298841,-0.00257843,18,8,True,0.00000000,0.56971490
AOI-0014,2019-05-27,0.70647581,0.64027087,0.69323482,0.69323482,0.08851796,-0.01473900,8,8,False,0.01401464,0.70724946
AOI-0014,2019-05-28,0.63660973,0.60919226,0.63112623,0.63112623,0.02365762,-0.01338515,8,8,False,0.00421790,0.63534413
AOI-0014,2019-06-04,0.80583790,0.78505342,0.80168100,0.80168100,-0.04074273,-0.01636303,8,8,False,-0.00529326,0.79638774
AOI-0014,2019-06-11,0.84295488,0.86304140,0.84697219,0.84697218,0.09359261,-0.00271674,8,8,False,0.01417473,0.86114691
AOI-0014,2019-06-15,0.86784724,0.87340402,0.86895860,0.86895860,0.00000000,0.00100661,11,8,False,-0.00005033,0.86890827
AOI-0014,2019-06-22,0.76296429,0.84325335,0.77902210,0.77902210,-0.05403392,-0.00748276,4,8,False,-0.00773095,0.77129115
AOI-0014,2019-07-06,0.61495661,0.56837381,0.60564005,0.60564005,-0.00894058,-0.04824509,9,8,False,0.00107117,0.60671122
AOI-0014,2019-08-14,0.32758134,0.33115117,0.32829531,0.32829531,0.02503320,0.01387848,12,8,False,0.00306106,0.33135637
AOI-0014,2019-08-26,0.20361934,0.18554098,0.20000367,0.20000367,-0.03463122,-0.02420660,11,8,False,-0.00398435,0.19601932
AOI-0014,2020-04-06,0.68491687,0.73121497,0.69417649,0.69177889,0.05959828,-0.01168409,17,8,True,0.00000000,0.69177889
AOI-0014,2020-04-07,0.69010527,0.69847075,0.69177837,0.69431576,-0.00012641,-0.01183743,10,8,False,0.00057291,0.69488867
AOI-0014,2020-04-17,0.67671814,0.69980267,0.68133505,0.67911551,-0.00000597,-0.01093901,12,8,False,0.00054606,0.67966157
AOI-0014,2020-04-22,0.69141212,0.72193926,0.69751755,0.69192147,-0.00006658,-0.03812598,14,8,True,0.00000000,0.69192147
AOI-0014,2020-04-25,0.70917474,0.70506537,0.70835287,0.71041845,-0.00252546,-0.03911558,7,8,False,0.00157696,0.71199541
AOI-0014,2020-05-15,0.61563030,0.67864678,0.62823360,0.63269182,-0.01076361,-0.03984670,5,8,False,0.00037779,0.63306961
AOI-0014,2020-05-17,0.66502302,0.66943688,0.66590579,0.66925276,-0.00124301,-0.04184367,9,8,False,0.00190573,0.67115849
AOI-0014,2020-06-04,0.68435629,0.65344087,0.67817320,0.65817295,-0.08414499,0.01650585,7,8,False,-0.01344704,0.64472591
AOI-0014,2020-06-25,0.33811805,0.27515584,0.32552561,0.32542593,0.09745685,-0.02951278,18,8,True,0.00000000,0.32542593
AOI-0014,2020-07-11,0.20272971,0.17431557,0.19704688,0.19240101,0.02903697,0.00079837,16,8,True,0.00000000,0.19240101
AOI-0014,2020-07-27,0.23913977,0.23587248,0.23848631,0.23849200,0.05864919,0.01455709,13,8,True,0.00000000,0.23849200
AOI-0014,2020-08-16,0.20318250,0.20162683,0.20287136,0.19959183,-0.00042559,0.01406351,8,8,False,-0.00076701,0.19882482
AOI-0014,2020-09-09,0.15990092,0.15803242,0.15952722,0.16099880,0.00941592,0.00855142,10,8,False,0.00098482,0.16198362
AOI-0014,2020-09-24,0.15088099,0.14417562,0.14953991,0.14914264,-0.02427653,0.01109102,15,8,False,-0.00419603,0.14494661
AOI-0014,2021-04-07,0.46711289,0.49044248,0.47177881,0.45104720,0.01334586,0.00582292,16,8,True,0.00000000,0.45104720
AOI-0014,2021-04-29,0.66988499,0.65150686,0.66620936,0.67527190,0.00000000,0.02956586,9,8,False,-0.00147829,0.67379361
AOI-0014,2021-05-25,0.80176237,0.81757205,0.80492431,0.77468884,0.02479899,0.02385125,15,8,True,0.00000000,0.77468884
AOI-0014,2021-08-13,0.24105530,0.27169804,0.24718385,0.25858529,0.04526438,0.00253364,16,8,True,0.00000000,0.25858529
AOI-0014,2021-08-18,0.15287380,0.15397061,0.15309316,0.16722825,0.05698820,0.02423087,11,8,False,0.00733669,0.17456494
AOI-0014,2021-09-14,0.19914857,0.18373855,0.19606657,0.20623075,0.00332144,-0.00387911,17,8,True,0.00000000,0.20623075
AOI-0014,2021-10-12,0.11329763,0.15487796,0.12161369,0.12413518,-0.06115295,0.01244633,5,8,False,-0.00979526,0.11433992
AOI-0014,2021-10-14,0.17062126,0.15320547,0.16713810,0.16729039,-0.01154898,-0.00045567,11,8,False,-0.00170956,0.16558083
AOI-0014,2022-05-15,0.21639380,0.28132561,0.22938016,0.22700795,0.00305317,0.00109658,6,8,False,0.00040315,0.22741110
AOI-0014,2022-05-26,0.40372811,0.40111862,0.40320621,0.40320621,0.00477484,-0.00921913,5,8,False,0.00117718,0.40438339
AOI-0014,2022-05-27,0.31769906,0.34062556,0.32228436,0.32228436,-0.02358743,-0.03024370,6,8,False,-0.00202593,0.32025843
AOI-0014,2022-06-24,0.69202192,0.77962761,0.70954306,0.70954306,-0.10029015,-0.01262121,3,8,False,-0.01441246,0.69513060
AOI-0014,2022-07-14,0.80250019,0.80309430,0.80261901,0.79273388,0.00000000,-0.00297927,11,8,False,0.00014896,0.79288284
AOI-0014,2022-07-24,0.73110618,0.78189666,0.74126428,0.73313359,-0.02613243,0.04776998,13,8,False,-0.00630836,0.72682523
AOI-0014,2022-08-22,0.34105359,0.32749706,0.33834229,0.33834229,0.02124097,-0.00115750,9,8,False,0.00324402,0.34158631
AOI-0014,2022-08-29,0.29950614,0.27724419,0.29505375,0.29798254,0.03763115,-0.03548871,15,8,True,0.00000000,0.29798254
AOI-0014,2022-09-02,0.18335448,0.18855091,0.18439377,0.19233136,-0.00411332,-0.03352169,11,8,False,0.00105909,0.19339045
AOI-0014,2022-09-08,0.21183699,0.21298055,0.21206570,0.21849418,0.00493626,0.00724380,9,8,False,0.00037825,0.21887243
AOI-0014,2022-09-14,0.22777423,0.23555652,0.22933069,0.22202895,0.01771263,0.00919234,14,8,True,0.00000000,0.22202895
AOI-0014,2023-06-07,0.85025861,0.83678244,0.84756338,0.84834249,0.00403433,0.02392228,8,8,False,-0.00059096,0.84775153
AOI-0014,2023-08-10,0.20384104,0.21147470,0.20536777,0.21386774,,-0.00739493,2,8,False,0.00036975,0.21423749
AOI-0014,2024-04-04,0.73377464,0.73809489,0.73463869,0.73778257,0.00000000,-0.01317758,9,8,False,0.00065888,0.73844145
AOI-0014,2024-05-08,0.84694841,0.83782000,0.84512273,0.84421272,0.04741222,-0.00087663,14,8,True,0.00000000,0.84421272
AOI-0014,2024-05-09,0.83491308,0.88563822,0.84505811,0.84543311,0.00000000,-0.00377047,10,8,False,0.00018852,0.84562163
AOI-0014,2024-05-21,0.84657654,0.83933714,0.84512866,0.84173843,-0.00333027,0.01997633,9,8,False,-0.00149836,0.84024007
AOI-0014,2024-05-23,0.85716444,0.82999759,0.85173107,0.84378144,0.00000000,0.02637378,7,8,False,-0.00131869,0.84246275
AOI-0014,2024-06-08,0.56863545,0.54854102,0.56461656,0.55951716,-0.06916133,0.01296688,10,8,False,-0.01102254,0.54849462
AOI-0014,2024-07-25,0.14507083,0.15770675,0.14759801,0.14719370,-0.01280466,0.00416943,13,8,False,-0.00212917,0.14506453
AOI-0014,2024-08-11,0.21011798,0.19811094,0.20771657,0.20775778,-0.00196003,0.00878789,8,8,False,-0.00073340,0.20702438
