anon_polygon_id,date,nearest_same_crop_numeric_days,alpha,base,source_route,pred
AOI-0016,2025-08-19,1.000000000,0.500000000,0.374117360,0.375579447,0.375944969
AOI-0016,2025-08-29,1.000000000,0.500000000,0.339116050,0.337950745,0.337659419
AOI-0016,2025-10-17,1.000000000,0.500000000,0.285218180,0.272827142,0.269729383
AOI-0017,2010-06-10,7.000000000,0.400000000,0.604639580,0.611012644,0.611012644
AOI-0017,2010-07-29,3.000000000,0.400000000,0.556942180,0.557655050,0.557655050
AOI-0017,2010-09-23,4.000000000,0.400000000,0.347783330,0.354877893,0.354877893
AOI-0017,2011-04-18,3.000000000,0.400000000,0.307357780,0.300818160,0.300818160
AOI-0017,2011-09-17,4.000000000,0.400000000,0.522738390,0.534531604,0.534531604
AOI-0017,2011-09-26,3.000000000,0.400000000,0.517484510,0.524452829,0.524452829
AOI-0017,2011-09-30,3.000000000,0.400000000,0.510225000,0.492917587,0.492917587
AOI-0017,2011-10-11,4.000000000,0.400000000,0.497326650,0.501437531,0.501437531
AOI-0017,2011-10-27,4.000000000,0.400000000,0.489942520,0.489767574,0.489767574
AOI-0017,2012-07-18,3.000000000,0.400000000,0.580861330,0.593403935,0.593403935
AOI-0017,2012-07-27,3.000000000,0.400000000,0.506116120,0.492647168,0.492647168
AOI-0017,2012-08-28,4.000000000,0.400000000,0.466529650,0.452385557,0.452385557
AOI-0017,2012-09-29,3.000000000,0.400000000,0.433095000,0.420485957,0.420485957
AOI-0017,2013-05-25,3.000000000,0.400000000,0.620457690,0.627380399,0.627380399
AOI-0017,2013-07-12,3.000000000,0.400000000,0.539300980,0.540251111,0.540251111
AOI-0017,2013-08-14,3.000000000,0.400000000,0.443236120,0.431323752,0.431323752
AOI-0017,2013-09-14,4.000000000,0.400000000,0.598153930,0.579788349,0.579788349
AOI-0017,2013-09-30,3.000000000,0.400000000,0.612860570,0.593202593,0.593202593
AOI-0017,2013-10-09,3.000000000,0.400000000,0.643994940,0.649095584,0.649095584
AOI-0017,2013-10-25,3.000000000,0.400000000,0.615419270,0.620974411,0.620974411
AOI-0017,2014-04-23,3.000000000,0.400000000,0.675678860,0.683120255,0.683120255
AOI-0017,2014-06-06,3.000000000,0.400000000,0.654182500,0.637951573,0.637951573
AOI-0017,2014-07-24,3.000000000,0.400000000,0.461396070,0.457239273,0.457239273
AOI-0017,2014-10-04,3.000000000,0.400000000,0.412558810,0.404754461,0.404754461
AOI-0017,2015-04-23,3.000000000,0.400000000,0.464380500,0.454468690,0.454468690
AOI-0017,2015-04-30,3.000000000,0.400000000,0.402333930,0.421139190,0.421139190
AOI-0017,2015-07-11,3.000000000,0.400000000,0.683988550,0.685651756,0.685651756
AOI-0017,2015-07-27,4.000000000,0.400000000,0.617597180,0.617535929,0.617535929
AOI-0017,2015-08-03,3.000000000,0.400000000,0.572092820,0.587039041,0.587039041
AOI-0017,2015-08-29,3.000000000,0.400000000,0.437499970,0.418292368,0.418292368
AOI-0017,2015-10-16,3.000000000,0.400000000,0.421274250,0.408770095,0.408770095
AOI-0017,2016-04-06,3.000000000,0.400000000,0.535226350,0.536139489,0.536139489
AOI-0017,2016-04-07,3.000000000,0.400000000,0.433188270,0.435945678,0.435945678
AOI-0017,2016-06-18,3.000000000,0.400000000,0.621522740,0.625494792,0.625494792
AOI-0017,2016-07-05,3.000000000,0.400000000,0.547915100,0.544783861,0.544783861
AOI-0017,2016-07-27,3.000000000,0.400000000,0.571676460,0.572053577,0.572053577
AOI-0017,2016-08-21,3.000000000,0.400000000,0.569315440,0.583982472,0.583982472
AOI-0017,2016-09-15,3.000000000,0.400000000,0.519394440,0.525764661,0.525764661
AOI-0017,2016-10-15,3.000000000,0.400000000,0.535354680,0.511572044,0.511572044
AOI-0017,2016-10-17,3.000000000,0.400000000,0.539156560,0.540701452,0.540701452
AOI-0017,2017-06-06,3.000000000,0.400000000,0.663866550,0.673643121,0.673643121
AOI-0017,2017-07-31,4.000000000,0.400000000,0.632321600,0.627322063,0.627322063
AOI-0017,2017-08-01,3.000000000,0.400000000,0.611011920,0.618064454,0.618064454
AOI-0017,2017-09-02,7.000000000,0.400000000,0.567678430,0.573403891,0.573403891
AOI-0017,2018-04-05,3.000000000,0.400000000,0.453639600,0.453947884,0.453947884
AOI-0017,2018-05-09,3.000000000,0.400000000,0.650903920,0.653121899,0.653121899
AOI-0017,2018-05-23,3.000000000,0.400000000,0.627157430,0.622070720,0.622070720
AOI-0017,2018-06-20,3.000000000,0.400000000,0.527634060,0.544806711,0.544806711
AOI-0017,2018-07-11,3.000000000,0.400000000,0.435906580,0.446498707,0.446498707
AOI-0017,2018-07-12,3.000000000,0.400000000,0.477959410,0.490619879,0.490619879
AOI-0017,2019-04-25,3.000000000,0.400000000,0.445907220,0.444432993,0.444432993
AOI-0017,2019-04-28,3.000000000,0.400000000,0.465145570,0.460283475,0.460283475
AOI-0017,2019-05-13,4.000000000,0.400000000,0.525942860,0.524756667,0.524756667
AOI-0017,2019-05-18,3.000000000,0.400000000,0.614710870,0.607779108,0.607779108
AOI-0017,2019-05-28,4.000000000,0.400000000,0.675284520,0.671363163,0.671363163
AOI-0017,2019-06-04,4.000000000,0.400000000,0.637250780,0.639405448,0.639405448
AOI-0017,2019-06-12,3.000000000,0.400000000,0.666767450,0.663441255,0.663441255
AOI-0017,2019-06-17,3.000000000,0.400000000,0.629741050,0.645491827,0.645491827
AOI-0017,2019-07-17,3.000000000,0.400000000,0.618364230,0.627601271,0.627601271
AOI-0017,2019-08-06,3.000000000,0.400000000,0.633538720,0.641121940,0.641121940
AOI-0017,2019-08-11,3.000000000,0.400000000,0.654997660,0.682439576,0.682439576
AOI-0017,2019-08-24,3.000000000,0.400000000,0.455611090,0.457154977,0.457154977
AOI-0017,2019-08-29,3.000000000,0.400000000,0.515421000,0.516742475,0.516742475
AOI-0017,2019-08-31,3.000000000,0.400000000,0.478030550,0.480099036,0.480099036
AOI-0017,2019-09-13,3.000000000,0.400000000,0.511901100,0.521143872,0.521143872
AOI-0017,2020-04-25,4.000000000,0.400000000,0.352279170,0.332663435,0.332663435
AOI-0017,2020-04-30,3.000000000,0.400000000,0.419656470,0.416398188,0.416398188
AOI-0017,2020-05-08,3.000000000,0.400000000,0.598831490,0.599294792,0.599294792
AOI-0017,2020-06-06,3.000000000,0.400000000,0.604125550,0.603492439,0.603492439
AOI-0017,2020-06-26,3.000000000,0.400000000,0.548384410,0.536470124,0.536470124
AOI-0017,2020-07-26,4.000000000,0.400000000,0.425051110,0.418023933,0.418023933
AOI-0017,2020-08-18,3.000000000,0.400000000,0.441649350,0.442308263,0.442308263
AOI-0017,2020-09-02,3.000000000,0.400000000,0.428411880,0.419360661,0.419360661
AOI-0017,2020-09-04,3.000000000,0.400000000,0.400453110,0.388236137,0.388236137
AOI-0017,2020-09-09,4.000000000,0.400000000,0.423797530,0.411716030,0.411716030
AOI-0017,2020-09-10,3.000000000,0.400000000,0.420751050,0.418615439,0.418615439
AOI-0017,2020-09-19,3.000000000,0.400000000,0.368512910,0.359140060,0.359140060
AOI-0017,2020-10-12,3.000000000,0.400000000,0.373125490,0.366417054,0.366417054
AOI-0017,2021-04-07,4.000000000,0.400000000,0.366789590,0.370324574,0.370324574
AOI-0017,2021-05-20,3.000000000,0.400000000,0.514857170,0.520425624,0.520425624
AOI-0017,2021-07-02,3.000000000,0.400000000,0.628254040,0.638529020,0.638529020
AOI-0017,2021-08-29,3.000000000,0.400000000,0.516504160,0.484978121,0.484978121
AOI-0017,2021-09-04,3.000000000,0.400000000,0.506934350,0.516324879,0.516324879
AOI-0017,2021-09-27,3.000000000,0.400000000,0.448147950,0.455760238,0.455760238
AOI-0017,2021-10-06,3.000000000,0.400000000,0.393099120,0.380503057,0.380503057
AOI-0017,2021-10-27,3.000000000,0.400000000,0.479216290,0.486074295,0.486074295
AOI-0017,2022-04-17,3.000000000,0.400000000,0.649627690,0.648866714,0.648866714
AOI-0017,2022-04-23,3.000000000,0.400000000,0.654905410,0.642110114,0.642110114
AOI-0017,2022-05-26,4.000000000,0.400000000,0.647048290,0.657826668,0.657826668
AOI-0017,2022-05-27,4.000000000,0.400000000,0.627218250,0.610724658,0.610724658
AOI-0017,2022-06-03,3.000000000,0.400000000,0.629412960,0.627899208,0.627899208
AOI-0017,2022-06-11,3.000000000,0.400000000,0.608826780,0.603588863,0.603588863
AOI-0017,2022-06-30,3.000000000,0.400000000,0.598100780,0.610220245,0.610220245
AOI-0017,2022-07-12,3.000000000,0.400000000,0.573412080,0.577841850,0.577841850
AOI-0017,2022-07-19,3.000000000,0.400000000,0.547814930,0.551867805,0.551867805
AOI-0017,2022-07-24,4.000000000,0.400000000,0.561035890,0.560207525,0.560207525
AOI-0017,2022-08-07,3.000000000,0.400000000,0.545325650,0.552240228,0.552240228
AOI-0017,2022-08-14,3.000000000,0.400000000,0.560487240,0.561608022,0.561608022
AOI-0017,2022-08-15,3.000000000,0.400000000,0.534772020,0.526353435,0.526353435
AOI-0017,2022-08-23,3.000000000,0.400000000,0.537890150,0.538933987,0.538933987
AOI-0017,2022-08-30,3.000000000,0.400000000,0.527984700,0.538959427,0.538959427
AOI-0017,2022-09-17,3.000000000,0.400000000,0.432889600,0.427442057,0.427442057
AOI-0017,2022-10-19,3.000000000,0.400000000,0.463577400,0.430482034,0.430482034
AOI-0017,2023-04-02,3.000000000,0.400000000,0.533882930,0.541989286,0.541989286
AOI-0017,2023-05-06,3.000000000,0.400000000,0.637129480,0.633914827,0.633914827
AOI-0017,2023-06-11,4.000000000,0.400000000,0.612916860,0.617216097,0.617216097
AOI-0017,2023-06-19,3.000000000,0.400000000,0.641515500,0.642949053,0.642949053
AOI-0017,2023-06-22,3.000000000,0.400000000,0.665405010,0.671189647,0.671189647
AOI-0017,2023-07-24,16.000000000,0.250000000,0.601652170,0.597872081,0.599289614
AOI-0017,2023-09-19,3.000000000,0.400000000,0.486047140,0.483442917,0.483442917
AOI-0017,2023-10-12,3.000000000,0.400000000,0.295918740,0.281908397,0.281908397
AOI-0017,2023-10-16,3.000000000,0.400000000,0.364587220,0.355214726,0.355214726
AOI-0017,2023-10-21,3.000000000,0.400000000,0.295018890,0.298926425,0.298926425
AOI-0017,2024-04-04,4.000000000,0.400000000,0.516883580,0.507218404,0.507218404
AOI-0017,2024-06-05,3.000000000,0.400000000,0.237900150,0.239139673,0.239139673
AOI-0017,2024-06-13,3.000000000,0.400000000,0.226875920,0.227699890,0.227699890
AOI-0017,2024-06-28,7.000000000,0.400000000,0.227522120,0.223204306,0.223204306
AOI-0017,2024-07-19,3.000000000,0.400000000,0.254063800,0.255264652,0.255264652
AOI-0017,2024-08-22,3.000000000,0.400000000,0.218072620,0.214757209,0.214757209
AOI-0017,2024-09-01,4.000000000,0.400000000,0.261746280,0.253276226,0.253276226
AOI-0017,2024-09-21,3.000000000,0.400000000,0.269244460,0.260956445,0.260956445
AOI-0017,2024-09-29,4.000000000,0.400000000,0.259982200,0.258230599,0.258230599
AOI-0017,2024-10-08,3.000000000,0.400000000,0.174841930,0.172162623,0.172162623
AOI-0017,2024-10-22,3.000000000,0.400000000,0.263660820,0.274565476,0.274565476
AOI-0017,2025-05-04,1.000000000,0.500000000,0.861002830,0.872788785,0.875735274
AOI-0017,2025-05-27,1.000000000,0.500000000,0.780558810,0.783306599,0.783993546
AOI-0017,2025-06-07,1.000000000,0.500000000,0.612102120,0.622358576,0.624922690
AOI-0017,2025-06-28,5.000000000,0.400000000,0.328487860,0.325579525,0.325579525
AOI-0017,2025-07-07,1.000000000,0.500000000,0.268326810,0.260297611,0.258290311
AOI-0017,2025-08-23,1.000000000,0.500000000,0.218874530,0.223722327,0.224934276
AOI-0017,2025-09-01,1.000000000,0.500000000,0.166288640,0.166293545,0.166294771
AOI-0017,2025-10-02,1.000000000,0.500000000,0.282020730,0.289933867,0.291912151
AOI-0018,2025-04-19,1.000000000,0.500000000,0.831225470,0.842802988,0.845697367
AOI-0018,2025-05-27,2.000000000,0.500000000,0.672416360,0.688748098,0.692831032
AOI-0018,2025-06-13,1.000000000,0.500000000,0.297188930,0.279242625,0.274756049
AOI-0018,2025-06-15,1.000000000,0.500000000,0.270702900,0.259398952,0.256572965
AOI-0018,2025-07-05,1.000000000,0.500000000,0.247190530,0.244266825,0.243535899
AOI-0018,2025-07-07,2.000000000,0.500000000,0.243606980,0.238305530,0.236980167
AOI-0018,2025-07-14,1.000000000,0.500000000,0.248172450,0.257063866,0.259286720
AOI-0018,2025-07-21,1.000000000,0.500000000,0.299450390,0.304127186,0.305296385
AOI-0018,2025-08-19,1.000000000,0.500000000,0.174612430,0.169619470,0.168371230
AOI-0018,2025-08-27,1.000000000,0.500000000,0.167550860,0.168180594,0.168338027
AOI-0018,2025-09-08,1.000000000,0.500000000,0.135897470,0.140278912,0.141374273
AOI-0018,2025-09-24,1.000000000,0.500000000,0.227836710,0.227286832,0.227149362
AOI-0018,2025-10-17,1.000000000,0.500000000,0.271389550,0.253803713,0.249407254
AOI-0019,2025-04-14,1.000000000,0.500000000,0.497123670,0.512476617,0.516314854
AOI-0019,2025-04-17,1.000000000,0.500000000,0.537244600,0.543481292,0.545040465
AOI-0019,2025-04-28,1.000000000,0.500000000,0.554571410,0.553868123,0.553692301
AOI-0019,2025-05-14,1.000000000,0.500000000,0.585773520,0.587711959,0.588196569
AOI-0019,2025-05-25,1.000000000,0.500000000,0.637966840,0.647122842,0.649411842
AOI-0019,2025-06-15,4.000000000,0.400000000,0.389605020,0.366175100,0.366175100
AOI-0019,2025-06-27,1.000000000,0.500000000,0.442991660,0.427080457,0.423102656
AOI-0019,2025-06-30,1.000000000,0.500000000,0.367122720,0.370081743,0.370821499
AOI-0019,2025-07-10,1.000000000,0.500000000,0.292902060,0.292661135,0.292600904
AOI-0019,2025-07-14,1.000000000,0.500000000,0.302589380,0.310763917,0.312807551
AOI-0019,2025-08-14,1.000000000,0.500000000,0.314014430,0.316696895,0.317367511
AOI-0019,2025-08-31,2.000000000,0.500000000,0.218520060,0.225335387,0.227039219
AOI-0019,2025-09-15,1.000000000,0.500000000,0.227027480,0.224022391,0.223271119
AOI-0019,2025-09-23,1.000000000,0.500000000,0.234749790,0.231695885,0.230932409
AOI-0019,2025-09-24,1.000000000,0.500000000,0.257559840,0.259527769,0.260019751
AOI-0019,2025-10-18,1.000000000,0.500000000,0.219126850,0.220498572,0.220841503
AOI-0020,2025-04-18,1.000000000,0.500000000,0.259059110,0.257211073,0.256749064
AOI-0020,2025-04-23,1.000000000,0.500000000,0.496451260,0.521777205,0.528108691
AOI-0020,2025-05-03,1.000000000,0.500000000,0.442806500,0.444762885,0.445251981
AOI-0020,2025-06-03,1.000000000,0.500000000,0.642875330,0.654388785,0.657267149
AOI-0020,2025-06-11,1.000000000,0.500000000,0.406956390,0.434266734,0.441094320
AOI-0020,2025-07-12,1.000000000,0.500000000,0.393282870,0.404242624,0.406982562
AOI-0020,2025-07-21,1.000000000,0.500000000,0.371757560,0.379493376,0.381427330
AOI-0020,2025-07-29,1.000000000,0.500000000,0.336878980,0.348307666,0.351164838
AOI-0020,2025-07-30,1.000000000,0.500000000,0.272340270,0.277032224,0.278205212
AOI-0020,2025-08-19,1.000000000,0.500000000,0.236982950,0.238588451,0.238989826
AOI-0020,2025-10-13,1.000000000,0.500000000,0.140024780,0.138505246,0.138125363
AOI-0021,2025-04-28,1.000000000,0.500000000,0.362795820,0.366865894,0.367883413
AOI-0021,2025-05-27,2.000000000,0.500000000,0.539143090,0.552425460,0.555746052
AOI-0021,2025-06-03,1.000000000,0.500000000,0.563182740,0.555367518,0.553413712
AOI-0021,2025-07-06,1.000000000,0.500000000,0.390716980,0.387695446,0.386940063
AOI-0021,2025-07-18,1.000000000,0.500000000,0.314432820,0.322937175,0.325063264
AOI-0021,2025-07-29,1.000000000,0.500000000,0.342369610,0.351776197,0.354127844
AOI-0021,2025-08-07,1.000000000,0.500000000,0.263237880,0.257748964,0.256376735
AOI-0021,2025-08-22,1.000000000,0.500000000,0.235055140,0.229738314,0.228409107
AOI-0021,2025-08-30,1.000000000,0.500000000,0.262154600,0.264499045,0.265085156
AOI-0021,2025-09-15,1.000000000,0.500000000,0.216435270,0.214108175,0.213526401
AOI-0021,2025-09-24,1.000000000,0.500000000,0.259820970,0.261073153,0.261386199
AOI-0021,2025-10-03,1.000000000,0.500000000,0.206360340,0.200246737,0.198718336
AOI-0022,2025-04-01,1.000000000,0.500000000,0.523275610,0.511783697,0.508910719
AOI-0022,2025-05-03,1.000000000,0.500000000,0.846668630,0.847949893,0.848270209
AOI-0022,2025-05-06,1.000000000,0.500000000,0.835286280,0.840235101,0.841472306
AOI-0022,2025-05-25,1.000000000,0.500000000,0.819288110,0.830988325,0.833913379
AOI-0022,2025-05-28,1.000000000,0.500000000,0.833853350,0.839126743,0.840445091
AOI-0022,2025-07-08,1.000000000,0.500000000,0.196790840,0.192025990,0.190834777
AOI-0022,2025-07-17,1.000000000,0.500000000,0.140599150,0.137392147,0.136590396
AOI-0022,2025-07-21,1.000000000,0.500000000,0.201789330,0.204365607,0.205009676
AOI-0022,2025-08-27,1.000000000,0.500000000,0.152310600,0.149409087,0.148683709
AOI-0022,2025-08-31,1.000000000,0.500000000,0.177712250,0.186845908,0.189129323
AOI-0022,2025-09-23,1.000000000,0.500000000,0.171101220,0.165742404,0.164402700
AOI-0022,2025-09-24,1.000000000,0.500000000,0.196295090,0.199684279,0.200531576
AOI-0022,2025-09-30,1.000000000,0.500000000,0.254193550,0.252440369,0.252002074
AOI-0023,2025-04-16,inf,0.250000000,0.186864030,0.182866474,0.184365557
AOI-0023,2025-04-17,1.000000000,0.500000000,0.228766260,0.236963070,0.239012273
AOI-0023,2025-04-24,1.000000000,0.500000000,0.187316020,0.188792156,0.189161190
AOI-0023,2025-05-01,1.000000000,0.500000000,0.199430470,0.195132953,0.194058574
AOI-0023,2025-05-04,1.000000000,0.500000000,0.214599780,0.205066833,0.202683596
AOI-0023,2025-06-27,1.000000000,0.500000000,0.758499630,0.748034941,0.745418769
AOI-0023,2025-07-05,1.000000000,0.500000000,0.736292870,0.731706597,0.730560029
AOI-0023,2025-07-14,1.000000000,0.500000000,0.348228860,0.363522625,0.367346066
AOI-0023,2025-07-15,1.000000000,0.500000000,0.304140080,0.313438708,0.315763365
AOI-0023,2025-08-14,1.000000000,0.500000000,0.162099200,0.160813283,0.160491804
AOI-0023,2025-08-22,1.000000000,0.500000000,0.150224460,0.147549068,0.146880220
AOI-0023,2025-08-30,1.000000000,0.500000000,0.197318180,0.195906445,0.195553511
AOI-0023,2025-09-21,1.000000000,0.500000000,0.165569530,0.168158200,0.168805368
AOI-0023,2025-09-23,1.000000000,0.500000000,0.181483360,0.179940540,0.179554835
AOI-0023,2025-10-17,1.000000000,0.500000000,0.230087370,0.226352598,0.225418905
AOI-0024,2025-04-07,1.000000000,0.500000000,0.358446390,0.348931202,0.346552405
AOI-0024,2025-04-23,1.000000000,0.500000000,0.356245380,0.357438308,0.357736540
AOI-0024,2025-05-25,1.000000000,0.500000000,0.462507120,0.446788704,0.442859100
AOI-0024,2025-05-28,1.000000000,0.500000000,0.289873160,0.276863859,0.273611534
AOI-0024,2025-06-05,1.000000000,0.500000000,0.321942960,0.317956458,0.316959833
AOI-0024,2025-07-03,2.000000000,0.500000000,0.525489630,0.529059949,0.529952529
AOI-0024,2025-07-21,1.000000000,0.500000000,0.400109370,0.408051663,0.410037236
AOI-0024,2025-07-25,1.000000000,0.500000000,0.319617930,0.323238074,0.324143110
AOI-0024,2025-08-06,1.000000000,0.500000000,0.344012940,0.333816559,0.331267464
AOI-0024,2025-08-09,1.000000000,0.500000000,0.279069570,0.285828571,0.287518321
AOI-0024,2025-09-14,1.000000000,0.500000000,0.290516800,0.285790485,0.284608906
AOI-0024,2025-09-21,2.000000000,0.500000000,0.196941400,0.196678682,0.196613002
AOI-0024,2025-09-30,1.000000000,0.500000000,0.250348510,0.246505239,0.245544421
AOI-0024,2025-10-02,1.000000000,0.500000000,0.212856200,0.209293304,0.208402580
AOI-0024,2025-10-18,1.000000000,0.500000000,0.190124240,0.194633569,0.195760901
AOI-0025,2025-04-14,1.000000000,0.500000000,0.181676520,0.177657748,0.176653055
AOI-0025,2025-04-23,1.000000000,0.500000000,0.311844100,0.331745172,0.336720440
AOI-0025,2025-04-24,3.000000000,0.400000000,0.177123530,0.179905353,0.179905353
AOI-0025,2025-04-29,1.000000000,0.500000000,0.188091000,0.188359494,0.188426618
AOI-0025,2025-05-09,2.000000000,0.500000000,0.350671570,0.351505402,0.351713860
AOI-0025,2025-06-03,1.000000000,0.500000000,0.208335930,0.191378141,0.187138694
AOI-0025,2025-06-13,3.000000000,0.400000000,0.193769200,0.185006746,0.185006746
AOI-0025,2025-06-27,1.000000000,0.500000000,0.184363120,0.209014565,0.215177426
AOI-0025,2025-07-21,1.000000000,0.500000000,0.205439840,0.209795323,0.210884194
AOI-0025,2025-08-07,1.000000000,0.500000000,0.153517630,0.153988383,0.154106071
AOI-0025,2025-08-30,1.000000000,0.500000000,0.199268230,0.194396235,0.193178236
AOI-0025,2025-09-07,1.000000000,0.500000000,0.203471310,0.198681799,0.197484421
AOI-0025,2025-09-14,1.000000000,0.500000000,0.265419170,0.263963220,0.263599233
AOI-0025,2025-10-17,1.000000000,0.500000000,0.413391120,0.426706140,0.430034895
AOI-0026,2025-04-07,1.000000000,0.500000000,0.673977200,0.661124854,0.657911767
AOI-0026,2025-04-24,2.000000000,0.500000000,0.837058830,0.840481234,0.841336835
AOI-0026,2025-05-09,1.000000000,0.500000000,0.864783600,0.873840339,0.876104524
AOI-0026,2025-06-13,2.000000000,0.500000000,0.628694600,0.631691534,0.632440768
AOI-0026,2025-07-08,1.000000000,0.500000000,0.227546790,0.225891026,0.225477085
AOI-0026,2025-07-10,1.000000000,0.500000000,0.209964470,0.209989174,0.209995350
AOI-0026,2025-07-12,1.000000000,0.500000000,0.254307250,0.270152906,0.274114320
AOI-0026,2025-07-13,1.000000000,0.500000000,0.200269600,0.197451697,0.196747221
AOI-0026,2025-07-18,1.000000000,0.500000000,0.180373230,0.181771776,0.182121412
AOI-0026,2025-07-30,1.000000000,0.500000000,0.137528900,0.135787925,0.135352681
AOI-0026,2025-08-19,1.000000000,0.500000000,0.148968950,0.152971200,0.153971762
AOI-0026,2025-09-08,1.000000000,0.500000000,0.122081520,0.125543852,0.126409435
AOI-0026,2025-09-23,1.000000000,0.500000000,0.176861670,0.180711177,0.181673554
AOI-0026,2025-09-30,1.000000000,0.500000000,0.305490820,0.302364530,0.301582957
AOI-0027,2025-04-16,1.000000000,0.500000000,0.744835520,0.759721772,0.763443335
AOI-0027,2025-04-24,1.000000000,0.500000000,0.795392560,0.800149682,0.801338963
AOI-0027,2025-06-13,1.000000000,0.500000000,0.496212260,0.505150758,0.507385382
AOI-0027,2025-06-27,1.000000000,0.500000000,0.404777130,0.420930176,0.424968438
AOI-0027,2025-07-05,1.000000000,0.500000000,0.287857090,0.330362198,0.340988475
AOI-0027,2025-07-12,1.000000000,0.500000000,0.367853640,0.376439118,0.378585488
AOI-0027,2025-07-13,2.000000000,0.500000000,0.260181140,0.250886161,0.248562416
AOI-0027,2025-07-23,1.000000000,0.500000000,0.245604030,0.236780142,0.234574170
AOI-0027,2025-07-29,1.000000000,0.500000000,0.304162820,0.306006145,0.306466976
AOI-0027,2025-08-19,1.000000000,0.500000000,0.262303920,0.255334295,0.253591889
AOI-0027,2025-08-30,1.000000000,0.500000000,0.258711110,0.259644305,0.259877604
AOI-0027,2025-09-16,1.000000000,0.500000000,0.234998710,0.232601452,0.232002137
AOI-0027,2025-10-16,1.000000000,0.500000000,0.573449560,0.540597185,0.532384091
AOI-0028,2010-04-07,11.000000000,0.250000000,0.641624130,0.577656742,0.601644512
AOI-0028,2010-04-15,11.000000000,0.250000000,0.578087130,0.560482417,0.567084184
AOI-0028,2010-10-24,11.000000000,0.250000000,0.190987140,0.183444562,0.186273029
AOI-0028,2011-05-25,11.000000000,0.250000000,0.537460530,0.539999597,0.539047447
AOI-0028,2011-07-28,11.000000000,0.250000000,0.594271710,0.592893363,0.593410243
AOI-0028,2011-08-08,11.000000000,0.250000000,0.542083820,0.547804712,0.545659378
AOI-0028,2011-10-11,15.000000000,0.250000000,0.226893870,0.225648576,0.226115561
AOI-0028,2012-04-22,11.000000000,0.250000000,0.768999610,0.786065921,0.779666054
AOI-0028,2012-09-27,11.000000000,0.250000000,0.157735800,0.161668079,0.160193474
AOI-0028,2012-10-15,11.000000000,0.250000000,0.270403050,0.272821899,0.271914831
AOI-0028,2013-04-07,11.000000000,0.250000000,0.309274170,0.310868686,0.310270743
AOI-0028,2013-06-10,11.000000000,0.250000000,0.323084380,0.333992001,0.329901643
AOI-0028,2013-06-26,11.000000000,0.250000000,0.308593830,0.275667146,0.288014653
AOI-0028,2013-08-29,11.000000000,0.250000000,0.287226330,0.287322945,0.287286714
AOI-0028,2014-04-07,11.000000000,0.250000000,0.702060150,0.716108394,0.710840303
AOI-0028,2014-05-04,11.000000000,0.250000000,0.900347820,0.898376629,0.899115826
AOI-0028,2014-07-28,11.000000000,0.250000000,0.271727060,0.274823697,0.273662458
AOI-0028,2014-10-11,11.000000000,0.250000000,0.194300770,0.194422113,0.194376609
AOI-0028,2015-04-13,23.000000000,0.250000000,0.206989360,0.206894223,0.206929899
AOI-0028,2015-08-27,11.000000000,0.250000000,0.301047520,0.302636133,0.302040403
AOI-0028,2015-09-28,11.000000000,0.250000000,0.182201150,0.188120554,0.185900778
AOI-0028,2016-04-07,14.000000000,0.250000000,0.689307040,0.690570554,0.690096736
AOI-0028,2016-04-23,11.000000000,0.250000000,0.773950950,0.786948880,0.782074656
AOI-0028,2016-06-09,11.000000000,0.250000000,0.641243830,0.653815705,0.649101252
AOI-0028,2016-06-10,23.000000000,0.250000000,0.684792320,0.711945947,0.701763337
AOI-0028,2016-06-25,11.000000000,0.250000000,0.363619570,0.350831908,0.355627281
AOI-0028,2016-07-27,14.000000000,0.250000000,0.276776180,0.284085560,0.281344543
AOI-0028,2016-09-06,11.000000000,0.250000000,0.191179540,0.190889518,0.190998276
AOI-0028,2017-04-26,11.000000000,0.250000000,0.285946340,0.287284833,0.286782898
AOI-0028,2017-07-23,11.000000000,0.250000000,0.232293100,0.227655646,0.229394691
AOI-0028,2017-08-09,11.000000000,0.250000000,0.157810270,0.156188664,0.156796766
AOI-0028,2017-08-13,11.000000000,0.250000000,0.250896760,0.257742124,0.255175112
AOI-0028,2017-08-29,11.000000000,0.250000000,0.213724150,0.186299013,0.196583439
AOI-0028,2017-09-17,11.000000000,0.250000000,0.243917700,0.239394808,0.241090892
AOI-0028,2018-05-11,23.000000000,0.250000000,0.880995210,0.875735811,0.877708086
AOI-0028,2018-08-19,11.000000000,0.250000000,0.211615030,0.207482064,0.209031926
AOI-0028,2018-08-29,11.000000000,0.250000000,0.235513630,0.233512508,0.234262929
AOI-0028,2018-09-12,14.000000000,0.250000000,0.213999990,0.209020819,0.210888008
AOI-0028,2018-10-08,23.000000000,0.250000000,0.165931270,0.169520873,0.168174772
AOI-0028,2019-04-06,11.000000000,0.250000000,0.148945230,0.144360240,0.146079611
AOI-0028,2019-05-02,11.000000000,0.250000000,0.261593180,0.266344084,0.264562495
AOI-0028,2019-05-25,11.000000000,0.250000000,0.407008290,0.418014393,0.413887104
AOI-0028,2019-06-27,11.000000000,0.250000000,0.180348100,0.171873826,0.175051679
AOI-0028,2019-08-09,11.000000000,0.250000000,0.180905000,0.177090335,0.178520834
AOI-0028,2019-08-24,14.000000000,0.250000000,0.139981050,0.138995523,0.139365096
AOI-0028,2019-10-17,11.000000000,0.250000000,0.631272850,0.641234627,0.637498961
