anon_polygon_id,status,start,end,n_days,severity_max,mean_zscore,observed_n,reconstructed_n,weather_context
AOI-0017,suppression,2023-10-07,2023-10-07,1,moderate,-1.134571920596168,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2023-10-09,2023-10-09,1,moderate,-1.9745295583018363,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2023-10-12,2023-10-12,1,moderate,-1.240632858139459,0,1,weather_unavailable_or_unusual
AOI-0017,suppression,2023-10-14,2023-10-14,1,moderate,-1.5092398227456354,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2023-10-19,2023-10-19,1,moderate,-1.723789093569689,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2023-10-21,2023-10-21,1,moderate,-1.4380220524853318,0,1,weather_unavailable_or_unusual
AOI-0017,suppression,2024-04-26,2024-04-26,1,moderate,-1.2219642865271252,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-05-04,2024-05-04,1,moderate,-1.7108283267537943,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-05-06,2024-05-07,2,moderate,-1.6057577637445681,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-05-09,2024-05-09,1,moderate,-2.7202906521137193,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-05-21,2024-05-21,1,critical,-5.5750089170234745,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-05-23,2024-05-24,2,critical,-5.035980272799712,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-01,2024-06-01,1,high,-3.0949047960409026,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-03,2024-06-03,1,critical,-6.120622459028812,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-05,2024-06-05,1,critical,-7.298389425130133,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-08,2024-06-10,3,critical,-6.283258027023501,3,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-13,2024-06-13,1,critical,-6.55019939849046,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-17,2024-06-18,2,critical,-5.1190004665226905,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-20,2024-06-20,1,critical,-6.393008502857279,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-23,2024-06-25,3,critical,-4.921568152031102,3,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-28,2024-06-28,1,critical,-5.661249761947569,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-06-30,2024-06-30,1,critical,-5.971886318558711,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-02,2024-07-03,2,critical,-4.441341111346721,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-05,2024-07-05,1,critical,-5.143896912679,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-10,2024-07-11,2,critical,-3.489046187037782,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-13,2024-07-13,1,critical,-4.798685888800204,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-15,2024-07-15,1,critical,-4.70189639384324,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-18,2024-07-20,3,critical,-4.03194219168097,2,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-25,2024-07-27,3,critical,-3.1457595341746867,3,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-07-30,2024-07-30,1,high,-3.388134937671447,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-08-03,2024-08-03,1,moderate,-1.7074580931907322,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-09,2024-08-09,1,critical,-3.8615922436104073,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-11,2024-08-12,2,critical,-3.7234675617116357,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-14,2024-08-14,1,critical,-4.4692152709840185,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-17,2024-08-17,1,critical,-4.810785497782207,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-19,2024-08-20,2,critical,-3.5259970192910735,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-22,2024-08-22,1,critical,-4.233593359976231,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-24,2024-08-24,1,critical,-3.704892425258456,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-08-27,2024-08-29,3,critical,-3.5885476631218243,3,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-01,2024-09-01,1,critical,-3.595468620703873,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-03,2024-09-03,1,critical,-4.2343571102284665,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-06,2024-09-06,1,high,-2.7514174609152886,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-08,2024-09-08,1,moderate,-2.377935687341996,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-11,2024-09-11,1,moderate,-2.5958268805608546,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-13,2024-09-13,1,moderate,-2.395300811949041,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-09-16,2024-09-16,1,moderate,-1.954349088980007,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-09-18,2024-09-18,1,moderate,-1.6026825008527696,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-09-20,2024-09-20,1,moderate,-1.1304322720542732,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-21,2024-09-21,1,moderate,-2.0379723339824363,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-26,2024-09-26,1,high,-2.825555729651932,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-09-28,2024-09-28,1,moderate,-2.4916943858025,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-09-29,2024-09-29,1,moderate,-1.8633452034428333,0,1,weather_unavailable_or_unusual
AOI-0017,critical,2024-10-01,2024-10-01,1,moderate,-2.3844278369464478,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2024-10-03,2024-10-03,1,moderate,-2.3314335513862425,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-10-06,2024-10-08,3,moderate,-1.7641088462058834,2,1,weather_unavailable_or_unusual
AOI-0017,suppression,2024-10-11,2024-10-11,1,moderate,-1.7673790940955911,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-10-15,2024-10-15,1,moderate,-1.424480361205338,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-10-22,2024-10-22,1,moderate,-1.2714681639970122,0,1,weather_unavailable_or_unusual
AOI-0017,suppression,2024-10-26,2024-10-26,1,moderate,-1.8800765602965686,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2024-10-30,2024-10-30,1,moderate,-1.244336319882062,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-06-10,2025-06-10,1,moderate,-2.655137811033659,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-06-13,2025-06-13,1,high,-2.85264852210405,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-06-15,2025-06-15,1,moderate,-2.6242871744735736,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-06-26,2025-06-26,1,moderate,-1.1857408984923445,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-06-27,2025-06-28,2,high,-2.5234001861480486,1,1,weather_unavailable_or_unusual
AOI-0017,critical,2025-06-30,2025-06-30,1,critical,-3.917761191903975,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-03,2025-07-03,1,critical,-4.277678553208416,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-05,2025-07-05,1,high,-3.4302540637535444,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-07-06,2025-07-06,1,moderate,-1.884514148448266,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-07,2025-07-08,2,critical,-3.455554683162982,1,1,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-10,2025-07-10,1,critical,-3.5119726688744937,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-12,2025-07-15,4,critical,-3.326294761948879,4,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-17,2025-07-18,2,high,-3.301889802487242,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-21,2025-07-21,1,moderate,-2.240191680288185,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-23,2025-07-23,1,high,-3.1247635355238863,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-25,2025-07-25,1,high,-3.0791507624973904,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-07-28,2025-07-30,3,high,-2.9550504556441375,3,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-06,2025-08-07,2,critical,-3.6176314182080946,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-09,2025-08-09,1,critical,-3.9207623508260174,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-12,2025-08-17,6,critical,-3.8635706239157073,6,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-19,2025-08-19,1,critical,-4.290646770789785,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-22,2025-08-23,2,critical,-3.502853348067707,1,1,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-27,2025-08-27,1,high,-3.4779706582097822,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-08-29,2025-09-01,4,critical,-3.503800745064179,3,1,weather_unavailable_or_unusual
AOI-0017,critical,2025-09-07,2025-09-08,2,critical,-3.3901282126844516,2,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-09-11,2025-09-11,1,high,-3.2807779308185716,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-09-13,2025-09-16,4,high,-2.735812093884679,4,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-09-21,2025-09-21,1,moderate,-2.250916370022216,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-09-23,2025-09-23,1,moderate,-2.2173189280912005,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-09-24,2025-09-24,1,moderate,-1.662573735790346,1,0,weather_unavailable_or_unusual
AOI-0017,critical,2025-09-26,2025-09-26,1,moderate,-2.0150613424737234,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-09-30,2025-09-30,1,moderate,-1.1984467019801597,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-10-02,2025-10-03,2,moderate,-1.363304819209468,1,1,weather_unavailable_or_unusual
AOI-0017,suppression,2025-10-08,2025-10-08,1,moderate,-1.4128927295251006,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-10-13,2025-10-13,1,moderate,-1.191737368774942,1,0,weather_unavailable_or_unusual
AOI-0017,suppression,2025-10-18,2025-10-18,1,moderate,-1.114000042011393,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2025-06-07,2025-06-08,2,moderate,-1.1125857624426294,2,0,dry_context
AOI-0018,suppression,2025-06-10,2025-06-10,1,moderate,-1.589260477375845,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2025-06-13,2025-06-13,1,moderate,-1.5235906214030492,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2025-06-15,2025-06-15,1,moderate,-1.5315267209948034,0,1,weather_unavailable_or_unusual
AOI-0018,suppression,2025-06-27,2025-06-27,1,moderate,-1.1151025859559123,1,0,dry_context
AOI-0018,suppression,2025-07-03,2025-07-03,1,moderate,-1.1660896952883064,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2025-08-16,2025-08-16,1,moderate,-1.0144866370937575,1,0,dry_context
AOI-0018,suppression,2025-09-03,2025-09-03,1,moderate,-1.4456831271334758,1,0,weather_unavailable_or_unusual
AOI-0018,suppression,2025-09-08,2025-09-08,1,moderate,-1.0117250462975929,0,1,weather_unavailable_or_unusual
AOI-0019,suppression,2025-09-03,2025-09-03,1,moderate,-1.6278390305624897,1,0,weather_unavailable_or_unusual
AOI-0019,suppression,2025-10-13,2025-10-13,1,moderate,-1.6065696946758197,1,0,weather_unavailable_or_unusual
AOI-0020,suppression,2025-06-10,2025-06-10,1,moderate,-1.791797447925944,1,0,weather_unavailable_or_unusual
AOI-0020,suppression,2025-09-03,2025-09-03,1,moderate,-1.1731063620757787,1,0,weather_unavailable_or_unusual
AOI-0020,suppression,2025-10-13,2025-10-13,1,moderate,-1.0074572608283026,0,1,weather_unavailable_or_unusual
AOI-0021,suppression,2025-04-01,2025-04-01,1,moderate,-1.1261187585729204,1,0,dry_context
AOI-0021,suppression,2025-07-03,2025-07-03,1,moderate,-1.1561082117202541,1,0,weather_unavailable_or_unusual
AOI-0022,suppression,2025-07-03,2025-07-03,1,moderate,-1.0186365212355828,1,0,weather_unavailable_or_unusual
AOI-0022,suppression,2025-09-08,2025-09-08,1,moderate,-1.0855543918988144,1,0,dry_context
AOI-0022,critical,2025-10-05,2025-10-05,1,moderate,-2.402401469446703,1,0,weather_unavailable_or_unusual
AOI-0022,suppression,2025-10-13,2025-10-13,1,moderate,-1.2752999050445666,1,0,weather_unavailable_or_unusual
AOI-0023,suppression,2025-04-28,2025-04-28,1,moderate,-1.0131428233925834,1,0,dry_context
AOI-0023,suppression,2025-05-06,2025-05-06,1,moderate,-1.048899717521308,1,0,dry_context
AOI-0023,suppression,2025-05-14,2025-05-14,1,moderate,-1.0470056705495623,1,0,dry_context
AOI-0023,suppression,2025-07-27,2025-07-27,1,moderate,-1.0821338507970732,1,0,dry_context
AOI-0023,suppression,2025-09-08,2025-09-08,1,moderate,-1.0127366366560855,1,0,dry_context
AOI-0023,suppression,2025-09-11,2025-09-11,1,moderate,-1.2106062120666887,1,0,dry_context
AOI-0023,suppression,2025-10-13,2025-10-13,1,moderate,-1.041981816955376,1,0,weather_unavailable_or_unusual
AOI-0024,suppression,2025-05-06,2025-05-06,1,moderate,-1.0586546429879637,1,0,dry_context
AOI-0024,suppression,2025-05-14,2025-05-14,1,moderate,-1.4019979961675406,1,0,dry_context
AOI-0024,suppression,2025-05-16,2025-05-16,1,moderate,-1.3744322543594238,1,0,dry_context
AOI-0024,suppression,2025-05-24,2025-05-24,1,moderate,-1.3912901775394393,1,0,dry_context
AOI-0024,suppression,2025-05-28,2025-05-28,1,moderate,-1.2596700980544235,0,1,weather_unavailable_or_unusual
AOI-0024,suppression,2025-06-03,2025-06-03,1,moderate,-1.1469014997844376,1,0,dry_context
AOI-0024,suppression,2025-10-13,2025-10-13,1,moderate,-1.933493995140261,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-04-24,2025-04-24,1,moderate,-1.051038992271928,0,1,weather_unavailable_or_unusual
AOI-0025,suppression,2025-04-29,2025-04-29,1,moderate,-1.110207193860869,0,1,weather_unavailable_or_unusual
AOI-0025,suppression,2025-05-01,2025-05-01,1,moderate,-1.1374497763529172,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-05-04,2025-05-04,1,moderate,-1.2490524197310369,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-05-14,2025-05-14,1,moderate,-1.586861150790754,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-05-24,2025-05-24,1,moderate,-1.9184446623924614,1,0,weather_unavailable_or_unusual
AOI-0025,critical,2025-06-03,2025-06-03,1,moderate,-2.1662520570958548,0,1,weather_unavailable_or_unusual
AOI-0025,critical,2025-06-08,2025-06-08,1,moderate,-2.3704598311971825,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-06-10,2025-06-11,2,moderate,-1.5704972476840222,2,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-06-13,2025-06-13,1,moderate,-1.8588316748664915,0,1,weather_unavailable_or_unusual
AOI-0025,suppression,2025-07-08,2025-07-08,1,moderate,-1.149185924953572,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-07-10,2025-07-10,1,moderate,-1.0777732733865477,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-07-13,2025-07-13,1,moderate,-1.0642516044353365,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-07-18,2025-07-18,1,moderate,-1.1015012742967711,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-08-02,2025-08-02,1,moderate,-1.2368590536998472,1,0,weather_unavailable_or_unusual
AOI-0025,suppression,2025-08-19,2025-08-19,1,moderate,-1.0189942694427494,1,0,weather_unavailable_or_unusual
AOI-0026,suppression,2025-07-23,2025-07-23,1,moderate,-1.04426194277309,1,0,dry_context
AOI-0026,suppression,2025-07-28,2025-07-28,1,moderate,-1.0301790841332024,1,0,dry_context
AOI-0026,suppression,2025-07-30,2025-07-30,1,moderate,-1.05737064339099,0,1,weather_unavailable_or_unusual
AOI-0026,suppression,2025-08-07,2025-08-07,1,moderate,-1.1199553492536662,1,0,dry_context
AOI-0026,suppression,2025-08-09,2025-08-09,1,moderate,-1.062875624133281,1,0,weather_unavailable_or_unusual
AOI-0026,suppression,2025-08-12,2025-08-12,1,moderate,-1.0090298656726078,1,0,dry_context
AOI-0026,suppression,2025-08-17,2025-08-17,1,moderate,-1.177193400893273,1,0,dry_context
AOI-0026,suppression,2025-08-22,2025-08-22,1,moderate,-1.045193491994713,1,0,dry_context
AOI-0026,suppression,2025-08-27,2025-08-27,1,moderate,-1.0399325847561187,1,0,dry_context
AOI-0026,suppression,2025-09-01,2025-09-01,1,moderate,-1.159515073428824,1,0,dry_context
AOI-0026,suppression,2025-09-06,2025-09-06,1,moderate,-1.083702130158249,1,0,dry_context
AOI-0026,suppression,2025-09-08,2025-09-08,1,moderate,-1.0594228034757551,0,1,weather_unavailable_or_unusual
AOI-0026,suppression,2025-09-11,2025-09-11,1,moderate,-1.0838038479665268,1,0,dry_context
AOI-0026,suppression,2025-09-16,2025-09-16,1,moderate,-1.0296310872194694,1,0,dry_context
AOI-0028,suppression,2011-04-18,2011-04-18,1,moderate,-1.006672787696005,1,0,dry_context
AOI-0028,critical,2011-04-26,2011-04-26,1,critical,-10.618080682663877,1,0,dry_context
AOI-0028,critical,2011-05-25,2011-05-25,1,moderate,-2.3359641154365725,0,1,weather_unavailable_or_unusual
AOI-0028,critical,2011-05-28,2011-05-28,1,critical,-7.625495869523741,1,0,dry_context
AOI-0028,critical,2011-06-05,2011-06-05,1,critical,-7.820727110052825,1,0,dry_context
AOI-0028,suppression,2011-06-13,2011-06-13,1,moderate,-1.122302229730414,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2012-06-23,2012-06-23,1,moderate,-1.3416140093560456,1,0,dry_context
AOI-0028,critical,2012-07-09,2012-07-09,1,critical,-5.374826272492729,1,0,dry_context
AOI-0028,critical,2012-07-11,2012-07-11,1,critical,-5.606933213003438,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2012-08-10,2012-08-10,1,moderate,-1.0459860011108104,1,0,dry_context
AOI-0028,suppression,2012-08-26,2012-08-26,1,moderate,-1.4075790388449925,1,0,dry_context
AOI-0028,suppression,2012-09-13,2012-09-13,1,moderate,-1.1002945050734279,1,0,dry_context
AOI-0028,critical,2012-09-27,2012-09-27,1,high,-2.8528301239280993,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2012-09-29,2012-09-29,1,moderate,-1.35704641350211,1,0,dry_context
AOI-0028,suppression,2012-10-13,2012-10-13,1,moderate,-1.2310127490548328,1,0,dry_context
AOI-0028,critical,2013-05-01,2013-05-01,1,high,-3.3621838666353905,1,0,dry_context
AOI-0028,critical,2013-05-09,2013-05-09,1,critical,-8.431381931423024,1,0,dry_context
AOI-0028,critical,2013-05-25,2013-05-25,1,critical,-5.99953551019884,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2013-06-10,2013-06-10,1,moderate,-1.1342189731348147,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2014-08-16,2014-08-16,1,moderate,-1.8867118819128095,1,0,dry_and_hot_context
AOI-0028,suppression,2014-08-24,2014-08-24,1,moderate,-1.102192456102361,1,0,dry_context
AOI-0028,critical,2014-09-17,2014-09-17,1,moderate,-2.1676264578681654,1,0,dry_context
AOI-0028,suppression,2014-10-03,2014-10-03,1,moderate,-1.3106823514100887,1,0,dry_context
AOI-0028,critical,2015-05-09,2015-05-09,1,high,-2.8780005096604158,1,0,weather_unavailable_or_unusual
AOI-0028,critical,2015-05-15,2015-05-15,1,critical,-3.9435179152286772,1,0,dry_context
AOI-0028,critical,2015-05-23,2015-05-23,1,high,-3.480471914659013,1,0,dry_context
AOI-0028,suppression,2015-05-25,2015-05-25,1,moderate,-1.0936642388310955,1,0,dry_context
AOI-0028,suppression,2015-09-04,2015-09-04,1,moderate,-1.5004576572971908,1,0,dry_context
AOI-0028,suppression,2015-09-20,2015-09-20,1,moderate,-1.3911231403555684,1,0,dry_context
AOI-0028,suppression,2015-10-06,2015-10-06,1,moderate,-1.2705994300628665,1,0,dry_context
AOI-0028,suppression,2017-04-01,2017-04-01,1,moderate,-1.0178462968701443,1,0,dry_context
AOI-0028,suppression,2017-05-06,2017-05-06,1,moderate,-1.2245433426135939,1,0,dry_context
AOI-0028,suppression,2017-05-12,2017-05-12,1,moderate,-1.2009739547555303,1,0,dry_context
AOI-0028,suppression,2017-07-10,2017-07-10,1,moderate,-1.3872634424911012,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2017-07-25,2017-07-25,1,moderate,-1.3132629371715594,1,0,dry_context
AOI-0028,suppression,2017-08-04,2017-08-04,1,moderate,-1.3522988432565946,1,0,dry_and_hot_context
AOI-0028,suppression,2017-08-08,2017-08-09,2,moderate,-1.1047824264590846,1,1,dry_and_hot_context
AOI-0028,suppression,2017-08-14,2017-08-14,1,moderate,-1.0413352487265397,1,0,dry_context
AOI-0028,suppression,2017-08-24,2017-08-24,1,moderate,-1.1437313630657884,1,0,dry_context
AOI-0028,suppression,2017-08-29,2017-08-29,1,moderate,-1.2419970221415766,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2017-09-03,2017-09-03,1,moderate,-1.5540025281707135,1,0,dry_context
AOI-0028,suppression,2017-09-13,2017-09-13,1,moderate,-1.6818880808366232,1,0,dry_context
AOI-0028,suppression,2018-07-10,2018-07-10,1,moderate,-1.0617332713355594,1,0,dry_context
AOI-0028,suppression,2018-07-26,2018-07-26,1,moderate,-1.5205408802874412,1,0,dry_context
AOI-0028,suppression,2018-08-27,2018-08-27,1,moderate,-1.2281723852192423,1,0,dry_context
AOI-0028,suppression,2018-10-08,2018-10-08,1,moderate,-1.0553664600864114,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2018-10-14,2018-10-14,1,moderate,-1.0031124774405735,1,0,dry_context
AOI-0028,suppression,2019-04-26,2019-04-26,1,moderate,-1.0480576650622984,1,0,dry_context
AOI-0028,suppression,2019-05-01,2019-05-01,1,moderate,-1.2072972899269108,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2019-05-06,2019-05-06,1,moderate,-1.4609659787558396,1,0,dry_context
AOI-0028,suppression,2019-05-09,2019-05-09,1,moderate,-1.0237057414004158,1,0,weather_unavailable_or_unusual
AOI-0028,critical,2019-05-11,2019-05-11,1,high,-2.9809965660268003,1,0,dry_context
AOI-0028,critical,2019-05-16,2019-05-16,1,critical,-4.1270166150937815,1,0,dry_context
AOI-0028,critical,2019-05-18,2019-05-18,1,critical,-3.9939458713337572,1,0,dry_context
AOI-0028,critical,2019-05-21,2019-05-21,1,critical,-5.118198660632214,1,0,dry_context
AOI-0028,critical,2019-05-25,2019-05-25,1,high,-3.4804458449971842,0,1,weather_unavailable_or_unusual
AOI-0028,critical,2019-05-31,2019-05-31,1,critical,-3.620189919877949,1,0,dry_context
AOI-0028,suppression,2019-06-05,2019-06-05,1,moderate,-1.9526370418593586,1,0,dry_context
AOI-0028,critical,2019-06-10,2019-06-10,1,moderate,-2.388517640802694,1,0,dry_context
AOI-0028,suppression,2019-06-11,2019-06-11,1,moderate,-1.2017061877499022,1,0,dry_context
AOI-0028,suppression,2019-06-15,2019-06-15,1,moderate,-1.5346438339187274,1,0,dry_context
AOI-0028,suppression,2019-06-19,2019-06-20,2,moderate,-1.2689473269541802,2,0,dry_context
AOI-0028,suppression,2019-06-30,2019-06-30,1,moderate,-1.769777173770123,1,0,dry_context
AOI-0028,suppression,2019-07-05,2019-07-05,1,moderate,-1.6083598535834593,1,0,dry_context
AOI-0028,suppression,2019-07-15,2019-07-15,1,moderate,-1.9519260084707173,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2019-07-20,2019-07-20,1,moderate,-1.7140752597956035,1,0,dry_context
AOI-0028,critical,2019-07-25,2019-07-25,1,moderate,-2.740547090789254,1,0,weather_unavailable_or_unusual
AOI-0028,suppression,2019-08-14,2019-08-14,1,moderate,-1.1121900521308823,1,0,dry_context
AOI-0028,suppression,2019-08-19,2019-08-19,1,moderate,-1.0920377457387067,1,0,dry_context
AOI-0028,suppression,2019-08-24,2019-08-24,1,moderate,-1.7449287741654642,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2019-09-03,2019-09-03,1,moderate,-1.691222171363639,1,0,dry_context
AOI-0028,suppression,2019-09-13,2019-09-13,1,moderate,-1.6341715570383621,1,0,dry_context
AOI-0028,suppression,2019-09-15,2019-09-15,1,moderate,-1.7009488619550017,1,0,dry_context
AOI-0028,critical,2019-09-23,2019-09-23,1,moderate,-2.6946185973175227,1,0,dry_context
AOI-0028,suppression,2019-09-28,2019-09-28,1,moderate,-1.9687335904216656,1,0,dry_context
AOI-0028,suppression,2020-07-14,2020-07-14,1,moderate,-1.243577256042745,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2020-07-19,2020-07-19,1,moderate,-1.149370120492716,1,0,dry_context
AOI-0028,suppression,2020-07-24,2020-07-24,1,moderate,-1.2415625942493356,1,0,dry_context
AOI-0028,suppression,2020-07-31,2020-07-31,1,moderate,-1.4511451013574477,1,0,dry_context
AOI-0028,critical,2020-08-03,2020-08-03,1,moderate,-2.0611581670501633,0,1,weather_unavailable_or_unusual
AOI-0028,critical,2020-08-13,2020-08-13,1,moderate,-2.0320753624953825,1,0,dry_context
AOI-0028,suppression,2020-08-18,2020-08-18,1,moderate,-1.1299946330763433,1,0,dry_context
AOI-0028,suppression,2020-08-23,2020-08-23,1,moderate,-1.09112758043687,1,0,dry_context
AOI-0028,suppression,2020-09-12,2020-09-12,1,moderate,-1.03232237111936,1,0,dry_context
AOI-0028,suppression,2020-09-27,2020-09-27,1,moderate,-1.3101321148751104,1,0,dry_context
AOI-0028,suppression,2020-10-12,2020-10-12,1,moderate,-1.1208469748411984,1,0,dry_context
AOI-0028,suppression,2021-04-15,2021-04-15,1,moderate,-1.0418366995069415,1,0,weather_unavailable_or_unusual
AOI-0028,critical,2021-05-15,2021-05-15,1,high,-2.8478082916100425,1,0,dry_context
AOI-0028,critical,2021-05-20,2021-05-20,1,critical,-3.746425478327744,1,0,dry_context
AOI-0028,critical,2021-05-23,2021-05-23,1,high,-3.023383121154006,1,0,dry_context
AOI-0028,critical,2021-05-25,2021-05-25,1,critical,-3.529204595899558,1,0,dry_context
AOI-0028,critical,2021-05-31,2021-05-31,1,moderate,-2.2900901948192742,1,0,dry_context
AOI-0028,suppression,2022-07-24,2022-07-24,1,moderate,-1.2294612717220303,1,0,dry_context
AOI-0028,suppression,2022-08-03,2022-08-03,1,moderate,-1.0757709604404313,0,1,weather_unavailable_or_unusual
AOI-0028,suppression,2022-08-23,2022-08-23,1,moderate,-1.0393504860902605,1,0,dry_context
AOI-0028,suppression,2022-08-28,2022-08-28,1,moderate,-1.133898236879799,1,0,dry_context
AOI-0028,critical,2022-09-17,2022-09-17,1,moderate,-2.1058751498558874,1,0,dry_context
