anon_polygon_id,date,n16_c60_r125_k2,n16_c80_r125_k3,shock,state,base_file,year,canon
AOI-0018,2025-10-17,0.34616608,0.34302129,0.01880847,-0.00203866,0.27138955,2025,False
AOI-0019,2025-04-14,0.59051955,0.59665717,-0.02229824,0.01406539,0.49712367,2025,False
AOI-0019,2025-04-17,0.62134960,0.61470679,0.00000000,0.01368457,0.53724460,2025,False
AOI-0019,2025-04-28,0.61769482,0.62324334,0.00000000,0.01071923,0.55457141,2025,False
AOI-0019,2025-05-14,0.64018546,0.63622262,-0.00085470,-0.00589413,0.58577352,2025,False
AOI-0019,2025-05-25,0.52603112,0.54595095,0.04911856,0.00738008,0.63796684,2025,True
AOI-0019,2025-06-15,0.37940831,0.36446311,-0.01217993,0.01488300,0.38960502,2025,False
AOI-0019,2025-06-27,0.40634427,0.39349903,0.02904008,0.02421497,0.44299166,2025,False
AOI-0019,2025-06-30,0.34686566,0.33173063,0.00000000,0.02082847,0.36712272,2025,False
AOI-0019,2025-07-10,0.33698935,0.31590280,-0.03499475,-0.00707654,0.29290206,2025,False
AOI-0019,2025-07-14,0.29934798,0.30023789,0.02032363,0.02446378,0.30258938,2025,False
AOI-0019,2025-08-14,0.29439274,0.26578941,0.00000000,0.04085898,0.31401443,2025,False
AOI-0019,2025-08-31,0.21854449,0.22943883,0.03557449,-0.02780440,0.21852006,2025,False
AOI-0019,2025-09-15,0.26398595,0.26782781,-0.00294628,0.01845535,0.22702748,2025,False
AOI-0019,2025-09-23,0.28949390,0.29550235,-0.00020035,0.02488131,0.23474979,2025,False
AOI-0019,2025-09-24,0.30090391,0.29661748,0.02766891,0.02498611,0.25755984,2025,False
AOI-0019,2025-10-18,0.26714512,0.27569232,-0.02021486,-0.01257718,0.21912685,2025,False
AOI-0020,2025-04-18,0.30400801,0.29836563,-0.00852308,-0.00626013,0.25905911,2025,False
AOI-0020,2025-04-23,0.61308147,0.58409259,0.01813347,-0.00205858,0.49645126,2025,True
AOI-0020,2025-05-03,0.41206013,0.39670902,0.01128228,-0.01055681,0.44280650,2025,False
AOI-0020,2025-06-03,0.64449385,0.64449385,-0.00003268,0.00267215,0.64287533,2025,False
AOI-0020,2025-06-11,0.51819966,0.51819966,0.01085835,0.00197742,0.40695639,2025,False
AOI-0020,2025-07-12,0.39739515,0.38375515,0.06347953,-0.01448613,0.39328287,2025,True
AOI-0020,2025-07-21,0.42843738,0.48620166,0.03665540,0.01170356,0.37175756,2025,False
AOI-0020,2025-07-29,0.32305766,0.33276694,0.05129797,0.00283528,0.33687898,2025,False
AOI-0020,2025-07-30,0.26583503,0.26334310,-0.00322138,0.00232224,0.27234027,2025,False
AOI-0020,2025-08-19,0.23624617,0.24173452,-0.00985437,0.00815128,0.23698295,2025,False
AOI-0020,2025-10-13,0.25332481,0.25332481,-0.01486578,-0.00337759,0.14002478,2025,False
AOI-0021,2025-04-28,0.38297563,0.41050823,0.00000000,0.00539925,0.36279582,2025,False
AOI-0021,2025-05-27,0.62471104,0.51548796,0.01740926,-0.02652551,0.53914309,2025,False
AOI-0021,2025-06-03,0.61495035,0.58677852,-0.00003268,-0.02188501,0.56318274,2025,False
AOI-0021,2025-07-06,0.43737690,0.41243825,0.03000349,-0.02677579,0.39071698,2025,False
AOI-0021,2025-07-18,0.29815450,0.28513599,-0.01324803,0.02057488,0.31443282,2025,False
AOI-0021,2025-07-29,0.31870068,0.33236293,0.05129797,0.03984701,0.34236961,2025,False
AOI-0021,2025-08-07,0.25636950,0.23848871,-0.01166672,0.01037690,0.26323788,2025,False
AOI-0021,2025-08-22,0.25263538,0.25152426,-0.00994513,-0.00001584,0.23505514,2025,False
AOI-0021,2025-08-30,0.26222747,0.25804142,0.03410470,0.00837482,0.26215460,2025,False
AOI-0021,2025-09-15,0.21599395,0.22844937,-0.00294628,0.01240964,0.21643527,2025,False
AOI-0021,2025-09-24,0.25422382,0.26699239,0.02766891,0.00990361,0.25982097,2025,False
AOI-0021,2025-10-03,0.22718498,0.22661546,0.00000000,-0.01329854,0.20636034,2025,False
AOI-0022,2025-04-01,0.45221936,0.46652427,0.00000000,-0.00143421,0.52327561,2025,False
AOI-0022,2025-05-03,0.87479169,0.87884504,0.01128228,0.00705762,0.84666863,2025,False
AOI-0022,2025-05-06,0.90561609,0.90022674,-0.01158598,-0.00158203,0.83528628,2025,False
AOI-0022,2025-05-25,0.81323293,0.80129391,0.04911856,-0.00041974,0.81928811,2025,True
AOI-0022,2025-05-28,0.76228790,0.77022347,0.00000000,-0.00347834,0.83385335,2025,False
AOI-0022,2025-07-08,0.21997365,0.20469235,-0.01565705,0.00411992,0.19679084,2025,False
AOI-0022,2025-07-17,0.13129300,0.12781907,-0.01726271,0.01151905,0.14059915,2025,False
AOI-0022,2025-07-21,0.22048164,0.22791964,0.03665540,0.00875796,0.20178933,2025,False
AOI-0022,2025-08-27,0.15128602,0.14933523,0.00000000,0.00831111,0.15231060,2025,False
AOI-0022,2025-08-31,0.19465907,0.19361029,0.03557449,0.01039656,0.17771225,2025,False
AOI-0022,2025-09-23,0.17936690,0.16792958,-0.00020035,0.02211678,0.17110122,2025,False
AOI-0022,2025-09-24,0.19722115,0.20312458,0.02766891,0.02222679,0.19629509,2025,False
AOI-0022,2025-09-30,0.26597550,0.28541652,0.03748496,-0.01331426,0.25419355,2025,True
AOI-0023,2025-04-16,0.30960090,0.29011240,-0.01990265,0.03454536,0.18686403,2025,False
AOI-0023,2025-04-17,0.27768837,0.26018047,0.00000000,0.03440790,0.22876626,2025,False
AOI-0023,2025-04-24,0.28738418,0.28738418,-0.03100570,0.02681563,0.18731602,2025,False
AOI-0023,2025-05-01,0.25693343,0.24190262,-0.00302657,0.03636645,0.19943047,2025,False
AOI-0023,2025-05-04,0.26270289,0.24288134,0.00731763,0.00817370,0.21459978,2025,False
AOI-0023,2025-06-27,0.78987825,0.72755503,0.02904008,-0.03129353,0.75849963,2025,False
AOI-0023,2025-07-05,0.57650957,0.60906328,-0.00118909,0.00669776,0.73629287,2025,False
AOI-0023,2025-07-14,0.37790837,0.46871287,0.02032363,0.00308940,0.34822886,2025,False
AOI-0023,2025-07-15,0.16721099,,-0.00249133,0.01726690,0.30414008,2025,False
AOI-0023,2025-08-14,0.22770875,0.20038278,0.00000000,0.02440167,0.16209920,2025,False
AOI-0023,2025-08-22,0.14761787,0.14972680,-0.00994513,0.01054514,0.15022446,2025,False
AOI-0023,2025-08-30,0.19547817,0.18927589,0.03410470,0.01636258,0.19731818,2025,False
AOI-0023,2025-09-21,0.15005498,0.12942011,-0.01269631,0.01597314,0.16556953,2025,False
AOI-0023,2025-09-23,0.19390577,0.17523089,-0.00020035,0.02443750,0.18148336,2025,False
AOI-0023,2025-10-17,0.21490694,0.21221799,0.01880847,0.00487242,0.23008737,2025,False
AOI-0024,2025-04-07,0.26036712,0.28879781,0.05968037,0.00455132,0.35844639,2025,True
AOI-0024,2025-04-23,0.25836660,0.27748265,0.01813347,0.00425303,0.35624538,2025,True
AOI-0024,2025-05-25,0.45463080,0.42813446,0.04911856,-0.00918308,0.46250712,2025,True
AOI-0024,2025-05-28,0.24910837,0.23998758,0.00000000,-0.00027078,0.28987316,2025,False
AOI-0024,2025-06-05,0.36170886,0.39763673,-0.00599929,-0.00445674,0.32194296,2025,False
AOI-0024,2025-07-03,0.46588964,0.52382921,-0.07332099,0.02381548,0.52548963,2025,False
AOI-0024,2025-07-21,0.40629360,0.40629360,0.03665540,-0.01241403,0.40010937,2025,False
AOI-0024,2025-07-25,0.35864380,,-0.01033757,-0.01380062,0.31961793,2025,False
AOI-0024,2025-08-06,0.30804092,0.30040818,0.00064041,-0.00648524,0.34401294,2025,False
AOI-0024,2025-08-09,0.21872053,0.22543842,-0.02266645,-0.00767007,0.27906957,2025,False
AOI-0024,2025-09-14,0.25031196,0.24909298,0.05483990,-0.00172021,0.29051680,2025,True
AOI-0024,2025-09-21,0.17302193,0.16930015,-0.01269631,-0.00522081,0.19694140,2025,False
AOI-0024,2025-09-30,0.23675819,0.24221804,0.03748496,-0.01154276,0.25034851,2025,True
AOI-0024,2025-10-02,0.22890510,0.23582677,0.02817337,-0.00681405,0.21285620,2025,False
AOI-0024,2025-10-18,0.20517642,0.20659886,-0.02021486,-0.00502382,0.19012424,2025,False
AOI-0025,2025-04-14,,,-0.02229824,0.01109275,0.18167652,2025,False
AOI-0025,2025-04-23,0.25918320,,0.01813347,0.01044005,0.31184410,2025,True
AOI-0025,2025-04-24,,,-0.03100570,0.01076054,0.17712353,2025,False
AOI-0025,2025-04-29,,,0.00198102,0.01231390,0.18809100,2025,False
AOI-0025,2025-05-09,0.36865163,,0.03885863,0.00281182,0.35067157,2025,True
AOI-0025,2025-06-03,,,-0.00003268,0.00571185,0.20833593,2025,False
AOI-0025,2025-06-13,0.27799973,,0.00007443,0.00373766,0.19376920,2025,False
AOI-0025,2025-06-27,0.17460633,,0.02904008,0.02484152,0.18436312,2025,False
AOI-0025,2025-07-21,,,0.03665540,0.01059818,0.20543984,2025,False
AOI-0025,2025-08-07,0.22034237,,-0.01166672,0.02498501,0.15351763,2025,False
AOI-0025,2025-08-30,,,0.03410470,0.00058218,0.19926823,2025,False
AOI-0025,2025-09-07,,,0.04209997,-0.00060548,0.20347131,2025,False
AOI-0025,2025-09-14,0.26498586,,0.05483990,0.00306198,0.26541917,2025,True
AOI-0025,2025-10-17,,,0.01880847,-0.00567337,0.41339112,2025,False
AOI-0026,2025-04-07,0.79070019,0.77705471,0.05968037,-0.00801667,0.67397720,2025,True
AOI-0026,2025-04-24,0.82096914,0.78898309,-0.03100570,-0.00510505,0.83705883,2025,False
AOI-0026,2025-05-09,0.90072309,0.88688428,0.03885863,-0.00080095,0.86478360,2025,True
AOI-0026,2025-06-13,0.41267865,0.46771720,0.00007443,0.01172317,0.62869460,2025,False
AOI-0026,2025-07-08,0.19593630,0.20518626,-0.01565705,0.02201072,0.22754679,2025,False
AOI-0026,2025-07-10,0.16422754,0.17028355,-0.03499475,0.02000406,0.20996447,2025,False
AOI-0026,2025-07-12,0.24411499,0.25370849,0.06347953,0.01980683,0.25430725,2025,True
AOI-0026,2025-07-13,0.14390257,0.15488628,0.00053227,0.01970961,0.20026960,2025,False
AOI-0026,2025-07-18,0.13190254,0.14246300,-0.01324803,0.01672033,0.18037323,2025,False
AOI-0026,2025-07-30,0.13342136,0.13525018,-0.00322138,0.00802608,0.13752890,2025,False
AOI-0026,2025-08-19,0.14314409,0.13279718,-0.00985437,0.03551035,0.14896895,2025,False
AOI-0026,2025-09-08,0.11095754,0.13796726,-0.02434620,0.01339085,0.12208152,2025,False
AOI-0026,2025-09-23,0.17619606,0.19068325,-0.00020035,0.00391597,0.17686167,2025,False
AOI-0026,2025-09-30,0.29354236,0.29648330,0.03748496,-0.00077509,0.30549082,2025,True
AOI-0027,2025-04-16,0.59354960,0.59703490,-0.01990265,-0.00203297,0.74483552,2025,False
AOI-0027,2025-04-24,0.77508163,0.79256734,-0.03100570,-0.00205160,0.79539256,2025,False
AOI-0027,2025-06-13,0.42136599,0.42851895,0.00007443,0.02010925,0.49621226,2025,False
AOI-0027,2025-06-27,0.47278341,0.43316127,0.02904008,0.02890912,0.40477713,2025,False
AOI-0027,2025-07-05,0.30729945,0.33041268,-0.00118909,0.03184654,0.28785709,2025,False
AOI-0027,2025-07-12,0.37037692,0.36550441,0.06347953,0.03250858,0.36785364,2025,True
AOI-0027,2025-07-13,0.28720948,0.28005712,0.00053227,0.03195916,0.26018114,2025,False
AOI-0027,2025-07-23,0.27416697,0.27033839,-0.00741115,0.00867890,0.24560403,2025,False
AOI-0027,2025-07-29,0.31387762,0.30919157,0.05129797,0.02696877,0.30416282,2025,False
AOI-0027,2025-08-19,0.25061498,0.25207436,-0.00985437,0.02124091,0.26230392,2025,False
AOI-0027,2025-08-30,0.28771383,0.28961486,0.03410470,0.01251685,0.25871111,2025,False
AOI-0027,2025-09-16,0.27876872,0.26993032,-0.00934341,0.01944657,0.23499871,2025,False
AOI-0027,2025-10-16,0.36949626,0.35732004,0.00879559,0.00776552,0.57344956,2025,True
AOI-0028,2010-04-07,,,0.00000000,-0.00084083,0.64116758,2010,True
AOI-0028,2010-04-15,,,0.04257419,-0.00084083,0.57458690,2010,False
AOI-0028,2010-10-24,,,0.00000000,0.00000380,0.19068661,2010,False
AOI-0028,2011-05-25,0.60069775,0.60069775,0.06602698,-0.00124909,0.53460338,2011,True
AOI-0028,2011-07-28,0.57211326,0.57211326,0.04097250,-0.00679995,0.59398751,2011,True
AOI-0028,2011-08-08,0.59950154,0.59950154,0.00000000,0.00410181,0.54132935,2011,False
AOI-0028,2011-10-11,,,,-0.00023950,0.22507963,2011,False
AOI-0028,2012-04-22,0.64408772,0.64408772,0.00000000,0.00299623,0.77153554,2012,True
AOI-0028,2012-09-27,,,-0.02386882,-0.00105931,0.15641707,2012,False
AOI-0028,2012-10-15,0.29088966,0.29088966,0.00000000,-0.00362519,0.27044727,2012,True
AOI-0028,2013-04-07,,,0.00171463,0.00063626,0.30634795,2013,True
AOI-0028,2013-06-10,,,0.00316291,-0.00071244,0.32313587,2013,True
AOI-0028,2013-06-26,,,0.00000000,-0.00015508,0.30931616,2013,True
AOI-0028,2013-08-29,,,0.00000000,-0.00956567,0.28615826,2013,True
AOI-0028,2014-04-07,0.70894551,0.70894551,0.00000000,-0.00504038,0.69707228,2014,True
AOI-0028,2014-05-04,0.92463521,0.92463521,0.01077229,0.00397604,0.90041611,2014,False
AOI-0028,2014-07-28,0.42583024,0.42583024,0.04931972,-0.00156113,0.26961536,2014,True
AOI-0028,2014-10-11,0.15174645,0.15174645,-0.00104808,-0.00056826,0.19455012,2014,False
AOI-0028,2015-04-13,,,,0.01156985,0.20596296,2015,False
AOI-0028,2015-08-27,,,0.01900124,-0.01085668,0.29973945,2015,False
AOI-0028,2015-09-28,,,0.00055428,0.00309836,0.18157297,2015,False
AOI-0028,2016-04-07,0.59080175,0.59080175,-0.00598668,0.00030396,0.69014026,2016,False
AOI-0028,2016-04-23,0.77857991,0.77857991,0.00000000,0.00035985,0.77215457,2016,False
AOI-0028,2016-06-09,0.69533249,0.69533249,0.02201805,0.00110468,0.64109860,2016,True
AOI-0028,2016-06-10,0.79500138,0.79500138,0.07251487,0.00111994,0.68555260,2016,False
AOI-0028,2016-06-25,0.40294968,0.40294968,0.03663475,0.00136538,0.36469972,2016,True
AOI-0028,2016-07-27,0.22699096,0.22699096,0.00000000,0.00062961,0.27630642,2016,True
AOI-0028,2016-09-06,0.16099141,0.16099141,0.00000000,-0.00024422,0.19020507,2016,False
AOI-0028,2017-04-26,,,-0.00656328,-0.00965961,0.28596529,2017,False
AOI-0028,2017-07-23,,,0.00000000,-0.02064385,0.23231703,2017,False
AOI-0028,2017-08-09,,,-0.01731615,-0.00624296,0.15814857,2017,False
AOI-0028,2017-08-13,,,0.03106068,-0.00495890,0.25099512,2017,True
AOI-0028,2017-08-29,,,0.05896267,0.01591603,0.21464626,2017,True
AOI-0028,2017-09-17,,,0.02384322,0.00885972,0.24437429,2017,False
AOI-0028,2018-05-11,0.92795248,0.92795248,-0.02973619,-0.00484986,0.88094411,2018,False
AOI-0028,2018-08-19,0.36679561,0.36679561,0.01539890,-0.00721135,0.21269268,2018,False
AOI-0028,2018-08-29,0.23610323,0.23170861,0.02332720,-0.00480978,0.23494567,2018,True
AOI-0028,2018-09-12,0.15156498,0.15156498,-0.00024804,-0.00320880,0.21509429,2018,False
AOI-0028,2018-10-08,0.16114715,0.16416133,-0.01512155,-0.00376184,0.16547056,2018,False
AOI-0028,2019-04-06,,,0.00000000,0.01531720,0.14939537,2019,False
AOI-0028,2019-05-02,,,0.04539603,0.02192814,0.25896860,2019,False
AOI-0028,2019-05-25,,,0.02465233,-0.00532445,0.40743391,2019,True
AOI-0028,2019-06-27,,,0.00587049,0.06527211,0.17849064,2019,False
AOI-0028,2019-08-09,,,-0.01661305,0.01581348,0.17943042,2019,False
AOI-0028,2019-08-24,,,-0.02709838,0.00682431,0.13934693,2019,False
AOI-0028,2019-10-17,,,0.00948898,0.00127325,0.63351952,2019,False
AOI-0028,2020-04-25,0.80540115,0.81050897,-0.00252546,0.00364215,0.83912039,2020,False
AOI-0028,2020-05-04,0.76627538,0.80165126,0.06239068,-0.00360415,0.87579756,2020,False
AOI-0028,2020-05-08,0.91911849,0.93305771,0.04604670,-0.00550197,0.86336214,2020,True
AOI-0028,2020-05-30,0.83957520,0.84429755,-0.03276384,-0.01167620,0.85509278,2020,False
AOI-0028,2020-07-14,0.12902473,0.17244293,-0.01910582,-0.00004264,0.18687985,2020,False
AOI-0028,2020-08-03,0.10342054,0.14370038,-0.00040621,-0.01119798,0.14621807,2020,False
AOI-0028,2020-08-08,0.14768513,0.14768513,-0.00218654,-0.00514975,0.14982738,2020,False
AOI-0028,2020-09-02,0.17583789,0.16842057,0.00000000,0.01430856,0.15536548,2020,False
AOI-0028,2020-09-13,0.26591809,0.26020569,0.05067500,-0.00015325,0.22882471,2020,True
AOI-0028,2021-06-14,0.46718081,0.46718081,-0.00122728,0.00555807,0.69298293,2021,False
AOI-0028,2021-06-16,0.35376864,0.35376864,0.00118363,0.01146405,0.71560588,2021,False
AOI-0028,2021-06-24,0.71745781,0.71745781,0.01681151,0.01430676,0.81732787,2021,False
AOI-0028,2021-06-26,0.73318616,0.73318616,0.07470695,0.01341206,0.82985052,2021,True
AOI-0028,2021-07-24,0.76084034,0.76084034,0.01462145,0.00677810,0.73906043,2021,False
AOI-0028,2021-10-27,0.20005474,0.20005474,0.00000000,0.01018014,0.31515910,2021,False
AOI-0028,2022-04-07,0.67154230,0.63866068,-0.02718179,-0.00991787,0.66993010,2022,True
AOI-0028,2022-04-23,0.89181167,0.86743990,0.05414410,-0.00908012,0.85303586,2022,True
AOI-0028,2022-06-09,0.81629025,0.81629025,0.00432091,0.00015104,0.88378085,2022,False
AOI-0028,2022-06-29,0.33305966,0.32090919,0.00884098,0.00221739,0.34946231,2022,False
AOI-0028,2022-07-28,0.33688193,0.29741797,0.03029926,0.00942476,0.23504781,2022,True
AOI-0028,2022-08-03,0.09255596,0.09255596,-0.08345962,-0.00030493,0.12446958,2022,False
AOI-0028,2022-08-08,0.22719001,0.20014582,0.00000000,-0.00178561,0.15770908,2022,False
AOI-0028,2022-08-30,0.16528109,0.18872705,0.00000000,0.00886062,0.15617923,2022,False
AOI-0028,2022-10-01,0.18824557,0.18824557,0.03509862,0.00651397,0.20258850,2022,False
AOI-0028,2023-04-07,,,0.05347828,0.01403206,0.33111742,2023,True
AOI-0028,2023-04-11,,,,0.01403206,0.23500911,2023,False
AOI-0028,2023-05-05,,,0.00000000,0.01581410,0.21089376,2023,False
AOI-0028,2023-05-09,,,0.10544403,0.01662916,0.43568750,2023,True
AOI-0028,2023-06-09,,,-0.00024804,-0.02288132,0.24537629,2023,False
AOI-0028,2023-08-06,,,-0.00024368,0.00902625,0.19750448,2023,False
AOI-0028,2023-08-23,,,-0.00361637,0.01806574,0.14163351,2023,False
AOI-0028,2023-08-29,,,0.04297086,0.02013597,0.22923177,2023,True
AOI-0028,2023-09-22,,,-0.00079453,-0.00594131,0.17515617,2023,False
AOI-0028,2023-09-24,,,-0.00504968,-0.01320983,0.18637292,2023,False
AOI-0028,2023-09-30,,,0.03281425,-0.00313901,0.30243571,2023,True
AOI-0028,2024-05-07,0.92560267,0.92546555,0.00023928,-0.01655070,0.87569526,2024,False
AOI-0028,2024-05-23,0.81851742,0.81851742,0.00000000,-0.00055245,0.83660826,2024,False
AOI-0028,2024-05-24,0.88243904,0.87718677,0.01278292,-0.00005506,0.81517349,2024,True
AOI-0028,2024-07-27,0.19367097,0.20126683,0.02934325,0.00031176,0.19070267,2024,True
AOI-0028,2024-08-03,0.22393493,0.20831477,0.01720146,0.00648678,0.17946709,2024,False
AOI-0028,2024-08-12,0.13260595,0.13825789,0.00670859,0.00713085,0.15031408,2024,True
AOI-0028,2024-09-11,0.13146492,0.12221723,-0.01013525,-0.00858479,0.12830850,2024,False
AOI-0028,2024-09-16,0.14465216,0.13641773,-0.00698255,-0.00583788,0.13032264,2024,False
AOI-0028,2025-04-07,0.45799696,0.42695119,0.05968037,0.04042839,0.37771476,2025,True
AOI-0028,2025-05-24,0.55226439,0.49743956,0.00000000,-0.02301434,0.61201761,2025,False
AOI-0028,2025-05-31,0.20012813,,-0.08103481,-0.01314157,0.60612994,2025,False
AOI-0028,2025-06-11,0.63872190,0.56428293,0.01085835,0.00465463,0.67869467,2025,False
AOI-0028,2025-06-26,0.55671012,0.67053656,0.06903863,-0.00449718,0.53852595,2025,True
AOI-0028,2025-06-27,0.31177491,0.43927422,0.02904008,-0.00480240,0.55539648,2025,False
AOI-0028,2025-07-10,0.38961486,0.40940104,-0.03499475,-0.00607071,0.27503180,2025,False
AOI-0028,2025-07-13,0.27462765,0.27976461,0.00053227,-0.00623231,0.23202856,2025,False
AOI-0028,2025-07-23,0.18608165,0.17954176,-0.00741115,-0.00665490,0.17307108,2025,False
AOI-0028,2025-08-13,0.23061309,0.22766387,0.06268806,0.00691760,0.22688063,2025,True
AOI-0028,2025-09-08,0.12667882,0.07758970,-0.02434620,0.00933880,0.12586487,2025,False
AOI-0028,2025-09-11,0.06434262,0.06787843,0.00000000,0.00818722,0.13692590,2025,False
AOI-0028,2025-10-16,0.19440204,0.17524410,0.00879559,-0.00208519,0.24283941,2025,True
AOI-0028,2025-10-28,0.19090713,0.19610551,0.00877973,-0.00221653,0.25861465,2025,False
AOI-0029,2025-04-04,0.41226355,0.44155110,0.00305055,0.00442316,0.56454401,2025,False
AOI-0029,2025-04-24,0.85954096,0.83191062,-0.03100570,0.00503707,0.83654702,2025,False
AOI-0029,2025-06-08,0.67692405,0.59023234,-0.03058925,0.01766789,0.73683944,2025,False
AOI-0029,2025-06-10,0.48009774,0.46927274,0.00000000,0.01979672,0.64884592,2025,True
AOI-0029,2025-06-11,0.62300372,0.56180291,0.01085835,0.01368698,0.68847386,2025,False
AOI-0029,2025-06-13,0.32244012,0.34873909,0.00007443,0.01538646,0.62654779,2025,False
AOI-0029,2025-07-29,0.17538076,0.18814499,0.05129797,0.00768940,0.19577045,2025,False
AOI-0029,2025-08-02,0.11231800,0.09678236,-0.01551968,0.01079838,0.12838086,2025,False
AOI-0029,2025-08-19,0.11204165,0.10681497,-0.00985437,0.01225121,0.12413546,2025,False
AOI-0029,2025-09-11,0.12697927,0.12592838,0.00000000,0.01150154,0.13341305,2025,False
AOI-0029,2025-09-16,0.11783486,0.11856244,-0.00934341,0.00619149,0.14270608,2025,False
AOI-0030,2025-04-21,,,0.00606841,0.00614633,0.54892877,2025,False
AOI-0030,2025-04-24,,,-0.03100570,0.00620724,0.57784162,2025,False
AOI-0030,2025-06-10,,,0.00000000,0.00286289,0.70474475,2025,True
AOI-0030,2025-08-07,,,-0.01166672,-0.04069000,0.65733908,2025,False
AOI-0031,2010-06-04,,,-0.05800520,-0.02768385,0.56686297,2010,False
AOI-0031,2010-09-14,,,0.00000000,0.00178856,0.19502047,2010,True
AOI-0031,2011-04-23,0.43593534,0.42962298,0.04274680,0.00001064,0.34084639,2011,True
AOI-0031,2011-06-10,0.41896959,0.44395613,0.02758590,-0.00054493,0.49286761,2011,True
AOI-0031,2011-07-09,0.22832139,0.22300965,0.00000000,0.01608878,0.22146623,2011,False
AOI-0031,2011-08-11,0.25704609,0.25704609,,0.00448896,0.21209740,2011,False
AOI-0031,2011-08-18,0.21708950,,0.00142071,0.00538590,0.20030121,2011,False
AOI-0031,2011-08-19,,,,0.00763830,0.17840277,2011,False
AOI-0031,2011-09-19,0.23669094,0.22468809,0.00221821,0.00662733,0.21514060,2011,False
AOI-0031,2012-04-06,,,0.00000000,0.00399208,0.28975677,2012,True
AOI-0031,2012-04-15,,,,0.00399208,0.19157436,2012,False
AOI-0031,2013-04-07,,,0.00171463,-0.02050064,0.52512136,2013,True
AOI-0031,2013-05-09,,,0.00000000,-0.02739951,0.65393927,2013,True
AOI-0031,2013-05-12,,,,-0.01541676,0.62227376,2013,False
AOI-0031,2013-05-25,,,0.04185600,-0.00422582,0.54589057,2013,True
AOI-0031,2013-06-12,,,-0.01216120,0.00162674,0.26815760,2013,False
AOI-0031,2013-06-28,,,-0.02244203,-0.01038393,0.20724956,2013,False
AOI-0031,2013-07-23,,,,-0.01123429,0.22432589,2013,False
AOI-0031,2013-08-13,,,0.02828705,0.00041988,0.27227969,2013,True
AOI-0031,2013-10-16,,,0.03237205,0.00000135,0.31542007,2013,True
AOI-0031,2014-05-23,,,,0.00475695,0.38518763,2014,False
AOI-0031,2014-06-23,0.25013939,0.25013939,0.00000000,-0.00544404,0.29303512,2014,False
AOI-0031,2014-07-17,0.19157012,0.19157012,-0.01464428,-0.00898557,0.14692550,2014,False
AOI-0031,2014-07-28,0.20152614,0.20152614,0.04931972,-0.00844453,0.21002309,2014,True
AOI-0031,2014-08-02,0.17538153,0.17538153,-0.03311007,-0.00437111,0.13789260,2014,False
AOI-0031,2014-08-13,0.19786167,0.19786167,0.03339717,-0.00443947,0.20082016,2014,True
AOI-0031,2014-10-14,0.18558697,0.18558697,,0.00036745,0.15175257,2014,False
AOI-0031,2015-09-22,0.20793490,,-0.01974389,0.00210286,0.20528800,2015,False
AOI-0031,2015-10-16,0.21696050,,0.00000000,0.00164195,0.21942792,2015,True
AOI-0031,2016-04-01,,,,0.00825082,0.23786130,2016,False
AOI-0031,2016-04-17,0.43699308,0.56102261,0.00000000,0.01202305,0.41091341,2016,False
AOI-0031,2016-04-22,0.45248340,0.53671237,0.00000000,0.01367515,0.59174897,2016,True
AOI-0031,2016-05-03,0.47246977,0.61940403,0.03802500,0.01742950,0.61343463,2016,False
AOI-0031,2016-05-24,0.47517017,0.58316117,0.00000000,0.03809031,0.73764466,2016,True
AOI-0031,2016-06-09,0.29615812,,0.02201805,0.02572052,0.57888607,2016,True
AOI-0031,2016-06-12,0.37735463,,0.00000000,0.02403748,0.57640985,2016,False
AOI-0031,2016-06-20,0.32040756,0.35867277,-0.04585128,0.00509466,0.37315809,2016,False
AOI-0031,2016-06-25,0.30034564,0.32017101,0.03663475,0.00523544,0.32212122,2016,True
AOI-0031,2016-07-30,0.29181048,,0.00000000,-0.00480031,0.24061357,2016,False
AOI-0031,2017-05-06,0.68845037,0.66227185,0.01270440,-0.01961214,0.69873965,2017,False
AOI-0031,2017-06-07,0.58234066,0.58234066,-0.10137138,-0.02482582,0.70144827,2017,False
AOI-0031,2017-08-03,,,,0.02206902,0.18631906,2017,False
AOI-0031,2017-08-13,0.21152484,0.22508828,0.03106068,0.00486580,0.19707445,2017,True
AOI-0031,2017-09-04,0.21752492,0.21752492,,-0.00580257,0.19225789,2017,False
AOI-0031,2017-09-22,0.21838762,0.21838762,,0.00274601,0.28439318,2017,False
AOI-0031,2018-04-23,,,0.01469970,-0.00550559,0.61828865,2018,True
AOI-0031,2018-05-02,,,,-0.00090735,0.66972012,2018,False
AOI-0031,2018-05-18,,,,0.00549230,0.61891195,2018,False
AOI-0031,2018-06-03,,,,-0.00408014,0.30033536,2018,False
AOI-0031,2018-06-10,,,0.10580824,-0.00831956,0.27131509,2018,True
AOI-0031,2018-06-11,,,,-0.01329635,0.25138237,2018,False
AOI-0031,2018-07-13,,,,-0.01643560,0.28121613,2018,False
AOI-0031,2018-09-06,,,0.01060359,-0.00082297,0.21534663,2018,False
AOI-0031,2018-09-14,,,0.02282745,0.01180692,0.23741885,2018,True
AOI-0031,2018-10-07,,,-0.01355772,0.00824078,0.16885790,2018,False
AOI-0031,2018-10-12,,,,0.00725479,0.19738759,2018,False
AOI-0031,2019-04-10,0.50806855,0.58492651,-0.02135741,0.01130640,0.43029563,2019,False
