anon_polygon_id,date,_truth,_true_src,year,base_k6,base_k8,base_k12,lag_k12_d2,lag_k16_d3,lag_k24_d2,hgb,res_hgb,res_lag,src,doy,bin,e
AOI-0022,2020-07-07,0.3403659679937242,landsat,2020,0.3278574859925793,0.3401906933257206,0.3521361389986727,0.312187721382728,0.3243569124620187,0.3532746784237354,0.3160366645422283,-0.02432930345149592,-0.016009055531705507,landsat,189,23,-0.00017527466800359992
AOI-0022,2020-07-16,0.2848301207152648,s2,2020,0.2051157681747279,0.2077833490991897,0.2169247703349949,0.2000404582166793,0.1964714975776202,0.1991083256368742,0.1826669927709255,-0.10216312794433932,-0.08835862313764462,s2,198,24,-0.07704677161607512
AOI-0022,2020-08-30,0.1591971725426422,s2,2020,0.1581369628945356,0.155985644777137,0.1567554106542781,0.1454332279397008,0.1508517634134115,0.1572278313518249,0.1472679821768273,-0.011929190365814912,-0.008345409129230708,s2,243,30,-0.0032115277655052066
AOI-0022,2020-09-22,0.1683403366301114,s2,2020,0.1458388729391802,0.1504928781974261,0.1514476626720561,0.15777406706833,0.1563156307940403,0.1563261927643189,0.1595092830923482,-0.0088310535377632,-0.012024705836071098,s2,266,33,-0.017847458432685287
AOI-0022,2020-09-29,0.2303250596658712,modis,2020,0.2412272508152177,0.2417328040097295,0.2395159120223383,0.2448019839342656,0.2437564935907095,0.2451138838119501,0.1935437239459974,-0.0367813357198738,0.01343143392483831,modis,273,34,0.0114077443438583
AOI-0023,2020-04-30,0.7691951646699405,s2,2020,0.693791185077517,0.6914352438635171,0.6817620450001736,0.7267709809386981,0.7190251563018423,0.6814876786268154,0.6930510668786302,-0.07614409779131037,-0.05017000836809826,s2,121,15,-0.07775992080642347
AOI-0023,2020-06-26,0.1785855640115667,s2,2020,0.2502277879812578,0.2518908454558344,0.2621022358098754,0.2325132942499498,0.2277508373873716,0.2504381441128842,0.1963360851385403,0.017750521126973617,0.0491652733758049,s2,178,22,0.0733052814442677
AOI-0023,2020-07-04,0.1762251178530502,s2,2020,0.1786416684059435,0.1809652084915364,0.1832064355553628,0.1992977685902202,0.1908798511753933,0.188572526763581,0.1790027566207019,0.002777638767651691,0.0146547333223431,s2,186,23,0.004740090638486211
AOI-0023,2020-07-14,0.1332366279739744,s2,2020,0.1427350015704805,0.1488706277241188,0.1538484925537625,0.143527077427314,0.1489803810189288,0.1505496698028308,0.1349290181070739,0.0016923901330994917,0.0157437530449544,s2,196,24,0.0156339997501444
AOI-0023,2020-08-13,0.0888208901937861,s2,2020,0.1670817300517164,0.1649215150894191,0.1603959062002053,0.1531938566041752,0.1557214393626045,0.1572123690606668,0.1512127460645356,0.06239185587074951,0.0669005491688184,s2,226,28,0.076100624895633
AOI-0023,2020-09-22,0.1685556402533768,s2,2020,0.1407894297455112,0.1462399242650622,0.1500112707370781,0.1524615032576848,0.1516332869296797,0.1539061071384092,0.1624746527188666,-0.006080987534510196,-0.016922353323697098,s2,266,33,-0.02231571598831461
AOI-0026,2020-04-06,0.3308732381131367,modis,2020,0.3881664443975658,0.3887720384249604,0.3888018181930543,0.3976708172039178,0.398026524069756,0.3942218464373244,0.3412029207630022,0.010329682649865501,0.06715328595661935,modis,97,12,0.057898800311823706
AOI-0026,2020-05-08,0.3858508738958844,modis,2020,0.4695585786728016,0.4732352096394864,0.4677079396732382,0.4865145710711846,0.479748308704867,0.4783596232181039,0.3848853456943201,-0.0009655282015643141,0.0938974348089826,modis,129,16,0.08738433574360199
AOI-0026,2020-07-07,0.1987371809046628,landsat,2020,0.2022222095652052,0.2022528183294717,0.2053239652123007,0.2023937375424899,0.2031351898427273,0.2063477305618488,0.2066323189379011,0.007895138033238297,0.004398008938064496,landsat,189,23,0.0035156374248088984
AOI-0026,2020-07-11,0.2426671678255967,modis,2020,0.1771078150800279,0.1820002675387914,0.1853139272698349,0.1799283639739201,0.1868472686056244,0.1870283524222522,0.1994235115946257,-0.043243656230970984,-0.0558198992199723,modis,193,24,-0.0606669002868053
AOI-0026,2020-08-18,0.1271518131834922,s2,2020,0.1318611387255667,0.1287483399527081,0.134168738016338,0.1296441379350459,0.1319255849293673,0.1396334559538169,0.1632862544487454,0.0361344412652532,0.004773771745875094,s2,231,28,0.0015965267692159002
AOI-0026,2020-09-07,0.1377723956974302,s2,2020,0.1503184208769164,0.1512380455797406,0.1476412840627617,0.1519042410240912,0.1506662378801199,0.1454848306993923,0.1457001803776756,0.007927784680245409,0.012893842182689713,s2,251,31,0.013465649882310415
AOI-0026,2020-09-22,0.1733999499556031,s2,2020,0.1465344928511451,0.1482686665916279,0.1466823032771157,0.1447585079096531,0.144552342071464,0.1447380661567392,0.1451500450515291,-0.028249904904074002,-0.028847607884139093,s2,266,33,-0.025131283363975188
AOI-0026,2020-09-29,0.2041676188686337,modis,2020,0.2375815389048381,0.2337644018650833,0.2341735567162933,0.2361734090158963,0.2331096448284371,0.2345854968562508,0.218338447051904,0.014170828183270312,0.028942025959803414,modis,273,34,0.029596782996449605
AOI-0027,2020-07-04,0.3158833482277978,s2,2020,0.3266460208545756,0.3317239767321839,0.3787227887430817,0.3549954887620971,0.3553844491285216,0.3649115318488193,0.2804974623470392,-0.03538588588075858,0.039501100900723785,s2,186,23,0.01584062850438611
AOI-0027,2020-07-11,0.5217408906882592,modis,2020,0.2785828047390567,0.2982911830834127,0.3292280643298421,0.2860645563879935,0.296793980660811,0.3284554843496131,0.3249007072598086,-0.19684018342845067,-0.22494691002744827,modis,193,24,-0.22344970760484656
AOI-0027,2020-08-18,0.5393885376962658,s2,2020,0.4276463916932674,0.4437746239176244,0.4540592676508337,0.4777620237596292,0.4800225021832685,0.4637443518286736,0.4379407459086185,-0.10144779178764735,-0.05936603551299735,s2,231,28,-0.09561391377864142
AOI-0027,2020-10-15,0.3066279918864097,modis,2020,0.2918239666387365,0.2924730727988917,0.2937400783174843,0.2964492581221987,0.2972104389959861,0.2986453624609945,0.2491921279340882,-0.0574358639523215,-0.00941755289042362,modis,289,36,-0.014154919087518036
AOI-0030,2020-06-09,0.8157374494462659,s2,2020,0.7671816801328915,0.7476381963682059,0.7230465571195739,0.7479248804417993,0.7398007123015609,0.749462994381161,0.7719873149605899,-0.043750134485675995,-0.07593673714470506,s2,161,20,-0.06809925307805997
AOI-0033,2020-05-19,0.690546781993201,s2,2020,0.7008938483313918,0.699227749771443,0.681839339532759,0.7625828387670738,0.7212146673753866,0.696507479625184,0.6947791280166314,0.004232346023430478,0.030667885382185678,s2,140,17,0.00868096777824201
AOI-0033,2020-06-09,0.5485314230208839,modis,2020,0.5392425133233752,0.5325473738906726,0.5261247785020529,0.5136782147464934,0.5080932061530657,0.5052069892491768,0.5749585263856557,0.02642710336477183,-0.04043821686781812,modis,161,20,-0.01598404913021123
AOI-0033,2020-06-21,0.2168198840351593,s2,2020,0.3081175178162897,0.3213944282299631,0.3317054430322385,0.2997063550618027,0.3056769690996656,0.3261626309891157,0.2771421489412208,0.06032226490606149,0.08885708506450626,s2,173,21,0.1045745441948038
AOI-0033,2020-09-14,0.1341190107685062,s2,2020,0.1090085555897302,0.1133141869921398,0.115097543986709,0.1107064764505368,0.1135408499804298,0.1158542726712347,0.1221114313166951,-0.01200757945181112,-0.020578160788076408,s2,258,32,-0.020804823776366416
AOI-0035,2020-05-15,0.2399452028705297,landsat,2020,0.1858362059838791,0.1833833282873275,0.1815133748197657,0.1792839521942409,0.1788004840459223,0.1791265535733114,0.1788088766500555,-0.06113632622047421,-0.0611447188246074,landsat,136,17,-0.05656187458320219
AOI-0035,2020-05-19,0.1608107875087525,s2,2020,0.2165203386404194,0.2157254759312566,0.2180928768673204,0.2222761987706219,0.218274100540451,0.2205546335339621,0.1830591446822656,0.022248357173513117,0.05746331303169849,s2,140,17,0.054914688422504104
AOI-0035,2020-06-06,0.1799845144589277,s2,2020,0.1695295933153064,0.1694630786730392,0.1736658329355997,0.1810277879326487,0.1787249182562114,0.1795573766421104,0.1494394492307595,-0.030545065228168217,-0.0012595962027163177,s2,158,19,-0.010521435785888517
AOI-0035,2020-06-09,0.2915608320493066,modis,2020,0.1864224087362501,0.1878692774914992,0.1878200742147074,0.1898581364570715,0.1909498279867356,0.1906877941690971,0.2208210322543877,-0.0707397997949189,-0.10061100406257101,modis,161,20,-0.1036915545578074
AOI-0035,2020-08-30,0.1364846263192896,s2,2020,0.1205836795220782,0.122172589795223,0.1228079871473337,0.1245991645477651,0.1265016890250341,0.1227660558983298,0.1237266486538792,-0.012757977665410397,-0.009982937294255506,s2,243,30,-0.014312036524066596
AOI-0035,2020-09-27,0.1532535075683762,landsat,2020,0.1415068162853681,0.1370474089392881,0.1361949765683215,0.1377698711312792,0.1370259264062063,0.1338334021598959,0.1547651492622881,0.0015116416939119082,-0.01622758116216988,landsat,271,33,-0.01620609862908809
AOI-0037,2020-04-06,0.3773960502692999,modis,2020,0.4960684885805564,0.4971710878286847,0.5000212266874341,0.5030847705457443,0.4957647622683873,0.4946325653437102,0.3960964084290518,0.018700358159751906,0.11836871199908738,modis,97,12,0.11977503755938479
AOI-0037,2020-08-15,0.1254281837385444,s2,2020,0.1445168871823882,0.1526979654187887,0.1586196836244125,0.1458815613993627,0.1494032181730021,0.1563994853671834,0.1433323351286149,0.01790415139007051,0.023975034434457698,s2,228,28,0.0272697816802443
AOI-0037,2020-09-11,0.1717105255854744,s2,2020,0.1774794763481499,0.1800331719477665,0.1809524388403176,0.179998133570982,0.1797313600775517,0.1819894874565938,0.1660984543069608,-0.005612071278513597,0.0080208344920773,s2,255,31,0.008322646362292102
AOI-0037,2020-09-12,0.1512065139030191,landsat,2020,0.1580825120856732,0.1611914785408794,0.1620140167213017,0.1618671751323114,0.1617590311331128,0.1638125168682012,0.1574296425842203,0.006223128681201201,0.010552517230093705,landsat,256,32,0.009984964637860305
AOI-0037,2020-09-29,0.2065060143626571,modis,2020,0.2435971595096408,0.2454264431941412,0.2457137304978418,0.2401753285248907,0.2434872593423798,0.2448722878710535,0.1782401907719206,-0.028265823590736483,0.036981244979722716,modis,273,34,0.03892042883148411
AOI-0038,2020-04-06,0.4029126846947309,modis,2020,0.4919771504874771,0.4936747838269464,0.4940405390025432,0.4965185516464186,0.4935954167438204,0.4948790003807017,0.3885363364388002,-0.014376348255930704,0.0906827320490895,modis,97,12,0.0907620991322155
AOI-0038,2020-04-24,0.3602102214187974,s2,2020,0.3434202600363532,0.3434555959745849,0.3432996350233154,0.33931819961754,0.3409452390386295,0.3394629204687388,0.3398477728453901,-0.0203624485734073,-0.019264982380167883,s2,115,14,-0.016754625444212468
AOI-0038,2020-06-13,0.3217825869057907,s2,2020,0.3967969933189433,0.3927565247222267,0.3866367820520667,0.4187232415792134,0.4097354019179392,0.4025967006384698,0.3674034909270547,0.04562090402126401,0.08795281501214852,s2,165,20,0.07097393781643602
AOI-0038,2020-09-01,0.1601096008328812,s2,2020,0.1741861640321364,0.1756891392309014,0.1767238416791653,0.1736202218738546,0.1747729868405731,0.1767793859121895,0.1490419449495137,-0.0110676558833675,0.014663386007691903,s2,245,30,0.015579538398020204
AOI-0038,2020-10-15,0.2120909163346613,modis,2020,0.2706826823639183,0.2698820906995092,0.2700362630223385,0.2796500547136196,0.2783412586933756,0.2797958552677823,0.1987667525965643,-0.013324163738097,0.06625034235871433,modis,289,36,0.0577911743648479
AOI-0040,2020-04-02,0.1704099378712948,s2,2020,0.1255161594807002,0.1501064959705016,0.166061545921937,0.1725147089593646,0.1671613684598781,0.1826301606168621,0.1863324285012889,0.015922490629994096,-0.003248569411416685,s2,93,11,-0.020303441900793195
AOI-0040,2020-06-06,0.1491675865105647,s2,2020,0.1529097831247683,0.15958650419633,0.1590055715708457,0.1531514574989289,0.1534041113375449,0.1551143435085897,0.1692703678147478,0.02010278130418311,0.004236524826980198,s2,158,19,0.010418917685765305
AOI-0040,2020-09-11,0.1359816427349692,s2,2020,0.1318895049564819,0.1338796843056407,0.136466409800238,0.1337768700029388,0.132905866850422,0.1373897985866855,0.139335608501878,0.0033539657669088008,-0.003075775884547216,s2,255,31,-0.0021019584293285043
AOI-0040,2020-09-12,0.1198838725966954,landsat,2020,0.1131829950009697,0.1128790402873553,0.1154993510912053,0.1094141711057739,0.1094871014587292,0.1159173259120091,0.1339598630783058,0.014075990481610387,-0.010396771137966207,landsat,256,32,-0.007004832309340098
AOI-0040,2020-09-27,0.146074171302261,landsat,2020,0.1202075380328704,0.1223779412642308,0.1229423081369663,0.1250804978096812,0.1237764239443425,0.1210003326727283,0.1552998490202852,0.009225677718024211,-0.022297747357918493,landsat,271,33,-0.023696230038030203
AOI-0040,2020-09-29,0.1809377720207253,modis,2020,0.2131483102914814,0.2151210148597741,0.2142142723566679,0.2104286699202073,0.213002898587575,0.2121393662767697,0.1546674884833399,-0.02627028353738542,0.032065126566849705,modis,273,34,0.034183242839048805
AOI-0040,2020-10-01,0.1273474479284569,s2,2020,0.1311601159364052,0.1306305095644793,0.1278111817379044,0.1298300239611919,0.1273066319966409,0.1263826485341676,0.1356174361307171,0.008269988202260214,-4.0815931815985085e-05,s2,275,34,0.003283061636022405
AOI-0041,2020-04-22,0.2815790351879543,s2,2020,0.4287292926950775,0.4256045735121516,0.4210744288497913,0.4199448484294178,0.4169342182594835,0.4173946287412589,0.400764988583318,0.1191859533953637,0.13535518307152922,s2,113,14,0.1440255383241973
AOI-0041,2020-05-19,0.5326606082548173,s2,2020,0.4977482147179666,0.4893260294307522,0.4894655391865982,0.4822558624140813,0.4811136014141803,0.4905128735118316,0.4726743659858589,-0.059986242268958434,-0.05154700684063701,s2,140,17,-0.043334578824065106
AOI-0041,2020-06-26,0.4748063733221008,s2,2020,0.3801404891773955,0.3826146353059006,0.3994478709156793,0.4174817505661907,0.4175550713304435,0.4239449990983938,0.3961415723170826,-0.07866480100501821,-0.05725130199165729,s2,178,22,-0.09219173801620018
AOI-0041,2020-08-18,0.2372847422590699,landsat,2020,0.218823595267105,0.2181377175158295,0.2133625016143037,0.2159539411732238,0.2155503212870314,0.2145786624772159,0.192789874973461,-0.04449486728560889,-0.02173442097203851,landsat,231,28,-0.0191470247432404
AOI-0041,2020-09-29,0.1798378225754858,s2,2020,0.2572468764137127,0.2527640067911078,0.2505267538315988,0.250860961603367,0.248310489553536,0.2451469974206666,0.2002153179228852,0.020377495347399383,0.06847266697805018,s2,273,34,0.07292618421562197
AOI-0043,2020-05-30,0.6456110930546013,s2,2020,0.8051812975863678,0.8080352893284398,0.7935714928387438,0.8156169943441999,0.8151192767234033,0.8028972510010779,0.8045050331099888,0.15889394005538748,0.16950818366880205,s2,151,18,0.16242419627383853
AOI-0043,2020-06-14,0.7136547790112732,s2,2020,0.6239778094725117,0.6147895096159948,0.5946085570264363,0.6787621726247094,0.6514341252239901,0.6403393431241152,0.6145434974145639,-0.09911128159670923,-0.06222065378728303,s2,166,20,-0.0988652693952784
AOI-0043,2020-06-16,0.6147348670791369,s2,2020,0.5590107817357801,0.568056815171175,0.5463772878002591,0.611763377488007,0.5905106310943516,0.5925523869903013,0.5391607201179724,-0.07557414696116449,-0.02422423598478529,s2,168,21,-0.046678051907961926
AOI-0043,2020-06-24,0.3120985670220663,s2,2020,0.3149398970315196,0.3558764107442462,0.3748530116594479,0.3445322523035248,0.3735290921830717,0.3750061934216457,0.3197035656187798,0.007604998596713486,0.06143052516100539,s2,176,22,0.04377784372217991
AOI-0043,2020-07-06,0.2064795719741067,s2,2020,0.1780737045911282,0.1803287115549598,0.1885517192214141,0.1817238810414708,0.1823314313832239,0.1859910078067881,0.165139884774545,-0.041339687199561714,-0.0241481405908828,s2,188,23,-0.02615086041914691
AOI-0043,2020-10-12,0.1057321984649632,s2,2020,0.1386166381873904,0.1392585485481868,0.1382474703897601,0.1422938813050856,0.1402020879990811,0.1373940460671746,0.1108094866911688,0.005077288226205595,0.03446988953411789,s2,286,35,0.033526350083223605
AOI-0043,2020-10-14,0.1452734332996852,s2,2020,0.1438662963692641,0.1436673336180159,0.1397922935673925,0.1435238623252401,0.1416783836644758,0.1392711154534999,0.1463138699572594,0.0010404366575741952,-0.003595049635209402,s2,288,36,-0.001606099681669304
AOI-0045,2020-06-14,0.688907416736942,landsat,2020,0.6398748919554054,0.6358716413952902,0.6136400256926275,0.6973883180817441,0.6817595488749837,0.6567578882659648,0.6760075811345779,-0.012899835602364074,-0.0071478678619583125,landsat,166,20,-0.053035775341651825
AOI-0045,2020-06-26,0.2343611033375122,s2,2020,0.3216578411885811,0.338262599588395,0.3491197700360443,0.3863216800855283,0.4017885387797008,0.3806053751835335,0.2802480270625473,0.04588692372503511,0.16742743544218858,s2,178,22,0.1039014962508828
AOI-0045,2020-08-12,0.1723889262966333,modis,2020,0.2023126446019364,0.2035127749551323,0.200849401485212,0.2028929067128563,0.2025160307931486,0.2033289660394691,0.1678746348592304,-0.004514291437402895,0.03012710449651529,modis,225,28,0.031123848658498987
AOI-0045,2020-08-15,0.1010067478168846,s2,2020,0.093884909850677,0.0955396603970385,0.0942043809409546,0.0951267211926118,0.0932383088848635,0.0955853071363071,0.1207131854821233,0.019706437665238705,-0.007768438932021102,s2,228,28,-0.005467087419846098
AOI-0045,2020-09-29,0.106114371611835,s2,2020,0.2006674592958094,0.1980116932977919,0.1967264092681483,0.2008164410768993,0.1994618165662298,0.19809006585596,0.1518009852689468,0.04568661365711181,0.0933474449543948,s2,273,34,0.09189732168595689
AOI-0048,2020-04-06,0.3915894152680022,modis,2020,0.4607622169661272,0.4591402543150731,0.4537974007571335,0.4627424947145406,0.4566350609127661,0.4971251025698418,0.3684996316196599,-0.0230897836483423,0.06504564564476395,modis,97,12,0.06755083904707093
AOI-0048,2020-05-08,0.8212562127774771,modis,2020,0.6896297763244853,0.6826933132295401,0.6849917749268484,0.730702292274617,0.7336992131841976,0.7410253889002161,0.6789629288605583,-0.14229328391691876,-0.08755699959327945,modis,129,16,-0.138562899547937
AOI-0050,2020-05-24,0.7651056603773586,modis,2020,0.674219574475473,0.6775571521827376,0.6839834027817835,0.7135074496670382,0.7161718357673833,0.713877802324446,0.690601958891037,-0.07450370148632157,-0.04893382460997531,modis,145,18,-0.08754850819462101
AOI-0050,2020-08-08,0.4430508589442276,s2,2020,0.4671780003415868,0.4673357444614205,0.46667904672096,0.4783591690897867,0.4825923301249363,0.4812562460321195,0.5084884031444508,0.06543754420022319,0.03954147118070872,s2,221,27,0.024284885517192933
AOI-0050,2020-08-12,0.5561622641509434,modis,2020,0.4647605672221804,0.4649279362248888,0.4647555331262214,0.4438006490305043,0.4449010476329142,0.447771907035782,0.513397936967185,-0.04276432718375833,-0.11126121651802917,modis,225,28,-0.09123432792605457
AOI-0050,2020-08-16,0.4369363303971556,landsat,2020,0.45805240208151,0.4611773002804075,0.4598416622127249,0.4563025175450375,0.4584196557723439,0.455026285304578,0.4409094863271222,0.003973155929966554,0.021483325375188267,landsat,229,28,0.02424096988325186
AOI-0050,2020-09-29,0.4407132075471698,modis,2020,0.327232561070209,0.3205960349229,0.3234124024743052,0.3103656122796863,0.310447814402354,0.3175352992770197,0.3429261967671113,-0.09778701078005853,-0.13026539314481578,modis,273,34,-0.1201171726242698
AOI-0050,2020-10-27,0.2029614907168742,s2,2020,0.1799235399574639,0.1856540528807879,0.1724564141982805,0.2401767083909139,0.2711536462297006,0.2015706483500372,0.2195013669535073,0.01653987623663311,0.06819215551282642,s2,301,37,-0.017307437836086292
AOI-0052,2020-04-18,0.2868203806919453,landsat,2020,0.2158387258846474,0.2170921127635905,0.2220422041231507,0.2110758725885146,0.2107104760837731,0.1995951096454754,0.2075150717300821,-0.07930530896186322,-0.07610990460817221,landsat,109,13,-0.06972826792835482
AOI-0052,2020-07-04,0.7350902946457367,s2,2020,0.6233780307599567,0.6230469419169675,0.6205724465996725,0.6186450832063347,0.6130482463546648,0.6393035018400928,0.6575433710846748,-0.07754692356106196,-0.1220420482910719,s2,186,23,-0.1120433527287692
AOI-0052,2020-09-13,0.4289519364943758,modis,2020,0.4661698210723493,0.4634366646173292,0.4635884561833637,0.4666586378188214,0.4645274496536127,0.4665330112409656,0.4402212961490174,0.011269359654641598,0.035575513159236904,modis,257,32,0.03448472812295339
AOI-0053,2020-04-10,0.3197861290398112,s2,2020,0.3226205852331636,0.3232177337155398,0.3226345715036789,0.3214255421148874,0.3132489811051689,0.3206218520611889,0.3464536674923436,0.02666753845253239,-0.006537147934642273,s2,101,12,0.0034316046757286167
AOI-0053,2020-04-18,0.3749453420469783,landsat,2020,0.3713819393069274,0.3744658703986476,0.3760017283526578,0.3654683659682641,0.3562225677181502,0.3790171525653535,0.3761191833746335,0.0011738413276551896,-0.01872277432882813,landsat,109,13,-0.0004794716483307315
AOI-0053,2020-04-22,0.5391060893763302,modis,2020,0.4141283626848144,0.4140625303310482,0.4206137516117887,0.4196479258762881,0.4143471009956621,0.431883220942808,0.3796839251427708,-0.15942216423355943,-0.12475898838066812,modis,113,14,-0.12504355904528203
AOI-0053,2020-06-25,0.4872086920936324,modis,2020,0.539440464323756,0.5313583721958671,0.5199391362822056,0.4859855715355164,0.4851864888327183,0.4821425787759902,0.5287737871253733,0.041565095031740884,-0.0020222032609140683,modis,177,22,0.044149680102234745
AOI-0053,2020-07-27,0.3373986086102472,modis,2020,0.3607384810292494,0.3616143906766405,0.3558482291610624,0.3662690144830531,0.359886249988766,0.3430397086154365,0.4009819233496594,0.0635833147394122,0.02248764137851883,modis,209,26,0.0242157820663933
AOI-0053,2020-08-08,0.2337807168652669,s2,2020,0.2602513215684223,0.2538699357846293,0.2460977020507166,0.2685301044507663,0.2641543024088849,0.2453640268422903,0.2807621709604141,0.0469814540951472,0.030373585543617965,s2,221,27,0.020089218919362384
AOI-0053,2020-08-28,0.2510508266492061,modis,2020,0.2713506382356656,0.2716589475325164,0.2728675413441795,0.2521555213154552,0.2552399689331107,0.2630975806862056,0.2609212331000332,0.009870406450827096,0.004189142283904601,modis,241,30,0.02060812088331032
AOI-0053,2020-08-31,0.2351517112901258,landsat,2020,0.1948908588450638,0.1955586550107777,0.1980171396013643,0.191639565503166,0.1933235679933419,0.199177296778589,0.2002430475168233,-0.034908663773302484,-0.04182814329678389,landsat,244,30,-0.03959305627934809
AOI-0053,2020-09-13,0.2314877885087576,modis,2020,0.2647276686094278,0.2656597784978383,0.2619454303885782,0.2676327673824517,0.2623602074642875,0.2541354464012503,0.2461593697337133,0.01467158122495571,0.030872418955529918,modis,257,32,0.03417198998908069
AOI-0053,2020-09-25,0.2098799335831569,landsat,2020,0.185500592484968,0.1867483824346681,0.1848559528894592,0.1866416496378495,0.1855204435182532,0.179642568968426,0.1945126623247716,-0.015367271258385301,-0.024359490064903705,landsat,269,33,-0.023131551148488805
AOI-0053,2020-10-27,0.1667671986940456,s2,2020,0.1041016328192817,0.0965367356196477,0.105360987739322,0.0927055338181676,0.0861675702111665,0.1189510464554312,0.1592743118481255,-0.007492886845920116,-0.0805996284828791,s2,301,37,-0.0702304630743979
AOI-0055,2020-04-10,0.3040228086037144,s2,2020,0.2869098778362914,0.2871725758311136,0.2863284606346823,0.2832954728726176,0.2703880075258311,0.2825220188802947,0.3198094937542068,0.01578668515049242,-0.0336348010778833,s2,101,12,-0.01685023277260078
AOI-0055,2020-05-08,0.5256000000000001,modis,2020,0.5842341723841918,0.5831536791848064,0.5762902679039507,0.592162933463495,0.5906646178475566,0.5948060918448854,0.5829766412736915,0.057376641273691464,0.06506461784755657,modis,129,16,0.05755367918480636
AOI-0055,2020-07-04,0.5355165396454584,s2,2020,0.4897409270472551,0.4750487218049053,0.4808810521699758,0.4749956461722549,0.4745786905454494,0.4771266448508811,0.5328615059436838,-0.0026550337017746672,-0.060937849100009045,s2,186,23,-0.060467817840553106
AOI-0055,2020-07-07,0.534605937136143,landsat,2020,0.508553666705991,0.5074626853775551,0.5111836259808576,0.5026239364795522,0.506752965441367,0.5095760720822177,0.4981341937095836,-0.0364717434265594,-0.027852971694775963,landsat,189,23,-0.027143251758587894
AOI-0055,2020-07-22,0.5864133190223664,landsat,2020,0.4270803946365394,0.442940082984354,0.4564257829807568,0.4482852659296261,0.451160358104605,0.4816788053514526,0.4951379431335987,-0.09127537588876766,-0.1352529609177614,landsat,204,25,-0.14347323603801238
AOI-0055,2020-08-16,0.4696944376844424,landsat,2020,0.4957802871231957,0.4945797760915143,0.4945624035625499,0.5027401928170655,0.5009760890980602,0.5013576446926216,0.4901644789643358,0.02047004127989338,0.03128165141361783,landsat,229,28,0.02488533840707191
AOI-0055,2020-09-13,0.4417,modis,2020,0.436473515332168,0.4344435997117388,0.4359060893450643,0.4404636021953375,0.4348118986373585,0.4298918444340657,0.4592851013347292,0.017585101334729236,-0.006888101362641508,modis,257,32,-0.007256400288261189
AOI-0056,2020-04-22,0.6505693626537457,modis,2020,0.5265441499742194,0.5464968357617398,0.5538270830088243,0.5509985579422538,0.5437359746163933,0.5759483932085694,0.4998319682749069,-0.15073739437883876,-0.10683338803735232,modis,113,14,-0.10407252689200586
AOI-0056,2020-06-09,0.7091359765322599,s2,2020,0.6868119474622505,0.6714722718041077,0.6559736856044911,0.685153020802187,0.6888087286408111,0.6686513201585491,0.6745363257236927,-0.034599650808567195,-0.020327247891448796,s2,161,20,-0.03766370472815217
AOI-0056,2020-07-22,0.4726491411789136,landsat,2020,0.3818388232515654,0.405345484373822,0.4160632715107278,0.4159206890090139,0.4210703156611539,0.4272769318091396,0.4406165031082014,-0.032032638070712216,-0.05157882551775972,landsat,204,25,-0.0673036568050916
AOI-0056,2020-08-08,0.3103373100759066,s2,2020,0.3239251211759742,0.3248087583905661,0.330995087900126,0.3302010749979978,0.3333429594365559,0.3443892543531455,0.353613388085327,0.043276078009420405,0.023005649360649305,s2,221,27,0.014471448314659519
AOI-0056,2020-09-07,0.1673590022258719,s2,2020,0.2389046609188677,0.2345924972470415,0.2336265625508203,0.2367451289063341,0.2386235226843312,0.2329146822243795,0.2201283283043818,0.0527693260785099,0.0712645204584593,s2,251,31,0.0672334950211696
AOI-0056,2020-10-15,0.1963356478167502,modis,2020,0.2622170639377602,0.2579006091053867,0.2576439201916351,0.2501850896694744,0.2561533175820264,0.2464924192547383,0.2135109240261659,0.017175276209415696,0.05981766976527622,modis,289,36,0.061564961288636505
AOI-0060,2020-07-04,0.2355927011461063,s2,2020,0.2772419791832117,0.2773347186666456,0.2896313562917356,0.2882673818725739,0.2850635769881367,0.2868168832370332,0.2611807838627689,0.025588082716662575,0.049470875842030415,s2,186,23,0.0417420175205393
AOI-0060,2020-08-28,0.3953692144373673,modis,2020,0.3077986476756857,0.3093774410173595,0.3134315521814202,0.298589359984408,0.3034779755242435,0.3091925207700213,0.300617527718252,-0.09475168671911527,-0.09189123891312379,modis,241,30,-0.0859917734200078
AOI-0060,2020-08-31,0.2909341043907139,landsat,2020,0.2424521520935261,0.2423086989366973,0.2477380175759521,0.2391227493874192,0.2431889535856592,0.2487743226277801,0.2305857510035865,-0.06034835338712738,-0.047745150805054676,landsat,244,30,-0.048625405454016585
AOI-0063,2020-04-22,0.2355806653893645,s2,2020,0.3397387756049619,0.3406475216192193,0.3619939772368913,0.3520407305894066,0.3558694533574913,0.3506799643419216,0.3085327038936036,0.07295203850423909,0.12028878796812681,s2,113,14,0.10506685622985479
AOI-0063,2020-05-24,0.7378377962844334,modis,2020,0.5928185079059773,0.5935126708272235,0.6024409612465147,0.6292093096421542,0.6335573317498246,0.646135073644319,0.633473306775341,-0.10436448950909238,-0.10428046453460871,modis,145,18,-0.14432512545720988
AOI-0063,2020-06-29,0.8008725050837149,s2,2020,0.706293793544129,0.6984708347473688,0.6846136119135031,0.7257498178465821,0.7283047223849838,0.6912192884533667,0.7460821222694224,-0.05479038281429249,-0.0725677826987311,s2,181,22,-0.10240167033634606
