anon_polygon_id,date,crop_type,pred,truth,err,abs_err,source,year,gap_days,bracket_days,edge,run_len
AOI-0063,2019-06-28,озимая пшеница,0.3930283544369441,0.3606900527804859,0.032338301656458235,0.032338301656458235,landsat,2019,1.0,5.0,False,1
AOI-0063,2019-07-06,озимая пшеница,0.34173538751846677,0.4412765762834908,-0.09954118876502405,0.09954118876502405,landsat,2019,1.0,7.0,False,2
AOI-0063,2019-07-07,озимая пшеница,0.2876403912303837,0.2238692059260044,0.06377118530437931,0.06377118530437931,s2,2019,2.0,7.0,False,2
AOI-0063,2019-07-22,озимая пшеница,0.2507345611211169,0.1915363390182561,0.059198222102860826,0.059198222102860826,s2,2019,2.0,8.0,False,1
AOI-0063,2019-08-23,озимая пшеница,0.22942535919006318,0.203229612247812,0.026195746942251186,0.026195746942251186,landsat,2019,1.0,3.0,False,1
AOI-0063,2019-09-13,озимая пшеница,0.19444143333354752,0.204425060326036,-0.009983626992488476,0.009983626992488476,s2,2019,2.0,5.0,False,2
AOI-0063,2019-09-14,озимая пшеница,0.2772644504236585,0.2907843850096092,-0.013519934585950688,0.013519934585950688,modis,2019,1.0,5.0,False,2
AOI-0064,2019-04-23,озимая пшеница,0.7697533106745043,0.7999098063896801,-0.03015649571517587,0.03015649571517587,s2,2019,2.0,4.0,False,1
AOI-0064,2019-06-05,озимая пшеница,0.8060044998329357,0.7948552718940686,0.011149227938867079,0.011149227938867079,s2,2019,1.0,3.0,False,1
AOI-0064,2019-06-26,озимая пшеница,0.3519137191540037,0.3716334799916196,-0.019719760837615896,0.019719760837615896,modis,2019,1.0,5.0,False,3
AOI-0064,2019-06-27,озимая пшеница,0.2544606308571989,0.2277882362234743,0.02667239463372459,0.02667239463372459,s2,2019,2.0,5.0,False,3
AOI-0064,2019-06-28,озимая пшеница,0.28403944471649856,0.3131371344580426,-0.02909768974154403,0.02909768974154403,landsat,2019,2.0,5.0,False,3
AOI-0064,2019-08-19,озимая пшеница,0.16730882458005075,0.1476809072997009,0.01962791728034985,0.01962791728034985,s2,2019,2.0,5.0,False,1
AOI-0064,2019-08-31,озимая пшеница,0.15506205849760069,0.1545388391259776,0.0005232193716230849,0.0005232193716230849,s2,2019,2.0,5.0,False,1
AOI-0064,2019-09-13,озимая пшеница,0.15721103582083576,0.1651999563622362,-0.007988920541400435,0.007988920541400435,s2,2019,1.0,4.0,False,1
AOI-0064,2019-10-13,озимая пшеница,0.34990115316731896,0.3844633544492024,-0.03456220128188342,0.03456220128188342,s2,2019,2.0,5.0,False,1
AOI-0065,2019-06-05,озимая пшеница,0.7155871616286053,0.7024577295515864,0.013129432077018888,0.013129432077018888,s2,2019,2.0,5.0,False,1
AOI-0065,2019-06-26,озимая пшеница,0.5789234418152541,0.5312539642405634,0.047669477574690755,0.047669477574690755,modis,2019,1.0,2.0,False,1
AOI-0065,2019-08-07,озимая пшеница,0.5671053175057804,0.5930023504998508,-0.025897032994070424,0.025897032994070424,landsat,2019,1.0,3.0,False,1
AOI-0065,2019-09-14,озимая пшеница,0.3249780812446096,0.2997219252302691,0.025256156014340503,0.025256156014340503,modis,2019,1.0,2.0,False,1
AOI-0065,2019-09-30,озимая пшеница,0.2883528407524616,0.143000203026625,0.1453526377258366,0.1453526377258366,s2,2019,2.0,9.0,False,1
AOI-0069,2019-04-23,зерновые,0.19758029145023484,0.1590057716596336,0.03857451979060125,0.03857451979060125,s2,2019,2.0,7.0,False,1
AOI-0069,2019-05-25,зерновые,0.4548651713034816,0.4514569338850929,0.003408237418388693,0.003408237418388693,modis,2019,2.0,7.0,False,1
AOI-0069,2019-05-28,зерновые,0.3171516589988415,0.279605838381985,0.03754582061685652,0.03754582061685652,s2,2019,1.0,6.0,False,1
AOI-0069,2019-06-10,зерновые,0.5017600717301915,0.4604660667885671,0.04129400494162444,0.04129400494162444,modis,2019,2.0,7.0,False,1
AOI-0069,2019-06-26,зерновые,0.4467909747649945,0.3709626503705129,0.07582832439448162,0.07582832439448162,modis,2019,1.0,5.0,False,1
AOI-0069,2019-07-06,зерновые,0.3716464021457182,0.2635114769941649,0.10813492515155332,0.10813492515155332,landsat,2019,1.0,5.0,False,1
AOI-0069,2019-07-22,зерновые,0.392951585404497,0.5021626830861264,-0.10921109768162945,0.10921109768162945,s2,2019,1.0,6.0,False,1
AOI-0069,2019-08-07,зерновые,0.35050411512522167,0.3159333118655242,0.03457080325969747,0.03457080325969747,landsat,2019,1.0,2.0,False,1
AOI-0069,2019-09-01,зерновые,0.1993890806295188,0.1685583795177195,0.030830701111799308,0.030830701111799308,landsat,2019,1.0,5.0,False,1
AOI-0069,2019-09-14,зерновые,0.24496188896969312,0.2355999518814359,0.009361937088257222,0.009361937088257222,modis,2019,1.0,5.0,False,1
AOI-0069,2019-09-24,зерновые,0.19720481769648351,0.16647984489651,0.03072497279997352,0.03072497279997352,landsat,2019,6.0,13.0,False,2
AOI-0069,2019-09-25,зерновые,0.16052242654595192,0.1653703221403401,-0.0048478955943881685,0.0048478955943881685,s2,2019,5.0,13.0,False,2
AOI-0070,2019-05-25,зерновые,0.7638472199319313,0.7529800065686836,0.010867213363247696,0.010867213363247696,modis,2019,2.0,7.0,False,1
AOI-0070,2019-06-10,зерновые,0.44837516294328156,0.4189877658264223,0.029387397116859282,0.029387397116859282,modis,2019,2.0,7.0,False,1
AOI-0070,2019-07-12,зерновые,0.27079305779857193,0.2488402331882748,0.021952824610297128,0.021952824610297128,modis,2019,2.0,7.0,False,1
AOI-0070,2019-08-24,зерновые,0.22054131036921143,0.2867054932290976,-0.06616418285988618,0.06616418285988618,landsat,2019,1.0,3.0,False,1
AOI-0070,2019-08-31,зерновые,0.20135307907133712,0.2044683931216109,-0.0031153140502737653,0.0031153140502737653,s2,2019,1.0,3.0,False,1
AOI-0070,2019-09-25,зерновые,0.21518904512660383,0.2608456955669095,-0.045656650440305674,0.045656650440305674,s2,2019,1.0,6.0,False,1
AOI-0070,2019-10-02,зерновые,0.2689325092078135,0.3234990101021848,-0.05456650089437132,0.05456650089437132,landsat,2019,1.0,3.0,False,1
AOI-0071,2019-04-18,зерновые,0.2170472806890789,0.2364422603574962,-0.0193949796684173,0.0193949796684173,s2,2019,5.0,10.0,False,1
AOI-0071,2019-05-25,зерновые,0.5973239125167699,0.7040795454545454,-0.10675563293777557,0.10675563293777557,modis,2019,2.0,7.0,False,1
AOI-0071,2019-06-26,зерновые,0.42766395252789047,0.4230022727272727,0.004661679800617768,0.004661679800617768,modis,2019,1.0,5.0,False,1
AOI-0071,2019-07-06,зерновые,0.39794537135868924,0.2861227961269726,0.11182257523171663,0.11182257523171663,landsat,2019,8.0,16.0,False,2
AOI-0071,2019-07-07,зерновые,0.37513982840399634,0.3532701385750981,0.021869689828898253,0.021869689828898253,landsat,2019,7.0,16.0,False,2
AOI-0071,2019-07-12,зерновые,0.44379789880556797,0.4677693181818182,-0.023971419376250247,0.023971419376250247,modis,2019,2.0,16.0,False,1
AOI-0071,2019-08-13,зерновые,0.37887209372639763,0.3921,-0.013227906273602374,0.013227906273602374,modis,2019,2.0,4.0,False,1
AOI-0071,2019-08-26,зерновые,0.28825897912937753,0.2702270852868846,0.01803189384249293,0.01803189384249293,s2,2019,5.0,10.0,False,1
AOI-0071,2019-08-29,зерновые,0.30066521997342094,0.3809181818181817,-0.08025296184476077,0.08025296184476077,modis,2019,2.0,10.0,False,1
AOI-0071,2019-09-15,зерновые,0.26454436522928987,0.2028675941519447,0.06167677107734518,0.06167677107734518,s2,2019,1.0,2.0,False,1
AOI-0075,2019-04-07,озимая пшеница,0.3652657990616564,0.2351152533181942,0.13015054574346221,0.13015054574346221,landsat,2019,1.0,15.0,False,1
AOI-0075,2019-07-12,озимая пшеница,0.739974313786537,0.8629161429205796,-0.12294182913404261,0.12294182913404261,landsat,2019,1.0,5.0,False,1
AOI-0075,2019-07-18,озимая пшеница,0.7635246150121533,0.855970738240412,-0.09244612322825874,0.09244612322825874,s2,2019,2.0,5.0,False,1
AOI-0075,2019-08-21,озимая пшеница,0.7462995953771792,0.797461015045752,-0.051161419668572794,0.051161419668572794,landsat,2019,1.0,8.0,False,1
AOI-0075,2019-09-16,озимая пшеница,0.3632437289710063,0.3119402323744077,0.05130349659659861,0.05130349659659861,s2,2019,2.0,9.0,False,1
AOI-0075,2019-09-21,озимая пшеница,0.3206779660156269,-0.0046080982956145,0.3252860643112414,0.3252860643112414,s2,2019,2.0,9.0,False,1
AOI-0076,2019-05-11,озимая пшеница,0.6966768455089095,0.7519018843872837,-0.055225038878374155,0.055225038878374155,s2,2019,2.0,5.0,False,1
AOI-0076,2019-05-25,озимая пшеница,0.7948671247033566,0.8635438009049775,-0.06867667620162088,0.06867667620162088,modis,2019,1.0,5.0,False,1
AOI-0076,2019-08-21,озимая пшеница,0.2616664685226986,0.277255727425613,-0.015589258902914405,0.015589258902914405,landsat,2019,1.0,8.0,False,1
AOI-0076,2019-09-01,озимая пшеница,0.25738779631941827,0.2273010898955597,0.030086706423858578,0.030086706423858578,s2,2019,2.0,5.0,False,1
AOI-0076,2019-09-21,озимая пшеница,0.28188956517820907,0.071253194733935,0.21063637044427408,0.21063637044427408,s2,2019,2.0,7.0,False,1
AOI-0077,2019-05-09,озимая пшеница,0.7087705533739014,0.7440091623036649,-0.03523860892976349,0.03523860892976349,modis,2019,2.0,7.0,False,1
AOI-0077,2019-07-12,озимая пшеница,0.5723247016867553,0.651437689949562,-0.07911298826280666,0.07911298826280666,landsat,2019,1.0,5.0,False,1
AOI-0077,2019-08-22,озимая пшеница,0.3939228049128577,0.2798003941289384,0.11412241078391927,0.11412241078391927,s2,2019,1.0,8.0,False,1
AOI-0077,2019-08-30,озимая пшеница,0.3570905548087342,0.3679523248229824,-0.010861770014248207,0.010861770014248207,landsat,2019,1.0,3.0,False,1
AOI-0077,2019-09-11,озимая пшеница,0.2798392071143434,0.2187373656197285,0.061101841494614895,0.061101841494614895,s2,2019,2.0,7.0,False,1
AOI-0002,2020-06-25,озимая пшеница,0.613438386457469,0.5938925536992841,0.01954583275818489,0.01954583275818489,modis,2020,4.0,15.0,False,1
AOI-0002,2020-08-12,озимая пшеница,0.49222773687274285,0.5035306443914083,-0.011302907518665417,0.011302907518665417,modis,2020,1.0,4.0,False,1
AOI-0002,2020-08-18,озимая пшеница,0.4604298674831442,0.5029146704758904,-0.04248480299274626,0.04248480299274626,s2,2020,2.0,7.0,False,1
AOI-0003,2020-04-17,озимая пшеница,0.2074757696026911,0.2214870019700004,-0.014011232367309306,0.014011232367309306,s2,2020,2.0,7.0,False,1
AOI-0003,2020-07-14,озимая пшеница,0.19616888547907557,0.1555963216102492,0.04057256386882638,0.04057256386882638,s2,2020,1.0,4.0,False,1
AOI-0003,2020-08-03,озимая пшеница,0.2371116098434397,0.1356638258973819,0.1014477839460578,0.1014477839460578,s2,2020,2.0,5.0,False,1
AOI-0003,2020-08-13,озимая пшеница,0.19436624810451555,0.194749767919252,-0.0003835198147364438,0.0003835198147364438,s2,2020,1.0,3.0,False,1
AOI-0004,2020-04-22,озимая пшеница,0.4152585000675969,0.4355829119552789,-0.02032441188768197,0.02032441188768197,modis,2020,3.0,6.0,False,1
AOI-0004,2020-05-24,озимая пшеница,0.7275898991676799,0.7879078389022998,-0.06031793973461985,0.06031793973461985,modis,2020,4.0,8.0,False,1
AOI-0004,2020-06-29,озимая пшеница,0.5909630768595091,0.5979412837833551,-0.0069782069238459865,0.0069782069238459865,s2,2020,4.0,9.0,False,1
AOI-0004,2020-07-11,озимая пшеница,0.5563151414846711,0.5848601702452042,-0.02854502876053311,0.02854502876053311,modis,2020,3.0,7.0,False,1
AOI-0004,2020-09-13,озимая пшеница,0.4256637890588289,0.3852167831279379,0.04044700593089101,0.04044700593089101,modis,2020,1.0,5.0,False,1
AOI-0004,2020-09-22,озимая пшеница,0.301117598773172,0.3549130529661481,-0.0537954541929761,0.0537954541929761,s2,2020,3.0,8.0,False,1
AOI-0007,2020-04-17,озимая пшеница,0.657799562966741,0.6801428957566855,-0.022343332789944492,0.022343332789944492,s2,2020,5.0,10.0,False,1
AOI-0007,2020-04-30,озимая пшеница,0.679829701195605,0.717825232173188,-0.037995530977583014,0.037995530977583014,s2,2020,5.0,13.0,False,1
AOI-0007,2020-06-25,озимая пшеница,0.3230174264723307,0.2496756266786034,0.07334179979372732,0.07334179979372732,modis,2020,1.0,2.0,False,1
AOI-0007,2020-07-27,озимая пшеница,0.22995617261441842,0.2181120635631156,0.011844109051302815,0.011844109051302815,modis,2020,1.0,3.0,False,1
AOI-0007,2020-08-12,озимая пшеница,0.2368240714174786,0.2425216427931961,-0.005697571375717497,0.005697571375717497,modis,2020,2.0,7.0,False,1
AOI-0007,2020-08-15,озимая пшеница,0.14126618931832033,0.1387090243608729,0.0025571649574474276,0.0025571649574474276,s2,2020,2.0,7.0,False,1
AOI-0007,2020-09-10,озимая пшеница,0.19529625500089515,0.1535043953526651,0.04179185964823004,0.04179185964823004,landsat,2020,1.0,3.0,False,1
AOI-0008,2020-07-14,озимая пшеница,0.3802067331892048,0.3581697840932964,0.022036949095908365,0.022036949095908365,s2,2020,3.0,8.0,False,1
AOI-0008,2020-07-16,озимая пшеница,0.36448975198539896,0.3044098024946953,0.060079949490703666,0.060079949490703666,landsat,2020,3.0,8.0,False,1
AOI-0008,2020-08-12,озимая пшеница,0.2881567175823335,0.2560574380165289,0.032099279565804606,0.032099279565804606,modis,2020,2.0,5.0,False,1
AOI-0008,2020-09-29,озимая пшеница,0.23709902396682042,0.2096842975206611,0.027414726446159332,0.027414726446159332,modis,2020,2.0,10.0,False,1
AOI-0008,2020-10-15,озимая пшеница,0.2726091166701199,0.2405265010351966,0.03208261563492329,0.03208261563492329,modis,2020,2.0,5.0,False,1
AOI-0011,2020-04-06,озимая пшеница,0.7165599415452178,0.6471394338118024,0.06942050773341546,0.06942050773341546,modis,2020,1.0,5.0,False,1
AOI-0011,2020-04-22,озимая пшеница,0.7312254961103254,0.5178491883297666,0.21337630778055883,0.21337630778055883,s2,2020,3.0,8.0,False,1
AOI-0011,2020-07-11,озимая пшеница,0.17523366546448454,0.1703733954374712,0.004860270027013336,0.004860270027013336,s2,2020,2.0,5.0,False,1
AOI-0011,2020-08-05,озимая пшеница,0.14514594980937198,0.1659006074217821,-0.020754657612410105,0.020754657612410105,s2,2020,2.0,5.0,False,1
AOI-0011,2020-08-18,озимая пшеница,0.1705938377091276,0.139209739368066,0.031384098341061595,0.031384098341061595,s2,2020,1.0,3.0,False,1
AOI-0011,2020-09-29,озимая пшеница,0.2341344242540773,0.2309818979266347,0.0031525263274425896,0.0031525263274425896,modis,2020,2.0,10.0,False,1
AOI-0015,2020-06-06,озимая пшеница,0.6670195959079005,0.6573339501589585,0.00968564574894204,0.00968564574894204,s2,2020,1.0,4.0,False,1
AOI-0015,2020-07-04,озимая пшеница,0.2727760461495551,0.2853430170148531,-0.01256697086529801,0.01256697086529801,s2,2020,2.0,5.0,False,1
AOI-0015,2020-07-07,озимая пшеница,0.30188360235622375,0.3002626230633478,0.001620979292875968,0.001620979292875968,landsat,2020,1.0,5.0,False,1
AOI-0015,2020-07-14,озимая пшеница,0.23975544868981769,0.2042426735284744,0.035512775161343296,0.035512775161343296,s2,2020,1.0,4.0,False,1
AOI-0015,2020-10-12,озимая пшеница,0.1614834633893295,0.1219402372743051,0.03954322611502441,0.03954322611502441,s2,2020,1.0,8.0,False,1
AOI-0015,2020-10-15,озимая пшеница,0.26033598280534037,0.2509660242872228,0.00936995851811756,0.00936995851811756,modis,2020,4.0,8.0,False,1
AOI-0015,2020-10-17,озимая пшеница,0.1472248434452156,0.1192898511846136,0.027934992260602004,0.027934992260602004,s2,2020,2.0,8.0,False,1
AOI-0019,2020-05-24,подсолнечник,0.6992829110415488,0.7289749060990878,-0.029691995057538945,0.029691995057538945,modis,2020,3.0,7.0,False,1
AOI-0019,2020-06-26,подсолнечник,0.38438974519932634,0.4518569590204755,-0.06746721382114917,0.06746721382114917,s2,2020,1.0,6.0,False,1
AOI-0019,2020-06-29,подсолнечник,0.34629163748506847,0.4066996048305265,-0.060407967345458,0.060407967345458,s2,2020,2.0,6.0,False,1
AOI-0019,2020-08-13,подсолнечник,0.27298865681612766,0.2005796909417168,0.07240896587441087,0.07240896587441087,s2,2020,1.0,3.0,False,1
AOI-0019,2020-08-30,подсолнечник,0.23182563640590548,0.2475658688351483,-0.01574023242924283,0.01574023242924283,s2,2020,2.0,4.0,False,1
AOI-0019,2020-09-14,подсолнечник,0.19428582726835228,0.2178481683355829,-0.023562341067230624,0.023562341067230624,s2,2020,1.0,4.0,False,1
AOI-0019,2020-09-22,подсолнечник,0.15648407524033456,0.1779727621017988,-0.02148868686146424,0.02148868686146424,s2,2020,2.0,5.0,False,1
AOI-0019,2020-10-17,подсолнечник,0.1845154923324396,0.1306401144571724,0.053875377875267194,0.053875377875267194,s2,2020,2.0,4.0,False,1
AOI-0020,2020-04-17,подсолнечник,0.5094027693959997,0.4809592392469038,0.028443530149095897,0.028443530149095897,s2,2020,1.0,6.0,False,1
AOI-0020,2020-04-22,подсолнечник,0.5720823060488942,0.4949001066469234,0.0771821994019708,0.0771821994019708,s2,2020,3.0,7.0,False,1
AOI-0020,2020-07-11,подсолнечник,0.20440656917669492,0.1616582633962313,0.042748305780463625,0.042748305780463625,s2,2020,3.0,7.0,False,1
AOI-0020,2020-08-18,подсолнечник,0.27189927070820336,0.2416588806559799,0.030240390052223454,0.030240390052223454,s2,2020,1.0,3.0,False,1
AOI-0020,2020-10-12,подсолнечник,0.1832370355770578,0.1064800034295917,0.07675703214746611,0.07675703214746611,s2,2020,3.0,6.0,False,1
AOI-0021,2020-09-14,подсолнечник,0.16462603558131075,0.1743030579413996,-0.009677022360088855,0.009677022360088855,s2,2020,1.0,4.0,False,1
AOI-0022,2020-05-24,подсолнечник,0.6418472102815502,0.7752967269007843,-0.1334495166192341,0.1334495166192341,modis,2020,4.0,8.0,False,1
AOI-0022,2020-05-27,подсолнечник,0.5794131879688275,0.5897608334847267,-0.010347645515899284,0.010347645515899284,s2,2020,1.0,8.0,False,1
AOI-0022,2020-07-07,подсолнечник,0.3401906933257206,0.3403659679937242,-0.00017527466800359992,0.00017527466800359992,landsat,2020,1.0,5.0,False,1
AOI-0022,2020-07-16,подсолнечник,0.2077833490991897,0.2848301207152648,-0.07704677161607512,0.07704677161607512,s2,2020,1.0,4.0,False,1
AOI-0022,2020-08-30,подсолнечник,0.15598564477713706,0.1591971725426422,-0.003211527765505151,0.003211527765505151,s2,2020,2.0,4.0,False,1
AOI-0022,2020-09-22,подсолнечник,0.15049287819742616,0.1683403366301114,-0.01784745843268523,0.01784745843268523,s2,2020,2.0,5.0,False,1
AOI-0022,2020-09-29,подсолнечник,0.24173280400972952,0.2303250596658712,0.011407744343858328,0.011407744343858328,modis,2020,2.0,10.0,False,1
AOI-0023,2020-04-30,подсолнечник,0.6914352438635171,0.7691951646699405,-0.07775992080642347,0.07775992080642347,s2,2020,4.0,8.0,False,1
AOI-0023,2020-06-26,подсолнечник,0.2518908454558344,0.1785855640115667,0.0733052814442677,0.0733052814442677,s2,2020,1.0,4.0,False,1
AOI-0023,2020-07-04,подсолнечник,0.18096520849153647,0.1762251178530502,0.004740090638486266,0.004740090638486266,s2,2020,2.0,5.0,False,1
AOI-0023,2020-07-14,подсолнечник,0.14887062772411888,0.1332366279739744,0.015633999750144484,0.015633999750144484,s2,2020,1.0,4.0,False,1
AOI-0023,2020-08-13,подсолнечник,0.16492151508941919,0.0888208901937861,0.07610062489563309,0.07610062489563309,s2,2020,1.0,3.0,False,1
AOI-0023,2020-09-22,подсолнечник,0.1462399242650622,0.1685556402533768,-0.02231571598831461,0.02231571598831461,s2,2020,2.0,5.0,False,1
AOI-0026,2020-04-06,озимая пшеница,0.38877203842496044,0.3308732381131367,0.05789880031182376,0.05789880031182376,modis,2020,4.0,8.0,False,1
AOI-0026,2020-05-08,озимая пшеница,0.47323520963948645,0.3858508738958844,0.08738433574360205,0.08738433574360205,modis,2020,4.0,8.0,False,1
AOI-0026,2020-07-07,озимая пшеница,0.20225281832947176,0.1987371809046628,0.003515637424808954,0.003515637424808954,landsat,2020,3.0,10.0,False,1
AOI-0026,2020-07-11,озимая пшеница,0.18200026753879145,0.2426671678255967,-0.06066690028680524,0.06066690028680524,modis,2020,3.0,10.0,False,1
AOI-0026,2020-08-18,озимая пшеница,0.12874833995270815,0.1271518131834922,0.0015965267692159557,0.0015965267692159557,s2,2020,2.0,7.0,False,1
AOI-0026,2020-09-07,озимая пшеница,0.15123804557974066,0.1377723956974302,0.013465649882310471,0.013465649882310471,s2,2020,2.0,7.0,False,1
AOI-0026,2020-09-22,озимая пшеница,0.14826866659162796,0.1733999499556031,-0.025131283363975132,0.025131283363975132,s2,2020,3.0,8.0,False,1
AOI-0026,2020-09-29,озимая пшеница,0.23376440186508338,0.2041676188686337,0.02959678299644969,0.02959678299644969,modis,2020,2.0,10.0,False,1
AOI-0027,2020-07-04,озимая пшеница,0.33172397673218396,0.3158833482277978,0.015840628504386167,0.015840628504386167,s2,2020,3.0,8.0,False,1
AOI-0027,2020-07-11,озимая пшеница,0.29829118308341274,0.5217408906882592,-0.2234497076048465,0.2234497076048465,modis,2020,3.0,7.0,False,1
AOI-0027,2020-08-18,озимая пшеница,0.4437746239176244,0.5393885376962658,-0.09561391377864142,0.09561391377864142,s2,2020,2.0,7.0,False,1
AOI-0027,2020-10-15,озимая пшеница,0.29247307279889173,0.3066279918864097,-0.014154919087517981,0.014154919087517981,modis,2020,2.0,5.0,False,1
AOI-0030,2020-06-09,озимая пшеница,0.7476381963682059,0.8157374494462659,-0.06809925307805997,0.06809925307805997,s2,2020,4.0,9.0,False,1
AOI-0033,2020-05-19,пастбища/зерновые,0.699227749771443,0.690546781993201,0.00868096777824201,0.00868096777824201,s2,2020,2.0,7.0,False,1
AOI-0033,2020-06-09,пастбища/зерновые,0.5325473738906726,0.5485314230208839,-0.01598404913021123,0.01598404913021123,modis,2020,1.0,3.0,False,1
AOI-0033,2020-06-21,пастбища/зерновые,0.3213944282299631,0.2168198840351593,0.1045745441948038,0.1045745441948038,s2,2020,2.0,7.0,False,1
AOI-0033,2020-09-14,пастбища/зерновые,0.11331418699213987,0.1341190107685062,-0.020804823776366346,0.020804823776366346,s2,2020,1.0,3.0,False,1
AOI-0035,2020-05-15,пастбища/зерновые,0.1833833282873275,0.2399452028705297,-0.05656187458320219,0.05656187458320219,landsat,2020,1.0,3.0,False,1
AOI-0035,2020-05-19,пастбища/зерновые,0.2157254759312566,0.1608107875087525,0.054914688422504104,0.054914688422504104,s2,2020,2.0,7.0,False,1
AOI-0035,2020-06-06,пастбища/зерновые,0.16946307867303925,0.1799845144589277,-0.010521435785888461,0.010521435785888461,s2,2020,1.0,4.0,False,1
AOI-0035,2020-06-09,пастбища/зерновые,0.18786927749149926,0.2915608320493066,-0.10369155455780735,0.10369155455780735,modis,2020,1.0,3.0,False,1
AOI-0035,2020-08-30,пастбища/зерновые,0.12217258979522307,0.1364846263192896,-0.014312036524066526,0.014312036524066526,s2,2020,2.0,4.0,False,1
AOI-0035,2020-09-27,пастбища/зерновые,0.13704740893928816,0.1532535075683762,-0.016206098629088034,0.016206098629088034,landsat,2020,1.0,3.0,False,1
AOI-0037,2020-04-06,зерновые,0.4971710878286847,0.3773960502692999,0.11977503755938479,0.11977503755938479,modis,2020,1.0,2.0,False,1
AOI-0037,2020-08-15,зерновые,0.15269796541878877,0.1254281837385444,0.02726978168024438,0.02726978168024438,s2,2020,2.0,5.0,False,1
AOI-0037,2020-09-11,зерновые,0.18003317194776652,0.1717105255854744,0.00832264636229213,0.00832264636229213,s2,2020,2.0,4.0,False,2
AOI-0037,2020-09-12,зерновые,0.16119147854087945,0.1512065139030191,0.00998496463786036,0.00998496463786036,landsat,2020,1.0,4.0,False,2
AOI-0037,2020-09-29,зерновые,0.2454264431941412,0.2065060143626571,0.03892042883148411,0.03892042883148411,modis,2020,2.0,4.0,False,1
AOI-0038,2020-04-06,зерновые,0.4936747838269464,0.4029126846947309,0.0907620991322155,0.0907620991322155,modis,2020,1.0,2.0,False,1
AOI-0038,2020-04-24,зерновые,0.34345559597458497,0.3602102214187974,-0.016754625444212412,0.016754625444212412,s2,2020,2.0,5.0,False,1
AOI-0038,2020-06-13,зерновые,0.3927565247222267,0.3217825869057907,0.07097393781643602,0.07097393781643602,s2,2020,2.0,5.0,False,1
AOI-0038,2020-09-01,зерновые,0.17568913923090143,0.1601096008328812,0.015579538398020232,0.015579538398020232,s2,2020,2.0,4.0,False,1
AOI-0038,2020-10-15,зерновые,0.26988209069950925,0.2120909163346613,0.05779117436484796,0.05779117436484796,modis,2020,1.0,2.0,False,1
AOI-0040,2020-04-02,зерновые,0.1501064959705016,0.1704099378712948,-0.020303441900793195,0.020303441900793195,s2,2020,3.0,inf,True,1
AOI-0040,2020-06-06,зерновые,0.15958650419633,0.1491675865105647,0.010418917685765305,0.010418917685765305,s2,2020,1.0,4.0,False,1
AOI-0040,2020-09-11,зерновые,0.13387968430564073,0.1359816427349692,-0.0021019584293284765,0.0021019584293284765,s2,2020,2.0,4.0,False,2
AOI-0040,2020-09-12,зерновые,0.11287904028735535,0.1198838725966954,-0.007004832309340056,0.007004832309340056,landsat,2020,1.0,4.0,False,2
AOI-0040,2020-09-27,зерновые,0.12237794126423082,0.146074171302261,-0.023696230038030175,0.023696230038030175,landsat,2020,1.0,9.0,False,1
AOI-0040,2020-09-29,зерновые,0.21512101485977414,0.1809377720207253,0.03418324283904883,0.03418324283904883,modis,2020,3.0,9.0,False,1
AOI-0040,2020-10-01,зерновые,0.1306305095644793,0.1273474479284569,0.003283061636022405,0.003283061636022405,s2,2020,4.0,9.0,False,1
AOI-0041,2020-04-22,зерновые,0.42560457351215164,0.2815790351879543,0.14402553832419734,0.14402553832419734,s2,2020,2.0,10.0,False,1
AOI-0041,2020-05-19,зерновые,0.48932602943075226,0.5326606082548173,-0.04333457882406505,0.04333457882406505,s2,2020,2.0,7.0,False,1
AOI-0041,2020-06-26,зерновые,0.3826146353059006,0.4748063733221008,-0.09219173801620018,0.09219173801620018,s2,2020,1.0,3.0,False,1
AOI-0041,2020-08-18,зерновые,0.21813771751582955,0.2372847422590699,-0.019147024743240343,0.019147024743240343,landsat,2020,1.0,2.0,False,1
AOI-0041,2020-09-29,зерновые,0.25276400679110783,0.1798378225754858,0.07292618421562203,0.07292618421562203,s2,2020,2.0,4.0,False,1
AOI-0043,2020-05-30,зерновые,0.8080352893284398,0.6456110930546013,0.16242419627383853,0.16242419627383853,s2,2020,1.0,6.0,False,1
AOI-0043,2020-06-14,зерновые,0.6147895096159948,0.7136547790112732,-0.0988652693952784,0.0988652693952784,s2,2020,3.0,14.0,False,1
AOI-0043,2020-06-16,зерновые,0.568056815171175,0.6147348670791369,-0.046678051907961926,0.046678051907961926,s2,2020,5.0,14.0,False,1
AOI-0043,2020-06-24,зерновые,0.35587641074424625,0.3120985670220663,0.043777843722179965,0.043777843722179965,s2,2020,1.0,14.0,False,1
AOI-0043,2020-07-06,зерновые,0.1803287115549598,0.2064795719741067,-0.02615086041914691,0.02615086041914691,s2,2020,2.0,4.0,False,1
AOI-0043,2020-10-12,зерновые,0.13925854854818684,0.1057321984649632,0.03352635008322363,0.03352635008322363,s2,2020,3.0,6.0,False,1
AOI-0043,2020-10-14,зерновые,0.1436673336180159,0.1452734332996852,-0.001606099681669304,0.001606099681669304,s2,2020,1.0,6.0,False,1
AOI-0045,2020-06-14,зерновые,0.6358716413952902,0.688907416736942,-0.053035775341651825,0.053035775341651825,landsat,2020,2.0,5.0,False,1
